	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
35701	who talked about women 's solidarity but would cheerfully scissor off your hands for a date	who	PRON	who	nsubj	friends	friends	(48, 63)	('friends', '.')	She had n't yet mustered the fortitude to tell Trish what was really waiting for her : mixers at the community center with four women for every stammering , pock-faced man ; a medicine cabinet stuffed with vitamin E and eye-wrinkle cream ; friends who talked about women 's solidarity but would cheerfully scissor off your hands for a date .
35702	who kept an eye on every dollar	who	PRON	who	nsubj	Della	nervous Della	(21, 27)	(',', '.')	""" Better hope something comes along , or we 'll both go under , "" said nervous Della , Capricorn , who kept an eye on every dollar ."
35703	that would let her fortunes finally shine	fortunes	NOUN	that	nsubj	shift	the shift	(14, 20)	('planets', '.')	She checked the almanac every morning , hunting for the shift of planets that would let her fortunes finally shine .
35704	that featured expensive	that	DET	that	nsubj	bars	bars	(13, 15)	('bars', ',')	join her at first-run movies and afterwards pulled her to bars that featured expensive , creamy drinks .
35705	who would marry again and again , and when she thought of Trish marrying , her throat clamped shut	throat	NOUN	who	nsubj	thought	Della thought	(11, 29)	(',', '.')	Trish was the sort of woman , Della thought , who would marry again and again , and when she thought of Trish marrying , her throat clamped shut .
35706	who drove Mercedes	who	PRON	who	nsubj	voices	smooth voices	(8, 10)	('voices', '.')	They were represented by agents with smooth voices who drove Mercedes .
35707	that would allow him to make a new start	him	PRON	that	nsubj	homes	homes	(19, 27)	('homes', '.')	On the weekend they planned to go to Tiburon and look at properties on the water , homes that would allow him to make a new start .
35708	who had the desk across from hers	who	PRON	who	nsubj	Rorty	Belinda Rorty	(9, 15)	(',', ',')	"As soon as she hung up Belinda Rorty , who had the desk across from hers , looked at Della 's expression and said , "" Tut , tut ."
35709	who smiled down at her	who	PRON	who	nsubj	Pete	Pete	(8, 12)	(',', '.')	So Della opened her door to Pete , who smiled down at her .
35710	that was determined the minute she came into the world	she	PRON	that	nsubjpass	readiness	a readiness	(12, 21)	('readiness', '.')	Romance and life changes were open at last , a readiness that was determined the minute she came into the world .
35711	who loves her work	who	PRON	who	nsubj	woman	a woman	(5, 8)	('woman', '.')	I 'm a woman who loves her work .
35712	that needled up in her	that	DET	that	nsubj	responses	the responses	(7, 11)	('responses', '.')	Della pressed her lips against the responses that needled up in her .
35713	who was anti - Nixon or anti - Vietnam	who	PRON	who	nsubj	anyone	anyone	(11, 19)	('anyone', '.')	""" Back then , in 1970 , this group included anyone who was anti-Nixon or anti-Vietnam ."
35714	which had gotten so messy my mother refused to enter it	mother	NOUN	which	nsubj	comfort	the comfort	(23, 33)	(',', '.')	The thought of it sent Mona off to her latest Vogue magazine , and me to the comfort of my room , which had gotten so messy my mother refused to enter it .
35715	which was Minnie	which	DET	which	nsubj	name	her real name	(26, 28)	(',', '.')	I laughed because in the few times we 'd mentioned her , we 'd never referred to my father 's girlfriend by her real name , which was Minnie .
35716	that zipped up the back , and a pink hair # # band in my hair	that	DET	that	nsubj	blouse	a prim little blouse	(18, 33)	('blouse', '.')	""" I felt like a fool because I had on white polyester shorts , a prim little blouse that zipped up the back , and a pink hair ## band in my hair ."
35717	which said to knock it off	which	DET	which	nsubj	look	a look	(8, 13)	('look', '.')	I frowned and Mona gave me a look which said to knock it off .
35718	that seemed to alternate with her talky , bubbly moods	that	DET	that	nsubj	trance	another sullen trance	(7, 16)	('trance', '.')	She 'd fallen into another sullen trance that seemed to alternate with her talky , bubbly moods .
35719	that could go on a black seven	that	DET	that	nsubj	six	a red six	(19, 25)	('six', '.')	""" You 're missing one , "" Mona said right behind me , pointing to a red six that could go on a black seven . """
35720	after which we were different people	we	PRON	which	pobj	kind	a kind	(25, 30)	('after', 'caught')	But now , so many years later , it comes back to me as something else , as a kind of dividing line after which we were different people , caught up in things we did n't control .
35721	that need to be domesticated	that	DET	that	nsubj	beasts	large , clumsy beasts	(5, 9)	('beasts', '.')	as large , clumsy beasts that need to be domesticated .
35722	that came to him from his parents or from his first marriage	that	DET	that	nsubj	stuff	the old stuff	(8, 19)	('stuff', '.')	The furniture he took was the old stuff that came to him from his parents or from his first marriage .
35723	that had weathered two marriages	that	DET	that	nsubj	sofa	Old sofa	(3, 7)	('sofa', '--')	Old sofa that had weathered two marriages -- the new sofa , Christine held on to .
35724	who looked like a wimp in high school	who	PRON	who	nsubj	kind	the kind	(6, 13)	('guy', ',')	He was the kind of guy who looked like a wimp in high school , Jake thought , but now at reunions he looked youthful and handsome while the others had gone to pot .
35725	who killed himself	who	PRON	who	nsubj	kid	Brilliant hyper kid	(3, 5)	('kid', '.')	Brilliant hyper kid who killed himself .
35726	that needed to be done at the farm	that	DET	that	nsubj	list	The list	(4, 11)	('jobs', '.')	The list of jobs that needed to be done at the farm .
35727	that seemed like the satisfying last piece of a puzzle	that	DET	that	nsubj	surprise	sometimes the surprise	(16, 25)	('lovemaking', '.')	Or sometimes the surprise of laughter and surrender , your own or hers , and lovemaking that seemed like the satisfying last piece of a puzzle .
35728	that made me very uncomfortable	me	PRON	that	nsubj	way	a way	(22, 26)	('way', '.')	She had never given me reason before to question my remarks , but this time she regarded me silently in a way that made me very uncomfortable .
35729	that filed and cross - filed all manner of ephemera , even this innocuous bit of hand - holding , under insupportable headings like Acts Of Kindness	that	DET	that	nsubj	one	one	(18, 44)	('one', '.')	Like all women with her congenitally romantic disposition , Virginia Ruth Mulcorn had a terrifying memory , one that filed and cross-filed all manner of ephemera , even this innocuous bit of hand-holding , under insupportable headings like Acts Of Kindness .
35730	which reads incidental acts as veiled truth	which	DET	which	nsubj	mind	a mind	(8, 14)	('mind', '.')	Time is of little matter to a mind which reads incidental acts as veiled truth .
35731	which defined me	which	DET	which	nsubj	acts	acts	(12, 14)	('acts', '.')	They are not , as Virginia Ruth seemed to think , acts which defined me .
35732	who can drive	who	PRON	who	nsubj	one	no one	(24, 26)	('else', '.')	The roads never change , no matter how many times I go over them , and there seems to be no one else who can drive .
35733	which comes from mixing with earthly types :	which	DET	which	nsubj	unhappiness	the unhappiness	(9, 16)	('unhappiness', 'the')	Our lives for so long revolved around the unhappiness which comes from mixing with earthly types : the stolid , kindly , slow-witted Sam Reilly and the sentimental , victimized Virginia Ruth Mulcorn .
35734	who think they know you must whisper behind your back rumors about your futile efforts to change yourself	you	PRON	who	nsubj	Those	Those	(1, 18)	('Those', ';')	Those who think they know you must whisper behind your back rumors about your futile efforts to change yourself ; otherwise , they can not pretend they are normal .
35735	who will provide each of us with a part we are missing	we	PRON	who	nsubj	someone	someone	(17, 28)	('someone', '.')	I began to think how we are all fated to find our complementary matches , someone who will provide each of us with a part we are missing .
35736	who was smiling bravely now	who	PRON	who	nsubj	Ruth	Virginia Ruth	(24, 28)	(',', '.')	She balanced herself , for she had been drinking her usual dose , and carefully wove her way over to Virginia Ruth , who was smiling bravely now .
35737	that changed the course of our lives	that	DET	that	nsubj	evening	an evening	(6, 12)	('evening', '--')	What might have been an evening that changed the course of our lives --
35738	which would bring us all up short and change forever the way we looked at ourselves	we	PRON	which	nsubj	device	some sentimental plot device	(27, 42)	('device', '.')	, it 's clear to me now , for a moment of transcendent certainty , a respite from her own expectations , some sentimental plot device which would bring us all up short and change forever the way we looked at ourselves .
35739	who had begun to sob inconsolably	who	PRON	who	nsubj	Colyeranne	Colyeranne	(8, 13)	(',', '.')	Virginia Ruth ended up comforting Colyeranne , who had begun to sob inconsolably .
35740	that happen	that	DET	that	nsubj	things	The best things	(3, 4)	('things', ',')	The best things that happen , she said , always sound so stupid .
35741	that shines in through the window behind her hits the dusty glass case	that	DET	that	nsubj	sun	The sun	(2, 14)	('sun', 'offering')	The sun that shines in through the window behind her hits the dusty glass case offering her a translucent mirror .
35742	who seems to have been sleeping for ever and sees a strange stone face with perforated eyes and mouth	who	PRON	who	nsubj	salesman	salesman	(1, 19)	('salesman', '.')	salesman who seems to have been sleeping for ever and sees a strange stone face with perforated eyes and mouth .
35743	that repeat themselves	that	DET	that	nsubj	galleries	deserted galleries	(7, 9)	('galleries', ',')	He calls for her through deserted galleries that repeat themselves , where she is not to be found .
35744	that branches off to Lekki beach	that	DET	that	nsubj	road	the road	(10, 15)	('road', '?')	You know the spot not too far from the road that branches off to Lekki beach ?
35745	who laid slain in their own blood beside it	who	PRON	who	nsubj	companions	its two companions	(17, 25)	('companions', '.')	About half the lower length of its hindlimbs was covered in the blood of its two companions who laid slain in their own blood beside it .
35746	that still stood rooted to the same spot	that	DET	that	nsubj	horse	the horse	(13, 20)	('horse', '.')	I got out of the car and walked up to the horse that still stood rooted to the same spot .
35747	who thrive on affection	who	PRON	who	nsubj	animals	animals	(6, 9)	('animals', ',')	Well , because horses are animals who thrive on affection , feel hunger and writhe in pain when foaling .
35748	who once swore he saw donkeys shedding real tears as they were waiting their turn to be slaughtered to make Tinko	they	PRON	who	nsubj	friend	a friend	(6, 26)	('friend', '.')	but I have a friend who once swore he saw donkeys shedding real tears as they were waiting their turn to be slaughtered to make Tinko .
35749	that links Lagos Island to Ijora as the eye of the traffic	that	DET	that	nsubj	stretch	the stretch	(10, 21)	('bridge', '?')	Why do I choose to see the stretch of bridge that links Lagos Island to Ijora as the eye of the traffic ?
35750	that followed tap	that	DET	that	nsubj	tap	Each tap	(2, 4)	('tap', 'had')	Each tap that followed tap had started forming , distinct words .
35751	that closes itself when the dark grows red with weariness	dark	NOUN	that	nsubj	eye	the eye	(5, 14)	('eye', 'There')	-I am the eye that closes itself when the dark grows red with weariness
35752	that stares back at me except the lit face of the clock	that	DET	that	nsubj	nothing	nothing	(3, 14)	('nothing', 'Each')	There is nothing that stares back at me except the lit face of the clock
35753	who swore he 'd never leave me	he	PRON	who	nsubj	father	My father	(6, 12)	('>', ',')	My father , <p> who swore he 'd never leave me , went this way of men
35754	that is less than half	that	DET	that	nsubj	half	the half	(5, 9)	('half', 'having')	She picks up the half that is less than half having now been granted her birthright
35755	who will keep the pot Aboil as to whether or not W. Shakespeare Was for W. H. queer	Shakespeare	PROPN	who	nsubj	scholars	scholars	(3, 20)	('scholars', ',')	For scholars who will keep the pot Aboil as to whether or not W. Shakespeare Was for W. H. queer , Sonnet XX marks the spot .
35756	who knew just where and how much she hurt	she	PRON	who	nsubj	one	the only one	(10, 18)	('one', '.')	No , it was because she was the only one who knew just where and how much she hurt .
35757	who knows just where and how much she hurts	she	PRON	who	nsubj	one	the only one	(6, 14)	('one', 'and')	""" She 's the only one who knows just where and how much she hurts"
35758	who actually asked	who	PRON	who	nsubj	one	the only one	(10, 12)	('one', '.')	"My grandmother , however , was the only one who actually asked . """
35759	which were not normal	which	DET	which	nsubj	eyes	his eyes	(21, 24)	(',', ',')	@ , the scent of him ( too sweet with holiday wine , he was ) , and his eyes , which were not normal , frightened me .
35760	who was kneeling in the pew behind me	who	PRON	who	nsubj	devil	the devil	(12, 19)	('devil', '.')	And , Clemmie , it was the devil , the devil who was kneeling in the pew behind me .
35761	that I remember	I	PRON	that	dobj	all	all	(3, 5)	('all', '.')	Forgetting all that I remember .
35762	that eventually snag and break and wisp out from a fabric quilted by machine	that	DET	that	nsubj	kind	the kind	(17, 30)	('kind', '.')	Or even if it was quilted , though I do remember loose threads , the kind that eventually snag and break and wisp out from a fabric quilted by machine .
35763	who taught you your first Jewish jokes < p	who	PRON	who	nsubj	He	He	(1, 9)	('He', '>')	He who taught you your first Jewish jokes <p
35764	who staggered < p > Defeated by useless unglamorous grief ,	who	PRON	who	nsubj	we	we	(7, 17)	('we', '<')	That when they suffered it was we who staggered <p> Defeated by useless unglamorous grief ,
35765	whom responsibility drove mad , years at a throw ,	responsibility	NOUN	whom	dobj	We	> We	(3, 12)	('We', '<')	> We whom responsibility drove mad , years at a throw , <p> Unable to create , taking to our beds , <p
35766	who gather to pray aloud < p	who	PRON	who	nsubj	women	Today women	(2, 8)	('women', '>')	Today women who gather to pray aloud <p
35767	who call themselves people of God	who	PRON	who	nsubj	some	some	(2, 7)	('some', ',')	By some who call themselves people of God , <p
35768	whose lives are in his power	lives	NOUN	whose	poss	those	those	(8, 13)	('those', '<')	<p> To declaim of those whose lives are in his power
35769	who refuses ,	who	PRON	who	nsubj	God	this God	(4, 6)	('God', '<')	Who is this God who refuses , <p>
35770	who died	who	PRON	who	nsubj	friend	our friend	(3, 4)	('friend', ',')	Like our friend who died , having decided <p> No more chemo , no heroic measures .
35771	that were also green	that	DET	that	nsubj	stockings	a bikini stockings	(8, 11)	('stockings', '.')	She was wearing a bikini and mesh stockings that were also green .
35772	that fell over her eyes	that	DET	that	nsubj	hair	the hair	(5, 9)	('hair', '.')	She brushed away the hair that fell over her eyes .
35773	that had fallen over on the table	that	DET	that	nsubj	lamp	the lamp	(6, 12)	('lamp', '.')	She stood up the lamp that had fallen over on the table .
35774	that had fallen away and gingerly touched it to the glue	that	DET	that	nsubj	sequin	a sequin	(5, 15)	('sequin', '.')	She caught a sequin that had fallen away and gingerly touched it to the glue .
35775	that had worked its way down to her neck	that	DET	that	nsubj	chrysanthemum	the chrysanthemum	(8, 16)	('chrysanthemum', '.')	The woman tried to attach the chrysanthemum that had worked its way down to her neck .
35776	that dusted the bottom	that	DET	that	nsubj	powder	the face powder	(6, 9)	('powder', ',')	She blew out the face powder that dusted the bottom , filled the glass and , clenching her jaw , gulped down the whiskey .
35777	that she found in her way	she	PRON	that	dobj	shoe	a shoe	(5, 10)	('shoe', '.')	She kicked a shoe that she found in her way .
35778	that she opened on her front teeth	she	PRON	that	dobj	pin	a bobby pin	(8, 14)	('pin', '.')	"She fastened it with a bobby pin that she opened on her front teeth . """
35779	that keeps our souls alive	that	DET	that	nsubj	disquietude	the disquietude	(9, 13)	('disquietude', ',')	All because this quivering is part of the disquietude that keeps our souls alive , she used to think .
35780	that now awaits us and where we have n't designed any contours as yet	we	PRON	that	nsubj	emptiness	the emptiness	(20, 33)	('emptiness', '.')	Our back turned to what was ours and what 's already dispersed , and facing ahead into the emptiness that now awaits us and where we have n't designed any contours as yet .
35781	that is absolute and authentic	that	DET	that	nsubj	moment	a moment	(13, 17)	('moment', 'because')	Yes , she thought , the exact moment of rupture , a moment that is absolute and authentic because we have n't yet reached it .
35782	into which we let ourselves drift in bed	ourselves	PRON	which	pobj	those	those	(16, 23)	('into', 'She')	She regarded it as nothing more than an innocent fantasy , one of those into which we let ourselves drift in bed .
35783	with which you read your usual newspapers in your usual restaurants	you	PRON	which	pobj	simplicity	the same simplicity	(27, 37)	('with', 'It')	You do n't head into miles and miles of forested Scandinavian roads with the declared goal of only relaxation and pleasure with the same simplicity with which you read your usual newspapers in your usual restaurants .
35784	with which everything survived	everything	PRON	which	pobj	ferocity	the ferocity	(8, 11)	('with', 'whether')	And we both sensed the ferocity with which everything survived , whether simple crabapples hanging from dark branches or the feelings one pursues only to see them fading away .
35785	who lived there	who	PRON	who	nsubj	people	the people	(19, 21)	('people', '.')	Dmitri was in the same sullen mood as when he first introduced me to the house and the people who lived there .
35786	that 's sending up smoke	that	DET	that	nsubj	wood	the wood	(6, 10)	('wood', '...')	""" It 's the wood that 's sending up smoke ..."
35787	that filled him with melancholy and a certain apprehensive desire	that	DET	that	nsubj	responsibility	A responsibility	(2, 11)	('responsibility', '.')	A responsibility that filled him with melancholy and a certain apprehensive desire .
35788	which had congealed on her plate	which	DET	which	nsubj	fat	the fat	(17, 22)	('fat', '.')	The sister was tracing out her name with a prong of her fork on the fat which had congealed on her plate .
35789	which reminded me of a plucked chicken	which	DET	which	nsubj	neck	her scrawny neck	(8, 14)	('neck', '.')	Certainly not in Isa with her scrawny neck which reminded me of a plucked chicken .
35790	with which she nibbled unripe nuts	she	PRON	which	pobj	teeth	those pretty teeth	(18, 23)	"('with', '""')"	Yet she was not quite right either , despite her flaxen hair and those pretty teeth with which she nibbled unripe nuts .
35791	who navigated at random in a wheelchair	who	PRON	who	nsubj	grandmother	the cancerous grandmother	(10, 16)	(',', ',')	The only one not taken was the cancerous grandmother , who navigated at random in a wheelchair , her transistor radio pressed against the thin white hairs of her ear .
35792	who periodically banged on her door and poked through what was left of the silver with their guns	who	PRON	who	nsubj	democrats	the democrats	(7, 24)	('democrats', ',')	She smiled dumbly at the democrats who periodically banged on her door and poked through what was left of the silver with their guns , repeating the strange speeches of the carnival loudspeakers .
35793	in which children sat on the bare floor , munching on rubble sandwiches	children	NOUN	which	pobj	orphanages	orphanages	(8, 20)	('in', 'Charcoal')	Ravaged buildings gave birth to orphanages in which children sat on the bare floor , munching on rubble sandwiches .
35794	that reflected the blinds and	that	DET	that	nsubj	mirror	the mirror	(14, 18)	('mirror', ',')	""" See you later , "" she said , staring sideways into the mirror that reflected the blinds and , flowing behind them , a toy Tagus River with toy packet boats ."
35795	who was watering the plants at the entrance	who	PRON	who	nsubj	concierge	The concierge	(4, 11)	(',', ',')	The concierge , who was watering the plants at the entrance , also smelled like night , and I could hear the night 's insects and crickets quavering under her apron .
35796	who started after them with the watering can , and the elms and aroma of night evaporated	elms	NOUN	who	nsubj	concierge	the concierge	(11, 27)	(',', '.')	The boys rode past and whistled suggestively at the concierge , who started after them with the watering can , and the elms and aroma of night evaporated .
35797	who looked like the concierge	who	PRON	who	nsubj	women	women	(19, 23)	('women', 'were')	I cruised through the trees and slopes of Monsanto Forest Park and past a new shanty town where women who looked like the concierge were emptying out clay pots , then past a soccer field and over a bridge , till finally I arrived at the office -- not the one I have today , in Loures , with little more than grazing sheep to entertain me between patients ' gums , but the old majestic one on Braancamp Avenue , in a building with a Greek temple entrance , flanked by a pub and a clothes shop .
35798	who fills in when he goes on holiday	he	PRON	who	nsubj	one	the one	(6, 13)	('one', '?')	""" Are n't you the one who fills in when he goes on holiday ? """
35799	who 's about to float through	who	PRON	who	nsubj	bracelets	bracelets	(22, 27)	('bracelets', '.')	"( "" Olivia , "" the assistant squawked over the intercom , "" thirty-five dollars for a woman with bracelets who 's about to float through . "" )"
35800	that could eat your foot for dessert	that	DET	that	nsubj	mouth	a mouth	(19, 25)	('mouth', '.')	There was a time when a dog like this would have scared me ; he had a mouth that could eat your foot for dessert .
35801	who does everything	who	PRON	who	nsubj	mother	your mother	(4, 6)	('mother', '.')	"It 's your mother who does everything . """
35802	who was lying on the ground , licking his chops	who	PRON	who	nsubj	dog	the dog	(7, 16)	(',', '.')	I looked at the dog , who was lying on the ground , licking his chops .
35803	who might consider these measures a return to the practices of colonial rule	who	PRON	who	nsubj	rcussions	rcussions	(9, 21)	(',', ',')	rcussions among the residents of the city , who might consider these measures a return to the practices of colonial rule
35804	that now unfolds before our eyes crosses with no other	that	DET	that	nsubj	road	> The road	(4, 13)	('road', '.')	> The road that now unfolds before our eyes crosses with no other .
35805	that has contaminated their whole country	that	DET	that	nsubj	war	the war	(9, 14)	('war', '.')	They are fleeing the war , the war that has contaminated their whole country .
35806	who had taken him in	who	PRON	who	nsubj	Tuahir	old Tuahir	(5, 9)	('Tuahir', ',')	It was old Tuahir who had taken him in , when everyone else had abandoned him .
35807	who wants to find your parents	who	PRON	who	nsubj	you	you	(9, 14)	('you', '?')	"You 're to blame : is n't it you who wants to find your parents ? """
35808	that causes lots of problems	that	DET	that	nsubj	burden	a burden	(10, 14)	('burden', '.')	""" In times of war , children are a burden that causes lots of problems ."
35809	which had provided conclusive evidence of the presence of the class enemy	which	DET	which	nsubj	character	a political ideological character	(14, 25)	(',', '.')	The authorities had immediately instituted an inquiry of a political ideological character , which had provided conclusive evidence of the presence of the class enemy .
35810	who live by what they can see	they	PRON	who	nsubj	people	people	(22, 28)	('people', ',')	The authorities even attempted to stop the little boats , but as the administrator wisely pointed out , the obsessions of people who live by what they can see , unaware of the future world , are well-known .
35811	who drop from the heavens	who	PRON	who	nsubj	dwarfs	those dwarfs	(9, 13)	('dwarfs', ',')	Suddenly , a tchoti , one of those dwarfs who drop from the heavens , fell into my craft .
35812	who occasionally swoop down from infinity	who	PRON	who	nsubj	folk	such folk	(13, 18)	(',', '.')	My father always used to tell me stories about such folk , who occasionally swoop down from infinity .
35813	that defies belief	that	DET	that	nsubj	something	something	(14, 16)	('something', '.')	An empty , solitary ship such as the one we were on is something that defies belief .
35814	who advanced sure - footedly , as if he knew the ship 's secrets	he	PRON	who	nsubj	dwarf	the dwarf	(5, 18)	(',', '.')	I followed the dwarf , who advanced sure-footedly , as if he knew the ship 's secrets .
35815	that went down to the bottom of the hold	that	DET	that	nsubj	ladder	the ladder	(11, 19)	('ladder', '.')	Shouting all the while , the dwarf perched on the ladder that went down to the bottom of the hold .
35816	that had waylaid me on the beach at Tandissico	that	DET	that	nsubj	apparition	the apparition	(8, 16)	('apparition', '.')	It was the bogeyman , the apparition that had waylaid me on the beach at Tandissico .
35817	which rejuvenate us	which	DET	which	nsubj	songs	Those songs	(4, 6)	('praise', 'will')	Those songs of praise which rejuvenate us will not echo through our capital .
35818	which has beset us	which	DET	which	nsubj	affliction	the affliction	(15, 18)	('affliction', '.')	I want all , but all , to commiserate with us in the affliction which has beset us .
35819	who sought to take refuge in the royal village	who	PRON	who	nsubj	Those	> Those	(2, 10)	('Those', 'got')	> Those who sought to take refuge in the royal village got a whipping from the guards .
35820	who smiled as she looked at the birds cutting across the sky	she	PRON	who	nsubj	Damboia	Damboia	(31, 42)	(',', '.')	Ciliane switched the pitcher from her right hand to her left , and began to keep her gaze fixed on her feet , not knowing what to say to Damboia , who smiled as she looked at the birds cutting across the sky .
35821	that glistened in the sun	that	DET	that	nsubj	beads	beads	(12, 16)	('beads', '.')	Ciliane asked , glancing at Damboia 's ankles , adorned with beads that glistened in the sun .
35822	who never dreamed they might cross my threshold	they	PRON	who	nsubj	people	people	(2, 9)	('people', '.')	people who never dreamed they might cross my threshold .
35823	who killed him	who	PRON	who	nsubj	one	the one	(5, 7)	('one', ':')	""" You were the one who killed him : ' <p>"
35824	which I detest	I	PRON	which	dobj	age	old age	(10, 12)	(',', '.')	"The worst days will come with old age , which I detest . """
35825	that she tried to open her mouth again	she	PRON	that	mark	month	the first month	(12, 19)	('month', '.')	And it was only at the end of the first month that she tried to open her mouth again .
35826	that existed	that	DET	that	nsubj	wells	the few wells	(4, 5)	('wells', 'were')	And the few wells that existed were reserved for the use of the court .
35827	who claimed the contrary	who	PRON	who	nsubj	Those	Those	(1, 4)	('Those', 'were')	Those who claimed the contrary were strung up from trees .
35828	who committed suicide	who	PRON	who	nsubj	Those	Those	(1, 3)	('Those', 'were')	Those who committed suicide were mentally ill , individuals afflicted by malign spirits .
35829	that broke under our feet	that	DET	that	nsubj	bodies	their bodies	(10, 14)	('bodies', '.')	And it was terrible having to tread on their bodies that broke under our feet .
35830	which brought his modest immigrant family from Portugal to Angola , where they settled in Makulusu , a shantytown of Luanda	they	PRON	which	nsubj	ship	the ship	(46, 66)	('ship', '.')	As the narrator heads to the funeral of his brother , killed in the war by anti-colonialist guerrillas , his mind keeps calling up memories , from the immediate past when his brother was still living , all the way back to the ship which brought his modest immigrant family from Portugal to Angola , where they settled in Makulusu , a shantytown of Luanda .
35831	which drank down his blood	which	DET	which	nsubj	ground	the ground	(12, 16)	(',', '.')	Fought in the war and poured his life on the ground , which drank down his blood .
35832	that smolders inside you , and the Kid -- my kid brother --	that	DET	that	nsubj	fire	the fire	(46, 58)	('fire', 'interrupts')	If you were n't my almost-but-never-will-be sister-in-law , if you were n't mulatto , I 'd blow my breath into your laugh , I 'd kindle you until you were ablaze with the fire that smolders inside you , and the Kid -- my kid brother --
35833	who claim to be an atheist	who	PRON	who	nsubj	You	You	(2, 7)	(',', '!')	"You , who claim to be an atheist ! """
35834	that would give dignity to her face with a silk handkerchief	that	DET	that	nsubj	wrinkles	the lugubrious wrinkles	(62, 72)	('wrinkles', 'tied')	That 's why her village of feelings has to move around , find new woods to laugh at , knock down , and never learn , until old age covers her beautiful blonde body with the marks of ashes , and suddenly she dies , before the stupidity of this cannibal life has time to mark her with the lugubrious wrinkles that would give dignity to her face with a silk handkerchief tied round her jaw to keep it from hanging open .
35835	who refused to fight in Argelia	who	PRON	who	nsubj	someone	someone	(19, 24)	('other', ',')	He thought the Kid and I were listening to what he was telling Dino , about someone or other who refused to fight in Argelia , Machino
35836	that always permeates this street	that	DET	that	nsubj	codfish	grilled codfish	(20, 24)	('codfish', '?')	@ I pull up the collar squeezing my neck , or is it just the smell of grilled codfish that always permeates this street ? ) , I wish you could make me see once again the golden thread of Moamba stew running down Dad 's smooth cheek , and you , small and skinny and forever hungry -- a little glutton , said our mother -- wolfing it down like he taught you , all giggly and contented as you made tiny balls out of the manioc dough , dipped them in the steaming yellow sauce and swallowed them without chewing .
35837	who 's even littler	who	PRON	who	nsubj	Kid	the Kid	(8, 11)	(',', ',')	But I ca n't because the Kid , who 's even littler , laughs and eats up , and Dad is happy , contented , but
35838	who 's lying on the bed , her eyes cold and sandy	eyes	NOUN	who	nsubj	Ruth	Ruth	(12, 23)	(',', '?')	as my grief-stricken mother runs over to Ruth , who 's lying on the bed , her eyes cold and sandy ?
35839	who carries a son for nine months in the womb and for twenty - four years in the heart of every inch of her body	who	PRON	who	nsubj	mother	a mother	(9, 33)	('mother', '?')	But can these be the words of a mother who carries a son for nine months in the womb and for twenty-four years in the heart of every inch of her body ?
35840	that were looking at me	that	DET	that	nsubj	eyes	the eyes	(40, 44)	('eyes', '?')	Was her scrawny body really wrapped by a cloth stamped with tiny blue crosses , her head by a black cloth , and her neck by strand after strand of threaded beads , round and shiny like the eyes that were looking at me ?
35841	who keeps asking questions while Dad , with claim stubs in hand and cuss words in mind , insulting everything and everyone	Dad	PROPN	who	nsubj	Mom	Mom	(10, 31)	(',', ',')	But so far she 's only laughed at Mom , who keeps asking questions while Dad , with claim stubs in hand and cuss words in mind , insulting everything and everyone , retrieves her luggage .
35842	that drowns the station platform	that	DET	that	nsubj	drizzle	the drizzle	(12, 16)	('drizzle', 'we')	The steam pours out , and in the middle of the drizzle that drowns the station platform we become more distant and unreal .
35843	who fathered their children	who	PRON	who	nsubj	idea	no idea	(5, 8)	('idea', '.')	These women have no idea who fathered their children .
35844	who hurled the stone	who	PRON	who	nsubj	one	the one	(31, 34)	('one', ',')	There were two of them , I did n't trust them , they 'd gang up on me and the Kid was still really little , but he was the one who hurled the stone , his aim was good , and blood spurted from the kinky blond hair .
35845	which I love	I	PRON	which	dobj	Buddy	Buddy	(26, 28)	('face', '?')	So why all these studies and papers , why these meetings and this dread fear for Buddy written in your eyes and your handsome face which I love ?
35846	who laugh most prosper least	who	PRON	who	nsubj	those	how those	(13, 17)	('those', '.')	And in the end we 'll see , quite nonjudgmentally , how those who laugh most prosper least .
35847	which saw more bullets than rain	which	DET	which	nsubj	territory	territory	(12, 17)	('territory', '.')	The old lady was barely surviving in the interior , in territory which saw more bullets than rain .
35848	that so embarrassed him	that	DET	that	nsubj	contraction	the facial contraction	(19, 22)	('contraction', '.')	, he began to nap , when the stewardess woke him up and surely noticed the facial contraction that so embarrassed him .
35849	that others saw him in harmony with power ,	others	NOUN	that	mark	certainty	The certainty	(3, 11)	('certainty', 'and')	The certainty that others saw him in harmony with power , and without greed , gratified
35850	who encouraged him to try English	who	PRON	who	nsubj	French	French	(5, 10)	(',', '.')	French to his secretary , who encouraged him to try English .
35851	that presumably filled the agenda	that	DET	that	nsubj	appointments	the appointments	(8, 12)	('appointments', '.')	Between sighs they would cancel the appointments that presumably filled the agenda .
35852	which would take a long time to correct	which	DET	which	nsubj	problems	organism underlying problems	(13, 20)	(',', '.')	The manager briefed him on the concrete organism 's underlying problems , which would take a long time to correct .
35853	that distilled crimped handwriting and black ink	that	DET	that	nsubj	agenda	the agenda	(10, 16)	('agenda', 'when')	She was filling in the second volume of the agenda that distilled crimped handwriting and black ink when the phone rang for the first time .
35854	that kept being postponed till next week	that	DET	that	nsubj	life	a life	(5, 11)	('life', '.')	She wove it a life that kept being postponed till next week .
