	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
2397	who had come with them	who	PRON	who	nsubj	troopers	the two troopers	(10, 14)	('troopers', '.')	""" Cameron had almost forgotten about the two troopers who had come with them ."
2398	who had remained like sentries at the tunnel entrance	who	PRON	who	nsubj	two	the two	(9, 17)	('two', '.')	The Worms all left , including the two who had remained like sentries at the tunnel entrance .
2399	that held his attention	that	DET	that	nsubj	Worm	the Worm	(15, 18)	('Worm', '.')	The rattling of finger bones was all around him , but it was the Worm that held his attention .
2400	who comforted	who	PRON	who	nsubj	elder	the elder	(6, 7)	('elder', 'it')	The glowing eyes of the elder who comforted it matched the colors of the young one .
2401	that always knocked him out when the weather first turned warm	weather	NOUN	that	nsubj	chill	the obligatory chill	(13, 23)	('chill', '.')	He 'd been healthy all summer , save for the obligatory chill that always knocked him out when the weather first turned warm .
2402	who 's sneezing and coughing cold germs everywhere	who	PRON	who	nsubj	someone	someone	(11, 18)	('someone', '.')	""" You wind up sitting all day next to someone who 's sneezing and coughing cold germs everywhere ."
2403	that want their workers to die in the trenches rather than take a day off now and then	workers	NOUN	that	nsubj	companies	all the companies	(8, 25)	('companies', '.')	""" I ca n't believe all the companies that want their workers to die in the trenches rather than take a day off now and then . """
2404	that do	that	DET	that	nsubj	ones	the ones	(3, 4)	('ones', 'would')	But the ones that do would be nastier , would n't they ?
2405	that kills too quickly	that	DET	that	nsubj	One	One	(1, 4)	('One', 'wo')	One that kills too quickly wo n't survive long itself .
2406	that killed its host too quickly	that	DET	that	nsubj	ease	a dis ease	(10, 15)	('ease', 'would')	And like the doctor had said , a dis ease that killed its host too quickly would n't survive long itself .
2407	that ran down his spine	that	DET	that	nsubj	chill	The chill	(2, 6)	('chill', 'had')	"The chill that ran down his spine had nothing-and everything-to do with the virus currently calling his body home . """
2408	who introduced me to the Greenlaws in the first place	who	PRON	who	nsubj	one	the one	(5, 14)	('one', '.')	> Carol was the one who introduced me to the Greenlaws in the first place .
2409	that need it	that	DET	that	nsubj	cells	cells	(6, 8)	('cells', '.')	I am delivering oxygen to cells that need it .
2410	who never finished his dissertation and turned misogynist when I managed to get mine done and land a plum job	mine	PRON	who	nsubj	student	a fellow graduate student	(16, 35)	('English', '-')	at least for me it had been temporary , a fellow graduate student in English who never finished his dissertation and turned misogynist when I managed to get mine done and land a plum job-and she used to play up to the male contingent , basking in their attention .
2411	who liked New York only because it was unfamiliar	it	PRON	who	nsubj	girl	a girl	(13, 21)	('girl', '.')	"more forceful than her usual one , "" I once knew a girl who liked New York only because it was unfamiliar ."
2412	which made her	which	DET	which	nsubj	circle	our circle	(7, 9)	(',', ',')	She had never joined our circle , which made her , I remembered now , good material for her older sister 's anecdotal talents .
2413	who get chesty when they 're ten and make the fifth - grade boys wild	boys	NOUN	who	nsubj	girls	those girls	(7, 21)	('girls', '.')	Maybe they were just like those girls who get chesty when they 're ten and make the fifth-grade boys wild .
2414	that were decades - deep	that	DET	that	nsubj	lines	scowl lines	(17, 21)	('lines', ',')	The guy had looked too ornery , with his eyebrows hanging into his eyes and scowl lines that were decades-deep , to submit without a quarrel .
2415	who looked as weary as I felt	I	PRON	who	nsubj	Hispanic	an elderly Hispanic	(7, 13)	('Hispanic', '-')	The restaurant manager-an elderly Hispanic who looked as weary as I felt-was talking quietly to the pair .
2416	that surprised even me	that	DET	that	nsubj	way	a facile way	(18, 21)	('way', '.')	""" She could n't come to terms with his death , "" I said in a facile way that surprised even me ."
2417	that made me think of a scene I 'd once witnessed in a park : a group of children	I	PRON	that	nsubj	something	something	(10, 28)	('on', ',')	There was something in the way she was carrying on that made me think of a scene I 'd once witnessed in a park : a group of children , they could have been siblings , were dancing to some street music , but looking as if they 'd rather be doing almost anything else .
2418	that were n't like me at all	that	DET	that	nsubj	gestures	gestures	(8, 14)	('gestures', '.')	I had somehow already committed myself to gestures that were n't like me at all .
2419	who think they 're a few years away from unlocking every last secret the mind can yield	mind	NOUN	who	nsubj	neuroscientists	those neuroscientists	(7, 23)	('neuroscientists', '.')	And she was one of those neuroscientists who think they 're a few years away from unlocking every last secret the mind can yield .
2420	that upset her	that	DET	that	nsubj	work	her work	(12, 14)	('work', '.')	But it was n't so much what he thought of her work that upset her .
2421	"that seemed to say "" enough"	that	DET	that	nsubj	gesture	a gesture	(23, 28)	('gesture', ',')	"My friend had apparently finished with her soup , having gently pushed away her bowl with her two upraised hands in a gesture that seemed to say "" enough , "" and I excused myself to go to the bathroom ."
2422	who liked to believe in the mysterious	who	PRON	who	nsubj	person	an intelligent person	(11, 17)	('person', '.')	To her there was something positively unethical about an intelligent person who liked to believe in the mysterious .
2423	that both baffled and annoyed me	that	DET	that	nsubj	way	a way	(22, 27)	('way', '.')	My friend was picking at her sandwich , and looking me full in the face , searchingly , in a way that both baffled and annoyed me .
2424	"which led Publishers Weekly to call him "" An agent provocateur of escapist surrealism"	which	DET	which	nsubj	Consequences	Unintended Consequences	(14, 27)	(',', '.')	"Subterranean Press recently published a collection of his short fiction , Unintended Consequences , which led Publishers Weekly to call him "" An agent provocateur of escapist surrealism ."
2425	which is a lot like having a dog but not exactly the same	which	DET	which	nsubj	PRIVILEGE	THE PRIVILEGE	(7, 19)	(',', '.')	THE PRIVILEGE of owning a borzoi , which is a lot like having a dog but not exactly the same .
2426	who cries if someone sits in his favorite spot on the couch	someone	PRON	who	nsubj	hunter	a lethal hunter	(10, 21)	('hunter', '.')	The borzoi is refined yet childlike , a lethal hunter who cries if someone sits in his favorite spot on the couch .
2427	that are n't open when he starts his first round	he	PRON	that	nsubj	places	the places	(26, 35)	('places', '.')	Into the warehouse in Revere at three A.M. , out at four A. M. , back to the warehouse by eight to reload for the places that are n't open when he starts his first round .
2428	that obstructs Arthur 's route through Boston every morning	that	DET	that	nsubj	cars	the cars	(27, 35)	('cars', '.')	It keeps me in chai and scones and permits me to begin my days at Otto 's instead of behind the wheel of one of the cars that obstructs Arthur 's route through Boston every morning .
2429	who had popped up in East Coast cities after the breaking of the Cosa Nostra	who	PRON	who	nsubj	figure	crime figure	(48, 62)	('figure', '.')	When he was n't driving the truck for his father 's dairy ( and , as I was later to discover , even when he was ) , Arthur did various unsavory jobs for Kenny Kazlauskas , one of the new breed of organized-crime figure who had popped up in East Coast cities after the breaking of the Cosa Nostra .
2430	that accrued around old and valuable things	that	DET	that	nsubj	stories	the stories	(14, 20)	('stories', ';')	The truth is , I never put much stock in any of the stories that accrued around old and valuable things ; I 'd never seen any evidence of magic , and remained a confirmed agnostic on the subject .
2431	that involve armed opponents in public places	that	DET	that	nsubj	jobs	jobs	(1, 7)	('jobs', '.')	jobs that involve armed opponents in public places .
2432	that ever happened to me	that	DET	that	nsubj	things	the worst things	(9, 13)	('things', '.')	Knowing this was one of the worst things that ever happened to me .
2433	that tests my professionalism	that	DET	that	nsubj	article	an valuable article	(11, 14)	('article', '.')	Every so often I become aware of an extremely valuable article that tests my professionalism .
2434	which brought me right back to Arthur 's proposal and the real reason I was camping in western Maine instead of creeping a condominium in the Back Bay	I	PRON	which	nsubj	money	the money	(8, 35)	(',', '.')	Except I did n't have the money , which brought me right back to Arthur 's proposal and the real reason I was camping in western Maine instead of creeping a condominium in the Back Bay .
2435	that is a constant trial to a man in my profession	that	DET	that	nsubj	fact	a fact	(6, 16)	('fact', '.')	People remember borzois , a fact that is a constant trial to a man in my profession .
2436	that dot western Maine 's backcountry roads	that	SCONJ	that	nsubj	lots	the Trail lots	(24, 30)	('lots', '.')	We could backpack in , do the job , backpack out , and pick up our car at one of the Appalachian Trail lots that dot western Maine 's backcountry roads .
2437	that we knew when we did n't have to beat a dead horse	we	PRON	that	mark	jobs	enough jobs	(34, 46)	('together', '.')	We did n't rehearse the plan again as we hiked the final five hundred yards or so to the weigh station 's rear gate ; Arthur and I had done enough jobs together that we knew when we did n't have to beat a dead horse .
2438	that are standard equipment on newer armored cars	that	DET	that	nsubj	recordings	the security recordings	(7, 14)	('recordings', '.')	We would also destroy the security recordings that are standard equipment on newer armored cars .
2439	that dot northern New England	that	DET	that	nsubj	lakes	the deep lakes	(35, 39)	('lakes', '.')	Along the way I 'd get rid of the clothes and shoes I 'd worn to do the job , wrap them around a large rock and drop them into one of the deep lakes that dot northern New England .
2440	who made his living putting buyers and sellers in touch with each other	living	NOUN	who	nsubj	broker	just another antiques broker	(11, 23)	('broker', '.')	In the aboveground economy , I was just another antiques broker who made his living putting buyers and sellers in touch with each other .
2441	that we develop a kind of intuition about when someone has been skulking in ours	someone	PRON	that	mark	places	many places	(12, 26)	('places', '.')	We 've skulked in and out of so many places that we develop a kind of intuition about when someone has been skulking in ours .
2442	that divided the living room from the kitchen	that	DET	that	nsubj	wall	the wall	(20, 27)	('wall', '.')	He was standing in the living room , staring into the corner behind an end table , against the wall that divided the living room from the kitchen .
2443	who loses all sense of the outside world and fears the date of his release	who	PRON	who	nsubj	inmates	those inmates	(7, 21)	('inmates', ',')	I was never one of those inmates who loses all sense of the outside world and fears the date of his release , but my guilt over Arthur 's death allowed me to grow comfortable in this punishment of my own choosing .
2444	that surpassed even the typical long - term inmate 's fatalism	that	DET	that	nsubj	kind	a kind	(9, 19)	('ennui', '.')	That final year passed in a kind of ennui that surpassed even the typical long-term inmate 's fatalism .
2445	that tied me to any other violations of the law	that	DET	that	nsubj	anything	anything	(16, 25)	('home', ',')	I was fifty-one years old and had luckily not had anything in my home that tied me to any other violations of the law , and the parole board released me two months before my fifty second birthday .
2446	that separated the living room from the kitchen	that	DET	that	nsubj	wall	the wall	(17, 24)	('wall', '.')	Then I noticed the chessboard in the back corner of the living room , against the wall that separated the living room from the kitchen .
2447	that would ensue if she insisted	she	PRON	that	nsubj	situation	the situation	(21, 26)	('situation', '@')	I did n't mention this to Karen because I was n't sure whether I wanted to get into the situation that would ensue if she insisted @ @
2448	who took his money and exhausted his patience	who	PRON	who	nsubj	number	a number	(14, 21)	('souls', '.')	Kenny K. himself had populated the Mystic River with a number of unfortunate souls who took his money and exhausted his patience .
2449	who was going to change his mind	who	PRON	who	nsubj	kind	the kind	(9, 15)	('guy', ';')	Kenny K. was n't the kind of guy who was going to change his mind ; if he 'd decided I could tell him where the money was , he 'd keep turning up the heat until I either told him or he vented his frustration and I could n't tell anybody anything ever again .
2450	that would follow	that	DET	that	nsubj	storm	the storm	(21, 23)	('storm', '.')	It would have to be someone from out of town , since nobody local would want to weather the storm that would follow .
2451	which miraculously was still there even after my years in Walpole , and when we 'd gotten seated at an outside table	we	PRON	which	nsubj	coffeehouse	the coffeehouse	(12, 33)	(',', 'I')	"From force of habit , we met at the coffeehouse , which miraculously was still there even after my years in Walpole , and when we 'd gotten seated at an outside table I started right in on her . """
2452	who is in danger	who	PRON	who	nsubj	friend	a friend	(24, 27)	('friend', '.')	If you have your own reasons for not telling me , I respect them ; but I 'm asking you as a friend who is in danger .
2453	who are really good at it	who	PRON	who	nsubj	people	the people	(10, 15)	('people', '.')	"Mostly I just admire the game , and the people who are really good at it . """
2454	who ever wanted to talk to me about Arthur	who	PRON	who	nsubj	people	The only people	(4, 12)	('people', 'were')	The only people who ever wanted to talk to me about Arthur were police and criminals .
2455	people think that might be magical	that	DET	that	nsubj	items	items	(13, 18)	('items', '.')	One of the hazards of the business when you deal with items that people think might be magical .
2456	that looked perfect	that	DET	that	nsubj	moves	him moves	(46, 48)	('moves', 'but')	I 'd always admired this game more than any of the other famous matches , the ones awarded brilliancy prizes at one tournament or another ; there was something supremely satisfying about the way Nimzovich inexorably forced Smisch to do himself in by allowing him moves that looked perfect but were in fact suicide .
2457	that appeals to a peaceable man	that	DET	that	nsubj	kind	The kind	(4, 9)	('achievement', '.')	The kind of achievement that appeals to a peaceable man .
2458	that had occupied my time	that	DET	that	nsubj	things	the things	(14, 18)	('things', 'grew')	Tomorrow I would die , and one by one all of the things that had occupied my time grew insubstantial and finally disappeared .
2459	who knew me	who	PRON	who	nsubj	Everyone	Everyone	(1, 3)	('Everyone', 'would')	Everyone who knew me would eventually find out what had happened .
2460	that seemed important	that	DET	that	nsubj	reason	some reason	(3, 5)	('reason', '.')	For some reason that seemed important .
2461	who 'd put me in Walpole	who	PRON	who	nsubj	detectives	the detectives	(20, 25)	('detectives', '.')	We 'd known each other in a professional capacity for six years or so - they were the detectives who 'd put me in Walpole .
2462	that has a 24-hour lobby full of cages where you can drop off strays	you	PRON	that	nsubj	shelter	a kill animal shelter	(12, 25)	('End', '.')	There 's a no-kill animal shelter in the South End that has a 24-hour lobby full of cages where you can drop off strays .
2463	who knows he 's going to turn and ca n't do anything about it	he	PRON	who	nsubj	snitch	the snitch	(22, 35)	('snitch', '.')	down in the pit of my stomach where the old criminal me still lived I felt the rolling uneasiness of the snitch who knows he 's going to turn and ca n't do anything about it .
2464	that comes easily to a thief	that	DET	that	nsubj	lesson	a lesson	(5, 10)	('lesson', '.')	It 's not a lesson that comes easily to a thief .
2465	which brings us a new story of Kedrigern the wizard -	which	DET	which	nsubj	month	Any month	(2, 12)	('month', 'as')	"Any month which brings us a new story of Kedrigern the wizard-as our April issue most certainly doescannot be called "" cruel . """
2466	which makes her weep	her	DET	which	nsubj	story	her own life story	(15, 18)	(',', '.')	A dozen angels circle her and take turns telling her her own life story , which makes her weep .
2467	who walks like he 's pushing against a heavy wind	he	PRON	who	nsubj	one	the taller one	(14, 23)	('one', ',')	It is then she sees the shadow on the right , the taller one who walks like he 's pushing against a heavy wind , fall to the ground , his whole body torn apart as if clawed by a great beast .
2468	who told Eva Wakind about me	who	PRON	who	nsubj	one	the one	(4, 9)	('one', '.')	She 's the one who told Eva Wakind about me .
2469	who is ignorant	who	PRON	who	nsubj	one	the one	(4, 6)	('one', '.')	he is the one who is ignorant .
2470	who did this to you	who	PRON	who	nsubj	Rose	Rose	(2, 6)	(',', '?')	Rose , who did this to you ?
2471	that follows (	that	DET	that	nsubj	story	the story	(11, 13)	('story', 'and')	All three of his novels , as well as the story that follows ( and , indeed , most of his work ) , is set in the penultimate age of Old Earth , one eon before Jack Vance 's Dying Earth .
2472	that blighted my days	that	DET	that	nsubj	boredom	the boredom	(18, 21)	('boredom', '.')	But once the true shape of the scheme became clear , I again fell prey to the boredom that blighted my days .
2473	that epitomized resolution	that	DET	that	nsubj	chin	a chin	(20, 22)	('chin', '.')	That image traditionally offered a broad brow , a straight nose leading to well formed lips , and a chin that epitomized resolution .
2474	that went on far too long and in two distinct directions	that	DET	that	nsubj	proboscis	a proboscis	(13, 23)	('proboscis', '.')	Instead , the reflector offered a beetling strip of forehead above a proboscis that went on far too long and in two distinct directions .
2475	who came upon you unexpectedly	who	PRON	who	nsubj	persons	persons	(3, 7)	('persons', 'would')	Now , persons who came upon you unexpectedly would be startled .
2476	that gave women the hot swithers	that	DET	that	nsubj	face	the face	(20, 25)	('face', ',')	""" A screen appeared in the air before me , but when Alfazzian connected I did not see the face that gave women the hot swithers , though I had always thought him more pretty than handsome ."
2477	that requires an answer	that	DET	that	nsubj	question	a question	(5, 8)	('question', '.')	""" I have a question that requires an answer ."
2478	who called me for assistance from within the coils of drastic and unexpected predicaments	who	PRON	who	nsubj	clients	wealthy clients	(9, 22)	('clients', '.')	I could recall the amounts cadged from wealthy clients who called me for assistance from within the coils of drastic and unexpected predicaments .
2479	that scents raw meat before its muzzle	that	DET	that	nsubj	dog	a fierce dog	(22, 28)	('dog', '.')	""" My mind attempted to do so in its customary manner , lunging at the calculation like a fierce and hungry dog that scents raw meat before its muzzle ."
2480	that could empty two unrelated accounts of all but the same small sum	that	DET	that	nsubj	circumstances	possible circumstances	(9, 21)	('circumstances', '.')	""" I tried to think of possible circumstances that could empty two unrelated accounts of all but the same small sum ."
2481	that prefers to sleep	that	DET	that	nsubj	animal	a large , lethargic animal	(11, 14)	('animal', '.')	It was like trying to goad a large , lethargic animal that prefers to sleep .
2482	who had the means , motive , and opportunity to commit the offense	who	PRON	who	nsubj	he	he	(25, 37)	('he', '.')	But if the machinery would not turn over , I still retained a grasp of the fundamentals of investigations : the transgressor would be he who had the means , motive , and opportunity to commit the offense .
2483	that might have something to do with the case	that	DET	that	nsubj	factors	some complicating factors	(8, 16)	('factors', '.')	"be useful and posit some complicating factors that might have something to do with the case . """
2484	who normally delights in displaying his face to the world	who	PRON	who	nsubj	Alfazzian	Alfazzian	(4, 13)	(',', ',')	"And Alfazzian , who normally delights in displaying his face to the world , hid behind a montage while he spoke with me . """
2485	who leaned from an upper window and implored them to return another day	who	PRON	who	nsubj	man	a headed man	(24, 36)	('man', '.')	As I watched , more participants joined the mob , then all took to shouting threats and imprecations at a smooth-headed man who leaned from an upper window and implored them to return another day .
2486	which remained closed	which	DET	which	nsubj	door	The door	(3, 5)	(',', ',')	The door , which remained closed , led to a branch of the Olkney Mercantile , one of the city 's most patronized financial institutions .
2487	who usually engages her in inane banter about trivialities	who	PRON	who	nsubj	man	The handsome man	(6, 14)	('man', 'has')	""" The painfully handsome man who usually engages her in inane banter about trivialities has not appeared ."
2488	that obscured my mind	that	DET	that	nsubj	clouds	the clouds	(8, 11)	('clouds', ',')	If I could have thrust aside the clouds that obscured my mind , I knew I would be able to see it .
2489	who crave his favor	who	PRON	who	nsubj	those	those	(10, 13)	('those', ',')	""" He delights in inflicting his grotesque features on those who crave his favor , forcing them to vie one against another to soothe him with flattery ."
2490	who had joint accounts with female partners	who	PRON	who	nsubj	those	those	(8, 14)	('those', '.')	"That is , the male depositors and those who had joint accounts with female partners . """
2491	that have meaning	that	DET	that	nsubj	events	the nonexistent events	(9, 11)	('events', '?')	"So how do we pick out the nonexistent events that have meaning ? """
2492	who have more than thirty - two hepts and fourteen grimlets	who	PRON	who	nsubj	those	those	(13, 23)	('those', '.')	The attacks are aimed at intelligent and presentable men as well as those who have more than thirty-two hepts and fourteen grimlets .
2493	that was its equivalent of a throat clearing	that	DET	that	nsubj	sound	a sound	(6, 13)	('sound', '.')	""" The integrator made a sound that was its equivalent of a throat clearing ."
2494	that were both subtle and vigorous	that	DET	that	nsubj	arguments	arguments	(20, 25)	('arguments', '.')	I had investigated the arcana of magic over a summer during my youth and could demolish its advocates with arguments that were both subtle and vigorous .
2495	who could give me room to stretch	who	PRON	who	nsubj	criminal	a master criminal	(13, 19)	('criminal', '.')	I had long wished for a superlative opponent , a master criminal who could give me room to stretch .
2496	that bound Errible 's services to the requirements of one Bristal Baxandall	that	DET	that	nsubj	deed	a deed	(13, 24)	('indenture', '.')	"The integrator turned up only one more item : a deed of indenture that bound Errible 's services to the requirements of one Bristal Baxandall . """
2497	that took place in the mind 's dark back rooms	that	DET	that	nsubj	process	an analytical process	(28, 37)	('process', '.')	Normally , I despised hunches and had always denied their validity - to my mind , an intuition was no more than the product of an analytical process that took place in the mind 's dark back rooms .
2498	that looked to be quieter	that	DET	that	nsubj	precinct	an industrial precinct	(12, 16)	('precinct', '.')	The air-car banked and flew north toward an industrial precinct that looked to be quieter .
2499	that emitted dim glows and wavering auras	that	DET	that	nsubj	brac	the strewn bric - a - brac	(23, 29)	('brac', '.')	The opaqued windows let in no light , and the only illumination was from some of the strewn bric-a-brac that emitted dim glows and wavering auras .
2500	that pined to grow into the tallest deodar in the forest	that	DET	that	nsubj	shrub	a scraggly shrub	(6, 16)	('shrub', '.')	""" He was a scraggly shrub that pined to grow into the tallest deodar in the forest ."
2501	that came as much from his misshapen nose as from his slack - lipped mouth	that	DET	that	nsubj	voice	a voice	(31, 45)	('voice', ',')	"He held open before him a large book bound in leather , and as soon as he entered the chamber , he began to recite from its pages in a voice that came as much from his misshapen nose as from his slack-lipped mouth , "" Arbrustram merrilif oberluz , destoi malleonis .... """
2502	that reminded me of thick liquid passing through a straw	that	DET	that	nsubj	sound	a sound	(14, 23)	('sound', '.')	The rest of his body followed , pulled through the frame with a sound that reminded me of thick liquid passing through a straw .
2503	who aspires to be a civil servant	who	PRON	who	nsubj	one	one	(28, 34)	('one', '?')	""" I made a sound involving lower teeth , upper lip , and an explosion of air , and said , "" Do I strike you as one who aspires to be a civil servant ?"
2504	that opens this story	that	DET	that	nsubj	sentence	the sentence	(4, 7)	('sentence', '.')	It contained the sentence that opens this story .
2505	that divides one quarter of the city from another	that	DET	that	nsubj	river	a green river	(10, 18)	('grass', '.')	The road bridges a green river of trees and grass that divides one quarter of the city from another .
2506	who are on the lower floors and the sheltered playground of the courtyard	who	PRON	who	nsubj	children	the children	(8, 20)	(',', ',')	1 do n't work with the children , who are on the lower floors and the sheltered playground of the courtyard , but toil away with records on the upper floors .
2507	that is my heart	that	DET	that	nsubj	hurricane	the hurricane	(13, 16)	('hurricane', '!')	AIi , my all , my everything , the eye of the hurricane that is my heart !
2508	that makes me know her instantly	me	PRON	that	nsubj	something	something	(56, 61)	('presence', '.')	as many of the other women in her department , and as she is a perfectly average height , with her head and almost all her face covered , I am still puzzling out how I always recognize at once it 's her , whether there 's something specific in her posture or gestures or presence that makes me know her instantly .
2509	who both have excellent jobs	who	PRON	who	nsubj	couples	couples	(18, 22)	('couples', '.')	The houses are neat and tidy and old , the kind owned by government officials and couples who both have excellent jobs .
2510	that appears to be both lovingly created and recently neglected	that	DET	that	nsubj	garden	an elaborate garden	(10, 19)	('garden', '.')	Jamin leads me to a door by an elaborate garden that appears to be both lovingly created and recently neglected .
2511	who answers	who	PRON	who	nsubj	man	The man	(2, 3)	('man', 'is')	The man who answers is not quite twice our age , perhaps a little younger .
2512	that hold them down beneath our syringes	that	DET	that	nsubj	place	the only place	(40, 46)	('straps', '.')	These days , even the zygotes of beasts are scanned for their genetic health before they are brought to fruition in the womb-banks ; the only place I have seen animals is in cages or under the straps that hold them down beneath our syringes .
2513	who misses nothing	who	PRON	who	nsubj	assistant	priest assistant	(5, 7)	(',', ',')	The priest 's assistant , who misses nothing , points this out to them and they all laugh .
2514	that surround	that	DET	that	nsubj	telescreens	The giant telescreens	(3, 4)	('telescreens', 'it')	The giant telescreens that surround
2515	who goes about his preparations with all the grim seriousness of a surgeon before a touchy operation	who	PRON	who	nsubj	man	a solemn haired old man	(23, 39)	('man', '.')	@ men are as young as I am , but they range in age up to a solemn gray-haired old man who goes about his preparations with all the grim seriousness of a surgeon before a touchy operation .
2516	that came where from	that	DET	that	nsubj	more	more	(5, 8)	"('where', '""')"	sure there 's more where that came from .
2517	who have been here before and do what comes naturally to you	what	PRON	who	nsubj	men	the older men	(6, 17)	('men', '.')	"Look to the older men who have been here before and do what comes naturally to you . """
2518	that was due in Washington at the opening of business tomorrow	that	DET	that	nsubj	report	the report	(20, 30)	('report', '.')	And then he 'd lose the edge he needed to fix the problem he 'd just found in the report that was due in Washington at the opening of business tomorrow .
2519	that flanked the coastline of Los Angeles	that	DET	that	nsubj	panels	the rooftop solar panels	(44, 50)	('pyramids', '.')	he clicked off the phone and sat back and looked at the ceiling , cracking his knuckles to get the tension out of his system , then gazing out over the rooftop solar panels toward the Pacific and the band of water desalinization pyramids that flanked the coastline of Los Angeles .
2520	that was barely middle class	that	DET	that	nsubj	complex	an apartment complex	(20, 24)	('complex', ',')	Wilson closed his eyes and tried to imagine they were in the High Sierras instead of in an apartment complex that was barely middle class , perched along a mountain in south Chico Hills , only a few minutes away from south L.A. Ellen trembled beside him .
2521	that infested the Pacific Rim	that	DET	that	nsubj	groups	the focus groups	(35, 39)	('lunches', '.')	Around him the commuters bobbed to the ambient soundtracks playing in their earphones , or babbled into their lip-ring phones , psyching up for another battle with the focus groups and power lunches that infested the Pacific Rim .
2522	that was waving in the wind	that	DET	that	nsubj	flag	an enormous flag	(31, 36)	('flag', '.')	Across the wall of the assembly room billowed the image of a smiling , white-haired man , projected as though it were an image on an enormous flag that was waving in the wind .
2523	that filled the building during normal working hours	that	DET	that	nsubj	sound	the sound	(24, 31)	('sound', '.')	Then the lights came up and the ozone generator started clearing the air and the soundtrack shifted to an ambient program - the sound that filled the building during normal working hours .
2524	that could counteract Down 's Syndrome	that	DET	that	nsubj	proteins	proteins	(17, 22)	('proteins', '.')	Wilson spent more than two hours arguing the case before the marketing department for seeking proteins that could counteract Down 's Syndrome .
2525	to whom he reported	he	PRON	whom	pobj	president	the vice president	(10, 13)	('to', 'Pettimento')	Then there was Pettimento , the vice president to whom he reported .
2526	that says we 're supposed to buck any requests like yours right up to the level of the Entity	that	DET	that	nsubj	office	the front office	(26, 44)	('office', '.')	""" You know , I 'd like to be able to help you out - but we 've got a directive from the front office that says we 're supposed to buck any requests like yours right up to the level of the Entity ."
2527	that occurs with profound autism	that	DET	that	nsubj	behavior	behavior	(12, 16)	('behavior', '.')	""" Here 's my reasoning : enhanced responsibility should limit selfdamaging behavior that occurs with profound autism ."
2528	that prides itself on being responsible and taking care of its employees	that	DET	that	nsubj	company	a company	(8, 19)	('company', '.')	Well , Tony , this is a company that prides itself on being responsible and taking care of its employees .
2529	that will	that	DET	that	nsubj	something	something	(7, 8)	('something', '.')	"sure we can come up with something that will . """
2530	who 'd spent a lifetime calculating how much he could get out of a person	he	PRON	who	nsubj	man	a man	(16, 30)	('man', '.')	Wilson gazed at the Entity 's face ; he thought it looked like a man who 'd spent a lifetime calculating how much he could get out of a person .
2531	who was developing the governor 's social policy	who	PRON	who	nsubj	man	the man	(13, 20)	('man', '.')	"And after the interview , the announcer said this was the man who was developing the governor 's social policy . """
2532	"that read : "" Warning - Automatic pilot zone ends - Resume manual steering"	zone	NOUN	that	nsubj	sign	a sign	(16, 29)	('English', '.')	"Then he put his foot on the brake and coasted up to a sign in English that read : "" Warning - Automatic pilot zone ends - Resume manual steering . """
2533	who then turns around and sues us	who	PRON	who	nsubj	family	some important family	(28, 34)	('family', '?')	""" We probably can , Roger , "" Allison said , "" but what happens if he turns out to be the child of some important family who then turns around and sues us ? """
2534	that 's just bad science	that	DET	that	nsubj	something	something	(5, 9)	('something', ',')	""" They 're doing something that 's just bad science , "" he managed to say at last . """
2535	that shows karatonin	that	DET	that	nsubj	something	something	(6, 8)	('something', 'is')	""" What I need is something that shows karatonin is helping the kid . """
2536	that will	that	DET	that	nsubj	Something	Something	(1, 2)	('Something', '-')	Something that will - and
2537	who take it	who	PRON	who	nsubj	people	the people	(8, 10)	('people', ',')	But for about five percent of the people who take it , it causes depression .
2538	that turns people into couch potatoes	that	DET	that	nsubj	kind	the kind	(17, 22)	('culture', '.')	Nothing we 've seen suggests it can increase intelligence , or overcome the kind of culture that turns people into couch potatoes .
2539	that are wrong in the world inside you	that	DET	that	nsubj	things	all the things	(8, 15)	('things', ',')	If you 've got all the things that are wrong in the world inside you , he thought as he looked across to second base , you have to take them all with you .
2540	who shook her head and would n't look him in the eye	who	PRON	who	nsubj	Swansea	Swansea	(6, 17)	(',', '.')	Wilson looked over at Swansea , who shook her head and would n't look him in the eye .
2541	that managed various parts of the company	that	DET	that	nsubj	intelligences	The many artificial intelligences	(4, 10)	('intelligences', 'were')	The many artificial intelligences that managed various parts of the company were conferring .
2542	who could help him figure out what his options were	options	NOUN	who	nsubj	anyone	anyone	(5, 14)	('anyone', ',')	If there was anyone who could help him figure out what his options were , Tare was the man .
2543	who knew what had happened	what	PRON	who	nsubj	somebody	somebody	(17, 21)	('else', '.')	There was n't anything else he needed to do more than just to talk with somebody else who knew what had happened .
2544	who isolated karatonin	who	PRON	who	nsubj	guy	just the guy	(5, 7)	('guy', '.')	You were just the guy who isolated karatonin .
2545	who pays any attention to the big picture	who	PRON	who	nsubj	kind	the kind	(13, 20)	('guy', '.')	But programming or no programming , you 're not the kind of guy who pays any attention to the big picture .
2546	that would make everybody responsible enough so they could get rid of the government	they	PRON	that	nsubj	drug	a drug	(10, 23)	('drug', '.')	They were trying to come up with a drug that would make everybody responsible enough so they could get rid of the government .
