	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
156228	whose women were to me taboo	women	NOUN	whose	poss	One	> One	(3, 8)	('One', '.')	> One whose women were to me taboo .
156229	who swoop above the clouds &	who	PRON	who	nsubj	Those	Those	(1, 6)	('Those', ';')	Those who swoop above the clouds &; yet are also always here <p>
156230	who laugh , whisper and toss	who	PRON	who	nsubj	p	< p	(3, 8)	('>', 'pennies')	<p> who laugh , whisper and toss
156231	which hold the world together	which	DET	which	nsubj	words	the words	(7, 11)	('>', '.')	She mutters the words <p> which hold the world together .
156232	which spreads < p > like blood on a navy blue coverlet	which	DET	which	nsubj	air	the stagnant greasy air	(16, 27)	('air', '.')	As if the moon makes a morbid mockery <p> of the stagnant greasy air which spreads <p> like blood on a navy blue coverlet .
156233	which end the world	which	DET	which	nsubj	words	the words	(5, 8)	('words', '.')	<p> the words which end the world .
156234	which made her look as somber as a funeral director compared to her companions	her	PRON	which	nsubj	jumpsuit	an electric blue jumpsuit	(9, 22)	(',', '.')	She was dressed in an electric blue jumpsuit , which made her look as somber as a funeral director compared to her companions .
156235	that flashed on and off as long as someone was holding the card	someone	PRON	that	nsubj	Dimson	Dimson	(11, 23)	('-', '.')	Dimson , Dumwoody , and O'Rourke , Advertising Agency Extraordinaire-that flashed on and off as long as someone was holding the card .
156236	that give me a good overview of the exhibit areas	that	DET	that	nsubj	monitors	the three video monitors	(4, 13)	('monitors', '.')	the three video monitors that give me a good overview of the exhibit areas .
156237	who can give you whatever help you need	you	PRON	who	nsubj	folks	the folks	(19, 26)	('folks', ',')	""" I 'll be glad to show you around our facilities , and introduce you to the folks who can give you whatever help you need , "" I said ."
156238	that exhibits extraterrestrial animals only	that	DET	that	nsubj	zoo	the only zoo	(7, 11)	('Earth', '.')	We 're the only zoo on Earth that exhibits extraterrestrial animals only .
156239	that needs tending to	that	DET	that	nsubj	something	something	(4, 7)	('something', '.')	There 's always something that needs tending to .
156240	that should remind them of home	that	DET	that	nsubj	scene	a holographic scene	(11, 16)	('scene', '.')	What they see from their side is a holographic scene that should remind them of home .
156241	who looked like circus clowns	who	PRON	who	nsubj	people	Those people	(3, 7)	('people', '?')	""" Those people who looked like circus clowns ? "" I nodded ."
156242	that might help narrow down the search	that	DET	that	nsubj	pattern	no pattern	(11, 17)	('pattern', ',')	The trace on net usage Monday night showed no pattern that might help narrow down the search , and no progress had been made in locating how anyone might have hacked in .
156243	who appeared to take quite an interest	who	PRON	who	nsubj	apeears	the apeears	(6, 12)	(',', ',')	They went opposite the apeears , who appeared to take quite an interest , even though they should n't have been able to see them through the one-way glass of their own enclosure .
156244	I know that of	I	PRON	that	pobj	Nothing	""" Nothing"	(3, 6)	('Nothing', ',')	""" Nothing that I know of , but I have n't been to the office yet ."
156245	that would obscure the view of customers	that	DET	that	nsubj	leaves	leaves	(13, 19)	('leaves', '--')	""" There were two synthetic trees-bare branches , without leaves that would obscure the view of customers -- in the flying chameleons "" enclosure ."
156246	that held the flying lizards	that	DET	that	nsubj	building	the building	(42, 46)	('building', '.')	""" You see what we 've got , then you tell me , "" Jack said , leading the way in and off to the locked door leading to the access alley behind the enclosures on the side of the building that held the flying lizards ."
156247	that led to the basement	that	DET	that	nsubj	stairs	the stairs	(12, 16)	('stairs', '.')	One of the keepers was standing at the top of the stairs that led to the basement .
156248	that fronts the enclosure	that	DET	that	nsubj	wall	the glass wall	(25, 28)	('wall', '.')	It did n't take the crew long to sweep old straw and waste into the recycling channel concealed below the level of the glass wall that fronts the enclosure .
156249	that made sense in any of the usual references	that	DET	that	nsubj	definition	a definition	(7, 15)	('definition', '.')	""" I could n't find a definition that made sense in any of the usual references ."
156250	who were trying to track down the suspected hacker	who	PRON	who	nsubj	specialists	the outside specialists	(15, 23)	('specialists', '.')	First in the queue was a follow-up report from the outside specialists who were trying to track down the suspected hacker .
156251	who work the concession stands	who	PRON	who	nsubj	people	Even the young people	(4, 8)	('people', 'are')	Even the young people who work the concession stands are used .
156252	that bordered the structure	that	DET	that	nsubj	hedge	the low hedge	(16, 19)	('hedge', '.')	Other employees were going around the perimeter of the building , looking through the low hedge that bordered the structure .
156253	that were biologically moer like echidnas - spiny anteaters	that	DET	that	nsubj	animals	oviparous animals	(4, 12)	('animals', '.')	They were oviparous animals that were biologically moer like echidnas-spiny anteaters .
156254	that could kill and eat it	that	DET	that	nsubj	roaming	then what do we have roaming	(24, 29)	('here', '?')	""" How did the diller get out of its cage , and then what the hell do we have roaming around down here that could kill and eat it ? """
156255	who was on the grounds	who	PRON	who	nsubj	Everybody	Everybody	(2, 6)	('Everybody', '.')	""" Everybody who was on the grounds ."
156256	that eavesdropped on the collective subconscious of the human race	that	DET	that	nsubj	device	a device	(11, 20)	('device', ',')	##1006621 The trouble started when someone invented a device that eavesdropped on the collective subconscious of the human race , although Paul Alford did n't make the connection until the night his dream was interrupted .
156257	that would accompany his dreaming when the pirate appeared	pirate	NOUN	that	nsubj	frustrations	the frustrations	(14, 22)	('frustrations', '.')	Paul had nearly reached the point where he dreaded sleep and the frustrations that would accompany his dreaming when the pirate appeared .
156258	in which he rescued as almost recognizable Jennifer Michelle Holmes from a squad of stock Nazi stormstroopers when her	he	PRON	which	pobj	sequence	a good wishfulfillment sequence	(11, 29)	('in', '@')	He has just aborted a pretty good wishfulfillment sequence in which he rescued as almost recognizable Jennifer Michelle Holmes from a squad of stock Nazi stormstroopers when her
156259	that covered but did not conceal their magnificent physiques	that	DET	that	nsubj	material	some unknown material	(12, 20)	('material', '.')	The man and woman wore tailored black uniforms of some unknown material that covered but did not conceal their magnificent physiques .
156260	who were here ahead of him	who	PRON	who	nsubj	killers	Hitler - killers	(21, 26)	('killers', '.')	Smedley Faversham pondered this concept while he took another look at the very , very long line of Hitler-killers who were here ahead of him .
156261	who discovered how to travel through time	who	PRON	who	nsubj	person	the first person	(11, 17)	('person', '.')	""" After all , I 'm the very first person who discovered how to travel through time . """
156262	which you chose	you	PRON	which	dobj	destination	the destination	(42, 44)	('destination', '.')	""" All these other time-travelers originated at points after you in the timeline-they came from what you would consider the future-but they all traveled yesterward to an earlier pint in the timeline than the destination which you chose ."
156263	who had lined up ahead of him to kill Hitler	who	PRON	who	nsubj	timetravelers	timetravelers	(13, 22)	('timetravelers', '.')	Searching the future , he located each of the hundreds of timetravelers who had lined up ahead of him to kill Hitler .
156264	which looked exactly like	which	DET	which	nsubj	gizmo	a small gizmo	(10, 13)	('gizmo', 'the')	""" The male Paradox officer took out a small gizmo which looked exactly like the one Smedley had stolen from the female officer ."
156265	who had yawned	who	PRON	who	nsubj	Patrolman	the Paradox Patrolman	(5, 7)	('Patrolman', '.')	asked the Paradox Patrolman who had yawned .
156266	who came to witness the Kennedy assassin tion	who	PRON	who	nsubj	tourists	the time - tourists	(30, 37)	('tourists', '.')	Smedley 's souvenir stand in 1963-conveniently located at Dealey Plaza in Dallas-sells binoculars and pennants , and offers a wide range of refreshments for the time-tourists who came to witness the Kennedy assassin tion .
156267	which has new er	which	DET	which	nsubj	company	A small manufacturing company	(5, 8)	('company', 'had')	"A very small manufacturing company which has new er had any problems with the government . """
156268	which goes off to find another hydrogen atom and to catalyze another fusion reaction	which	DET	which	nsubj	muon	a free muon	(27, 40)	(',', '.')	""" The result is the two hydrogen atoms combine to form a helium atom , an alpha particle , a neutron , and a free muon , which goes off to find another hydrogen atom and to catalyze another fusion reaction ."
156269	which went out	which	DET	which	nsubj	reactor	every reactor	(12, 14)	(',', ',')	"It was every reactor , all the power in the world , which went out , "" I went on , remorselessly ."
156270	who ask	who	PRON	who	nsubj	you	you	(9, 10)	('you', '.')	""" I will try , because it is you who ask . "" THAT EVENING"
156271	that would come	that	DET	that	nsubj	All	All	(2, 4)	('All', 'was')	"All that would come was a reverent whisper : "" Madre de Dios ..."
156272	who really understood her	who	PRON	who	nsubj	one	the only one	(4, 7)	('one', '.')	"the only one who really understood her . """
156273	who would tell her not to	who	PRON	who	nsubj	one	no one	(19, 24)	('one', '.')	She felt light , because for three hours she could do anything , and there was no one who would tell her not to .
156274	which led to the winding iron	which	DET	which	nsubj	door	the door	(13, 18)	('door', 'stairway')	The clock was sunk into the whitewashed stone wall , above the door which led to the winding iron stairway up to the light .
156275	that rolled in after the ships had gone by	ships	NOUN	that	nsubj	waves	the waves	(9, 17)	('waves', 'were')	The beach was wide and flat and the waves that rolled in after the ships had gone by were pretty large and scary .
156276	who lived on the next block	who	PRON	who	nsubj	Eric	Eric	(10, 15)	(',', '.')	It was Eric and Toni , friends from school , who lived on the next block .
156277	who can teach us	who	PRON	who	nsubj	student	a college student	(9, 12)	('student', '.')	"They have soccer equipment and a college student who can teach us . """
156278	that made Chad hopping mad	Chad	PROPN	that	nsubj	word	a word	(6, 10)	('word', '!')	""" Exercise "" was a word that made Chad hopping mad !"
156279	which was not quite the truth	which	DET	which	nsubj	nature	Just his nature	(8, 13)	(',', '.')	"Just his nature , "" friends said , which was not quite the truth ."
156280	that looks like the hair you wished for as a teenager	you	PRON	that	nsubj	one	one	(3, 13)	('one', '.')	You get one that looks like the hair you wished for as a teenager .
156281	which means letting go of him	which	DET	which	nsubj	grip	your grip	(9, 14)	('-', '.')	You have to tighten your grip on life-which means letting go of him .
156282	that won the Robert L. Fish Memorial Award	that	DET	that	nsubj	piece	one piece	(37, 44)	('piece', '.')	This story marks James Sarafin 's debut in F &SF,; although he has previously published three stories in Asimov 's SF and a few tales in Alfred Hitchcock Mystery Magazine , including one piece that won the Robert L. Fish Memorial Award .
156283	that was the quickest route out of the bowl	that	DET	that	nsubj	ravine	a long ravine	(22, 30)	('ravine', '.')	Carl 's walking tour had brought them a mile out on the glacier , and he started them up a long ravine that was the quickest route out of the bowl .
156284	which was about four feet long	which	DET	which	nsubj	seam	the clear seam	(17, 22)	(',', ',')	A thin rivulet of meltwater ran down the ravine and over the clear seam of ice , which was about four feet long , a window into the glacier .
156285	who had disappeared in this vicinity	who	PRON	who	nsubj	one	no one	(6, 11)	('one', '.')	Carl knew of no one who had disappeared in this vicinity .
156286	who knew few of the locals	who	PRON	who	nsubj	hire	a summer college hire	(7, 12)	('hire', ',')	""" Raymond , a summer college hire who knew few of the locals , replied , """
156287	which also fronted the glacier	which	DET	which	nsubj	homestead	the Davison homestead	(24, 28)	(',', '.')	He got a court order to use Carl 's road and build one of his own on down to the Davison homestead , which also fronted the glacier .
156288	who once tried to cross the ice to hunt on the other side	who	PRON	who	nsubj	man	a man	(6, 18)	('man', '.')	Legend told of a man who once tried to cross the ice to hunt on the other side .
156289	which amassed yearround snow from clouds roiling in from the Gulf of Alaska	which	DET	which	nsubj	peaks	the high peaks	(23, 35)	('peaks', '.')	From the parking lot there the glacier could be seen snaking back thirty miles from his resort , branching into the high peaks which amassed yearround snow from clouds roiling in from the Gulf of Alaska .
156290	who would talk to him	who	PRON	who	nsubj	locals	the few locals	(9, 13)	('locals', ';')	Ken Janssen , one of the few locals who would talk to him ; most resented having to pay , just like the tourists , to use his road to hunt or reach their mining claims .
156291	that really happened to him long ago	that	DET	that	nsubj	something	something	(18, 24)	('something', ',')	Carl went to bed dead-tired and as he slept he had a dream about something that really happened to him long ago , one late September day .
156292	that obscure the valley below	that	DET	that	nsubj	flakes	, big , wet flakes	(6, 10)	('flakes', '.')	, big , heavy wet flakes that obscure the valley below .
156293	which had drained further	which	DET	which	nsubj	lake	the lake	(12, 15)	(',', ',')	They saw no one all the way to the lake , which had drained further , leaving deposits of silt where the water had receded .
156294	that looked so blue under the ice	that	DET	that	nsubj	eyes	those eyes	(15, 21)	('eyes', '.')	Carl worked at the foot ; he did n't want to risk seeing those eyes that looked so blue under the ice .
156295	that came free	that	DET	that	nsubj	thing	The first thing	(3, 5)	('thing', 'was')	The first thing that came free was a pair of leather boots .
156296	that coated the bottom as he rotated the cup	he	PRON	that	nsubj	drops	few brown drops	(19, 27)	('drops', '.')	He looked in the cup , but he 'd drunk all the coffee except for a few brown drops that coated the bottom as he rotated the cup .
156297	which was opening again into the old crevasse	which	DET	which	nsubj	ravine	the ravine	(17, 24)	(',', '.')	He jumped off and Raymond gunned the ATV , up and out of the ravine , which was opening again into the old crevasse .
156298	which investigates the roles of men in fairy tales in an entirely different manner	which	DET	which	nsubj	story	this lovely story	(18, 31)	(',', '.')	Richard Bowes sat down to watch the film Basquiat and was inspired to write this lovely story , which investigates the roles of men in fairy tales in an entirely different manner .
156299	who lives in New York	who	PRON	who	nsubj	dealer	a sometime antiques dealer	(10, 14)	('dealer', '.')	Mr. Bowes is a librarian and a sometime antiques dealer who lives in New York .
156300	that 's beyond the reach of human law	that	DET	that	nsubj	way	some way	(7, 14)	('way', '.')	But it 's unjust in some way that 's beyond the reach of human law .
156301	who happen to be Asian guys	who	PRON	who	nsubj	waitresses	waitresses	(8, 13)	('waitresses', '.')	Now it 's a Chinese restaurant with waitresses who happen to be Asian guys .
156302	that brings out the crowds	that	DET	that	nsubj	kind	this kind	(10, 14)	('encounter', '.')	It 's the chance to witness this kind of encounter that brings out the crowds .
156303	who have survived Max 's Kansas City , The Factory and Studio 54	who	PRON	who	nsubj	people	people	(4, 16)	('people', '.')	Not to people who have survived Max 's Kansas City , The Factory and Studio 54 .
156304	that concerns the Huntsman	that	DET	that	nsubj	kind	the kind	(8, 11)	('wrong', '.')	And theirs is n't the kind of wrong that concerns the Huntsman .
156305	who sat in a little office in the cellar of the school	who	PRON	who	nsubj	lady	this old lady	(15, 26)	('lady', '.')	Back then when I reached ninth grade , they sent me to this old lady who sat in a little office in the cellar of the school .
156306	who were actually actor princes under a cruel spell	who	PRON	who	nsubj	cabbies	frog cabbies	(7, 15)	('cabbies', '.')	New York was full of frog cabbies who were actually actor princes under a cruel spell .
156307	that spins gold	that	DET	that	nsubj	magic	the magic	(4, 6)	('magic', '.')	Publicity is the magic that spins gold .
156308	who comes back just before the little man appears to claim the baby	man	NOUN	who	nsubj	one	the one	(4, 16)	('one', 'and')	"He 's the one who comes back just before the little man appears to claim the baby and says , """
156309	who leaves his past behind	who	PRON	who	nsubj	kid	an unhappy kid	(17, 21)	('kid', '.')	With anyone else I would have called it the old and sorry tale of an unhappy kid who leaves his past behind .
156310	who had worked for her	who	PRON	who	nsubj	people	people	(8, 12)	('people', ',')	I heard bartenders and waitresses , people who had worked for her , actually discuss this .
156311	that followed the kid around	that	DET	that	nsubj	spaniel	the springer spaniel	(11, 15)	(',', '.')	Mr. Jimbo was the springer spaniel , brown and white , that followed the kid around .
156312	that made him feel bad inside	him	PRON	that	nsubj	job	a job	(13, 18)	('job', '.')	I understood what he was saying : he had taken on a job that made him feel bad inside .
156313	who wants to set a movie in New York in 1980	who	PRON	who	nsubj	anyone	anyone	(5, 15)	('future', 'will')	And anyone in the future who wants to set a movie in New York in 1980 will make it look like a Louis Raphael painting .
156314	who happens to be passing by	who	PRON	who	nsubj	huntsman	no huntsman	(14, 19)	('huntsman', '.')	Then I got to the end of the story and there was no huntsman who happens to be passing by .
156315	who rushes in	who	PRON	who	nsubj	one	the one	(4, 6)	('one', ',')	He 's the one who rushes in , cuts open the belly of the wolf and saves the kid and her grandmother .
156316	who shows everybody in the world his riches	who	PRON	who	nsubj	artist	the artist	(2, 9)	('artist', '.')	the artist who shows everybody in the world his riches .
156317	that came from practically everywhere	that	DET	that	nsubj	hum	a constant level microwave hum	(22, 26)	('hum', '.')	And to find out why there were no cities or obvious signs of habitation despite a constant low-level microwave hum that came from practically everywhere .
156318	that green	that	ADV	that	nsubj	all	all	(7, 8)	('all', 'a')	Its beam looked eerily blue after all that green a moment ago .
156319	that had nothing to do with the crash	that	DET	that	nsubj	surge	a surge	(13, 20)	('excitement', '.')	He felt a thrill run up his spine , a surge of excitement that had nothing to do with the crash .
156320	which had	which	DET	which	nsubj	bowl	the shallow bowl	(30, 31)	('plastic', ',')	He stood there , smelling the rich , fragrant air and listening to the suddenly louder hiss of rain while he stared blankly at the shallow bowl of clear plastic which had , only half an hour ago in orbit , kept him protected from vacuum when he transferred over from the Pioneer to the lander .
156321	that held the silicon rubber seal	that	DET	that	nsubj	track	The metal track	(3, 8)	('track', 'had')	The metal track that held the silicon rubber seal had bent outward , as if under incredible pressure .
156322	which he clutched in his hand while his clothing started to disintegrate	clothing	NOUN	which	dobj	faceplate	the faceplate	(16, 27)	(',', ',')	The pressure suit shredded away like wet tissue paper , all but the faceplate , which he clutched in his hand while his clothing started to disintegrate , but his body remained unaffected .
156323	that ate metal but not flesh	that	DET	that	nsubj	kind	some kind	(8, 13)	('acid', '.')	Maybe there could be some kind of acid that ate metal but not flesh .
156324	that liked metal but not people	that	DET	that	nsubj	something	something	(5, 10)	('alive', '.')	Maybe it was something alive that liked metal but not people .
156325	that oozed around his feet	that	DET	that	nsubj	muck	the muck	(13, 17)	('muck', ',')	He was squeamishly aware of every plant he crushed and of the muck that oozed around his feet , but he soon realized he could n't watch his footing and keep his bearings at the same time .
156326	which fluttered loosely on flimsy stems attached to the narrowest point	which	DET	which	nsubj	leaves	long triangular leaves	(11, 21)	(',', '.')	They ended in two-foot-long triangular leaves , which fluttered loosely on flimsy stems attached to the narrowest point .
156327	that had accumulated in his p - suit faceplate	that	DET	that	nsubj	water	the water	(16, 24)	('water', '.')	The work made him thirsty , so he stopped long enough to drink the water that had accumulated in his p-suit faceplate .
156328	which meant a short day	which	DET	which	nsubj	momentum	angular momentum	(18, 22)	(',', '.')	Boglietti 's world , like everything in the Altair system , had a lot of angular momentum , which meant a short day .
156329	that would get him out of this damnable rain , and protect him from predators	that	DET	that	nsubj	Anything	Anything	(2, 16)	('Anything', '.')	Anything that would get him out of this damnable rain , and protect him from predators .
156330	on which he sat	he	PRON	which	pobj	platform	the platform	(11, 14)	('on', 'Just')	He concentrated on the rubbery surface of the platform on which he sat .
156331	that showed symbols vaguely resembling Chinese	symbols	NOUN	that	nsubj	readout	a glowing readout	(8, 13)	('readout', ',')	An alien wristwatch , with a glowing readout that showed symbols vaguely resembling Chinese , and rows of buttons along the sides , but it confirmed his suspicion .
156332	on which he stood	he	PRON	which	pobj	platform	The platform	(4, 7)	('on', ',')	The platform on which he stood shuddered , then glided smoothly to the ground .
156333	who lived here	who	PRON	who	nsubj	aliens	The aliens	(2, 4)	('aliens', 'had')	The aliens who lived here had evidently figured out how to do it , and they 'd come up with an integrated control system as well .
156334	that looked a little like a teepee	that	DET	that	nsubj	something	something	(10, 16)	('something', '.')	After a few more pounds of mass he got something that looked a little like a teepee .
156335	that looked like it was doing about ten percent of lightspeed just standing there	it	PRON	that	nsubj	spaceplane	a sleek , bodied , winged spaceplane	(27, 40)	('spaceplane', '.')	"Then he stood back and watched as the surface writhed , expanded , and solidified into a sleek , narrow-bodied , stubby-winged spaceplane that looked like it was doing about ten percent of lightspeed just standing there . """
156336	who wanted some fun during the hours normally reserved for zilch	who	PRON	who	nsubj	those	those	(35, 45)	('those', '.')	It was just plain bad timing , because Gerston had been on the verge of plunging into SnuggleDown , the Deep Blue Sleep program provided by the good people at Unconscious Adventures Unlimited for those who wanted some fun during the hours normally reserved for zilch .
156337	who were unable to earn anything while awake	who	PRON	who	nsubj	those	those	(8, 15)	('those', '.')	And this was a considerable boon for those who were unable to earn anything while awake .
156338	that would take you all the way to the Gates	that	DET	that	nsubj	Corridor	a Personalized Sleep Corridor	(39, 48)	('Corridor', '(')	Using the automated electronic services available at a price most middle-class citizens could afford , and lower classes aspire to , you could log onto SnuggleDown and plug the old psyche into a Personalized Sleep Corridor that would take you all the way to the Gates ( frequently described as tall and made of iron ) of Death .
156339	which it kept in a shallow lagoon in southern Florida	it	PRON	which	dobj	jellyfish	a great composite jellyfish	(22, 31)	('jellyfish', '.')	He did n't even want to see the Eternal Life exhibition , where the Company had created a great composite jellyfish which it kept in a shallow lagoon in southern Florida .
156340	who had opted for something comfortable and not too demanding as a way of spending eternity	who	PRON	who	nsubj	subscribers	subscribers	(25, 40)	(',', '.')	The jellyfish was a composite entity made up of the life-essences of thousands , soon to be millions , of subscribers , who had opted for something comfortable and not too demanding as a way of spending eternity .
156341	which I carry in this small leather pouch	I	PRON	which	dobj	form	the sensitive receipt form	(26, 33)	('form', '.')	""" Naw , just signify assent by an act of mental volition and it will be so noted on the mind-sensitive receipt form which I carry in this small leather pouch . """
156342	which lets you set Ingestion Duration anywhere from 5 nanoseconds all the way up to 18 hours for feasts you really want to linger over	you	PRON	which	nsubj	Length	its Length	(14, 38)	('option', '.')	Yes , but well worth it , especially with its Length of Meal option which lets you set Ingestion Duration anywhere from 5 nanoseconds all the way up to 18 hours for feasts you really want to linger over .
156343	that 's new this year	that	DET	that	nsubj	level	an orgasmic level	(8, 12)	('level', '.')	And the Intensity scale has an orgasmic level that 's new this year .
156344	that will give you all the appetite you could want	you	PRON	that	nsubj	program	a Hunger program	(8, 17)	('program', '.')	"I also have a Virtual Hunger program that will give you all the appetite you could want . """
156345	who are in my mind without my permission	who	PRON	who	nsubj	people	people	(19, 26)	('people', ',')	""" Whassa matter , do n't you like being touched ? "" <p> "" Not by people who are in my mind without my permission , no !"
156346	who calls herself Myra	who	PRON	who	nsubj	criminal	A sex criminal	(3, 6)	('criminal', '.')	A sex criminal who calls herself Myra .
156347	that was willing to follow	that	DET	that	nsubj	body	a body	(15, 19)	('body', '.')	Maybe she really did n't know her husband had a wandering eye and a body that was willing to follow .
156348	who answered my knock	who	PRON	who	nsubj	woman	The woman	(2, 5)	('woman', 'was')	The woman who answered my knock was gray-headed and starting to stoop , but still with a fire in her eye .
156349	that had curdled on the table	that	DET	that	nsubj	bowl	a bowl	(7, 12)	('milk', ',')	There was a bowl of milk that had curdled on the table , and one of the sisters did shove this out of the way
156350	who answered the door grabbed me and pulled me into the kitchen	door	NOUN	who	nsubj	lady	The old lady	(3, 14)	('lady', '.')	"The old lady who answered the door grabbed me and pulled me into the kitchen . """
156351	who had escorted her into the kitchen	who	PRON	who	nsubj	guards	the guards	(6, 12)	('guards', ',')	""" Turning to the guards who had escorted her into the kitchen , she sighed and said , "" Well , come on , let 's get back to the throne room ."
156352	who talked a great deal and loved society	who	PRON	who	nsubj	woman	a woman	(25, 32)	('woman', '.')	For Sir Alvord was a gentle man , silent in company , devoted to solitude - in short , the natural mate of a woman who talked a great deal and loved society .
156353	I trust which will hold it until I can bear to be parted with it long enough to have it made to fit	it	PRON	which	nsubj	bit	a bit	(23, 45)	(',', '.')	"It is , of course , far too big ; but I have tied it on with a bit of cotton , which I trust will hold it until I can bear to be parted with it long enough to have it made to fit . """
156354	who could make shift to understand his gruntings and gesturings and bring him a little ease	who	PRON	who	nsubj	one	the only one	(27, 42)	('one', '.')	NOW LADY BASINGSTOKE was even more indispensable to Sir Alvord than when he had been merely bed-bound , for she was the only one who could make shift to understand his gruntings and gesturings and bring him a little ease .
156355	who was enjoying the text of Mr. Gresham 's latest speech	who	PRON	who	nsubj	husband	her husband	(15, 25)	(',', '.')	""" It 's a bad business , "" she exclaimed to her husband , who was enjoying the text of Mr. Gresham 's latest speech ."
156356	who disliked Lady Basingstoke as heartily as the most exacting friend could wish	friend	NOUN	who	nsubj	Fitzaskerly	Lady Fitzaskerly	(13, 25)	(',', '.')	""" A horse in a flaxen wig , "" replied Lady Fitzaskerly , who disliked Lady Basingstoke as heartily as the most exacting friend could wish ."
156357	who always ate too many cream buns , even though she was invariably sick after	she	PRON	who	nsubj	sort	the sort	(7, 21)	('girl', '.')	"She was the sort of girl who always ate too many cream buns , even though she was invariably sick after . """
156358	who witnessed the document	who	PRON	who	nsubj	clerks	my two clerks	(25, 28)	('clerks', ',')	We might file a case in Chancery on the basis of my recollection of the afternoon call , supported by affidavits from my two clerks who witnessed the document , but it would almost certainly cost more than the ring is worth , and success is by no means sure .
156359	that you tell me every word	you	PRON	that	dative	importance	utmost importance	(3, 8)	('importance', '.')	utmost importance that you tell me every word .
156360	that might bring her into Lady Basingstoke 's erratic orbit	that	DET	that	nsubj	invitations	all invitations	(30, 39)	('invitations', '.')	Mrs. Mildmay was privately mortified by her sister-in-law 's behavior , and took full advantage of her own state of mourning to regret all invitations that might bring her into Lady Basingstoke 's erratic orbit .
156361	that kept her upright	that	DET	that	nsubj	all	all	(47, 50)	('all', '.')	But she could not avoid the morning-calls of ladies eager to commiserate and analyze , nor the occasional glimpse of her brother 's widow , gaunt , unkempt , and draped in black , dragging on Mr. Ahmed 's arm as if it were all that kept her upright .
156362	who worshipped an idol in the shape of a great ape carved of wood and inlaid with gold and precious stones	who	PRON	who	nsubj	tribe	a tribe	(26, 46)	('savages', '.')	His adventures in this period were numerous , but in the letter , he restricted himself to the month he spent with a tribe of savages who worshipped an idol in the shape of a great ape carved of wood and inlaid with gold and precious stones .
156363	which is likely to manifest itself in the form of a dreadful curse	which	DET	which	nsubj	nature	the fundamental nature	(15, 27)	(',', '.')	I could do little , however , with the fundamental nature of the stone , which is likely to manifest itself in the form of a dreadful curse .
156364	who wears it upon his finger	who	PRON	who	nsubj	anyone	anyone	(3, 8)	('else', ',')	But anyone else who wears it upon his finger , be it the Queen of England or Mr. Gresham or His Grace the Archbishop of Canterbury , will most assuredly and inevitably regret it .
156365	who became in her later years a great political hostess and promoter of young and idealistic Liberal MPs	who	PRON	who	nsubj	wife	his wife	(13, 30)	(',', '.')	In all his efforts , he was ably seconded by his wife , who became in her later years a great political hostess and promoter of young and idealistic Liberal MPs .
156366	who reluctantly stuffed his ears	who	PRON	who	nsubj	assistants	his assistants	(13, 17)	(',', ',')	Frost distributed wads of cotton batting to his assistants and Harry , who reluctantly stuffed his ears , then returned to gripping the frame like a prisoner .
156367	that would shoot the craft skyward	that	DET	that	nsubj	ramp	a ramp	(13, 18)	('ramp', '.')	Further encouragement awaited at the terminus of the tracks , a ramp that would shoot the craft skyward .
156368	of which they found themselves	they	PRON	which	pobj	middle	the middle	(26, 30)	('of', 'They')	Unlike the bailiffs , these men were slight , even timid , their heads downturned , apparently embarrassed by the scene in the middle of which they found themselves .
156369	who stood before him	who	PRON	who	nsubj	pair	the pair	(18, 21)	('pair', '.')	The Japs had won the Russo-Japanese War decisively , and Edward found himself reconsidering the pair who stood before him .
156370	in which he lived	he	PRON	which	pobj	estate	The estate	(4, 7)	('in', 'owned')	The estate in which he lived was owned by the Shuko Kan zaibatsu , and the village seemed subservient to it in a sense Edward did n't quite grasp , a relationship both feudal and commercial .
156371	who would serve as tutors	who	PRON	who	nsubj	men	the men	(23, 27)	('men', ',')	He 'd worried about bringing Reggie here for an extended period , but those fears were quelled when he met the men who would serve as tutors , introducing themselves with a better command of the language than some Society members , back home .
156372	that lived within paper walls	that	DET	that	nsubj	race	a race	(8, 12)	('race', '?')	But what should you expect from a race that lived within paper walls ?
156373	that said	that	DET	that	nsubj	gaze	a gaze	(28, 29)	('gaze', ',')	Edward stood frozen a moment , and glanced at Reggie , standing straight in his proper English outfit , looking up at his father now with a gaze that said , This is why you should have been flying your own dream .
156374	which had helped stabilize fixed - wing fliers of the West	which	DET	which	nsubj	unit	the tail unit	(23, 33)	('unit', '.')	"They also better harmonized the crankshaft with wing motion , and added "" tail feathers "" to parallel the cruciform tail unit which had helped stabilize fixed-wing fliers of the West ."
156375	that had chilled him repeatedly	that	DET	that	nsubj	sounds	sounds	(22, 26)	('war', '.')	Across the Channel they could hear a boom boom boom , the sounds of artillery , mortars , sounds of war that had chilled him repeatedly .
156376	which warped the wings	which	DET	which	nsubj	cables	cables	(10, 13)	('cables', ',')	On both forearms he wore leather braces connected to cables which warped the wings , furthering the sense of integration .
156377	that happened without him	that	DET	that	nsubj	innovation	one more innovation	(6, 9)	('innovation', '.')	The feather was one more innovation that happened without him .
