	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
57863	who asked for my number	who	PRON	who	nsubj	man	the man	(8, 12)	('man', '.')	""" He was very handsome , the man who asked for my number ."
57864	whose life is completely foreign to them	life	NOUN	whose	poss	anyone	anyone	(15, 21)	('anyone', ',')	They 'd looked at her with the kind of sympathy people have for anyone whose life is completely foreign to them , and she could see their minds search for reasons :
57865	that always floated to the top	that	DET	that	nsubj	memories	these memories	(7, 12)	('memories', ',')	There was one among these memories that always floated to the top , the day they celebrated her mother 's fortieth birthday , one week before he went away .
57866	who received them in a dry white towel like newborn babies	who	PRON	who	nsubj	Rose	Rose	(45, 55)	('Rose', '.')	"There "" d been ice-cream cake , candles , her mother dipping the knife in hot water before cutting a new piece , Barry , afterwards , leaning into the sink , rinsing their plates with steaming water , handing them to Rose who received them in a dry white towel like newborn babies ."
57867	that held four dinners	that	DET	that	nsubj	tray	a tray	(12, 15)	('tray', '.')	Bill stopped her before she had a chance to drop a tray that held four dinners .
57868	that led to the front door	that	DET	that	nsubj	path	the flagstone path	(6, 11)	('path', ',')	lie walked up the flagstone path that led to the front door , and he knocked .
57869	who knew	who	PRON	who	nsubj	one	the only one	(7, 8)	('one', ',')	""" God was n't the only one who knew , Rose thought ."
57870	that thinks what I ' m saying sounds nice	saying	NOUN	that	nsubj	part	the part	(12, 20)	('part', '.')	But I also see your mother in you , in the part that thinks what I 'm saying sounds nice .
57871	which had risen up on Ms thighs	which	DET	which	nsubj	jeans	Ms jeans	(14, 20)	('jeans', '.')	"OK , "" he said , standing up , pulling at Ms jeans which had risen up on Ms thighs ."
57872	that made Mm feel clean	Mm	INTJ	that	nsubj	kind	the kind	(14, 18)	('day', '.')	It was a beautiful day , sunny and crisp , the kind of day that made Mm feel clean .
57873	who lives in a large RV and follows the lawnmower racing circuit , towing a trailer for his souped - up Snapper-	who	PRON	who	nsubj	entrepreneur	a former entrepreneur	(9, 30)	('entrepreneur', 'the')	""" Mikie is our brother , a former entrepreneur who lives in a large RV and follows the lawnmower racing circuit , towing a trailer for his souped-up Snapper-"
57874	that were friendly rather than leering only because they saw the baby in the back	they	PRON	that	nsubj	smiles	smiles	(10, 24)	('smiles', '.')	""" The truck drivers smiled down at me , smiles that were friendly rather than leering only because they saw the baby in the back ."
57875	that seemed so unnecessary and sort of heartbreaking	that	DET	that	nsubj	sneakers	little sneakers	(25, 32)	('sneakers', '.')	she had dressed him up- sweatpants and a shirt with a bear on it , and a little blue wool hat , and little sneakers that seemed so unnecessary and sort of heartbreaking .
57876	which is identical to the anonymity and seclusion of thousands of other motel rooms all over the country	which	DET	which	nsubj	room	a cheap motel room	(18, 35)	(',', ',')	There is nothing in the world quite like the anonymity and seclusion of a cheap motel room , which is identical to the anonymity and seclusion of thousands of other motel rooms all over the country , each with a different person hidden in it , each with his or her own story .
57877	that cries out for a feather	that	DET	that	nsubj	place	a musty old place	(8, 13)	('place', 'duster-')	The Florida Panhandle is a musty old place that cries out for a feather duster-
57878	that disappear in their straight line into nowhere	that	DET	that	nsubj	tracks	railroad tracks	(16, 23)	('tracks', ',')	and you 're gone , over some blackwater creek with no name , across railroad tracks that disappear in their straight line into nowhere ,
57879	who looked like a medical student	who	PRON	who	nsubj	Latino	a cut young Latino	(23, 28)	('Latino', '.')	When the other car came it was the same guy as before , to my relief , a clean-cut young Latino who looked like a medical student .
57880	which looked strange there on the dirt	which	DET	which	nsubj	shiny	shiny	(3, 9)	(',', 'road-')	were shiny , which looked strange there on the dirt
57881	who set me up with all this	who	PRON	who	nsubj	one	the one	(4, 10)	('one', ',')	He 's the one who set me up with all this , made the phone calls , asked me no questions about it .
57882	that cross mine at right angles and disappear	that	DET	that	nsubj	roads	all those empty lane roads	(16, 23)	('roads', '.')	I do not even wonder where the road goes- all those empty two-lane roads that cross mine at right angles and disappear .
57883	who gave me what I am and what I am not	I	PRON	who	nsubj	parents	my parents	(8, 18)	(',', '.')	It makes me think of my parents , who gave me what I am and what I am not .
57884	"that reads : "" Childhood Home of David Florio , Oxford 's Son"	that	DET	that	nsubj	farmhouse	the shaped farmhouse	(14, 26)	('farmhouse', '.')	"There is an official-looking plaque hanging from the box-shaped farmhouse that reads : "" Childhood Home of David Florio , Oxford 's Son . """
57885	who laugh too loudly at his jokes	who	PRON	who	nsubj	businessmen	businessmen	(22, 28)	('businessmen', '.')	Late spring through early fall , David Florio visits Oxford usually once a month , usually accompanied by a group of businessmen who laugh too loudly at his jokes .
57886	which means we better deliver ten	we	PRON	which	nsubj	promises	catalogue promises	(5, 10)	(',', ',')	Our catalogue promises ten , which means we better deliver ten , and you delivered ten .
57887	that gave him so much	that	DET	that	nsubj	community	the community	(28, 32)	('community', '.')	""" I sincerely believe it is just awful the way he hightailed it out of here and never once looked back , never gave back to the community that gave him so much ."
57888	that could handle a course	that	DET	that	nsubj	glaciers-	the glaciers-	(29, 33)	('glaciers-', '?')	Asking if they knew this was the only piece of un armed land within thirty miles- a collection of wetland hills and eskers left behind by the glaciers- that could handle a course ?
57889	who could af- ford to golf at Whistling Loon-	who	PRON	who	nsubj	those	those	(22, 30)	('those', 'the')	Nobody complained too much after they heard about the Donald Trump thing , but still , they wondered privately if those who could af- ford to golf at Whistling Loon-
57890	that smelled , after being drawn from their underwater nests , like things left loo long in basements	that	DET	that	nsubj	balls	dimpled golf balls	(11, 28)	('balls', '.')	He carried with him a backpack filled with dimpled golf balls that smelled , after being drawn from their underwater nests , like things left loo long in basements .
57891	that cracks me up	that	DET	that	nsubj	thing	the thing	(13, 16)	('thing', '.')	Which is beyond stupid , I know , but here 's the thing that cracks me up .
57892	that come with these events	that	DET	that	nsubj	crowds	the crowds	(15, 19)	('crowds', '.')	""" We just do n't think the infrastructure of the town can handle the crowds that come with these events ."
57893	that gets him	that	DET	that	nsubj	part	the dying part	(5, 7)	('part', '.')	It 's the dying part that gets him .
57894	that often makes people wonder if he has been smoking marijuana	he	PRON	that	nsubj	way	a slow way	(8, 18)	('talking', '.')	He has a slow way of talking that often makes people wonder if he has been smoking marijuana .
57895	that look like missiles aimed	that	DET	that	nsubj	collection	a collection	(13, 17)	('silos', 'skyward-')	lit house , a barn , a shed , a collection of silos that look like missiles aimed
57896	that pops into his head	that	DET	that	nsubj	thing	the first thing	(17, 21)	('thing', ',')	"Under her gaze he does n't know what to say , so he says the first thing that pops into his head , something to set him apart : "" I know a criminal ."
57897	who could make it on the inside	who	PRON	who	nsubj	someone	someone	(13, 19)	('someone', '.')	He squares his shoulders , doing his best to look like someone who could make it on the inside .
57898	who never contacted	who	PRON	who	nsubj	reporters	the reporters	(15, 17)	('reporters', 'him-')	when he called all his friends , when he honed speeches for the reporters who never contacted him-
57899	who once harbored a great distrust	who	PRON	who	nsubj	man	The man	(3, 8)	('man', 'and')	The man who once harbored a great distrust and then a great affection for David Florio is gone , those feelings replaced by cautiousness , tearfulness , maybe even awe .
57900	"that reveal the letter R. Brian says , "" Hey , Dad , """	Brian	PROPN	that	nsubj	boxes	two glowing boxes	(11, 24)	('boxes', 'and')	"Vanna White slides across its screen and taps two glowing boxes that reveal the letter R. Brian says , "" Hey , Dad , "" and his father toasts his can at him but says nothing , his expression tight ."
57901	who 's a prisoner	who	PRON	who	nsubj	friend	A friend	(2, 5)	('friend', '?')	A friend who 's a prisoner ?
57902	who 's a prisoner	who	PRON	who	nsubj	friend	a friend	(8, 11)	('friend', '.')	"I never heard you talk about a friend who 's a prisoner . """
57903	who watches Mm with confusion , suspicion , maybe even a little anger	who	PRON	who	nsubj	Hank	Hank	(13, 25)	(',', ',')	he glances around the room , he makes eye contact with Hank , who watches Mm with confusion , suspicion , maybe even a little anger , as if Brian has somehow betrayed him or stood up in the middle of a card game and declared himself a homosexual .
57904	which explains why the bread was still warm	bread	NOUN	which	nsubj	Avenue	Avenue	(23, 30)	(',', '.')	Mr. Z. is among those holding the position on 20th October Street and his unit controls the bakery on Avenue of Independence , which explains why the bread was still warm .
57905	who have education	who	PRON	who	nsubj	ones	the ones	(8, 10)	('ones', ',')	The fact is , soldiers , the ones who have education , often pack some scrap of literature in their kitbag when they leave for the front .
57906	that follows death	that	DET	that	nsubj	peace	The peace	(2, 4)	('peace', 'is')	The peace that follows death is not peace but simply death .
57907	who was carrying his automatic carbine	who	PRON	who	nsubj	Z.	Mr. Z.	(19, 24)	(',', '.')	On my way out of my apartment this morning I bumped into my neighbor , Mr. Z. , who was carrying his automatic carbine .
57908	who had gathered outside an electrical goods store on Avenue of the Heroes	who	PRON	who	nsubj	group	a group	(11, 23)	('citizens', '.')	I attached myself to a group of my fellow citizens who had gathered outside an electrical goods store on Avenue of the Heroes .
57909	who is stirring the pot	who	PRON	who	nsubj	overcoat	an overcoat	(9, 13)	('overcoat', 'raises')	In the kitchen a man in an overcoat who is stirring the pot raises his hat to me as I pass .
57910	which had the effect I desired	I	PRON	which	nsubj	Chief	the Chief	(8, 13)	(',', '.')	I dropped the name of the Chief , which had the effect I desired .
57911	who recited my poem to her in the Aurore	who	PRON	who	nsubj	man	perhaps the young man	(7, 15)	('man', ',')	A soldier , perhaps the young man who recited my poem to her in the Aurore , was waiting down in the street for her .
57912	that foiled to lobby my favor	that	DET	that	nsubj	slush	the slush	(25, 30)	('slush', '.')	I am an unusually small five-year-old girl with freckles , bobbed blond hair , and a mouth sweet from the slush that foiled to lobby my favor .
57913	that hem in our property	that	DET	that	nsubj	trees	trees	(23, 27)	('trees', '.')	Both boys are smiling , tiny , like the swimming pool , against the red-barked , hundred-fiftyfoot sequoia trees that hem in our property .
57914	who is inclined to making fatal errors	who	PRON	who	nsubj	gator	a gator	(12, 18)	(',', '.')	Charlie says nothing , creeping up like a gator behind Mennis , who is inclined to making fatal errors .
57915	"who laughs shrilly and shouts , "" Ha , Agatha"	who	PRON	who	nsubj	neighbor	our weakling neighbor	(11, 20)	(',', '!')	"But this morning 's dunkings have crazed our weakling neighbor , who laughs shrilly and shouts , "" Ha , Agatha !"
57916	who used to bicycle with my father and now pretends he and my mother are in love	he	PRON	who	nsubj	man	the man	(8, 24)	('man', '.')	Soon Konczal will be here , the man who used to bicycle with my father and now pretends he and my mother are in love .
57917	that made a shorter	that	DET	that	nsubj	trees	trees	(13, 16)	('trees', ',')	More trees of normal size grew here , Douglas firs and spruce trees that made a shorter , denser forest inside the redwoods .
57918	who had more fun than most people because he had discovered the secret of withholding his smile	he	PRON	who	nsubj	man	the same taciturn man	(21, 37)	('man', '.')	Aside from being tired , dirty , and in need of a shave , he looked like the same taciturn man who had more fun than most people because he had discovered the secret of withholding his smile .
57919	whom I imagine as an army of dirty , snaggle - tooths lacking the power of speech	I	PRON	whom	dobj	people	the disheveled people	(11, 27)	(',', '.')	My mother is not one of the disheveled people , whom I imagine as an army of dirty , snaggle-tooths lacking the power of speech .
57920	who would be my stepfather presumes	who	PRON	who	nsubj	man	the man	(31, 36)	('man', 'to')	That I may be disgraced through waking her , they guide me upstairs to my mother 's bedroom , where my aunt crushes mc with a stare while the man who would be my stepfather presumes to have the right to open the door .
57921	whose mirror reflects us	mirror	NOUN	whose	poss	table	antique vanity table	(14, 17)	('table', '.')	room is ours , tall bed and bright windows , antique vanity table whose mirror reflects us .
57922	who watches animal television	who	PRON	who	nsubj	girl	a bored little girl	(7, 10)	('girl', ',')	"I 'm a bored little girl who watches animal television , and they announce themselves . """
57923	that make each one special	one	NUM	that	nsubj	alchemies	the alchemies	(17, 21)	('voice', '.')	I know them by their different powers , the alchemies of hair , body , and voice that make each one special .
57924	who mainly talks about her cats	who	PRON	who	nsubj	woman	a spoken woman	(6, 11)	('woman', '.')	a soft-spoken woman who mainly talks about her cats .
57925	I know which he had whitened because my parents joked about Ms pride in the procedure , a few months before my father 's death	parents	NOUN	which	nsubj	teeth	big teeth	(7, 31)	(',', '.')	His smile showcases big teeth , which I know he had whitened because my parents joked about Ms pride in the procedure , a few months before my father 's death .
57926	who laugh and wrinkle noses at each other	who	PRON	who	nsubj	ladies	the ladies	(13, 20)	(',', ',')	But his rotten soul is invisible to the ladies and Aunt Sarah , who laugh and wrinkle noses at each other , as he peels golden foil from a bottleneck .
57927	who take up positions around the charming mother - daughter scene we make	we	PRON	who	nsubj	guests	the guests	(27, 39)	('guests', '.')	She smiles down at me , her eyes locked inside a secure remoteness , and murmurs in reply to the chatter coming at her from the guests who take up positions around the charming mother-daughter scene we make .
57928	who walk like heroes returning from war	who	PRON	who	nsubj	boys	these boys	(18, 24)	('boys', '.')	I slip out of Aunt Sarah 's grasp and sprint out into the yard to meet these boys who walk like heroes returning from war .
57929	who drops his butterfly net and runs backward a few paces , holding the jar like a football , showing a juke - face	who	PRON	who	nsubj	Mennis	Mennis	(15, 38)	(',', '.')	Charlie pulls the jar away from him , then hands it off to Mennis , who drops his butterfly net and runs backward a few paces , holding the jar like a football , showing a juke-face .
57930	who turns to glower at me	who	PRON	who	nsubj	man	this man	(17, 22)	('man', ',')	"As if he has no clue of what the future holds , I say to this man who turns to glower at me , "" My mom 's never going to marry you ."
57931	which meant it would already be 3	it	PRON	which	nsubj	time	10:15 York time	(7, 13)	(',', ':')	It was 10:15 New York time , which meant it would already be 3
57932	that had drawn Mm to her in the first place	that	DET	that	nsubj	charms	the charms	(11, 20)	('charms', '.')	; in fact , this was one of the charms that had drawn Mm to her in the first place .
57933	that said it all	that	DET	that	nsubj	kiss	the kiss	(13, 16)	('kiss', '.')	And later , she would : her long neck lifting into the kiss that said it all .
57934	that had been previously absent	that	DET	that	nsubj	aspect	a clinical aspect	(13, 17)	('aspect', '.')	She gave him a serious look and he sensed a clinical aspect that had been previously absent .
57935	which was saying something	which	DET	which	nsubj	Bradley	Bradley	(9, 12)	(',', '.')	"He seemed even more drunk than Bradley , which was saying something . """
57936	who had to give up her voice to save the thing she loved	she	PRON	who	nsubj	tale	some fairy tale	(10, 22)	('tale', '?')	""" Was n't there a princess in some fairy tale who had to give up her voice to save the thing she loved ? "" asked Cricket ."
57937	that makes use of all the vowels	that	DET	that	nsubj	word	the word	(10, 16)	('word', ',')	""" See if you can come up with the word that makes use of all the vowels , in their proper order . """
57938	that went unspoken as well as	that	DET	that	nsubj	all	all	(18, 23)	('all', 'what')	@ end , we 'll be judged by our dreams as well as our accomplishments , by all that went unspoken as well as what was said .
57939	who wondered if the pesticides were to blame	pesticides	NOUN	who	nsubj	some	some	(6, 13)	('family', ',')	There were some in the family who wondered if the pesticides were to blame , if we could sue Cargill , Dupont , Dow .
57940	which is once again about war far away	which	DET	which	nsubj	newspaper	the newspaper	(18, 25)	(',', ',')	I 'm sitting at the kitchen table where my grandfather once sat , reading the newspaper , which is once again about war far away , the patriotic fanfare , the trumpeting of bombs , someone else being quickly and eagerly smashed .
57941	that somehow adds up to thirty billion a year	that	DET	that	nsubj	list	a bizarre list	(48, 56)	('list', '.')	Condemned for economic expansion , portfolio diversity , gross national product , the farm having been sold this week to an East Coast conglomerate with interests in pharmaceuticals , plastics , low-caloric sweeteners , manmade fibers , fish feed , bulk grains- a bizarre list that somehow adds up to thirty billion a year .
57942	that felt like rocks	that	DET	that	nsubj	loafers	tight brown loafers	(10, 13)	('loafers', '.')	white shirt , my feet shoehorned into tight brown loafers that felt like rocks .
57943	you know which is impossible	which	DET	which	nsubj	mountains	the mountains	(11, 15)	(',', '.')	But here 's this singing echoing off the mountains , which you know is impossible .
57944	that seemed to me the chief indignity	that	DET	that	nsubj	bed	the bed	(8, 14)	('bed', '.')	Among them all , it was the bed that seemed to me the chief indignity .
57945	that roamed the halls- for company , companionship , something else to pay attention to	that	DET	that	nsubj	cats	all the cats	(15, 29)	('cats', '.')	I was five , maybe six years old , and I remember all the cats that roamed the halls- for company , companionship , something else to pay attention to .
57946	that followed me out	that	DET	that	nsubj	smell	A smell	(2, 5)	('smell', ',')	A smell that followed me out , a smell I carried with me for years-
57947	who looked just barely like my memory of him , thinner and bonier and quieter than my memory of Mm , and more sad	who	PRON	who	nsubj	man	a man	(9, 32)	('man', '.')	I entered and saw this rake of a man who looked just barely like my memory of him , thinner and bonier and quieter than my memory of Mm , and more sad .
57948	that made the fake hello jump out	that	DET	that	nsubj	smell	the smell	(11, 17)	('Mm', '.')	It was the sight of him and the smell of Mm that made the fake hello jump out .
57949	that had entered his body	that	DET	that	nsubj	horror	and the horror	(4, 8)	('horror', '.')	and the horror that had entered his body .
57950	that follow the plows , pecking at the furrowed ground , at grubs , earthworms ,	that	DET	that	nsubj	flocks	flocks	(4, 19)	('birds', 'at')	See flocks of birds that follow the plows , pecking at the furrowed ground , at grubs , earthworms , at whatever else the blades turn up .
57951	whose niche overlapped his own , a Manhattan Venn diagram	niche	NOUN	whose	poss	someone	someone	(12, 21)	('someone', '.')	In this city of anonymous millions , he sometimes found someone whose niche overlapped his own , a Manhattan Venn diagram .
57952	that had moved at least six inches	that	DET	that	nsubj	mattress	a mattress	(28, 34)	('mattress', ',')	and he lay on the bed-not a bed really , just a single mattress in the middle of her sparse studio apartment , a mattress that had moved at least six inches , he guessed , during their triumphant , aggressive sex-
57953	that came first to Ms mind	that	DET	that	nsubj	memory	The memory	(2, 7)	('memory', 'was')	The memory that came first to Ms mind was a hayride .
57954	who fell into a silo and drowned in the grain	who	PRON	who	nsubj	kid	the kid	(6, 15)	('kid', '.')	Or the one about the kid who fell into a silo and drowned in the grain .
57955	who wandered into a cornfield and could n't find Ms way out	Ms	PROPN	who	nsubj	boy	the boy	(3, 14)	('boy', ',')	Or the boy who wandered into a cornfield and could n't find Ms way out , died of starvation .
57956	which is all about fighting far away	which	DET	which	nsubj	newspaper	the newspaper	(14, 20)	(',', ',')	So here I am looking at photographs , the tabletop , the newspaper , which is all about fighting far away , and bombs and protests and fires and tanks
57957	that can build beautiful things	that	DET	that	nsubj	country	a country	(19, 23)	('country', ',')	Route Six just outside Elvira , it can stand forever , yes , a symbol of a country that can build beautiful things , a more perfect America .
57958	that sing in my heart	that	DET	that	nsubj	angels	O the angels	(4, 8)	('angels', '.')	""" O the angels that sing in my heart ."
57959	that stood still as she bounced	she	PRON	that	nsubj	breasts	perk breasts	(20, 25)	('breasts', '.')	her little potbelly and her inch-long platinum hair , her tiny stick legs and perk-up breasts that stood still as she bounced .
57960	that dotted themselves around a swimming pool like exotic shrubs	that	DET	that	nsubj	asses	people asses	(4, 13)	('asses', '.')	famous people 's asses that dotted themselves around a swimming pool like exotic shrubs .
57961	whose grandmothers hid cotton batons in the crme puffs	grandmothers	NOUN	whose	poss	Massachusetts	Massachusetts	(10, 18)	('Massachusetts', '.')	Dear Caroline , We the girly girls from Massachusetts whose grandmothers hid cotton batons in the crme puffs .
57962	who rode ponies and	who	PRON	who	nsubj	Revolution	the American Revolution	(7, 10)	('Revolution', '.')	We the daughters of the American Revolution who rode ponies and . went to parties .
57963	who had planted our asses on the beach , watching the sky for intruders	who	PRON	who	nsubj	circles	walking circles	(21, 34)	(',', '.')	""" She 's crazy , "" Lydia said , kicking the sand and walking circles around Margs and me , who had planted our asses on the beach , watching the sky for intruders ."
57964	that we swam in silhouette	we	PRON	that	mark	light	enough light	(28, 32)	('light', '.')	I rolled onto my back and looked to the sky and saw the moon , a cosmic smudge of luminescence , nearly full and casting enough light that we swam in silhouette .
57965	that will starve	that	DET	that	nsubj	lions	all the sea lions	(12, 14)	('lions', '.')	""" I 'm so sad about all the sea lions that will starve ."
57966	which all mashed together in a strange seventies medley	all	DET	which	nsubj	Godspell	Godspell	(21, 29)	('Godspell', '.')	"She was too busy trying to remember all the songs of Hair , but kept getting mixed up with Godspell which all mashed together in a strange seventies medley . """
57967	who lived downstairs from Caroline 's apartment in Somerville	who	PRON	who	nsubj	friend	a friend	(4, 12)	('friend', '.')	She had a friend who lived downstairs from Caroline 's apartment in Somerville .
57968	who is at large at Harvard Yard	who	PRON	who	nsubj	Guess	Guess	(1, 7)	('Guess', '.')	Guess who is at large at Harvard Yard .
57969	that were irrelevant to most	that	DET	that	nsubj	details	details	(21, 25)	('details', '.')	Bonner said she thought she was an addict because she was stupid , because she spent her time obsessing about details that were irrelevant to most .
57970	that were sad	that	DET	that	nsubj	things	things	(26, 28)	('things', 'and')	but I stayed and sat on the side of the kidney-shaped bathtub and looked at all the tiny blue tiles and thought about things that were sad and lonely- lost husbands , swirling drugs , abandoned cats , and old ladies .
57971	who wore a pink cashmere sweater ,	who	PRON	who	nsubj	Adams	Dr. Adams	(12, 18)	('Adams', 'her')	On the left was Lydia , the clinical psychologist : Dr. Adams who wore a pink cashmere sweater , her elbows not on the table but on her lap , a swan neck with silky blond hair at her shoulders .
57972	which were to be the first to descend from the heights	which	DET	which	nsubj	columns	on the columns	(32, 42)	('artillery', 'in')	The troops of the center , the reserves , and Bagration 's right flank still stood motionless , but on the left flank the columns of infantry , cavalry , and artillery which were to be the first to descend from the heights in order to attack the French right flank and drive them back to the Bohemian Mountains , according to the disposition , had already begun to stir and get up from their night camp .
57973	who were staying with the train	who	PRON	who	nsubj	those	those	(23, 28)	('those', ',')	Adjutants , battalion and regimental commanders mounted up , crossed themselves , gave final orders , instructions , and commissions to those who were staying with the train , and the monoto- nous tramp of thousands of feet began .
57974	which sounds the approach of something decisive and solemn and arouses in them an unaccustomed curiosity	which	DET	which	nsubj	everyone	everyone	(47, 62)	(',', '.')	A soldier rarely wishes to know what latitudes his whole ship has gotten to ; but on the day of battle , God knows how and from where , a stern note is heard in the moral world of the troops , the same for everyone , which sounds the approach of something decisive and solemn and arouses in them an unaccustomed curiosity .
57975	which was lifting on the hilltop	which	DET	which	nsubj	fog	The fog	(4, 9)	(',', ',')	The fog , which was lifting on the hilltop , only grew thicker in the bottom where the troops were descending .
57976	he intended which to attack and considered the key to the position	he	PRON	which	dobj	heights	the Pratzen heights	(28, 39)	(',', '.')	Part of the Russian army had already descended into the hollow towards the ponds and lakes , part was still clearing off from the Pratzen heights , which he intended to attack and considered the key to the position .
57977	who rode up	who	PRON	who	nsubj	general	a general	(23, 25)	('general', '.')	"But tell them , finally , to form into battalions and go around the village , "" Kutuzov said angrily to a general who rode up ."
57978	who was standing close by	who	PRON	who	nsubj	Andrei	Prince Andrei	(18, 22)	(',', '.')	Kutuzov turned away without answering him , and his gaze chanced to rest on Prince Andrei , who was standing close by .
57979	who stood there with a watch in his hand	who	PRON	who	nsubj	general	a general	(17, 25)	('general', ',')	"Very good , very good , "" he said to Prince Andrei and turned to a general who stood there with a watch in his hand , saying it was time to move on , because all the columns of the left flank had already descended ."
57980	which obviously struck the emperor Alexander unpleasantly	which	DET	which	nsubj	deference	affected deference	(5, 11)	(',', ',')	With affected deference , which obviously struck the emperor Alexander unpleasantly , he rode up and saluted him .
57981	who stood nearby , as if complaining of Kutuzov by this glance	who	PRON	who	nsubj	Novosiltsev	Novosiltsev	(8, 19)	(',', '.')	slightly stooping shoulders , glanced at Novosiltsev , who stood nearby , as if complaining of Kutuzov by this glance .
57982	that was wavering in Prince Andrei 's hands because of its weight	that	DET	that	nsubj	standard	the standard	(12, 23)	('standard', ',')	A sergeant of the battalion ran up , took the standard that was wavering in Prince Andrei 's hands because of its weight , but was killed at once .
57983	that struck his eye	that	DET	that	nsubj	thing	the first thing	(31, 34)	('thing', '.')	Bagration looked over his suite with his big , expressionless , sleepy eyes , and Rostov 's childlike face , involuntarily transfixed with excitement and hope , was the first thing that struck his eye .
57984	who were returning from an attack in disorderly ranks	who	PRON	who	nsubj	uhlans	our life uhlans	(7, 15)	(',', '.')	They were our life uhlans , who were returning from an attack in disorderly ranks .
57985	which was coming towards them	which	DET	which	nsubj	cavalry	the French cavalry	(14, 18)	(',', '.')	These were our horse guards going into attack against the French cavalry , which was coming towards them .
57986	"who thought he heard Rostov say "" his highness "" instead of "" his majesty"	Rostov	PROPN	who	nsubj	Boris	Boris	(3, 17)	(',', '.')	"said Boris , who thought he heard Rostov say "" his highness "" instead of "" his majesty ."
57987	that suddenly came over Rostov	that	DET	that	nsubj	presentiment	The bad presentiment	(4, 8)	('presentiment', 'was')	The bad presentiment that suddenly came over Rostov was confirmed more and more the further he rode into the space beyond the village of Pratz , occupied by crowds of different troops .
57988	who were alive or wounded	who	PRON	who	nsubj	those	those	(14, 18)	('those', '-')	The French had not yet taken this space , but the Russians - those who were alive or wounded - had abandoned it long ago .
57989	who had stopped firing on this field	who	PRON	who	nsubj	French	The French	(4, 10)	(',', 'strewn')	The French , who had stopped firing on this field strewn with dead and wounded because there was nothing left alive on it , seeing an adjutant riding across it , aimed a cannon and fired several shots .
57990	whose figure seemed familiar to Rostov and for some reason involuntarily riveted his attention	figure	NOUN	whose	poss	horseman	The horseman	(3, 16)	('horseman', ',')	The horseman whose figure seemed familiar to Rostov and for some reason involuntarily riveted his attention , made a negative gesture with his head and hand , and by this gesture Rostov instantly recognized his lamented , adored sovereign .
57991	who were pursuing our troops	who	PRON	who	nsubj	cavalry	the French cavalry	(21, 25)	('cavalry', '.')	In the rear guard , Dokhturov and others , drawing up some battalions , fired back at the French cavalry who were pursuing our troops .
57992	who stood near	who	PRON	who	nsubj	those	those	(30, 32)	('those', '.')	Every ten seconds , pushing through the air , a cannonball smacked or a shell exploded in the midst of this dense crowd , killing and spattering with blood those who stood near .
57993	which cracked under him	which	DET	which	nsubj	ice	the ice	(8, 11)	(',', ',')	"he cried , skipping over the ice , which cracked under him , "" turn off ! """
57994	that had held the foot soldiers	that	DET	that	nsubj	ice	The ice	(3, 8)	('ice', 'gave')	The ice that had held the foot soldiers gave way in one huge piece , and about forty of them rushed , some back , some forward , drowning each other .
57995	that covered the dam , the ponds , and the bank	that	DET	that	nsubj	crowd	the crowd	(22, 32)	('crowd', '.')	The cannonballs went on regularly whistling and smacking into the ice , into the water , and most often into the crowd that covered the dam , the ponds , and the bank .
57996	who had ridden up	who	PRON	who	nsubj	horsemen	The horsemen	(3, 6)	('horsemen', 'were')	The horsemen who had ridden up were Napoleon accompanied by two adjutants .
57997	that were firing on Augesd	that	DET	that	nsubj	batteries	the batteries	(12, 16)	('batteries', '.')	"an adjutant said just then , having come from the batteries that were firing on Augesd . """
57998	who lay on his back	who	PRON	who	nsubj	Andrei	Prince Andrei	(26, 30)	(',', ',')	"Faites avancer celles de la rserve , "" 8 said Napoleon , and , riding on a few paces , he stopped over Prince Andrei , who lay on his back , the staff of the standard fallen beside him ( the standard had already been taken as a trophy by the French ) ."
57999	who had said these words being addressed as sire	who	PRON	who	nsubj	man	the man	(5, 13)	('man', '.')	He heard the man who had said these words being addressed as sire .
58000	that moved even him to pity	that	DET	that	nsubj	moan	a weak , painful moan	(12, 17)	('moan', '.')	"He stirred his leg weakly and produced a weak , painful moan that moved even him to pity . """
58001	who was saying hurriedly	who	PRON	who	nsubj	officer	the French convoy officer	(19, 22)	(',', ':')	"The first words he heard when he came to were the words of the French convoy officer , who was saying hurriedly : "" We must stop here ."
58002	who were to be there	who	PRON	who	nsubj	Rostovs	the Rostovs	(16, 20)	(',', ',')	A third of the guests had already arrived at the ball , but the Rostovs , who were to be there , were still hurriedly preparing to dress .
58003	who guided the provincial Rostovs through Petersburg high society	who	PRON	who	nsubj	court	the old court	(34, 42)	(',', '.')	The Rostovs were going to the ball together with Marya Ignatievna Peronsky , the countess 's friend and relation , a skinny and yellow lady-in-waiting of the old court , who guided the provincial Rostovs through Petersburg high society .
58004	which squeaked as the pin went through it	pin	NOUN	which	nsubj	ribbon	a last ribbon	(28, 35)	(',', '.')	"Sonya , already dressed , stood in the middle of the room and , pressing painfully with her small finger , was pinning on a last ribbon , which squeaked as the pin went through it . """
58005	who was holding Natasha 's hair	who	PRON	who	nsubj	maid	the maid	(16, 21)	('maid', '.')	""" Please , miss , it 's impossible this way , "" said the maid who was holding Natasha 's hair ."
