	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
9522	that is the cat 's dish	that	DET	that	nsubj	tub	the margarine tub	(7, 12)	('tub', ',')	She stares at the grimy margarine tub that is the cat 's dish , the pork chop bones scattered in the dirt , and can not think of a thing to do .
9523	that encrust them	that	DET	that	nsubj	miles	the couple miles	(18, 20)	('miles', '.')	Everything collapsed again into this single clod of narrow house , spent farm , and the couple miles that encrust them .
9524	who make the most trouble	who	PRON	who	nsubj	ones	the ones	(22, 26)	('ones', ';')	First , the inevitable love skip down to the youngest ; second , the way parent love seems fertilized by the ones who make the most trouble ; and third , the lost babies before Dee-Dee finally lived , making Dee-Dee precious in a way Lindy never was .
9525	that had hit her when she walked in	she	PRON	that	nsubj	odor	the odor	(12, 19)	('sweat', 'comes')	Closed up in her head , the odor of anonymous sweat that had hit her when she walked in comes to her as familiar as the snow smell did .
9526	that tied the cap she was made to wear then	that	DET	that	nsubj	strings	the strings	(25, 34)	('strings', '.')	A time when she was small , must have been seven or eight , she can date it by the wool taste , the strings that tied the cap she was made to wear then .
9527	that marked their bounds	that	DET	that	nsubj	trees	hatchet the healed trees	(23, 26)	('trees', '.')	Them walking their property line above an old orchard of Hebert Stills ' , reblazing with a hatchet the healed-over trees that marked their bounds .
9528	who knows the shape of prayer	who	PRON	who	nsubj	boy	A boy	(2, 7)	('boy', ',')	A boy who knows the shape of prayer , but has never learned the words .
9529	who had a grandson	who	PRON	who	nsubj	Lillian	Lillian	(9, 12)	(',', '.')	""" Chains , mostly , "" said Lillian , who had a grandson ."
9530	that arrived at her doorstep	that	DET	that	nsubj	child	The child	(2, 6)	('child', 'was')	The child that arrived at her doorstep was beautifully dressed , carefully coached , and , as advertised , remarkably well behaved .
9531	that had improved	that	DET	that	nsubj	prospects	her financial prospects	(9, 11)	('prospects', '.')	And it was not only her financial prospects that had improved .
9532	that ringed her lawn	that	DET	that	nsubj	trees	the stately trees	(9, 12)	('trees', ',')	Gazing out her bedroom window at the stately trees that ringed her lawn , she felt an idea begin to warm itself in her mind .
9533	who were quick and skilled with children	who	PRON	who	nsubj	Candida	Even Candida	(5, 11)	(',', ',')	Even Candida and Luis , who were quick and skilled with children , had a hard time preventing injury .
9534	that attracted children	that	DET	that	nsubj	objects	objects	(10, 12)	('objects', 'was')	Candida had chosen them , since her eye for objects that attracted children was , Julia readily admitted , far superior to her own .
9535	that she was	she	PRON	that	mark	child	a child	(33, 35)	('child', ',')	And Cora , with the good child 's sure instinct , had skipped from hiding place to hiding place , filling her basket , while Julia , dark shadow of a child that she was , had blundered stupidly among the bushes , a few sweets rattling around the bottom of hers .
9536	that bore just a little reproach	that	DET	that	nsubj	voice	a voice	(15, 20)	('voice', '.')	"Candida and I have been very worried , "" Nina added , in a voice that bore just a little reproach ."
9537	that dripped , unheeded by Julia , onto her good parquet floor	that	DET	that	nsubj	water	water	(15, 26)	('water', '.')	Now she cooed to them , encouraged them , tenderly fed them spoonfuls of water that dripped , unheeded by Julia , onto her good parquet floor .
9538	that had washed her raw after her collapse just a few months earlier	that	DET	that	nsubj	need	the need	(10, 22)	('pain', '.')	With great suddenness Julia remembered the need and pain that had washed her raw after her collapse just a few months earlier .
9539	who has attained humility	who	PRON	who	nsubj	One	One	(2, 5)	('One', ',')	One who has attained humility , the priest was wont to say , can not be humiliated .
9540	that ran down his throat past the loose collar of his shirt and spread across his collarbone	that	DET	that	nsubj	patches	inflamed patches	(17, 33)	('patches', '.')	Ducking his head over the cold stream , he felt his face break out with inflamed patches that ran down his throat past the loose collar of his shirt and spread across his collarbone .
9541	who came again to repeat the treatment	who	PRON	who	nsubj	Christians	new Christians	(13, 19)	('Christians', '.')	Part of Moustique 's duty , indeed , was to identify new Christians who came again to repeat the treatment .
9542	who had known him reasonably well	who	PRON	who	nsubj	Delahaye	Delahaye	(39, 44)	(',', '.')	His father , the French Jesuit Pere Bonne-chance , had been a humble man ; Moustique had felt this for himself , before his father 's execution , and his feeling was confirmed by Delahaye , who had known him reasonably well .
9543	which sprung forward and strained against the cotton of his breeches	which	DET	which	nsubj	shaft	the arrow shaft	(21, 31)	(',', '.')	Now his skin was all afire again , and his wicked thoughts were concentrating in the arrow shaft of sin , which sprung forward and strained against the cotton of his breeches .
9544	during which Delahaye noticed Moustique again and sent him out for more rum and a plate of cut fruit	Delahaye	PROPN	which	pobj	p	< p	(10, 28)	('during', 'When')	<p> A considerable silence followed , during which Delahaye noticed Moustique again and sent him out for more rum and a plate of cut fruit .
9545	who had assisted in tortures	who	PRON	who	nsubj	priest	some other renegade priest	(14, 18)	('priest', 'and')	Pare Bonne-Chance had merely been confused with some other renegade priest who had assisted in tortures and the rape of white women during the first insurrection of 91 .
9546	that curved over an extended claw of the mountain 's foot	that	SCONJ	that	nsubj	path	the corkscrew path	(30, 40)	('path', '.')	He walked through pools of moonlight from the church and square to the edge of the town , and with scarcely a beat of hesitation began climbing the corkscrew path that curved over an extended claw of the mountain 's foot .
9547	that voiced itself on a human tongue	that	DET	that	nsubj	entity	an otherworldly entity	(13, 19)	('entity', '.')	From the darkness above an unearthly cry broke out , an otherworldly entity that voiced itself on a human tongue .
9548	that gouged into the arches of his bare feet	that	DET	that	nsubj	stones	the embedded stones	(15, 23)	('stones', '.')	He kept following the twistings of the path , scarcely aware of the embedded stones that gouged into the arches of his bare feet .
9549	that cast no light	that	DET	that	nsubj	fire	a fire	(4, 7)	('fire', ',')	There was a fire that cast no light , and the hounsis , swaying and singing , were turned blue-silver by the moon and stars-white shirts and headcloths glowing .
9550	that registered these images	that	SCONJ	that	nsubj	mind	Moustique mind	(6, 9)	('mind', 'was')	The part of Moustique 's mind that registered these images was shrinking , blinking as it fell away like a revolving coin .
9551	who had left their bodies	who	PRON	who	nsubj	souls	souls	(18, 22)	('souls', ':')	the surface world of living people was mirrored by the Island Below Sea , inhabited by souls who had left their bodies :
9552	that would cripple , maim and scar	that	DET	that	nsubj	sort	the sort	(3, 9)	('sort', '.')	the sort that would cripple , maim and scar .
9553	which caused the bands of cicatrice all over his back to writhe like fat white worms	which	DET	which	nsubj	manner	a subtle manner	(22, 37)	('manner', '.')	Toussaint 's fearsome subaltern , Dessalines , would sometimes remove his coat and shirt and shift his shoulders in a subtle manner which caused the bands of cicatrice all over his back to writhe like fat white worms .
9554	that bound the wrists and ankles of the injured slave and brought him to his own house to be treated and healed	that	DET	that	nsubj	thongs	the thongs	(4, 25)	('thongs', '.')	He untied the thongs that bound the wrists and ankles of the injured slave and brought him to his own house to be treated and healed .
9555	which lay on the table	which	DET	which	nsubj	Bible	the heavy Bible	(14, 18)	('Bible', ',')	<p> Delahaye put his hand on the cover of the heavy Bible which lay on the table , but did not open it .
9556	which is in my member	which	DET	which	nsubj	law	the law	(41, 45)	('sin', '.')	For I delight in the law of God , after the inward man , but I see another law in my members , warring against the law of my mind , and bringing me to captivity to the law of sin which is in my member .
9557	that I am	I	PRON	that	dobj	man	"p "" 0 wretched man"	(9, 11)	('man', '!')	"<p> "" ' 0 wretched man that I am ! '"
9558	who swallowed more blood and kept his silence	who	PRON	who	nsubj	Moustique	Moustique	(10, 17)	(',', '.')	""" <p> Delahaye looked hard at Moustique , who swallowed more blood and kept his silence ."
9559	who delivers	who	PRON	who	nsubj	is	-But it is	(6, 7)	(',', '.')	-But it is Christ only , who delivers .
9560	that he passed	he	PRON	that	dobj	one	no one	(16, 18)	('one', '.')	Moustique went to the river and washed , then returned slowly , greeting no one that he passed .
9561	who has n't	who	PRON	who	nsubj	Hell	""" Hell"	(3, 5)	(',', '?')	""" Hell , who has n't ? """
9562	that got booze in it	that	DET	that	nsubj	One	""" One"	(2, 6)	('One', '.')	""" One that got booze in it . """
9563	who had gone back to their eating and drinking	who	PRON	who	nsubj	people	people	(6, 14)	('people', ',')	They dragged Myron past people who had gone back to their eating and drinking , through the front door and into the @ @
9564	who was putting away the silage fork	who	PRON	who	nsubj	horse	the horse	(8, 14)	('Dwight', '.')	He walked the horse back to Dwight who was putting away the silage fork .
9565	which filled his huge torso like a balloon	which	DET	which	nsubj	breaths	great breaths	(16, 23)	('breaths', '.')	Myron finally rolled over on his back and stared at the sky , heaving great breaths which filled his huge torso like a balloon .
9566	that were speeding by	that	DET	that	nsubj	cars	the cars	(8, 11)	('cars', 'had')	It was sundown down and the cars that were speeding by had on their headlights .
9567	who stumble and hold still and bow and kneel like evaporating spirits	who	PRON	who	nsubj	cows	the cows	(8, 19)	('cows', '.')	Currents of the sand blow over the cows who stumble and hold still and bow and kneel like evaporating spirits .
9568	who wanted to share	who	PRON	who	nsubj	players	record players	(5, 8)	('players', ',')	Found people with record players who wanted to share , but wanted to hear too , and said , Come down here , you boys .
9569	who shouted up	who	PRON	who	nsubj	folks	their folks	(4, 6)	('folks', ',')	and to their folks who shouted up , We never knew !
9570	who just knew and needed no reason	who	PRON	who	nsubj	elders	the elders	(12, 18)	('elders', ',')	> Benches went up for the elders , and the elders who just knew and needed no reason , started bringing small rooted canes of roses .
9571	"who said , "" The little prick"	who	PRON	who	nsubj	Clark	Clark	(10, 16)	('Clark', ',')	", Jean said , "" Stop him "" to Clark who said , "" The little prick , "" but followed the little prick 's advice and left us wandering behind , her hand lost in mine , mine in hers ."
9572	that cracked ice	that	DET	that	nsubj	steps	small steps	(4, 6)	('steps', ',')	We took small steps that cracked ice , could hear the wind whip their clothes , and knew the sucking noises of their boots were close , and felt no less lost .
9573	that connected Riker 's Island with the mainland	that	DET	that	nsubj	causeway	the causeway	(23, 30)	('causeway', '.')	The pimps got on the bus at the stop just before the end of the line , at the foot of the causeway that connected Riker 's Island with the mainland .
9574	who 'd served her sentence and was ready to go back to work	who	PRON	who	nsubj	prostitute	the prostitute	(7, 19)	('prostitute', '.')	Their vested interest was the prostitute who 'd served her sentence and was ready to go back to work .
9575	who 'd called rudely to her	who	PRON	who	nsubj	stranger	the tall , hatted stranger	(8, 13)	('stranger', '.')	She approached the tall , hatted stranger who 'd called rudely to her .
9576	that came into their heads	that	DET	that	nsubj	picture	the first picture	(32, 36)	('picture', '.')	Abby would scrawl abstract words like love , death , justice or friendship across the shiny blackboard with a pebble of bluish chalk and the women would shout out the first picture that came into their heads .
9577	that trash in your head	that	DET	that	nsubj	all	all	(5, 9)	('all', '?')	""" How you get all that trash in your head ? """
9578	that oppresses our people	that	DET	that	nsubj	blood	the screw blood	(23, 26)	('blood', '.')	I 'm gon na shoot my way to her , over the dead bodies , <p> over the screw blood that oppresses our people .
9579	which meant pass it along hand to hand throughout the prison	which	DET	which	nsubj	drum	the drum	(12, 22)	(',', '.')	She said she wanted to put her poem on the drum , which meant pass it along hand to hand throughout the prison .
9580	which began : < p > Dear Superintendent Ross , < p >	Ross	PROPN	which	nsubj	note	a note	(10, 22)	('mailbox', 'I')	, Abby left a note in the warden 's mailbox which began : <p> Dear Superintendent Ross , <p>
9581	whom you hired as a part - time Aftercare worker	you	PRON	whom	dobj	student	the Columbia student	(6, 15)	('student', '.')	I am the Columbia student whom you hired as a part-time Aftercare worker .
9582	that 's real	that	DET	that	nsubj	poem	a poem	(11, 13)	('poem', '.')	Now , finally , one of my students writes a poem that 's real .
9583	which hung on her skirt	which	DET	which	nsubj	saliva	the saliva	(7, 11)	('saliva', ',')	Captain Santos looked down at the saliva which hung on her skirt , then fell .
9584	that was really a grimace of disbelief	that	DET	that	nsubj	smile	a smile	(19, 25)	('smile', '.')	Abby located the child 's expression , a miniature of Lily 's , the lips upturned in a smile that was really a grimace of disbelief .
9585	which stared back at them , huge and expectant	which	DET	which	nsubj	eye	open left eye	(20, 28)	(',', '.')	> Abby pushed the lens violently aside-it slid upward , magnifying the child 's open left eye , which stared back at them , huge and expectant .
9586	who lived in the house	who	PRON	who	nsubj	else	' else	(5, 9)	"(""'"", '.')"	""" Someone ' else ' who lived in the house ."
9587	she loved unfurling that like a banner as the bus crossed the Fifty - ninth Street Bridge	bus	NOUN	that	pobj	skyline	the huge lit famous skyline	(20, 36)	('skyline', '.')	no one else got on , no one else witnessed it : the huge lit-up famous skyline that she loved unfurling like a banner as the bus crossed the Fifty-ninth Street Bridge .
9588	which seemed to have nothing to do with her	which	DET	which	nsubj	clothes	her clothes	(4, 12)	('clothes', '.')	She disliked her clothes which seemed to have nothing to do with her .
9589	which accentuated her own tininess , her very insignificant insignificance	which	DET	which	nsubj	largeness	The largeness	(6, 15)	(',', ',')	The largeness of the world , which accentuated her own tininess , her very insignificant insignificance , hovered above with its misshapen clouds .
9590	that made her regret her fondness for him	her	DET	that	nsubj	way	a way	(6, 13)	('speaking', '.')	He had a way of speaking that made her regret her fondness for him .
9591	which were actually	which	DET	which	nsubj	dots	these red dots	(16, 18)	('dots', ',')	so she supposed she should n't worry , but here they were , these red dots which were actually , according to the @ @
9592	which was a room with a green wall - to - wall carpet and several pieces of furniture covered with the same floral fabric	which	DET	which	nsubj	mother	the mother	(6, 29)	('mother', '.')	In the vicinity of the mother which was a room with a green wall-to-wall carpet and several pieces of furniture covered with the same floral fabric .
9593	who is frowning steadily at something , an ant or beetle crossing his knee	who	PRON	who	nsubj	companion	her companion	(21, 34)	(',', '.')	Whatever happens , I will be happy , it is my new resolve , says Martha to her companion , who is frowning steadily at something , an ant or beetle crossing his knee .
9594	that sounds like whoosh whoosh ah	that	DET	that	nsubj	noise	a noise	(5, 10)	('noise', '!')	the leaves make a noise that sounds like whoosh whoosh ah !
9595	who remained behind , among the pulled curtains and the docks stacked in the turned - over gardens	docks	NOUN	who	nsubj	rounders	The few year - rounders	(5, 22)	('rounders', ',')	The few year-rounders who remained behind , among the pulled curtains and the docks stacked in the turned-over gardens , seemed to Henry a little like the survivors of an annual devastation .
9596	who addresses his son with jokes meant for the other adults in the room	who	PRON	who	nsubj	sort	the sort	(6, 19)	('father', ',')	He was the sort of father who addresses his son with jokes meant for the other adults in the room , and Brian had developed the habit , here in adolescence , of pretending he understood : laughing along , even when he suspected he might be the brunt .
9597	that moved behind the curtains of the lit windows	that	DET	that	nsubj	silhouettes	the silhouettes	(4, 12)	('silhouettes', '.')	They watched the silhouettes that moved behind the curtains of the lit windows .
9598	that meant he was enraged	he	PRON	that	nsubj	grin	the grin	(5, 9)	('grin', ',')	He was grinning the grin that meant he was enraged , and he appeared to be considering a range of options .
9599	that reflected the rise of stairs	that	DET	that	nsubj	hall	the hall	(11, 16)	('hall', '.')	There was a mirror at the distant end of the hall that reflected the rise of stairs .
9600	that was closed and had not been used up to now opened , tentatively , and	that	DET	that	nsubj	door	> The door	(3, 18)	('door', 'from')	> The door that was closed and had not been used up to now opened , tentatively , and
9601	that connected the house to the dark garage	that	DET	that	nsubj	foyer	a foyer	(5, 12)	('foyer', '.')	He came to a foyer that connected the house to the dark garage .
9602	which she turned on Brian momentarily	she	PRON	which	dobj	eyes	astounding eyes	(4, 9)	(',', ',')	astounding eyes , which she turned on Brian momentarily , thereby striking him dumb .
9603	whose name is Elizabeth by the way	name	NOUN	whose	poss	mother	my mother	(15, 21)	(',', ',')	""" I 'll bet she does n't know a thing about my mother , whose name is Elizabeth by the way , as you probably know ."
9604	who lingered in the no - man 's land before the bed	who	PRON	who	nsubj	attention	her attention	(23, 34)	(',', '.')	Claire had half-turned on the bed to listen , but now she directed her attention back to Brian above her , who lingered in the no-man 's land before the bed .
9605	that followed	that	DET	that	nsubj	silence	the silence	(10, 11)	('silence', '.')	The sound of the woman crying filled in the silence that followed .
9606	who had lost his hand	who	PRON	who	nsubj	Claire	Claire	(9, 13)	(',', ',')	""" Come on , "" said Claire , who had lost his hand , but Rose held his gaze and shook her head no-sadly , he thought , though in a way it seemed meant for him . """
9607	that would need to lean and bend down toward her , much less his lips	that	DET	that	nsubj	half	the whole upper half	(20, 34)	('half', '-')	Kiss her , then , he thought , but his body , it seemed-the whole upper half that would need to lean and bend down toward her , much less his lips-would n't take the message .
9608	that declined sharply in contrast to a long	that	DET	that	nsubj	back	a back	(11, 18)	('back', ',')	He was roughly as thick as wide , with a back that declined sharply in contrast to a long , sloping front ; his gray-bearded head perched atop the crown of his shoulders like a chimney .
9609	that faced toward the lindens and the Austin Healey for what seemed a long time	what	PRON	that	nsubj	windows	the windows	(8, 22)	('windows', ';')	He had stood still staring out the windows that faced toward the lindens and the Austin Healey for what seemed a long time ; but now he began searching in his pockets until he found the plastic container with the proper label .
9610	that trailed late , though - tannic and sharp , vaguely chemical	that	DET	that	nsubj	flavor	a terrible flavor	(5, 16)	('flavor', '.')	There was a terrible flavor that trailed late , though-tannic and sharp , vaguely chemical .
9611	who had turned away from them to stroll toward the windows	who	PRON	who	nsubj	mother	her mother	(8, 18)	(',', '.')	His eyes remained on her mother , who had turned away from them to stroll toward the windows .
9612	who would bare her breasts for you	who	PRON	who	nsubj	beauty	the last beauty	(21, 27)	('beauty', '.')	Among the last things in a lifetime , he thought there were few sadder to anticipate than the last beauty who would bare her breasts for you .
9613	that Elizabeth felt for him	Elizabeth	PROPN	that	mark	lust	the lust	(9, 13)	('lust', '-')	It had something to do with the lust that Elizabeth felt for him-the thrill she got from slumming , shagging the dropout from the farm village of back-state Connecticut ; it was not unrelated to the breakneck deviance she brought to the affair .
9614	who never spoke his name , using it a second time tonight	who	PRON	who	nsubj	she	she	(8, 19)	('she', '.')	she said to him now-she who never spoke his name , using it a second time tonight .
9615	that joined the studio to the bedroom beyond	that	DET	that	nsubj	bathroom	the bathroom	(10, 17)	('bathroom', '.')	""" Coming , "" Claire called , from the bathroom that joined the studio to the bedroom beyond ."
9616	that led to a widow 's walk	that	DET	that	nsubj	staircase	an iron spiral staircase	(12, 18)	('staircase', '.')	the guest room with the canopy bed and an iron spiral staircase that led to a widow 's walk .
9617	who moved aside	who	PRON	who	nsubj	Hal	Hal	(5, 7)	(',', '.')	She pushed past Hal , who moved aside .
9618	that rose then in Henry - to his distorted sensibilities	that	DET	that	nsubj	something	something	(4, 13)	('something', ',')	But there was something that rose then in Henry-to his distorted sensibilities , it seemed a noble impulse toward some act of chivalry .
9619	that swelled his swollen chest and rolled his shoulders back	that	DET	that	nsubj	breath	a massive , extended breath	(8, 17)	('breath', '.')	The man inhaled a massive , extended breath that swelled his swollen chest and rolled his shoulders back .
9620	that she reserved for evenings with his father away	she	PRON	that	dobj	impatience	the particular impatience	(9, 17)	('impatience', '.')	She would be squinting with the particular impatience that she reserved for evenings with his father away .
9621	who played the piano	who	PRON	who	nsubj	man	the man	(16, 19)	('man', '.')	But then , almost immediately , her eyes snapped open and she stared at the man who played the piano .
9622	which had no appreciable effect on the man 's playing or expression	which	DET	which	nsubj	tyrant	You shitty old tyrant	(9, 20)	(',', '.')	"You shitty old tyrant , "" she said , which had no appreciable effect on the man 's playing or expression ."
9623	that was at least as sad as pleased	that	DET	that	nsubj	smile	a new smile	(10, 17)	('smile', '.')	Then she turned and regarded Brian with a new smile that was at least as sad as pleased .
9624	who go to heaven	who	PRON	who	nsubj	people	people	(7, 10)	('Rose', '.')	It 's people like you and Rose who go to heaven .
9625	which is two summers ago now	which	DET	which	nsubj	year	one year	(3, 8)	('year', ',')	So one year which is two summers ago now , Mother sends me away to get me out of her hair .
9626	everybody knows who is crazy because she left Newport and moved to Charleston	she	PRON	who	nsubj	Mary	this Aunt Mary	(12, 24)	(',', 'just')	So where she sends me is to this Aunt Mary , who everybody knows is crazy because she left Newport and moved to Charleston
9627	who was halfway down the drive	who	PRON	who	nsubj	Rose	Rose	(6, 11)	(',', '.')	She was shouting at Rose , who was halfway down the drive .
9628	that had started among those gathered on the portico	that	DET	that	nsubj	conversation	Even the conversation	(4, 12)	('conversation', 'was')	Even the conversation that had started among those gathered on the portico was milder now , deflated .
9629	that was partly affection and partly relief	that	DET	that	nsubj	spin	shiver spin	(27, 33)	('chest', '.')	He lay against Claire in an intimate posture of their own , and he watched her watching her parents and felt a shiver spin through his chest that was partly affection and partly relief .
9630	who had her eye	who	PRON	who	nsubj	woman	the woman	(10, 13)	('woman', 'singed')	I told her about the smothering man and the woman who had her eye singed by lightening .
9631	who apparently lost her eye in a lightning storm	who	PRON	who	nsubj	May	great Aunt May	(4, 12)	('May', '.')	great Aunt May who apparently lost her eye in a lightning storm .
9632	which enraged him	which	DET	which	nsubj	operation	only the botched operation	(13, 15)	(',', '.')	When my father looked at me he saw only the botched operation , which enraged him .
9633	that happened there	that	DET	that	nsubj	it	it	(3, 5)	('it', '?')	What is it that happened there ?
9634	that grew worse with attention	that	DET	that	nsubj	flaw	A flaw	(2, 6)	('flaw', '.')	A flaw that grew worse with attention .
9635	which happen to women under stress	which	DET	which	nsubj	Triangles	""" Gardener Triangles"	(13, 18)	"('""', '.')"	"Likewise , the stigmata turned out to be "" Gardener 's Triangles "" which happen to women under stress ."
9636	that makes me so digress	me	PRON	that	nsubj	dress	a dress	(26, 30)	('dress', '.')	Some vortecii I wish were still around , I tell my students , might include all this belief in images , imagining perfume on a dress that makes me so digress .
9637	that faded in a minute	that	DET	that	nsubj	intent	insidious intent	(8, 12)	('intent', '.')	They left little red streets of insidious intent that faded in a minute .
9638	who died at 18	who	PRON	who	nsubj	brother	his younger brother	(9, 12)	('brother', '.')	Also , I reminded him of his younger brother who died at 18 .
9639	I wanted that to be a vision	I	PRON	that	dobj	shape	a shape	(14, 20)	('shape', '.')	In the sky a cloud seemed to gather up and assume a shape that I wanted to be a vision .
9640	who jumped off a burning train and were hit by an oncoming train	who	PRON	who	nsubj	p	< p	(3, 15)	('>', '.')	<p> who jumped off a burning train and were hit by an oncoming train .
9641	who has come undone in the process	who	PRON	who	nsubj	anyone	anyone	(17, 23)	('anyone', '.')	For example , while the demo specialists blow things up , the medics put together anyone who has come undone in the process .
9642	which is where Bella and I met	Bella	PROPN	which	nsubj	lab	the dog lab	(12, 18)	(',', '.')	Now we 're learning about trauma management at the dog lab , which is where Bella and I met .
9643	on which it squats	it	PRON	which	pobj	lot	The lot	(4, 7)	('on', 'dusty')	The lot on which it squats is dusty and bare and
9644	whose snout reaches no higher than her belly hairs	snout	NOUN	whose	poss	mutt	a little yellow mutt	(25, 33)	('mutt', '.')	I can see Bella standing stiff-legged and alert on the outer edge of the pack as she tolerates a little yellow mutt whose snout reaches no higher than her belly hairs .
9645	that looks like he measures it	he	PRON	that	nsubj	mustache	a mustache	(10, 15)	('mustache', '.')	Sergeant Branson has steel-gray hair and a mustache that looks like he measures it .
9646	"which he insists on calling "" The Lone Ranger 's Theme Song"	he	PRON	which	dobj	Overture	The Tell Overture	(20, 31)	(',', '.')	"When Branson leaves the room Kaganovich sings the axial and appendicular skeletal groups to The William Tell Overture , which he insists on calling "" The Lone Ranger 's Theme Song ."
9647	that pestered Bella earlier	that	DET	that	nsubj	mutt	The mutt	(2, 5)	('mutt', 'is')	The mutt that pestered Bella earlier is now on the examining table , muzzled and tied off by a neat system of leather leashes .
9648	that separated the living room from the dining room	that	DET	that	nsubj	partition	a partition	(7, 15)	('partition', '.')	The fish tank sat on a partition that separated the living room from the dining room .
9649	that makes it look like he might be coming to	he	PRON	that	nsubj	stretch	a slow stretch	(12, 21)	('stretch', ',')	The yellow dog 's leg moves a bit , a slow stretch that makes it look like he might be coming to , but he does n't .
9650	which is not altogether true	which	DET	which	nsubj	women	women	(10, 14)	(',', '.')	the others say my bad juju scares off women , which is not altogether true .
9651	that made me realize I was still alive at the age of twenty - fucking - four	I	PRON	that	nsubj	connection	an elemental connection	(5, 21)	('connection', '.')	I felt an elemental connection that made me realize I was still alive at the age of twenty-fucking-four .
9652	that excludes the other dogs	that	DET	that	nsubj	factness	a matterof - factness	(17, 21)	('factness', '.')	I undo the latch and Bella follows me out to the Jeep with a matterof-factness that excludes the other dogs .
9653	that follows the pull of my private compass	that	DET	that	nsubj	part	the part	(17, 24)	('part', '.')	I carried out this course of action in the overlap between my Army self and the part that follows the pull of my private compass .
9654	who blames it on the dog	who	PRON	who	nsubj	Branson	Branson	(7, 12)	(',', '.')	Shock and blood loss says Branson , who blames it on the dog .
9655	that guide its needle	that	DET	that	nsubj	forces	the forces	(13, 16)	('forces', 'are')	I do not know how it got there , or whether the forces that guide its needle are good , bad , or indifferent .
9656	that announce the entrance to most cities nowadays	that	DET	that	nsubj	diners	the usual diners	(17, 24)	('strips', '.')	Soon there began to appear along the road the usual diners , motels , and shopping strips that announce the entrance to most cities nowadays .
9657	that converged on the square	that	DET	that	nsubj	streets	the four streets	(10, 14)	('streets', ',')	I set off down the broadest of the four streets that converged on the square , planning to check in at the first hotel I found .
9658	which is always auspicious	which	DET	which	nsubj	festival	the festival	(21, 24)	(',', '.')	"I happened to be out only because I was attending at a birth , the first one after the festival , which is always auspicious . """
9659	who had been so negligent	who	PRON	who	nsubj	contacts	my contacts	(9, 13)	('contacts', '.')	Tomorrow he could help me reach my contacts who had been so negligent .
9660	that had greeted me	that	DET	that	nsubj	scene	the bleak scene	(7, 10)	('scene', '!')	How different from the bleak scene that had greeted me !
9661	that happens	that	DET	that	nsubj	everything	everything	(4, 5)	('everything', 'and')	"The light absorbs everything that happens and reflects everything . """
9662	that has happened to give us our powers	that	DET	that	nsubj	all	all	(13, 20)	('all', '.')	In their light we see our powers reflected , together with all that has happened to give us our powers .
9663	who seek to profit by their gems - to display them	who	PRON	who	nsubj	some	some	(5, 15)	('some', ',')	""" There must be some who seek to profit by their gems-to display them , even trade them ? "" <p> "" Profit and trade are out of the question , "" he replied ."
9664	who keep them hidden	who	PRON	who	nsubj	those	those	(4, 7)	('those', 'are')	And I suppose those who keep them hidden are rewarded in some way ?
9665	who rarely show them	who	PRON	who	nsubj	Those	Those	(2, 5)	('Those', 'gain')	Those who rarely show them gain nothing tangible for their restraint , not even after death , for the gems are extinguished and buried with them .
9666	who cherished them	who	PRON	who	nsubj	people	these strange people	(16, 18)	('people', '?')	What could I know about safeguarding the stones , or the fate of these strange people who cherished them ?
9667	who would discharge it with fortitude	who	PRON	who	nsubj	someone	someone	(14, 19)	(',', '.')	finally , like someone with the regrettable task of breaking unpleasant news , who would discharge it with fortitude .
9668	that led to M.	that	DET	that	nsubj	sign	the ambiguous sign	(18, 21)	('sign', 'My')	Soon we were at the fork in the road , approaching from the other direction the ambiguous sign that led to M.
9669	that gave her great pleasure	that	DET	that	nsubj	dinners	complicated dinners	(27, 31)	('dinners', '.')	She took long walks in the morning , and read novels much of the day , falling asleep in the afternoon , rising to make complicated dinners that gave her great pleasure .
9670	that Elaine kept by her side on the screen porch as she read on the chaise ( not the same one	she	PRON	that	dobj	binoculars	expensive binoculars	(6, 26)	('binoculars', ',')	> Bruce bought expensive binoculars that Elaine kept by her side on the screen porch as she read on the chaise ( not the same one
9671	that endured	that	DET	that	nsubj	baritone	father baritone	(15, 16)	('baritone', '.')	Mrs. Brookerson mourned her lost contralto , but it was Harlen 's father 's baritone that endured .
9672	that billowed up from the gravel road when Bruce drove in	Bruce	PROPN	that	nsubj	dust	The dust	(2, 12)	('dust', 'seemed')	The dust that billowed up from the gravel road when Bruce drove in seemed to partake of the sun , glinting and golden .
9673	who sleeps with a wolf	who	PRON	who	nsubj	boy	the boy	(10, 14)	('boy', '.')	"My master is Cecoyo , known as "" the boy who sleeps with a wolf ."
9674	who had come here	who	PRON	who	nsubj	explorers	earlier explorers	(8, 11)	('explorers', '.')	He had learned English from earlier explorers who had come here .
9675	that binds him to me	that	DET	that	nsubj	scent	the earth - scent	(15, 19)	('scent', ',')	I smell his man-smell , his dark difference , the earth-scent that binds him to me , but I can not see him .
9676	that terrify me	that	DET	that	nsubj	furs	the furs	(10, 12)	('furs', '.')	In our bed he sheds his skins , the furs that terrify me .
9677	that drew him to me	that	DET	that	nsubj	strangeness	my strangeness	(5, 9)	('strangeness', '.')	Maybe it 's my strangeness that drew him to me .
