	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
48187	that housed the agency 's brand creative team	that	DET	that	nsubj	cubicles	cubicles	(8, 15)	('cubicles', ',')	"As she hurried from the nest of cubicles that housed the agency 's brand creative team , one of the copywriters popped his head up . """
48188	that were covered with framed awards , plaques , and press clippings the firm had garnered over the years	firm	NOUN	that	nsubjpass	walls	walls	(10, 28)	('walls', ',')	She headed quickly down the corridor , passing walls that were covered with framed awards , plaques , and press clippings the firm had garnered over the years , establishing it as one of Houston 's top advertising agencies .
48189	that overlooked the glistening downtown skyline	that	DET	that	nsubj	window	the huge picture window	(13, 18)	('window', '.')	A tall , broad-shouldered man stood at the huge picture window that overlooked the glistening downtown skyline .
48190	who 'd made his fortune selling prepackaged Caribbean food products	selling	NOUN	who	nsubj	businessman	a born businessman	(9, 18)	('businessman', '.')	"Dominic Archer , a Crucian-born businessman who 'd made his fortune selling prepackaged Caribbean food products . """
48191	that framed full , sexy lips	that	DET	that	nsubj	goatee	a manicured goatee	(20, 25)	('goatee', '.')	The man was at least six-four and copper brown , with sleepy dark eyes and a manicured goatee that framed full , sexy lips .
48192	which boded well for their collaborative partnership	which	DET	which	nsubj	style	style	(5, 11)	(',', '.')	The man had style , which boded well for their collaborative partnership .
48193	that 's gon na grab people 's attention	that	DET	that	nsubj	something	something	(5, 12)	('something', ',')	""" I want something that 's gon na grab people 's attention , "" he explained to her . """
48194	that 'll drive as much traffic as possible to my restaurant	that	DET	that	nsubj	something	something	(5, 15)	('something', '.')	"And I want something that 'll drive as much traffic as possible to my restaurant . """
48195	that can be mutually beneficial	that	DET	that	nsubj	one	one	(13, 17)	('one', '.')	"I prefer to think of this as a business transaction , one that can be mutually beneficial . """
48196	who 'd get something out of this damn deal	who	PRON	who	nsubj	one	the only one	(7, 15)	('one', '.')	""" You 're the only one who 'd get something out of this damn deal . """
48197	who partake of dying blood	who	PRON	who	nsubj	those	those	(10, 14)	('those', '.')	A most sacred mantle lost to the desecration of those who partake of dying blood .
48198	who would keep his head straight	who	PRON	who	nsubj	one	the one	(32, 37)	('one', ',')	-- Collected Proverbs , Beatrice of Fourth CHAPTER 1 Kerrick stood by the bar at the Blood and Bite , looking for a woman , the right woman , the one who would keep his head straight , the one he craved .
48199	that brought mortal women in droves to the vampire joint	that	DET	that	nsubj	deeds	the various dark deeds	(35, 44)	('deeds', '.')	His gaze slid around the south Phoenix club , into the many dark corners , the deep padded booths covered in red velvet , past the flashing strobes meant to disguise the various dark deeds that brought mortal women in droves to the vampire joint .
48200	which forced Kerrick to take another deep breath	which	DET	which	nsubj	necks	pierced necks	(6, 13)	(',', '.')	A few fangs pierced necks , which forced Kerrick to take another deep breath .
48201	who could fill all the deep gorges of his heart	who	PRON	who	nsubj	woman	a woman	(17, 26)	('woman', '.')	What he needed was a scent meant only for him , a myth , a woman who could fill all the deep gorges of his heart .
48202	who could handle all your power	who	PRON	who	nsubj	bodybuilder	some huge bodybuilder	(8, 13)	('bodybuilder', '.')	Maybe you could find some huge bodybuilder who could handle all your power .
48203	who resembled their father	who	PRON	who	nsubj	hair	her brown hair	(9, 12)	('eyes', ',')	Joy with her curly brown hair and dark eyes who resembled their father , while Alison with her straight blond hair and blue eyes took after Mom .
48204	that set her apart from everyone else	that	DET	that	nsubj	thing	one more thing	(13, 19)	('thing', '.')	Alison had known her height for what it was , one more thing that set her apart from everyone else .
48205	that sent a warning chill straight down her spine	that	DET	that	nsubj	voice	a voice	(10, 18)	('voice', '.')	"Please , Lissy , "" Joy said in a voice that sent a warning chill straight down her spine ."
48206	that hunted victims at night to hide the faint bluish	that	DET	that	nsubj	creatures	the mythical creatures	(10, 19)	('darkness', 'cast')	They were the mythical yet very real creatures of darkness that hunted victims at night to hide the faint bluish cast to their skin .
48207	which meant these bastards did n't give a fuck if they were seen	bastards	NOUN	which	nsubj	denizens	the denizens	(36, 48)	(',', '.')	The alley , with chain link on one side and the ass-end of a worn-out strip center on the other , did n't provide anonymity for the denizens of Second Earth , which meant these bastards did n't give a fuck if they were seen .
48208	that went into his groin and tightened his balls	that	DET	that	nsubj	vibration	a vibration	(14, 22)	('vibration', '.')	His wing-locks began to thrum , preparing for battle , a vibration that went into his groin and tightened his balls .
48209	that flooded his body with a surge of male strength	that	DET	that	nsubj	orgasm	an orgasm	(27, 36)	('movement', '.')	With a thought , he swelled the muscles of his back and his wings began to come , flying through the locks , an orgasm of movement that flooded his body with a surge of male strength .
48210	which would keep what needed to happen well away from the eyes or ears of any nearby mortal	what	PRON	which	nsubj	mist	a powerful mist	(7, 24)	(',', '.')	He created a powerful mist , which would keep what needed to happen well away from the eyes or ears of any nearby mortal .
48211	that lived in him now , dictating the progress of each night , tearing up his soul	that	DET	that	nsubj	misery	a misery	(9, 25)	('misery', '.')	A familiar agony swamped his chest , a misery that lived in him now , dictating the progress of each night , tearing up his soul .
48212	who kept him waiting like a boy now	who	PRON	who	nsubj	man	the man	(13, 20)	('man', '.')	At fifty-three , Charles was two years older than the man who kept him waiting like a boy now .
48213	who now looked expectantly at Charles	who	PRON	who	nsubj	Kentuckian	the gangly Kentuckian	(10, 15)	(',', '.')	"The spacious office shrank around the gangly Kentuckian , who now looked expectantly at Charles . """
48214	that ended the War of 1812	that	DET	that	nsubj	treaty	the peace treaty	(11, 16)	('treaty', '-')	Thirty years later , Charles 's father signed the peace treaty that ended the War of 1812-
48215	that threatened to flood forth	that	DET	that	nsubj	arguments	the other arguments	(10, 14)	('arguments', '.')	Charles pressed his lips together , damming the other arguments that threatened to flood forth .
48216	that require attention at the moment	that	DET	that	nsubj	matters	matters	(20, 25)	('matters', '.')	""" I wish I had something to tell you , Mr. Adams , but there are any number of matters that require attention at the moment ."
48217	who lost his seat last November	who	PRON	who	nsubj	fellow	the fellow	(10, 15)	('Peoria', '.')	""" We 'll give it to the fellow from Peoria who lost his seat last November ."
48218	that he wrested from Spanish negotiator Don Luis de Onis	he	PRON	that	dobj	crinkle	every crinkle	(27, 36)	('lines', '.')	His own concentrated , intense father had toiled over every detail of strategy , every line of his correspondence , every crinkle in the boundary lines that he wrested from Spanish negotiator Don Luis de Onis .
48219	that hung above it	that	DET	that	nsubj	portrait	the oil portrait	(21, 24)	('grandfather', '.')	Charles stopped at the old mahogany chair in the hushed anteroom and looked up at the oil portrait of his grandfather that hung above it .
48220	who wanted his job	who	PRON	who	nsubj	rival	the rival	(13, 16)	('rival', '.')	John Adams had endured a whole cabinet of men handpicked by the rival who wanted his job .
48221	who had bequeathed him a nation to defend	who	PRON	who	nsubj	ancestors	the two ancestors	(8, 15)	('ancestors', '.')	He would speak for the two ancestors who had bequeathed him a nation to defend .
48222	that jutted up from the water	that	DET	that	nsubj	waves	the waves	(8, 13)	('waves', 'reminded')	A hard wind blew , and the waves that jutted up from the water reminded Frank of gray fangs waiting to chew the life out of him .
48223	that had included such notorious pistoleers as John Wesley Hardin , Smoke Jensen , Ben Thompson , Falcon MacCallister , and Matt Bodine	that	DET	that	nsubj	era	the era	(29, 51)	('era', '.')	Considering his age and the deadly speed and skill he still possessed , some said he was the last true gunfighter , the last survivor of the era that had included such notorious pistoleers as John Wesley Hardin , Smoke Jensen , Ben Thompson , Falcon MacCallister , and Matt Bodine .
48224	who had lived by the gun	who	PRON	who	nsubj	men	men	(8, 13)	('men', '.')	That made him a rarity among men who had lived by the gun .
48225	that escaped from under her flat - crowned brown hat whipping around her face	that	DET	that	nsubj	hair	the blond hair	(12, 25)	('hair', '.')	Meg was a mighty attractive sight , what with the blond hair that escaped from under her flat-crowned brown hat whipping around her face .
48226	that was visible through the gloom on the horizon	that	DET	that	nsubj	line	the dark line	(6, 14)	('line', '.')	"He pointed to the dark line that was visible through the gloom on the horizon . """
48227	that led below decks	that	DET	that	nsubj	stairs	the stairs	(20, 23)	('stairs', '.')	She held her hat on , pushing it down on her blond hair , as they turned toward the stairs that led below decks .
48228	that bounced over some of the worst roads west of the Mississippi	that	DET	that	nsubj	stagecoaches	""" I ' ve rid stagecoaches"	(6, 17)	('stagecoaches', ',')	""" I 've rid stagecoaches that bounced over some of the worst roads west of the Mississippi , but I ai n't never felt no bouncin ' around like this dang ship does ! """
48229	that hung on gimbals from a wall sconce	that	DET	that	nsubj	lamp	a lamp	(16, 23)	('lamp', '.')	He scratched a match to life and held the flame to the wick of a lamp that hung on gimbals from a wall sconce .
48230	that now protected the vessel from some of the wind 's force	that	DET	that	nsubj	island	the sided , covered island	(17, 28)	('island', '.')	side of the ship to look at the rocky-sided , pine-covered island that now protected the vessel from some of the wind 's force .
48231	who live here	who	PRON	who	nsubj	trappers	trappers	(7, 9)	('trappers', 'are')	The fishermen , loggers , and trappers who live here are a tough bunch , and there are often drunken brawls in the streets .
48232	that pleased me most	that	DET	that	nsubj	possibilities	the possibilities	(15, 18)	('possibilities', '.')	I wrote them in a spiral notebook , numbered them , even illustrated the possibilities that pleased me most .
48233	that I stopped growing and did n't stop eating	I	PRON	that	pobj	months	six months	(3, 11)	('months', '.')	six months that I stopped growing and did n't stop eating .
48234	that floated a halo at my shoulders	that	DET	that	nsubj	cups	plastic cups	(24, 30)	('hair', ',')	To feel the magic of nightly baths , of plastic cups and propeller boats and the honey- floral smell of Breck shampoo , hair that floated a halo at my shoulders , Like a mermaid !
48235	who 'd confessed their problems while I listened from behind the closed door	I	PRON	who	nsubj	women	mostly women	(33, 45)	(',', '.')	She 'd made a living from her readings back when I was a kid ; mostly women , all unsatisfied with marriage , job and children ( or lack thereof ) , who 'd confessed their problems while I listened from behind the closed door .
48236	who treated the readings like therapy	who	PRON	who	nsubj	women	seven women	(15, 20)	('women', '.')	, I suspected , to a number of faulty readings -- down to seven women who treated the readings like therapy .
48237	which means an injury to your heart	which	DET	which	nsubj	Eight	the Eight	(10, 16)	(',', '.')	And this is you , the Eight of Cups , which means an injury to your heart .
48238	which signifies bliss	which	DET	which	nsubj	Ten	the Ten	(13, 15)	('Cups', ',')	"Which all sounds bad , but this here is the Ten of Cups which signifies bliss , things unfolding exactly the way they should . """
48239	that greeted them	that	DET	that	nsubj	all	all	(3, 5)	('all', 'was')	Today , all that greeted them was an eerie silence coupled with the bitter smell of burning huts .
48240	that was barely wide enough for one vehicle	that	DET	that	nsubj	road	the bumpy dirt road	(13, 20)	('road', '.')	""" The jeep crashed through the thick brush edging the bumpy dirt road that was barely wide enough for one vehicle ."
48241	who remain	who	PRON	who	nsubj	Those	Those	(2, 3)	('Those', 'fear')	""" Those who remain fear the rebels will return , so most of them are staying inside the hospital compound ."
48242	that meant until a resolution was negotiated	that	DET	that	nsubj	stance	A stance	(2, 8)	('stance', ',')	A stance that meant until a resolution was negotiated , innocent people of the RD would continue to be slaughtered .
48243	that seemed all too prevalent in this country -- and the lingering guilt	that	DET	that	nsubj	reality	the dismal reality	(7, 19)	('reality', '.')	""" Paige pushed aside the dismal reality that seemed all too prevalent in this country -- and the lingering guilt ."
48244	who 's six , with pneumonia and have done what we can	we	PRON	who	nsubj	Tayla	Tayla	(5, 16)	(',', ',')	""" We diagnosed Tayla , who 's six , with pneumonia and have done what we can , but she is not responding ."
48245	who stole their children	who	PRON	who	nsubj	rebels	the rebels	(24, 27)	('rebels', ',')	""" She 'd heard stories of other countries where villagers were forced to hide in the forest at night in fear of the rebels who stole their children , raped their women , and murdered their families in front of them ."
48246	who 'd come seeking safety inside the hospital compound	who	PRON	who	nsubj	people	people	(19, 27)	('people', '.')	Paige dropped her stethoscope around her neck and moved toward the screened window overlooking the dozens of people who 'd come seeking safety inside the hospital compound .
48247	which means the rebels must have returned	rebels	NOUN	which	nsubj	information	related information	(10, 16)	(',', '.')	""" Nick would n't transmit security-related information , which means the rebels must have returned . """
48248	that glistened with fever	that	DET	that	nsubj	child	the young child	(12, 15)	('child', '.')	She ran her finger down the rounded face of the young child that glistened with fever .
48249	that shielded her face from the unforgiving sun and felt perspiration begin to break out under her turquoise , long - sleeved riding outfit	perspiration	NOUN	that	nsubj	hat	her brimmed hat	(10, 33)	('hat', '.')	She sighed and took off her large-brimmed hat that shielded her face from the unforgiving sun and felt perspiration begin to break out under her turquoise , long-sleeved riding outfit .
48250	who would come to her aid	who	PRON	who	nsubj	ranch	a ranch	(16, 21)	('gentleman', '.')	Surely along this road somewhere she would run across a ranch or some chivalrous gentleman who would come to her aid .
48251	that read BLACKSMITH	that	DET	that	nsubj	sign	a rusty sign	(24, 26)	('sign', '.')	Turquoise rounded a curve in the road , and ahead she saw a small , rather run-down building with a rusty sign that read BLACKSMITH .
48252	who was so obviously more white than Mexican	who	PRON	who	nsubj	girl	the mysterious girl	(13, 20)	('girl', ',')	Rio Kelly stood holding the silver dollar and staring after the mysterious girl who was so obviously more white than Mexican , but had a Mexican name .
48253	who had spurned her tip	who	PRON	who	nsubj	blacksmith	haughty blacksmith	(11, 15)	('blacksmith', '.')	That made her think of the haughty but poor blacksmith who had spurned her tip .
48254	whose gazes seemed to follow her path	gazes	NOUN	whose	poss	men	the many men	(20, 26)	('men', '.')	""" Gracias , "" she said and followed him across the crowded dining room , ignoring the many men whose gazes seemed to follow her path ."
48255	who would protect her from slights and continual questions about her white complexion but Mexican name	who	PRON	who	nsubj	gringo	some handsome gringo	(27, 42)	('gringo', '.')	At the debutante ball was where she would meet the most eligible of Texas bachelors , rich , important , and influential , some handsome gringo who would protect her from slights and continual questions about her white complexion but Mexican name .
48256	that cast shadows over neat farmhouses	that	DET	that	nsubj	barns	most , the huge barns	(7, 12)	('barns', ',')	most of all , the huge barns that cast shadows over neat farmhouses , as if asserting their importance .
48257	that surrounded her	that	DET	that	nsubj	aura	the aura	(15, 17)	('peace', '.')	But everyone could see how she radiated happiness and could feel the aura of peace that surrounded her .
48258	who surrounded her	who	PRON	who	nsubj	children	the children	(14, 16)	('children', ',')	Now , as Hannah glanced around at all the sweet faces of the children who surrounded her , she felt a small pang .
48259	that greeted him	that	DET	that	nsubj	sight	the sight	(12, 14)	('sight', '.')	Pushing open the doors , he nodded in satisfaction at the sight that greeted him .
48260	that caused the other passengers to turn their heads	passengers	NOUN	that	nsubj	spells	violent spells	(18, 26)	('coughing', ',')	My father sat close beside me trying to sleep , but torn occasionally by violent spells of coughing that caused the other passengers to turn their heads , some in pity , some in irritation .
48261	who just wandered off and was lost	who	PRON	who	nsubj	man	one man	(21, 27)	('man', '.')	""" The army survey party was strong and we had no trouble except for losing some mules and one man who just wandered off and was lost ."
48262	who wish to go through now	who	PRON	who	nsubj	people	people	(4, 9)	('people', '.')	I am taking people who wish to go through now .
48263	who could handle guns	who	PRON	who	nsubj	people	people	(6, 9)	('people', '.')	""" You asked for people who could handle guns ."
48264	who never seemed to smile	who	PRON	who	nsubj	man	a man	(12, 16)	('man', ',')	Jacob Finney was a man of medium height , a man who never seemed to smile , but with a droll sense of humor .
48265	that got away	that	DET	that	nsubj	Them	Them	(2, 4)	('Them', ',')	""" Them that got away , some came into our mountains , an ' Amby , he taken up with one ."
48266	that worried him more and more as he drew closer to California	he	PRON	that	nsubj	something	something	(14, 25)	('something', '.')	Maybe it was his illness , but maybe it was something else , something that worried him more and more as he drew closer to California .
48267	that stretched in a semicircle around the theater	that	DET	that	nsubj	balcony	the balcony	(11, 18)	('balcony', '.')	, James Ryding lifted the opera glasses and studied the balcony that stretched in a semicircle around the theater .
48268	that displayed her voluptuous charms	that	DET	that	nsubj	gown	a cut yellow gown	(11, 15)	('gown', '.')	She was strikingly pretty in a low-cut yellow gown that displayed her voluptuous charms .
48269	in which Jacob was a detective and Marek was a criminal ,	Marek	PROPN	which	pobj	show	a radio show	(7, 18)	('in', 'of')	They recorded a radio show in which Jacob was a detective and Marek was a criminal , accused of having killed his neighbor .
48270	that made him seem to be joking even when he was n't	he	PRON	that	nsubj	gap	a gap	(13, 24)	('teeth', '.')	Owen was short and solid and had a gap between his front teeth that made him seem to be joking even when he was n't .
48271	who knows any jokes	who	PRON	who	nsubj	one	the only one	(8, 11)	('one', ',')	"He acts like he 's the only one who knows any jokes , "" Marek said ."
48272	that were best flipped past entirely	that	DET	that	nsubj	chapters	chapters	(25, 30)	('esteem', '.')	nearly all of it not only boring but off-putting -- there were chapters about birth control and fallopian tubes and self-esteem that were best flipped past entirely .
48273	that seemed to have a direct effect on his heart	that	DET	that	nsubj	pages	pages	(12, 21)	('pages', ',')	But now , with Owen , Jacob found a handful of pages that seemed to have a direct effect on his heart , as if he 'd injected something .
48274	that put out more than its share of trash and basil - scented air	that	DET	that	nsubj	restaurant	an Italian restaurant	(16, 29)	('restaurant', '.')	Saving Grace occupied an old home downtown , wedged in tight next to an Italian restaurant that put out more than its share of trash and basil-scented air .
48275	which is why I was sent to personally deliver the news	which	DET	which	nsubj	Sinclair	Marcus Sinclair	(13, 23)	(',', '.')	"Marcus Sinclair and the board are grieved over these decisions as well , which is why I was sent to personally deliver the news . """
48276	who looked like a young Salma Hayek	who	PRON	who	nsubj	girl	the girl	(7, 13)	('girl', '.')	"Lucy turned her attention to the girl who looked like a young Salma Hayek . """
48277	who knew where on the streets	who	PRON	who	nsubj	Marinell	Marinell	(13, 18)	('living', '.')	Getting ready to repeat her senior year , Marinell was homeless and living who knew where on the streets .
48278	who 's gon na come through for once	who	PRON	who	nsubj	someone	someone	(5, 12)	('someone', '.')	""" I need someone who 's gon na come through for once ."
48279	that lets me down	that	DET	that	nsubj	place	just another place	(10, 13)	('place', '.')	"I do n't want this to be just another place that lets me down . """
48280	who were there for a Dr. Who marathon	who	PRON	who	nsubj	friends	friends	(9, 16)	('friends', '.')	Lucy 's apartment was slowly filling up with friends who were there for a Dr. Who marathon .
48281	that patiently waited for her on her bedside table	that	DET	that	nsubj	novel	the latest Wars novel	(28, 36)	('novel', '.')	Lucy wove through the crush of people , her mind spinning with thoughts of her girls , her money woes , and the latest Star Wars novel that patiently waited for her on her bedside table .
48282	that left her shoulders bare	that	DET	that	nsubj	body	The slender body	(8, 12)	('sundress', '.')	The slender body in its usual weekend sundress that left her shoulders bare .
48283	that exploded in her mouth	that	DET	that	nsubj	sweetness	the sweetness	(19, 23)	('sweetness', '.')	""" Mayson sank her teeth into the deep-red strawberry , sighing in brief pleasure at the sweetness that exploded in her mouth . """
48284	that was once full of fat red strawberries	that	DET	that	nsubj	bowl	A bowl	(2, 9)	('bowl', 'now')	A bowl that was once full of fat red strawberries now contained only their lonely stems .
48285	who had asked for the divorce	who	PRON	who	nsubj	one	the one	(14, 19)	('one', '.')	On the phone , he 'd acted as if she was the one who had asked for the divorce .
48286	that happened	that	DET	that	nsubj	everything	everything	(3, 4)	('everything', '.')	Even after everything that happened .
48287	that just came out	that	DET	that	nsubj	movie	a movie	(7, 10)	('movie', '.')	Djimon Hounsou is in a movie that just came out .
48288	that brought her within kissing distance of Mayson 's six - foot height	that	DET	that	nsubj	heels	high heels	(7, 19)	('heels', '.')	The woman came closer on high heels that brought her within kissing distance of Mayson 's six-foot height .
48289	who regularly took yoga classes at Dhyana Yoga	who	PRON	who	nsubj	someone	someone	(9, 16)	('someone', '.')	This was one of her students , someone who regularly took yoga classes at Dhyana Yoga .
48290	that seemed determined to press back against the fabric	that	DET	that	nsubj	nipples	the thick nipples	(10, 18)	('nipples', '.')	It lay snugly over her breasts and the thick nipples that seemed determined to press back against the fabric .
48291	that she was available	she	PRON	that	mark	cues	her subtle cues	(18, 21)	('cues', '.')	She had noticed Fatimah in her classes , her subtle and not-so-subtle cues that she was available .
48292	who 'd like to have you	who	PRON	who	nsubj	studio	the studio	(11, 16)	('studio', '.')	""" There are a lot of people at the studio who 'd like to have you . """
48293	that had drawn the wagon	that	DET	that	nsubj	animals	the two animals	(7, 11)	('animals', 'lay')	The bodies of the two animals that had drawn the wagon lay in the grass , plainly visible .
48294	that he found in the same chest	he	PRON	that	dobj	clothes	some rougher clothes	(13, 19)	('clothes', '.')	He found clean underwear and dressed , putting on some rougher clothes that he found in the same chest .
48295	who came often to the shop , a quiet man with dark hair and large gray eyes , his head curiously wide across the temples	head	NOUN	who	nsubj	man	a man	(7, 31)	('man', '.')	He had grown to like a man who came often to the shop , a quiet man with dark hair and large gray eyes , his head curiously wide across the temples .
48296	who have worked and lived here	who	PRON	who	nsubj	those	those	(6, 11)	('us', 'so')	Also , those of us who have worked and lived here so long will be thrown out .
48297	who owned a huge hacienda in California	who	PRON	who	nsubj	rancher	a American , Spanish rancher	(19, 25)	('rancher', '.')	Michael Latch had been the nephew of George Baca , a half-American , half-Spanish rancher who owned a huge hacienda in California .
48298	who apparently was the son of George 's half brother	who	PRON	who	nsubj	man	the man	(8, 17)	(',', '.')	Nor had the man named Walt , who apparently was the son of George 's half brother .
48299	who was his new boss	who	PRON	who	nsubj	man	The man	(2, 6)	('man', 'rode')	The man who was his new boss rode in from a ride around the herd .
48300	who was putting the letters away	who	PRON	who	nsubj	Jed	Jed	(6, 11)	(',', '.')	He glanced at Jed , who was putting the letters away .
48301	that hung over the vast ranch	that	DET	that	nsubj	uncertainty	the uncertainty	(10, 15)	('uncertainty', 'had')	Many strangers came to Casa Grande , and the uncertainty that hung over the vast ranch had not reached the dogs .
48302	which had a certain elegance	which	DET	which	nsubj	pound	Or for , for -- one pound	(29, 33)	('--', '.')	Or at least for the making of it , for the recipe 's humble simplicity -- one pound each of flour , butter , eggs , and sugar -- which had a certain elegance .
48303	who used to exude composure	who	PRON	who	nsubj	woman	the woman	(16, 20)	('woman', '.')	Jack was bemused by her irrational scenario spinning , wondering what had become of the woman who used to exude composure .
48304	whom Jack needed to win over	Jack	PROPN	whom	dobj	scholar	an guard scholar	(16, 21)	('scholar', '.')	A teapot for the head of the English Department , an old-guard scholar whom Jack needed to win over .
48305	that was new and ferocious	that	DET	that	nsubj	anxiety	an anxiety	(9, 13)	('anxiety', '.')	But now going back to work spun an anxiety that was new and ferocious .
48306	that had rolled underneath	that	DET	that	nsubj	pacifier	the pacifier	(23, 26)	('pacifier', ',')	now wet and dirty from the pavement , and tried to stretch her free hand under the car to get the pacifier that had rolled underneath , all without bumping the baby 's head .
48307	who was quiet and cerebral , and the two couples had fallen into an easy sociability	couples	NOUN	who	nsubj	Doug	Doug	(23, 38)	(',', ',')	Jack found her aggressive and self-indulgent -- and , Sam was pretty sure , attractive -- but he liked Doug , who was quiet and cerebral , and the two couples had fallen into an easy sociability , their get-togethers never coming around too often to feel stifling .
48308	who knew	who	PRON	who	nsubj	Jack	Jack	(11, 12)	('Jack', '.')	In fact , Melanie was the only person other than Jack who knew .
48309	who believes the compliments she receives	she	PRON	who	nsubj	someone	someone	(7, 12)	('someone', '.')	Melanie , she thought , is someone who believes the compliments she receives .
48310	that had crawled	that	DET	that	nsubj	bead	a bead	(21, 23)	('glaze', ',')	The base of the mug was a little too narrow , she saw now , with a bead of glaze that had crawled , lodging itself clumsily at the base of the handle in a smooth nub .
48311	who lived off - campus and ate sushi	who	PRON	who	nsubj	kids	the sophisticated , moneyed kids	(43, 50)	('California', '.')	"She was what they called a "" Sconnie , "" a UW student from Wisconsin , apple-cheeked and sturdy-framed , as opposed to the "" Coasties , "" the more sophisticated , moneyed kids from New York and California who lived off-campus and ate sushi . """
48312	that was to come as more than a business arrangement	that	DET	that	nsubj	anything	anything	(11, 20)	('anything', '.')	She should be too old and wise now to view anything that was to come as more than a business arrangement .
48313	that suddenly felt too heavy to lift	that	DET	that	nsubj	feet	feet	(17, 23)	('feet', '.')	Con abandoned his desk and strode across the floor , where she was rooted by feet that suddenly felt too heavy to lift .
48314	that might shatter at any moment	that	DET	that	nsubj	porcelain	precious porcelain	(15, 20)	('porcelain', ',')	Con laid Laurette on his bed gently , as if she were precious porcelain that might shatter at any moment , and stepped back to light more lamps .
48315	which meant I can wait you out till Doom	I	PRON	which	nsubj	grin	his routine class grin	(8, 16)	(',', '.')	He gave his routine fixed class grin , which meant I can wait you out till Doom .
48316	that 's troubled critics of Milton 's ' Lycidas	that	DET	that	nsubj	question	The dumb question	(13, 21)	"('question', ""'"")"	"He thanked her , then said "" The thoroughly dumb but central question that 's troubled critics of Milton 's ' Lycidas ' was stated most famously by pompous Dr. Samuel Johnson late in the eighteenth century ."
48317	who lived after Milton	who	PRON	who	nsubj	technician	the skillful technician	(12, 15)	('poetry', 'was')	"Hutch said "" Remember now the most skillful technician in English poetry who lived after Milton was Tennyson , two centuries later ."
48318	which burned as though held to a flame	which	DET	which	nsubj	injuries	his healing injuries	(19, 26)	(',', '.')	He staggered forward , thankful to still be alive but in tremendous pain from his still healing injuries , which burned as though held to a flame .
48319	that he parted in the middle and combed back above his ears	he	PRON	that	dobj	hair	long gray hair	(12, 23)	('hair', '.')	Six feet six inches tall , he had long gray hair that he parted in the middle and combed back above his ears .
48320	that describe liver failure , heart problems , and even death following use of Exxacia	that	DET	that	nsubj	reports	our internal reports	(9, 23)	('reports', '.')	I 've read some of our internal reports that describe liver failure , heart problems , and even death following use of Exxacia .
48321	who works on the third floor	who	PRON	who	nsubj	employee	an employee	(26, 31)	('Kinney', '.')	"He stopped briefly at his assistant 's desk and in a low voice said , "" Get me the personnel file on an employee named Kinney who works on the third floor ."
48322	that formed a modest front yard	that	DET	that	nsubj	clearing	the scrubby clearing	(33, 38)	('clearing', '.')	The house sat half a mile from its nearest neighbor , surrounded for the most part by woods , except for the long , twisting drive up the hill and the scrubby clearing that formed a modest front yard .
48323	that Harrow knew	Harrow	PROPN	that	npadvmod	things	hundred other things	(17, 19)	('things', 'Watson')	""" The protocol probably dictated protective suits and the bomb squad and a hundred other things that Harrow knew"
48324	who seemed to have neither knowledge of nor enthusiasm for the collectibles they were buying	they	PRON	who	nsubj	customers	new customers	(19, 33)	('customers', '.')	A comic book dealer , Michael Gold , had become suspicious when he suddenly found himself serving new customers who seemed to have neither knowledge of nor enthusiasm for the collectibles they were buying .
48325	which Harrow sidestepped easily	Harrow	PROPN	which	dobj	looping	looping	(10, 13)	(',', '.')	The kid threw a wild , looping right , which Harrow sidestepped easily .
48326	who walked the earth	who	PRON	who	nsubj	mortals	the ordinary mortals	(17, 20)	('mortals', '.')	She had n't spun a spell strong enough to stay invisible from farashas , the ordinary mortals who walked the earth .
48327	that bore little resemblance to her usual polite instructor 's voice	that	DET	that	nsubj	tones	hoarse tones	(9, 19)	('tones', '.')	""" Yes , "" she agreed in hoarse tones that bore little resemblance to her usual polite instructor 's voice . """
48328	which had circled and howled inside her	which	DET	which	nsubj	magick	The magick	(4, 10)	(',', ',')	The magick , which had circled and howled inside her , snapped and snarled its disgust around her head , then suddenly swung into smooth , clean lines of force .
48329	that dove under the water	that	DET	that	nsubj	sprites	tiny sprites	(8, 12)	('sprites', ',')	The delicate dust collected itself into tiny sprites that dove under the water , like dolphins riding the current .
48330	that disappeared quickly against the dark , wet bricks all around , like a miner 's headlight in a tunnel	that	DET	that	nsubj	bubble	a bright bubble	(10, 29)	('bubble', '.')	The light from Miller 's flashlight was a bright bubble that disappeared quickly against the dark , wet bricks all around , like a miner 's headlight in a tunnel .
48331	that had birthed it	that	DET	that	nsubj	runoff	the winter runoff	(18, 21)	('runoff', '.')	Water rippled beyond Miller , black and quiet , as predictable and patient as the winter runoff that had birthed it .
48332	that bullshit went down	bullshit	NOUN	that	nsubj	all	all	(28, 31)	('all', '.')	Once Jellicoe was out of our lives , it was like someone waved a magic wand , and we got back to where we were before all that bullshit went down .
48333	which were only a dozen sizes too big and made her look like something out of a traveling circus	her	PRON	which	nsubj	sweats	Bert sweats	(15, 33)	(',', '.')	Maggie walked into the kitchen , dressed in a pair of Bert 's sweats , which were only a dozen sizes too big and made her look like something out of a traveling circus .
48334	who set this all up	who	PRON	who	nsubj	ones	the ones	(16, 20)	('ones', ',')	And his sect , his clan , or whatever you call his people , the ones who set this all up , are charging a fortune for his services .
