	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
41511	that bulge over each other like intestines	that	DET	that	nsubj	reds	Iridescent reds	(4, 10)	('grays', '.')	Iridescent reds and grays that bulge over each other like intestines .
41512	"that hires this many doctors without giving a shit whether their medical degrees -- in my case from the University of Zihuatanejo , under the name "" Lionel Azimuth "" -- are real or just kited off commercially available supporting documents"	degrees	NOUN	that	nsubj	industry	another industry	(5, 45)	('industry', ',')	"If there 's another industry that hires this many doctors without giving a shit whether their medical degrees -- in my case from the University of Zihuatanejo , under the name "" Lionel Azimuth "" -- are real or just kited off commercially available supporting documents , I 've never heard of it ."
41513	that 's this poorly infiltrated by the Mafia	that	DET	that	nsubj	one	one	(3, 10)	('one', '.')	Let alone one that 's this poorly infiltrated by the Mafia .
41514	that , were he to commit it	he	PRON	that	mark	infraction	an infraction	(7, 13)	('infraction', ',')	And for taking lightly an infraction that , were he to commit it , would get him fired and dumped at the next port .
41515	that requires it	that	DET	that	nsubj	task	some other task	(15, 17)	('task', ',')	Mr. Ngunde , unless he 's driving the Zamboni machine or doing some other task that requires it , is n't allowed to be anywhere a passenger could see him .
41516	out of which they have to pay interest on the loans they took to get here	they	PRON	which	pobj	dollars	thousand dollars	(12, 27)	('of', 'for')	They make around seven thousand dollars a year , out of which they have to pay interest on the loans they took to get here , bribes for the supplies they use in their jobs , and wire fees for the remittances they send home so their children , please God , wo n't have to work on a cruise ship .
41517	who can box	who	PRON	who	nsubj	up	A pin - up	(5, 7)	('up', '.')	A pin-up who can box .
41518	that resembles my actual thoughts	that	DET	that	nsubj	something	something	(8, 12)	('something', '.')	I 'm worried I might say something that resembles my actual thoughts .
41519	that happens all the time	that	DET	that	nsubj	something	something	(2, 6)	('something', '.')	is something that happens all the time .
41520	that 's about to happen	that	DET	that	nsubj	event	The specific extinction event	(4, 8)	('event', 'is')	"The specific extinction event that 's about to happen is a subspecialty . """
41521	that looks a lot like pain	that	DET	that	nsubj	something	something	(6, 11)	('something', '.')	It 's been lined by something that looks a lot like pain .
41522	who could paint	who	PRON	who	nsubj	someone	someone	(8, 10)	('someone', '.')	""" Next time you should copy someone who could paint . """
41523	that 's curving up from below it	that	DET	that	nsubj	animal	a larger animal	(15, 21)	('animal', '@')	It 's a moose face-to-face with a much larger animal that 's curving up from below it @ @
41524	that recede to the depths of time	that	DET	that	nsubj	Creature	the Creature	(20, 26)	('Creature', '.')	Numerous Native American tribes , including the Chippewa and others of the Anishinaabe peoples , tell legends of the Creature that recede to the depths of time .
41525	that exists only to rent shitty , ancient video equipment to people making hoax movies	that	DET	that	nsubj	store	a store	(15, 29)	('there', ',')	But just as you 're starting to wonder whether there 's a store out there that exists only to rent shitty , ancient video equipment to people making hoax movies , you realize you 're watching a duck floating on some water .
41526	which feels like it does some more damage but at least gets his legs out of the freezing water	it	PRON	which	nsubj	position	a sideways fetal position	(7, 25)	(',', '.')	Retracts into a sideways fetal position , which feels like it does some more damage but at least gets his legs out of the freezing water .
41527	that hold them together	that	DET	that	nsubj	rings	the plastic rings	(12, 15)	('rings', ',')	Three six-packs , the bungee woven through the plastic rings that hold them together , bob to the surface .
41528	who forwarded you this letter	who	PRON	who	nsubj	Congressman	the Congressman	(7, 11)	('Congressman', '.')	( This person is not the Congressman who forwarded you this letter . )
41529	that lets you keep the illusions you have left	you	PRON	that	nsubj	something	something	(28, 36)	('something', '.')	You get old enough , you make your choice : you accept what science actually is and decide to do it anyway , or you go find something that lets you keep the illusions you have left .
41530	who are sober	who	PRON	who	nsubj	people	Most people	(2, 4)	('people', '.')	Most people who are sober .
41531	that curled into ringlets in the damp Iowa air	that	DET	that	nsubj	hair	hair	(57, 65)	('hair', '.')	At nineteen , Ella was the elder of the two women , and taller -- an inch taller and a year older than her sister , although the two looked as much alike as two roses on a bush , both plump , round-faced , with hair the color of straw at dusk , hair that curled into ringlets in the damp Iowa air .
41532	that extended forward to form the shafts	that	DET	that	nsubj	pieces	two frame pieces	(8, 14)	('pieces', '.')	The planks were nailed to two frame pieces that extended forward to form the shafts .
41533	which was still as flat as a flatiron	which	DET	which	nsubj	stomach	her stomach	(10, 17)	(',', '.')	""" Embarrassed , she looked down at her stomach , which was still as flat as a flatiron ."
41534	that had worked its way into her hand	that	DET	that	nsubj	splinter	a splinter	(18, 25)	('splinter', ',')	As Ella stood behind the cart , waiting for the signal to move , examining a splinter that had worked its way into her hand , she thought again of walking the hundreds of miles and hoped the missionary was right .
41535	who was straining as they pushed the cart up a hill	they	PRON	who	nsubj	sister	her sister	(13, 23)	(',', '.')	* * <p> Nannie glanced over at her sister , who was straining as they pushed the cart up a hill .
41536	that had formed already on one palm	that	DET	that	nsubj	blister	a blister	(12, 18)	('blister', '.')	@ took her hands off the cart , examining a blister that had formed already on one palm .
41537	who were old and feeble	who	PRON	who	nsubj	women	women	(35, 39)	('women', '.')	Besides , the missionary confided , only a select few of the Saints -- mainly church leaders -- practiced plural marriage , and most of them did it out of compassion , taking up women who were old and feeble .
41538	which included almost everyone	which	DET	which	nsubj	wicked	the wicked	(30, 33)	(',', '.')	Like the other villagers , the Macintoshes and the Bucks had attended the Presbyterian church , with its solemn worship and threats of a dour hereafter for the wicked , which included almost everyone .
41539	Young declared which would be the new Zion	which	DET	which	nsubj	Valley	the Lake Valley	(12, 19)	(',', '.')	@ journeyed all the way to the Salt Lake Valley , which Young declared would be the new Zion .
41540	who worked in a hotel in Edinburgh and knew nothing about the missionaries at work in her town	who	PRON	who	nsubj	Nannie	Nannie	(24, 41)	(',', '.')	Ella joined the church not long afterward , along with the other members of the Buck and Macintosh families , all excepting Nannie , who worked in a hotel in Edinburgh and knew nothing about the missionaries at work in her town .
41541	who told her he had been taken with her earnestness	who	PRON	who	nsubj	missionary	the young missionary	(23, 32)	(',', '.')	They wondered if she had become engaged , and indeed , Nannie had great hopes for a life with the young missionary , who told her he had been taken with her earnestness .
41542	who was clingy and @	who	PRON	who	nsubj	one	one	(31, 35)	('one', '@')	He was married to another , a beautiful girl with golden curls , so very fine and fair , with skin as translucent as a butterfly 's wing , but one who was clingy and @ @
41543	which was sour from where Lucy had spit up	Lucy	PROPN	which	nsubj	dress	baby dress	(11, 19)	(',', '.')	And she ought to wash out the baby 's dress , which was sour from where Lucy had spit up .
41544	who appeared oblivious to the hardships	who	PRON	who	nsubj	women	the other women	(9, 14)	('condition', '.')	She marveled at the other women in her condition who appeared oblivious to the hardships .
41545	who were not had	who	PRON	who	nsubj	those	those	(15, 18)	('those', 'babes')	So many women of child-bearing age seemed to be pregnant , and those who were not had babes at the breast .
41546	that had plagued her since she was a child	she	PRON	that	nsubj	headaches	the headaches	(18, 26)	('headaches', '.')	Her ankles were swollen and she was afraid she had the beginning of one of the headaches that had plagued her since she was a child .
41547	who babbled about how blessed they were to be going to the Promised Land	they	PRON	who	nsubj	grass	the dry prairie grass	(30, 43)	(',', '.')	There were wagons for the sick , but Anne was too proud to ride among the toothless old people , their minds as brittle as the dry prairie grass , who babbled about how blessed they were to be going to the Promised Land .
41548	who summoned him to their homes	who	PRON	who	nsubj	dukes	the dukes	(42, 47)	('family', '.')	At first , he had stitched on the coats and pants and jackets , but he had a way with the patrons , and in time , he 'd begun measuring the dukes and earls and even members of the royal family who summoned him to their homes .
41549	that made them appear a little thinner , a little taller	them	PRON	that	nsubj	fashions	fashions	(12, 22)	('fashions', '.')	The clients liked John 's amiable manner , his suggestions for fashions that made them appear a little thinner , a little taller .
41550	who married his boss 's daughter	who	PRON	who	nsubj	John	John	(9, 14)	(',', '.')	The shop prospered , and so did John , who married his boss 's daughter .
41551	that belied her intelligence	that	DET	that	nsubj	face	a placid face	(35, 38)	('face', '.')	A big man , John had thick black hair brushed back off his broad forehead , a trim mustache , and steel blue eyes , while Anne had a fulsome figure and a placid face that belied her intelligence .
41552	who were as complementary to each other	who	PRON	who	nsubj	people	two people	(15, 21)	('people', '@')	But , in fact , the marriage had been a love match between two people who were as complementary to each other @ @
41553	in which John kept trimmings	John	PROPN	which	pobj	drawer	a drawer	(23, 27)	"('in', '""')"	He had gone back a second time and a third , and Anne discovered the Book of Mormon in a drawer in which John kept trimmings .
41554	that affects us all	that	DET	that	nsubj	decision	an important decision	(7, 10)	('decision', ',')	""" I have made an important decision that affects us all , "" he told her ."
41555	that glowed in the little grate	that	DET	that	nsubj	coals	the coals	(7, 12)	('coals', '.')	John looked down and studied the coals that glowed in the little grate .
41556	that was your mother 's , the Persian carpets	that	DET	that	nsubj	dresser	the dresser	(19, 27)	('dresser', '.')	You 'll be able to take your things -- your silver and china , your dresses , the dresser that was your mother 's , the Persian carpets .
41557	which she did not	she	PRON	which	dobj	skills	the skills	(27, 30)	(',', '.')	And with a baby on the way , she would not be able to find employment , even if she had the skills to work , which she did not .
41558	who was six ,	who	PRON	who	nsubj	Lee	Emma Lee	(20, 23)	(',', 'and')	During the voyage , Anne kept her three children close to her , but at times , Emma Lee , who was six , and sometimes Joe slipped off to play .
41559	that talk about Jesus preaching to the Indians	Jesus	PROPN	that	nsubj	all	all	(8, 15)	('all', '.')	""" I thought it was nonsense , all that talk about Jesus preaching to the Indians ."
41560	who was nearly deaf	who	PRON	who	nsubj	woman	An old woman	(6, 9)	('woman', 'heard')	"<p> An old woman who was nearly deaf heard the shout and cried out , "" Fire !"
41561	who had joined them	who	PRON	who	nsubj	woman	a woman	(6, 9)	('woman', '.')	He nodded at a woman who had joined them .
41562	who nodded solemnly	who	PRON	who	nsubj	John	John	(7, 9)	(',', '.')	> Anne looked up at John , who nodded solemnly .
41563	that will pull our wagon	that	DET	that	nsubj	cows	the cows	(6, 10)	('cows', '?')	"Are those like the cows that will pull our wagon ? """
41564	that make up	that	DET	that	nsubj	jails	the ten separate jails	(9, 11)	('jails', 'New')	On any given day , the ten separate jails that make up New York City 's Rikers Island correctional facility hold between fifteen and eighteen thousand inmates , making it the world 's largest penal colony .
41565	that might call attention to her beauty	that	DET	that	nsubj	anything	anything	(13, 19)	('anything', '.')	She never wore lipstick , eye shadow , or blush -- anything that might call attention to her beauty .
41566	who desperately needed a shower	who	PRON	who	nsubj	men	men	(30, 34)	('men', '.')	July in New York City was always sticky hot , and the air inside the narrow corridor leading to the cell block was thick with the stench of men who desperately needed a shower .
41567	which only made things worse because she almost always was nervous before the first interview with a new patient	she	PRON	which	nsubj	move	every move	(8, 26)	(',', '.')	He was watching her every move , which only made things worse because she almost always was nervous before the first interview with a new patient .
41568	that drove so many people to commit crimes	people	NOUN	that	nsubj	impulses	impulses	(1, 8)	('impulses', '.')	impulses that drove so many people to commit crimes .
41569	that made it hard , if not impossible , for them to respond to frightening situations	them	PRON	that	nsubj	deficit	a profound attention deficit	(30, 45)	('deficit', '.')	Even as children , many of the inmates on the psych ward had tortured animals or hurt other kids because , Claire reasoned , they had a profound attention deficit that made it hard , if not impossible , for them to respond to frightening situations .
41570	that put Claire on Curtin 's radar	that	DET	that	nsubj	work	this groundbreaking work	(5, 11)	('work', '.')	It was this groundbreaking work that put Claire on Curtin 's radar .
41571	that 's relevant	that	DET	that	nsubj	Quimby	Mr. Quimby	(10, 12)	('Quimby', '?')	""" What else can you tell me about Mr. Quimby that 's relevant ? """
41572	both of which sold hundreds of thousands of copies	both	DET	which	pobj	research	his groundbreaking research	(23, 31)	('of', 'success')	Already in demand as an expert witness , he 'd written two books about his groundbreaking research in forensic psychiatry , both of which sold hundreds of thousands of copies .
41573	that required two people to carry	that	DET	that	nsubj	Items	Items	(1, 6)	('Items', '.')	Items that required two people to carry .
41574	that once held her breasts	that	DET	that	nsubj	skin	the skin	(20, 24)	('skin', '.')	With the last of the water I reached into Claire 's robe and washed her stomach , the skin that once held her breasts .
41575	who could	who	PRON	who	nsubj	guy	the guy	(12, 13)	('guy', '@')	And she would go straight to the top , to the guy who could @ @
41576	that he suspected	he	PRON	that	nsubj	mouth	a wide mouth	(25, 27)	('mouth', 'would')	She was just over five feet tall , and had short-cropped blond hair , big hazel eyes , and a wide mouth that he suspected would light up a room when she smiled .
41577	which brings us back to the aforementioned skunky beer	which	DET	which	nsubj	pit	a huge money pit	(8, 16)	(',', ',')	"And it 's a huge money pit , which brings us back to the aforementioned skunky beer , "" she said , obviously trying to drive the conversation to a set destination ."
41578	who got a kick out of Matt Culhane	who	PRON	who	nsubj	one	the only one	(20, 27)	('one', 'turning')	Since she had n't been alone at this party spot , she 'd bet she was n't the only one who got a kick out of Matt Culhane turning it into a microbrewery .
41579	who looked remotely like he might have the misfortune to be named Hobart	he	PRON	who	nsubj	guy	a guy	(9, 21)	('guy', '.')	Kate thought , scanning the crew for a guy who looked remotely like he might have the misfortune to be named Hobart .
41580	which will include you for the time being	which	DET	which	nsubj	services	food services	(6, 13)	(',', '.')	He manages food services , which will include you for the time being .
41581	who come in for the bottling	who	PRON	who	nsubj	temps	temps	(21, 26)	('temps', '.')	About half of the people you saw back in the storage room work for me , and the rest are temps who come in for the bottling .
41582	who bought the mortgage	who	PRON	who	nsubj	jerk	the jerk	(11, 14)	('jerk', '.')	else they 're going to turn it over to the jerk who bought the mortgage .
41583	that should take twenty minutes	that	DET	that	nsubj	trip	The trip	(3, 7)	('trip', 'takes')	The trip that should take twenty minutes takes me a good forty , as I deliberately navigate the side streets and drive ten miles below the speed limit , incurring the wrath of the old man in @ @
41584	who pasted the inside of her locker with words she cut out from magazines to describe herself : SPECIAL	she	PRON	who	nsubj	kind	the kind	(6, 24)	('girl', '!')	She was the kind of girl who pasted the inside of her locker with words she cut out from magazines to describe herself : SPECIAL !
41585	who lived here	who	PRON	who	nsubj	people	The people	(2, 4)	('people', 'probably')	The people who lived here probably were n't business owners .
41586	who worked for them	who	PRON	who	nsubj	goons	the goons	(4, 7)	('goons', ',')	They were the goons who worked for them , but they were still snotty and superior .
41587	that cost a mint	that	DET	that	nsubj	comforter	some feather comforter	(12, 15)	('comforter', ',')	Now she probably lay tucked in her bed with some feather comforter that cost a mint , smug about her sobriety .
41588	that would ignite his bomb	that	DET	that	nsubj	wiring	the wiring	(17, 21)	('wiring', '.')	He held the small flashlight in his teeth as he found the spot in the wiring that would ignite his bomb .
41589	who 'd messed with him	who	PRON	who	nsubj	those	all those	(9, 13)	('those', '.')	He 'd continue exacting revenge on all those who 'd messed with him .
41590	who 'd broken curfew	who	PRON	who	nsubj	kid	a school kid	(40, 43)	('kid', '.')	Emily had n't meant to stay out so late tonight without calling , but one thing had led to another , and she 'd wound up coming in at 2:00 a.m. , tiptoeing like a high-school kid who 'd broken curfew .
41591	who called it in	who	PRON	who	nsubj	one	the one	(5, 8)	('one', '.')	"Ms. Prentiss is the one who called it in . """
41592	that suggested someone had picked the lock	someone	PRON	that	nsubj	plate	the strike plate	(8, 14)	('plate', '.')	> Kent saw scratches around the strike plate that suggested someone had picked the lock .
41593	who wait	who	PRON	who	nsubj	those	those	(7, 8)	('those', '.')	##4120153 Death comes to those who wait .
41594	who do n't	who	PRON	who	nsubj	those	those	(3, 5)	('those', '.')	And to those who do n't .
41595	who smelled like baby oil and sold hot dogs to put herself through college	who	PRON	who	nsubj	girl	a girl	(7, 20)	('Jenny', '.')	And he loved a girl named Jenny who smelled like baby oil and sold hot dogs to put herself through college .
41596	that had begun only moments before grew to hurricane strength in an instant	that	DET	that	nsubj	swirling	the swirling	(8, 20)	('swirling', '.')	I gasped aloud , and the swirling that had begun only moments before grew to hurricane strength in an instant .
41597	that lingered in the distance	that	DET	that	nsubj	yearning	The raw yearning	(3, 7)	('yearning', 'rushed')	The raw yearning that lingered in the distance rushed forward to pool between my legs .
41598	that had emptied its contents in my lap	that	DET	that	nsubj	cup	the coffee cup	(21, 28)	('cup', '.')	I forced myself to pause , to catch my breath , to unclench my fists from around the coffee cup that had emptied its contents in my lap .
41599	who moonlighted as my receptionist and best friend	who	PRON	who	nsubj	neighbor	my neighbor	(4, 11)	('neighbor', 'say')	I heard my neighbor who moonlighted as my receptionist and best friend say as she stumbled into my apartment .
41600	that bunched around her ankles	that	DET	that	nsubj	socks	long red socks	(7, 11)	('socks', '.')	robust middle half with long red socks that bunched around her ankles .
41601	that bordered on a whine	that	DET	that	nsubj	sigh	a loud sigh	(7, 11)	('sigh', ',')	<p> With a loud sigh that bordered on a whine
41602	which meant I probably had n't died after all	I	PRON	which	nsubj	fury	a fury	(23, 31)	(',', '.')	The door swung open and a grumpy skiptracer named Garrett stood glowering at me with a fury I found difficult to describe , which meant I probably had n't died after all .
41603	that passed	that	DET	that	nsubj	minute	every minute	(14, 15)	('minute', '.')	My scratchy lids were like lead and grew heavier and heavier with every minute that passed .
41604	who did it	who	PRON	who	nsubj	victim	the victim	(18, 20)	('victim', '.')	For some reason , it 's a lot easier to solve crimes when you can ask the victim who did it .
41605	that happens , like a flood or a fire	that	DET	that	nsubj	something	just something	(16, 24)	('something', '.')	Most folks around here do n't view a killing as good or bad -- just something that happens , like a flood or a fire .
41606	which had been many years ago	which	DET	which	nsubj	office	Schussler office	(22, 27)	(',', ',')	I recalled the first time I had ever heard a sound like the one issuing from Dr. Schussler 's office , which had been many years ago , in the office of one of the many therapists I had had reason to visit during the course of my life .
41607	that covered the single north - facing window	that	DET	that	nsubj	vine	the vine	(40, 47)	('vine', ',')	force , the whole period of time surrounding my meetings with the psychotherapist came back to me , and I could see quite clearly the little yellow lamp she kept on a low table beside her , and the vine that covered the single north-facing window , its leaves perpetually trembling .
41608	that had nothing to do with the smoke in the air or the @	that	DET	that	nsubj	tears	some tears	(5, 18)	('tears', '@')	She blinked back some tears that had nothing to do with the smoke in the air or the @ @
41609	that was sweet and touching	that	DET	that	nsubj	tenderness	a paternal tenderness	(18, 22)	('tenderness', '.')	> Dirk took her hand and led her over the uneven , rocky ground with a paternal tenderness that was sweet and touching .
41610	you got unhappy that in	you	PRON	that	pobj	bloomers	the same bloomers	(16, 20)	('bloomers', ',')	""" Then , darlin ' , you can just get happy in the same bloomers that you got unhappy in , "" she said as she started to walk away from him ."
41611	who ruin other people 's wedding days	who	PRON	who	nsubj	pigs	, suckin pigs	(20, 26)	(',', '.')	And she decided to add one more qualifier : mud-wallowin ' , slop-suckin ' pigs , who ruin other people 's wedding days .
41612	that appeared to lead from the lot up to where he stood	he	PRON	that	nsubj	path	a path	(19, 30)	('path', '.')	Instead of making a beeline for him , she turned left and meandered in the direction of a path that appeared to lead from the lot up to where he stood .
41613	that would point the long guns at these civilians	that	DET	that	nsubj	order	the order	(25, 33)	('order', '.')	The shotguns hung by each man 's side , and the lieutenant felt a shaking nervousness , was not ready to give the order that would point the long guns at these civilians .
41614	that lay in the warehouse	that	DET	that	nsubj	supplies	supplies	(39, 43)	('supplies', '.')	Seeley had positioned his six horsemen in an even line , to block the way of the crowd , but the crowd was a mob , desperate and mindless , their goal the precious food and bundles of supplies that lay in the warehouse .
41615	that carried far more weight than this lone lieutenant in a small column of cavalry	that	DET	that	nsubj	orders	orders	(12, 26)	('orders', '.')	He knew it was one of them , a civilian , orders that carried far more weight than this lone lieutenant in a small column of cavalry .
41616	that be	that	DET	that	nsubj	Leave	""" Leave"	(2, 3)	('Leave', '!')	""" Leave that be !"
41617	who rode northward from their farms and villages in Alabama and Mississippi	who	PRON	who	nsubj	companies	companies	(14, 25)	('horsemen', '.')	Forrest 's cavalry force grew quickly , their number increasing by companies of horsemen who rode northward from their farms and villages in Alabama and Mississippi .
41618	who urgently waited for any kind of news from their fledgling soldier	who	PRON	who	nsubj	wife	his young wife	(31, 42)	(',', '.')	Within short weeks , Seeley had risen to the rank of lieutenant , an event followed by a stream of enthusiastic letters home to his young wife and parents , who urgently waited for any kind of news from their fledgling soldier .
41619	who knew nothing of the army	who	PRON	who	nsubj	man	a man	(11, 16)	('man', '.')	> Seeley 's father had been among those , a man who knew nothing of the army .
41620	that had settled into his heart with a nagging sadness	that	DET	that	nsubj	farewell	a final farewell	(11, 20)	('her', '.')	There had been words , a final farewell from her that had settled into his heart with a nagging sadness .
41621	that did little to turn the tide of the war	that	DET	that	nsubj	affair	a brief affair	(12, 21)	('affair', '.')	The fight had been at Sacramento , Kentucky , a brief affair that did little to turn the tide of the war .
41622	who had done all they could to make the man 's final hours comfortable	hours	NOUN	who	nsubj	Seeley	Seeley	(22, 35)	(',', '.')	Seeley had not lingered close to the desperately wounded man , had watched some of the others , Forrest included , who had done all they could to make the man 's final hours comfortable .
41623	who thronged the streets of Beijing not far from his compound	who	PRON	who	nsubj	people	The people	(2, 12)	('people', 'were')	The people who thronged the streets of Beijing not far from his compound were desperately short of food .
41624	who had to fear in the chaos of the moment	who	PRON	who	nsubj	one	the prominent one	(14, 23)	('one', ';')	But as his own rise had shown , it was not the prominent one who had to fear in the chaos of the moment ; it was the obscure .
41625	that nearly drove an arrow through her heart and caused her to realize the whole family needed a fresh start	family	NOUN	that	nsubj	something	something	(15, 34)	('something', '.')	One of her twins , five-year-old Andy , said something that nearly drove an arrow through her heart and caused her to realize the whole family needed a fresh start .
41626	that had become a family crisis	that	DET	that	nsubj	experience	a devastating experience	(10, 15)	('experience', '.')	Last winter her brother had had a devastating experience that had become a family crisis .
41627	that could identify her	that	DET	that	nsubj	plate	the license plate	(20, 23)	('plate', '.')	When Katie had escaped to Vermont in March , she had left behind her minivan with the license plate that could identify her .
41628	which was pink and had been given to her by her late husband , Charlie	which	DET	which	nsubj	belt	Her tool belt	(4, 18)	(',', ',')	Her tool belt , which was pink and had been given to her by her late husband , Charlie , went with her everywhere .
41629	who seemed tired	who	PRON	who	nsubj	one	the only one	(14, 16)	('one', 'was')	and she ran them around to tire them out , though the only one who seemed tired was Katie .
41630	that served as tables to hold games and refreshments	that	DET	that	nsubj	consoles	pull consoles	(16, 24)	('consoles', '?')	How did they manage without fifth-wheel-size cars with pull-down consoles that served as tables to hold games and refreshments ?
41631	who 'd gone to the angels	who	PRON	who	nsubj	hero	a hero	(5, 10)	('hero', '...')	He was a hero who 'd gone to the angels ...
41632	that men do	men	NOUN	that	dobj	things	things	(11, 13)	('things', ',')	either , but I liked being outside and doing things that men do , though I think I would have been more happy with a line and a hook than bags of walnut poison .
41633	that had fell on the ground	that	DET	that	nsubj	pecans	pecans	(35, 40)	('pecans', '.')	> Me and Terry stood on the shore and watched while Daddy and Uncle Gene got in the rowboat and pushed off and went out there with nets and gathered them fish like pecans that had fell on the ground .
41634	that made single men turn their heads and take a deep breath and married men wish their wives would catch on fire	wives	NOUN	that	nsubj	kind	the kind	(12, 33)	('girl', '.')	I knew then she was gon na be the kind of girl that made single men turn their heads and take a deep breath and married men wish their wives would catch on fire .
41635	that come up one summer to visit relatives	that	DET	that	nsubj	river	the river	(25, 32)	('river', '.')	There 's a rumor he is , and part of the rumor has to do with a boy from the far end of the river that come up one summer to visit relatives .
41636	that came with the dark	that	DET	that	nsubj	gathering	a louder gathering	(20, 24)	('frogs', '.')	The crickets had started to saw at their legs pretty seriously , and there was a louder gathering of frogs that came with the dark .
41637	that had washed up to the bank	that	DET	that	nsubj	few	a few	(6, 12)	('few', ',')	There were still a few that had washed up to the bank , but he was n't willing to leave the fire and go get one to clean and cook .
41638	that held his gun	that	DET	that	nsubj	holster	The holster	(2, 5)	('holster', 'was')	The holster that held his gun was said to be made out of an Indian 's hide , and had been passed on to him by Indian-fighter relatives .
41639	who only came home when he got tired of being any other place	he	PRON	who	nsubj	someone	someone	(7, 19)	('someone', '.')	May Lynn 's daddy was someone who only came home when he got tired of being any other place .
41640	she was close who to	she	PRON	who	pobj	brother	her brother	(8, 12)	(',', ',')	Worse , her brother , Jake , who she was close to , was dead as of a short time back , and there was n't even a family dog to miss her .
41641	which was something I could have figured out for him	I	PRON	which	nsubj	person	a person	(18, 27)	(',', '.')	The constable ruled on matters by saying she had been killed by a person or persons unknown , which was something I could have figured out for him .
41642	who had come upon her by the river	who	PRON	who	nsubj	drifter	a drifter	(11, 18)	('drifters', '.')	He said it was most likely a drifter or drifters who had come upon her by the river .
41643	that preacher hurried up	preacher	NOUN	that	advmod	way	way	(14, 17)	('way', ',')	""" You 'd think they was just taking out the trash , way that preacher hurried up , "" Jinx said , after they left ."
41644	who had gone up north to work for a while and learned to read there	who	PRON	who	nsubj	daddy	her daddy	(20, 34)	(',', '.')	Coloreds did n't have a school in our parts , and she had been taught by her daddy , who had gone up north to work for a while and learned to read there .
41645	that flittered along the water 's surface like dancers	that	DET	that	nsubj	bugs	those little bugs	(29, 37)	('bugs', '.')	There was the usual turtles and water snakes swimming about , long-legged birds diving down to take fish out of the water , and those little bugs that flittered along the water 's surface like dancers .
41646	that 's more red than black , with twisty red hair	that	DET	that	nsubj	man	a big old colored man	(7, 17)	('man', ';')	He 's a big old colored man that 's more red than black , with twisty red hair ; he wears it wild , like it 's a bush .
41647	that have seen him	that	DET	that	nsubj	people	people	(4, 7)	('people', '.')	I know people that have seen him .
41648	which was slick with pine needles	which	DET	which	nsubj	hill	a hill	(6, 11)	(',', '.')	We walked up a hill , which was slick with pine needles .
41649	which wobbled when we climbed up on it	we	PRON	which	nsubj	landing	the landing	(14, 21)	(',', '.')	You had to stretch your leg out and climb carefully onto the landing , which wobbled when we climbed up on it .
41650	that had been on May Lynn 's dress	that	DET	that	nsubj	flowers	the same blue flowers	(12, 19)	('flowers', '.')	Over the window was curtains made of the same blue flowers that had been on May Lynn 's dress .
41651	that died	that	DET	that	nsubj	dog	a dog	(5, 6)	('dog', 'and')	I once had a dog that died
41652	who was the singer	who	PRON	who	nsubj	Mitchell	Joni Mitchell	(8, 11)	(',', 'Bennis')	This would be something by Joni Mitchell , who was the singer
41653	who 's going to break into a house on Cavanaugh Street	who	PRON	who	nsubj	person	The only person	(5, 15)	('person', 'is')	""" The only person who 's going to break into a house on Cavanaugh Street is Donna , and all she 's going to want is to get at your windows so she can decorate ."
41654	who thinks he can make the bogeyman go away	bogeyman	NOUN	who	nsubj	old	a year - old	(22, 30)	('old', 'if')	He looked around and told himself he was spending this time of his life acting like a four-year-old who thinks he can make the bogeyman go away
41655	that led to the vestibule with the mailboxes in the wall	that	DET	that	nsubj	panel	the glass panel	(10, 20)	('panel', '.')	He looked out through the door with the glass panel that led to the vestibule with the mailboxes in the wall .
41656	that worked	that	DET	that	nsubj	way	the way	(5, 6)	('way', ',')	It was funny the way that worked , he thought .
41657	that was some kind of fur	that	DET	that	nsubj	coat	a coat	(5, 10)	('coat', 'and')	Sheila had on a coat that was some kind of fur and was supposed to look expensive , but did n't quite .
41658	who stood unmoving on the sidewalk	who	PRON	who	nsubj	Tibor	Tibor	(7, 12)	(',', '.')	The door sucked back toward Tibor , who stood unmoving on the sidewalk .
41659	that suit your mood	that	DET	that	nsubj	bits	not just bits	(24, 27)	('it', '.')	""" If you 're going to read the Bible , you should read the whole thing , not just bits and pieces of it that suit your mood ."
41660	I know of	I	PRON	that	pobj	that	that	(13, 15)	('for', 'of')	And George had n't done one damned thing to be punished for that I know of .
41661	which probably has more famous personalities per capita than any other city in the world	which	DET	which	nsubj	Sarasota	Sarasota	(5, 19)	(',', ',')	Here in Sarasota , which probably has more famous personalities per capita than any other city in the world , you might sit beside Toby and Itzhak Perlman in a movie theater or see Stephen King in Circle Books on St. Armands Key .
41662	who sponsored a camp for disadvantaged kids	who	PRON	who	nsubj	athletes	fellow athletes	(27, 33)	('athletes', '--')	For Cupcake , it was a last-minute change of plans -- he 'd been widely reported to be attending a private meeting of fellow athletes who sponsored a camp for disadvantaged kids -- but a welcome opportunity to get personal with honest-to-God prosciutto and Parmesan cheese .
41663	that only occur on very small children and women with expensive colorists	that	DET	that	nsubj	hues	subtle hues	(10, 21)	('hues', '.')	Her long titian hair was lit by subtle hues that only occur on very small children and women with expensive colorists .
