	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
26875	who fit his description	who	PRON	who	nsubj	one	no one	(14, 17)	('one', '.')	Though the center of San Antonio bustled with life , there was no one who fit his description .
26876	that was somehow at odds with the eloquent phrases	that	DET	that	nsubj	handwriting	the brash handwriting	(38, 46)	('handwriting', '.')	""" There was no need to open the envelopes and withdraw the pages , for she had memorized the words Austin had written , just as she had engraved upon her mind the appearance of the brash handwriting that was somehow at odds with the eloquent phrases ."
26877	who was perfect	who	PRON	who	nsubj	Austin	Austin	(1, 3)	('Austin', ',')	Austin who was perfect , for he had somehow known exactly the right words to woo her .
26878	who should expect luck to favor him	luck	NOUN	who	nsubj	person	the last person	(8, 14)	('earth', '.')	He was the last person on earth who should expect luck to favor him .
26879	that promised unseasonable warmth	that	DET	that	nsubj	red	a bright red	(14, 17)	('red', '.')	The sun was now above the horizon , staining the sky a bright red that promised unseasonable warmth .
26880	who stood in front of the cabildo	who	PRON	who	nsubj	woman	the woman	(5, 11)	('woman', ',')	He stared at the woman who stood in front of the cabildo , a small child at her side , looking at the town hall 's clock tower with what appeared to be barely controlled impatience .
26881	that spoke of anger	that	DET	that	nsubj	tilt	the tilt	(17, 20)	('head', '.')	Though he could see only her back , there was something about the tilt of her head that spoke of anger .
26882	that was the result of this nightmare	that	DET	that	nsubj	perception	the high maintenance perception	(7, 13)	('perception', '.')	""" She hated the high maintenance perception that was the result of this nightmare ."
26883	that fell across her shoulder as she leaned to hug Mary	she	PRON	that	nsubj	ponytail	a loose ponytail	(13, 23)	('ponytail', '.')	Her dark hair was pulled away from her face into a loose ponytail that fell across her shoulder as she leaned to hug Mary .
26884	that could get the better of them	that	DET	that	nsubj	situation	no situation	(26, 32)	('situation', '.')	On the ranch , they were commanding women in full possession of themselves-strong , capable , and masterful ; there was no situation that could get the better of them .
26885	that immediately brought to mind his massive bone structure	that	DET	that	nsubj	footfall	a slow , heavy footfall	(9, 17)	('footfall', '.')	Cal walked with a slow , heavy footfall that immediately brought to mind his massive bone structure .
26886	that made him resemble a walrus	him	PRON	that	nsubj	mustache	a handlebar mustache	(16, 21)	('mustache', '.')	He had a large head on a thick neck , and he wore a handlebar mustache that made him resemble a walrus .
26887	that had moved herds across the prairies from Texas to Montana each year	that	DET	that	nsubj	outfits	the big outfits	(13, 25)	('outfits', '.')	For years they hired old wagon cooks retired from the big outfits that had moved herds across the prairies from Texas to Montana each year .
26888	who had helped each year with branding rode two dozen of the ranch 's saddle horses in single file to the cemetery	who	PRON	who	nsubj	neighbors	the neighbors	(12, 33)	('neighbors', '.')	She remembered still how all the ranch hands and the neighbors who had helped each year with branding rode two dozen of the ranch 's saddle horses in single file to the cemetery .
26889	who was angry for having been left alone so long in the dark corral	who	PRON	who	nsubj	Katie	Katie	(26, 39)	(',', '.')	He had run full out on the open prairie , and Mary 's pajamas had been wringing wet by the time she returned to Katie , who was angry for having been left alone so long in the dark corral .
26890	who decided where she went	she	PRON	who	nsubj	man	the man	(10, 14)	('man', ',')	Derek Cole had been her boss then ; the man who decided where she went , what she did , and how long she stayed .
26891	who knew firsthand how to make a person disappear	person	NOUN	who	nsubj	someone	someone	(10, 18)	('someone', '.')	Hers was a privately designed protection program created by someone who knew firsthand how to make a person disappear .
26892	who was quite capable of getting himself into any structure he wanted to	he	PRON	who	nsubj	man	a man	(6, 18)	('man', '.')	Knew it belonged to a man who was quite capable of getting himself into any structure he wanted to .
26893	who would call her	who	PRON	who	nsubj	one	no one	(11, 14)	('one', '.')	There was no one to call , and no one who would call her .
26894	that had driven him to her doorstep	that	DET	that	nsubj	mission	the mission	(9, 15)	('mission', ',')	Only without knowing the parameters of the mission that had driven him to her doorstep , even calling the locals to haul an apparent unknown trespasser off her property could unwittingly put others in danger .
26895	that accompanied it	that	DET	that	nsubj	wave	the wave	(31, 33)	('nausea', '.')	""" It 's been three years , "" she said , her voice toneless now , hollow , as she fought against the swiftly resurfacing past and the wave of nausea that accompanied it ."
26896	that had built up inside her	that	DET	that	nsubj	fury	The fury	(3, 8)	('fury', 'fled')	The fury that had built up inside her fled so quickly it left her feeling lightheaded .
26897	that happened up on the ninth floor	that	DET	that	nsubj	Anything	Anything	(1, 7)	('Anything', 'might')	Anything that happened up on the ninth floor might as well be the weather , was the way he looked at it .
26898	who radiated the intense confidence of a college basketball coach	who	PRON	who	nsubj	woman	a seated Hispanic woman	(15, 24)	('woman', '.')	""" This is Kai Fonseca , "" he said , indicating a seated Hispanic woman who radiated the intense confidence of a college basketball coach ."
26899	who 's with Senator Ron Dempsey 's office	who	PRON	who	nsubj	Eads	Victor Eads	(6, 13)	(',', '.')	Representing Washington is Victor Eads , who 's with Senator Ron Dempsey 's office .
26900	who really wanted to talk to you	who	PRON	who	nsubj	ones	the ones	(6, 12)	('ones', '.')	""" They 're the ones who really wanted to talk to you . """
26901	that told you something about Scott Krakauer 's personality	that	DET	that	nsubj	kind	the kind	(7, 15)	('joke', '.')	Which was the kind of macabre joke that told you something about Scott Krakauer 's personality .
26902	that 's going to shake the bow ties off the insurance business	that	DET	that	nsubj	idea	an idea	(7, 18)	('idea', '.')	We 've got an idea that 's going to shake the bow ties off the insurance business .
26903	who answered questions with questions	who	PRON	who	nsubj	people	mistrust people	(7, 11)	('people', ',')	Martin had been raised to mistrust people who answered questions with questions , but he played along .
26904	which is a holding company we created to make strategic facility acquisitions in the corrections area	we	PRON	which	nsubj	Holdings	ValCorp / KRK Holdings	(26, 41)	(',', '.')	""" As of Thursday morning , Antelope Valley Casualty is going to be Nautilus Casualty and Property , a subsidiary of ValCorp/KRK Holdings , which is a holding company we created to make strategic facility acquisitions in the corrections area ."
26905	who could buy and sell him	who	PRON	who	nsubj	people	people	(13, 18)	('people', ',')	Just like him to play enforcer in a room full of people who could buy and sell him , Martin thought .
26906	that percolates into Great Pond Reservoir	that	SCONJ	that	nsubj	mineral	a rare , unidentified mineral	(13, 18)	('mineral', '.')	-all this Grandville pulchritude is generated by a rare , unidentified mineral that percolates into Great Pond Reservoir .
26907	she wants that to bring to the fore for the day , usually just for her own amusement	she	PRON	that	dobj	aspect	an aspect	(27, 44)	('personality', ',')	Often she selects the day 's outfit , hairdo , and make-up with an eye on a role , an aspect of her personality that she wants to bring to the fore for the day , usually just for her own amusement , though sometimes she has a few half-rehearsed lines in mind to go with her costume .
26908	that sell unorthodox ideas	that	DET	that	nsubj	touches	just such touches	(5, 8)	('touches', '.')	It is just such touches that sell unorthodox ideas .
26909	who moved up to Grandville to live full time after 9/11	who	PRON	who	nsubj	homers	the dozen second - homers	(25, 35)	('homers', '.')	Archie Morris , the soon-to-retire fire chief , and Michael Dowd , one of the half-dozen second-homers who moved up to Grandville to live full time after 9/11 .
26910	that relays to Grandville via ' call forwarding	that	DET	that	nsubj	prefix	a Manhattan prefix	(55, 62)	('prefix', '.')	<p> Michael Dowd will now make his way to the third floor of the Melville Block , then down the corridor to his three-room office containing eight computers , two fax machines , and a specially-wired phone system with five separate numbers , including two with a Manhattan prefix that relays to Grandville via ' call forwarding . '
26911	that has pitted sirens and bells against singers and soundtracks for close to a century	that	DET	that	nsubj	planning	some curious 1910 town planning	(24, 38)	('planning', '.')	He will stroll past the Phoenix to the firehouse on its other side , the consequence of some curious , 1910 town planning that has pitted sirens and bells against singers and soundtracks for close to a century .
26912	who has been Wendell 's faithful sidekick for nine years	who	PRON	who	nsubj	terrier	a mongrel terrier	(25, 34)	('terrier', '.')	> Only minutes later , a second pair enters Write Now : Franny 's father and his dog , Binx , a mongrel terrier who has been Wendell 's faithful sidekick for nine years .
26913	that he shares with Franny and her daughter , his granddaughter , Lila	he	PRON	that	mark	half	the half	(20, 32)	('Street', '.')	Last night , Wendell did not return to the half of the two-family house on Mahaiwe Street that he shares with Franny and her daughter , his granddaughter , Lila .
26914	that line Melville Street	that	DET	that	nsubj	poplars	the poplars	(12, 15)	('poplars', '.')	A few leaves have turned yellow on the tops of the poplars that line Melville Street .
26915	that accompany each of them	that	DET	that	nsubj	temperament	temperament	(14, 18)	('temperament', '.')	Franny is devoted to the change of seasons and to the changes of temperament that accompany each of them .
26916	that thrilled him as a boy and young man	that	DET	that	nsubj	tasks	the tasks	(5, 13)	('routines', 'no')	But the tasks and routines that thrilled him as a boy and young man no longer do so .
26917	who wears wool sweaters and tweed skirts	who	PRON	who	nsubj	hair	auburn hair	(14, 20)	('hair', 'undoubtedly')	She is an angular woman with straight , shoulder-length , auburn hair who wears wool sweaters and tweed skirts undoubtedly bought at the same Lenox dress shop Franny 's mother fancies .
26918	that was gripping the country when the play was originally produced	that	DET	that	nsubj	McCarthyism	the McCarthyism	(24, 34)	('McCarthyism', '.')	She is drawn to the play by its pertinence to the current political climate , now even more relevant than to the McCarthyism that was gripping the country when the play was originally produced .
26919	who spends a good deal of time surrounded by alcohol	who	PRON	who	nsubj	someone	someone	(2, 11)	('someone', ',')	"As someone who spends a good deal of time surrounded by alcohol , people often ask what you drink , and now you do not shrug or cough but look up and say directly , "" I drink John Jameson finest Irish whiskey ."
26920	which Carley accepted the day her forced vacation began	vacation	NOUN	which	dobj	invitation	an invitation	(8, 16)	('-', '.')	Lillian quickly responded with an invitation-which Carley accepted the day her forced vacation began .
26921	that would go on top of the meatloaf	that	DET	that	nsubj	sauce	the sauce	(14, 21)	('sauce', '.')	She breathed in the aroma of baking bread while she mixed the sauce that would go on top of the meatloaf .
26922	who print words about our lives	who	PRON	who	nsubj	those	those	(6, 11)	('those', ',')	I just do n't trust those who print words about our lives , and I do n't know this Englisch woman .
26923	that had blanketed her in Houston	that	DET	that	nsubj	grief	the grief	(14, 19)	('grief', '.')	Being around Lillian might provide a much-needed reprieve from the grief that had blanketed her in Houston .
26924	that kept him alive	that	DET	that	nsubj	thing	the only thing	(5, 8)	('thing', '.')	It was the only thing that kept him alive .
26925	which always seemed to take the longest to heal	which	DET	which	nsubj	ribs	especially his ribs	(9, 17)	(',', '.')	He still ached , especially his ribs , which always seemed to take the longest to heal .
26926	which trapped and shot	which	DET	which	nsubj	Toro	the famous Operation Toro	(19, 22)	(',', '@')	> The only rational explanation for his isolation was their resentment for his leading the famous Operation Toro , which trapped and shot @ @
26927	that had kept him sane for so many months	that	DET	that	nsubj	prayers	the prayers	(10, 18)	('prayers', '.')	He had started his mental rosary , the prayers that had kept him sane for so many months .
26928	that quickly grew into an industry legend	that	DET	that	nsubj	firm	a man consulting firm	(19, 25)	('firm', '.')	Afterward , building on his test pilot reputation , he had started a one-man consulting firm that quickly grew into an industry legend .
26929	that he was still of real value to the company he founded	he	PRON	that	mark	point	the point	(19, 30)	('point', '--')	He 'd survived a severe stroke , and by sheer willpower had brought himself back to the point that he was still of real value to the company he founded -- at least on the airplane and engine side .
26930	that surpassed even his fervid imagination	that	DET	that	nsubj	possibilities	possibilities	(13, 18)	('possibilities', '.')	Now there was a new system on the horizon , one with possibilities that surpassed even his fervid imagination .
26931	that he left the firm and rejoined the Air Force	he	PRON	that	mark	point	the point	(17, 26)	('point', '.')	Bob scored one phenomenal business success after another , Tom 's enmity grew to the point that he left the firm and rejoined the Air Force .
26932	that promised to vastly improve the accuracy of precision guided weapons , as well as create a whole new technique for navigation	that	DET	that	nsubj	something	something	(8, 29)	('something', '.')	<p> Now they were creating something that promised to vastly improve the accuracy of precision guided weapons , as well as create a whole new technique for navigation .
26933	that promised incredible navigation -- and hence bombing -- accuracy .	that	DET	that	nsubj	system	a widespread based system	(42, 52)	('system', '<')	"In two weeks , they were going to the Pentagon to brief the Chief of Staff on what Rodriquez was calling the "" Global Positioning System , "" a combination of twenty-four satellites and a widespread ground-based system that promised incredible navigation -- and hence bombing -- accuracy ."
26934	in which Rodriquez excelled	Rodriquez	PROPN	which	pobj	thing	thing	(9, 12)	('in', 'He')	It was exactly the sort of thing in which Rodriquez excelled .
26935	that went from chilled shrimp through lasagna , turkey , half a dozen vegetables and salads , and two kinds of pie for dessert	that	DET	that	nsubj	buffet	a lavish buffet	(7, 30)	('buffet', '.')	She 'd responded with a lavish buffet that went from chilled shrimp through lasagna , turkey , half a dozen vegetables and salads , and two kinds of pie for dessert .
26936	that floored me	that	DET	that	nsubj	things	a few things	(7, 9)	('things', ',')	He 's told me a few things that floored me , but for the most part he acts as if it had been a walk in the park .
26937	who inevitably made a point of her weight problem by eating virtually nothing when she was at table with anyone else	she	PRON	who	nsubj	Anna	Anna	(9, 29)	(',', '.')	Harry was conscientious as always about Anna , who inevitably made a point of her weight problem by eating virtually nothing when she was at table with anyone else .
26938	that caused the crowd to gasp	that	DET	that	nsubj	turn	a sharp climbing turn	(26, 31)	('turn', '.')	> THE TWO MEN watched silently as the beautifully maintained Concorde flashed by at near sonic speed , then pulled up in a sharp climbing turn that caused the crowd to gasp .
26939	who preferred drinking and eating in the manufacturer 's chalets to watching the world 's greatest air show	who	PRON	who	nsubj	gourmands	the few gourmands	(13, 30)	('gourmands', ',')	Nearly 200,000 people poured into Le Bourget and except for the few gourmands who preferred drinking and eating in the manufacturer 's chalets to watching the world 's greatest air show ,
26940	that the newsreel people expected	people	NOUN	that	mark	kinds	the kinds	(32, 36)	('comments', '.')	Neither liked nor respected the other , but in front of the endless whirl and flash of cameras they maintained a cordial solidarity , making the kinds of gestures and comments that the newsreel people expected .
26941	that brought the crowd to its feet , flying the Concorde more like a fighter than a supersonic passenger plane , turning in steep banks , rolling from side to side , and pulling up in startling climbs	that	DET	that	nsubj	maneuvers	speed maneuvers	(11, 48)	('maneuvers', '.')	Farley had just done a series of high-speed maneuvers that brought the crowd to its feet , flying the Concorde more like a fighter than a supersonic passenger plane , turning in steep banks , rolling from side to side , and pulling up in startling climbs .
26942	that would override the built - in restrictions of the Tu-144 's auto - stabilization computers	that	DET	that	nsubj	change	a quick-.x wiring change	(10, 25)	('change', '.')	In response , Tupolev authorized a quick-.x wiring change that would override the built-in restrictions of the Tu-144 's auto-stabilization computers .
26943	that protected against sudden , unexpected control movements	that	DET	that	nsubj	safeguard	a prudent safeguard	(21, 28)	('safeguard', '.')	Normally , the auto-stabilization system prevented a pilot from exceeding the aircraft 's maneuvering limits , a prudent safeguard that protected against sudden , unexpected control movements .
26944	that exceeded the Concorde 's speed and angle of bank	that	DET	that	nsubj	climb	a steep turning climb	(20, 29)	('climb', '.')	Alexei Tupolev watched with pride as the afterburners kicked in and the beautiful transport launched into a steep turning climb that exceeded the Concorde 's speed and angle of bank .
26945	who 's taken the time to get to know her as well as I have knows	I	PRON	who	nsubjpass	anyone	anyone	(11, 26)	('anyone', 'what')	all perfect just like she always does , when anyone who 's taken the time to get to know her as well as I have knows
26946	that quoted Ghostface Killah ,	that	DET	that	nsubj	speech	his ridiculous valedictorian speech	(25, 29)	('speech', 'some')	The last time I 've seen most of these people was at high-school graduation , when Danny gave his ridiculous valedictorian speech that quoted Ghostface Killah , some nonsense about how if you forget where you come from , you 're never gon na make it where you 're going and everyone was cheering and acting like what he said was so profound and true .
26947	who let themselves be taken away	who	PRON	who	nsubj	graders	the fourth - graders	(7, 12)	('graders', '.')	m talking about the fourth-graders who let themselves be taken away .
26948	that had nothing to do with sixth- grade graduation or a move to a nicer neighborhood or different military base	that	DET	that	nsubj	way	a way	(24, 43)	('Dewey', '.')	""" We were all terrified at the prospect of getting Lost -- and yet fascinated by the thought of a way out of Dewey that had nothing to do with sixth- grade graduation or a move to a nicer neighborhood or different military base ."
26949	that would decide if our future would involve Pizza Hut or community college	future	NOUN	that	nsubj	test	the test	(30, 42)	('test', '.')	Both Brianna and I could do long division while jumping rope , so it did n't surprise either one of us when we were chosen to take the test that would decide if our future would involve Pizza Hut or community college .
26950	who passed	who	PRON	who	nsubj	city	the city	(37, 38)	('city', ',')	So you can imagine my surprise when my mom and dad called me into the living room a week later to tell me I passed the test , was one of a select few in the city who passed , the only one in my school .
26951	that slept below	that	DET	that	nsubj	evil	the evil	(12, 14)	('evil', '.')	Beauty and tranquility were nothing more than a mask for the evil that slept below .
26952	that bubbled furiously in his gut	that	DET	that	nsubj	excitement	the excitement	(14, 19)	('excitement', '.')	It would n't do at all to allow his technician to see the excitement that bubbled furiously in his gut .
26953	that clutched his upper chest	that	DET	that	nsubj	pain	the biting pain	(19, 23)	('pain', '.')	He resisted the urge to race across the lawn but stepped up the pace and ignored the biting pain that clutched his upper chest .
26954	that would fit nicely in his memoirs	that	DET	that	nsubj	one	one	(9, 15)	('one', '.')	It had an almost poetic tone , one that would fit nicely in his memoirs .
26955	that stretched beyond a thick glass pane and into the negative airflow chamber	that	DET	that	nsubj	arms	type arms	(18, 30)	('arms', '.')	His lab technician was hunched over a large microscope , his hands shoved into robot-type arms that stretched beyond a thick glass pane and into the negative airflow chamber .
26956	that had more to do with public relations than law enforcement	that	DET	that	nsubj	occasions	official occasions	(11, 21)	('occasions', '.')	thankfully she only had to wear the suit for official occasions that had more to do with public relations than law enforcement .
26957	in which officers collected	officers	NOUN	which	pobj	drive	a statewide drive	(29, 32)	('in', 'teddy')	"That afternoon she had lunch with the Rotary Club to kick off the annual "" Teddy Bears for Tots "" fund-raiser , a statewide drive in which officers collected plush teddy bears for the littlest victims of crimes , accidents , and fires ."
26958	that had to be done	that	DET	that	nsubj	things	things	(8, 12)	('things', '.')	She ran through her mental list of things that had to be done .
26959	that occupied the top shelf in her refrigerator following Thanksgiving with Jenna , her twenty - two - year - old daughter , Chris Collier , her boyfriend	that	DET	that	nsubj	carcass	the turkey carcass	(10, 37)	('carcass', '-')	She also had to do something with the turkey carcass that occupied the top shelf in her refrigerator following Thanksgiving with Jenna , her twenty-two-year-old daughter , Chris Collier , her boyfriend-though she loathed the idea of a grown man being called a boyfriend -and her friend , Olga Cerrino .
26960	that turned the car lot into a destination	that	DET	that	nsubj	knack	a knack	(14, 21)	('marketing', '.')	Mitch 's father , Eddie , however , had shown a knack for marketing that turned the car lot into a destination .
26961	who think showing off their money	who	PRON	who	nsubj	those	those	(13, 18)	('those', 'is')	> Mitch and Mandy lived in a hopelessly hokey development crafted for those who think showing off their money
26962	that presumably fed fantasies for the would - be princes , Rapunzels , and Lancelots	that	DET	that	nsubj	turret	a turret	(15, 29)	('turret', '.')	"Each home had a "" carriage "" house for their cars and a turret that presumably fed fantasies for the would-be princes , Rapunzels , and Lancelots ."
26963	that seemed more for effect than for the conveyance of any warmth or charm	that	DET	that	nsubj	kind	a kind	(8, 21)	('smile', '.')	"> Mitch offered a kind of lifeless smile that seemed more for effect than for the conveyance of any warmth or charm . """
26964	that had to be commercial grade , a wine refrigerator , a walk - in Sub - Zero refrigerator , and a range with more burners than the nicest restaurant in Cherrystone .	that	DET	that	nsubj	machine	a cappuccino machine	(5, 37)	('machine', '<')	She noticed a cappuccino machine that had to be commercial grade , a wine refrigerator , a walk-in Sub-Zero refrigerator , and a range with more burners than the nicest restaurant in Cherrystone .
26965	that meant to push her back	that	DET	that	nsubj	gesture	a gesture	(9, 14)	('gesture', '-')	> Mitch put his hand out , a gesture that meant to push her back-though she was already at arm 's length .
26966	who 'd served as sheriff	who	PRON	who	nsubj	woman	the lone woman	(20, 24)	('woman', '-')	"Each time she passed the "" Wall of Fame "" -portraits of the sixteen men and the lone woman who 'd served as sheriff-she felt a wince of pain ."
26967	that held the whole place together	that	DET	that	nsubj	glue	the glue	(16, 21)	('glue', '.')	The voice belonged to Gloria Bergstrom , the office dispatcher and , really , the glue that held the whole place together .
26968	that she kept short and stylish , and never showed up for work without four - inch heels	she	PRON	that	dobj	hair	gray hair	(12, 29)	('hair', '.')	She was in her midsixties , had steel-gray hair that she kept short and stylish , and never showed up for work without four-inch heels .
26969	that she was sick	she	PRON	that	mark	someone	someone	(10, 13)	('else', 'or')	""" Maybe she left a message with someone else that she was sick or something ? """
26970	who 'd rejected his middleclass roots for the accoutrements of a rich lifestyle	who	PRON	who	nsubj	climber	a social climber	(9, 21)	('climber', ',')	Not only was Mitch Crawford a social climber who 'd rejected his middleclass roots for the accoutrements of a rich lifestyle , he was a self-absorbed ass .
26971	that would draw any man 's eyes	that	DET	that	nsubj	manner	a manner	(9, 15)	('manner', '.')	She was tall and shapely in a manner that would draw any man 's eyes .
26972	that will enable you to join us	that	DET	that	nsubj	papers	papers	(12, 18)	('papers', '.')	They will be glad to assist you in filling out papers that will enable you to join us .
26973	that revealed a trim and rather athletic figure	that	DET	that	nsubj	dress	a plain black taffeta dress	(8, 15)	('dress', '.')	She was wearing a plain black taffeta dress that revealed a trim and rather athletic figure .
26974	who bargained with your parents for rights to your bodies	who	PRON	who	nsubj	men	men	(7, 16)	('men', '!')	You 're nothing but slaves to men who bargained with your parents for rights to your bodies !
26975	that glittered under the gaslight as she moved	she	PRON	that	nsubj	necklace	a sapphire necklace	(14, 21)	('necklace', '.')	She wore a sapphire comb in her hair and a sapphire and diamond necklace that glittered under the gaslight as she moved .
26976	that broke out from time to time	that	DET	that	nsubj	bursts	the bursts	(27, 33)	('laughter', '.')	She took her seat amidst the rustle and the whisper of the fabric of her dress , conscious of the voices and of the bursts of laughter that broke out from time to time .
26977	that did nothing for her	that	DET	that	nsubj	gown	a crimson gown	(5, 9)	('gown', 'rather')	She wore a crimson gown that did nothing for her
26978	who sat beside him	who	PRON	who	nsubj	woman	the woman	(18, 21)	('woman', '.')	Helen exclaimed , not taking her eyes from the heavyset man with the pointed beard and the woman who sat beside him .
26979	who plays the leading role	who	PRON	who	nsubj	Tremayne	Dylan Tremayne	(4, 8)	('Tremayne', '.')	It 's Dylan Tremayne who plays the leading role .
26980	that draws your attention the minute he comes onstage	he	PRON	that	nsubj	something	something	(5, 13)	('him', ',')	"He has something about him that draws your attention the minute he comes onstage , and he 's exactly the same offstage . """
26981	that sounded more like frustration than fury	that	DET	that	nsubj	cry	a cry	(27, 33)	('cry', ',')	She stood on the shore , her toes mortared into the creamy white sand , the waves licking up to her ankles and , with a cry that sounded more like frustration than fury , threw her linen espadrille with her best underhand pitch .
26982	that betrayed her disappointment	that	DET	that	nsubj	tone	a tone	(14, 17)	('tone', '.')	> PJ could n't believe she was actually answering him and in a tone that betrayed her disappointment .
26983	that fouled up his perfect image	that	DET	that	nsubj	cog	a cog	(6, 11)	('cog', '?')	Like she might be a cog that fouled up his perfect image ?
26984	that lurked below the surface	that	DET	that	nsubj	predators	the unknown predators	(6, 10)	('predators', 'scared')	The riptides and the unknown predators that lurked below the surface scared her .
26985	who is	who	PRON	who	nsubj	someone	someone	(3, 4)	('someone', '...')	"I need someone who is ... "" <p>"
26986	that gave her a sort of out - of - body feminine feeling	that	DET	that	nsubj	espadrilles	new espadrilles	(22, 34)	('espadrilles', '.')	But she 'd dressed to kill , or at least for love , this evening in a floral sundress and new espadrilles that gave her a sort of out-of-body feminine feeling .
26987	that seemed particularly apropos as she opened the metal gate alone , again	she	PRON	that	nsubj	term	a term	(6, 18)	('term', '.')	"Ac es , "" a term that seemed particularly apropos as she opened the metal gate alone , again ."
26988	who wound her arms around his waist and dug her face into the leathery pocket between his shoulder blades as he roared them away from Kellogg on his Kawasaki	he	PRON	who	nsubj	girl	the girl	(7, 35)	('girl', '.')	> Boone had probably forgotten the girl who wound her arms around his waist and dug her face into the leathery pocket between his shoulder blades as he roared them away from Kellogg on his Kawasaki .
26989	that cordoned off her so - called bedroom	that	DET	that	nsubj	bedsheet	the bedsheet	(21, 28)	('bedsheet', '.')	<p> Loneliness met her in the silence , the lights between the slats of the blinds striping the bedsheet that cordoned off her so-called bedroom .
26990	whose reputation indicted her without trial	reputation	NOUN	whose	poss	senior	a school senior	(16, 21)	('senior', '.')	accused of a felony-an accusation too easily pinned on a high school senior whose reputation indicted her without trial .
26991	that help me navigate the real and imagined dangers of the day	me	PRON	that	nsubj	signs	tiny warning signs	(13, 24)	('signs', '.')	I actually sort of like them ; they 're like tiny warning signs that help me navigate the real and imagined dangers of the day .
26992	that set the stage for my association with Robert Maxx	that	DET	that	nsubj	day	the day	(3, 12)	('day', ',')	On the day that set the stage for my association with Robert Maxx , I woke up at an unlucky time .
26993	that are all the same	that	DET	that	nsubj	lunches	lunches	(29, 33)	('lunches', '.')	small village , and if you stick around awhile and do n't get fired once too many times , you 'll pretty much meet everybody , generally over lunches that are all the same .
26994	who can tell a story	who	PRON	who	nsubj	hack	a hack	(5, 9)	('hack', '.')	"She wants a hack who can tell a story . """
26995	which makes it mildly interesting	it	PRON	which	nsubj	things	different things	(17, 21)	(',', '.')	As an estates and trusts paralegal , I get to do a variety of different things , which makes it mildly interesting .
26996	who carried herself like the budding star she 'd once been	she	PRON	who	nsubj	brunette	a striking brunette	(6, 16)	('brunette', '.')	My mother was a striking brunette who carried herself like the budding star she 'd once been .
26997	who 's about to marry into one of Atlanta 's wealthiest families	who	PRON	who	nsubj	doctor	a successful doctor	(5, 16)	('doctor', '.')	She 's a successful doctor who 's about to marry into one of Atlanta 's wealthiest families .
26998	that lifted me off the ground	that	DET	that	nsubj	hug	a tight hug	(11, 16)	('hug', '.')	Jane raced toward me , grabbing me in a tight hug that lifted me off the ground .
26999	who looks more like one of the Pussycat Dolls	who	PRON	who	nsubj	accountant	an accountant	(7, 15)	('accountant', '.')	<p> Jane is an accountant who looks more like one of the Pussycat Dolls .
27000	that makes men literally stop dead in their tracks	men	NOUN	that	nsubj	features	her features	(7, 15)	('features', '.')	There 's something exotic about her features that makes men literally stop dead in their tracks .
27001	who knows construction	who	PRON	who	nsubj	someone	someone	(6, 8)	('someone', ',')	"You need to talk to someone who knows construction , "" Jane said ."
27002	which made sense	which	DET	which	nsubj	bizarre	the absolutely bizarre	(15, 17)	(',', ',')	They dealt with the curious , from the slightly uncommon to the absolutely bizarre , which made sense , most of the members being rather unusual themselves .
27003	that was thriving	that	DET	that	nsubj	boutique	a boutique	(10, 12)	('boutique', '.')	Maggie had a houseful of children and a boutique that was thriving .
27004	that was continuing to rise	that	DET	that	nsubj	roar	the roar	(14, 18)	('roar', '.')	The chandeliers were shaking , the tinkling a strange counterpoint to the roar that was continuing to rise .
27005	who had raced from the restaurant	who	PRON	who	nsubj	woman	the woman	(5, 10)	('woman', '.')	Melanie saw the woman who had raced from the restaurant .
27006	that made her agree to his proposition	her	PRON	that	nsubj	heat	the desert heat	(12, 18)	('brain', '.')	Maybe it was the effect of the desert heat on her brain that made her agree to his proposition .
27007	that kept the grass a brilliant green on the golf course behind their house	that	DET	that	nsubj	jets	the jets	(11, 24)	('water', '.')	Dear Prudence kept her from running through the jets of water that kept the grass a brilliant green on the golf course behind their house .
27008	who 'd given birth to her	who	PRON	who	nsubj	one	the one	(16, 21)	('one', 'was')	But she had to come up with an imaginary mother , as if the one who 'd given birth to her was n't hard enough on her nervous system .
27009	that shone on the Grand Canyon State	that	DET	that	nsubj	sun	the sun	(13, 19)	('sun', '.')	Its words were burned into her brain by remorse hotter than the sun that shone on the Grand Canyon State .
27010	who thought she was stupid	she	PRON	who	nsubj	man	an annoying man	(22, 26)	('Sam', '.')	she was usually called , Jane-to Jandy and embroiled herself in a custody fight with an annoying man named Sam who thought she was stupid .
27011	who thought of it as a big , dumb flea carrier	who	PRON	who	nsubj	woman	a woman	(16, 26)	('woman', '?')	If the dog had a choice , would it want to end up with a woman who thought of it as a big , dumb flea carrier ?
27012	who knew nothing about taking care of a dog	who	PRON	who	nsubj	woman	A woman	(2, 10)	('woman', '?')	A woman who knew nothing about taking care of a dog ?
27013	who had reason to question her	who	PRON	who	nsubj	anyone	anyone	(21, 26)	('else', '.')	If she could make sense of her impulsive behavior , she might be able to face her mother and anyone else who had reason to question her .
27014	who happened to be actors , writers , comedians , and musicians	who	PRON	who	nsubj	people	just normal people	(5, 16)	('people', '.')	They were just normal people who happened to be actors , writers , comedians , and musicians .
