	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
91773	who maintain their physical prime well into their fifties	who	PRON	who	nsubj	men	those rare men	(20, 28)	('men', '.')	His thick black eyebrows and jutting nose gave him a formidable look ; he was one of those rare men who maintain their physical prime well into their fifties .
91774	who seemed to dress for winter every day of the year	who	PRON	who	nsubj	amusement	the habitual amusement	(21, 31)	(',', '.')	New York , Frank thought , with the habitual amusement of the Southern Californian toward inhabitants of the northeast coast , who seemed to dress for winter every day of the year .
91775	that represent a danger to this country	that	DET	that	nsubj	course	a course	(16, 22)	('action', '.')	Perhaps unwittingly , Dr. Murphy , you have made accusations and solicited a course of action that represent a danger to this country .
91776	which sat on the floor to the right of the doorway	which	DET	which	nsubj	box	the Shredded box	(13, 23)	(',', '.')	He 'd thrown it in the To-Be-Shredded box , which sat on the floor to the right of the doorway .
91777	that happened this morning	that	DET	that	nsubj	All	All	(2, 5)	('All', ',')	""" All that happened this morning , you say ?"
91778	who earn their living outdoors	who	PRON	who	nsubj	those	those	(17, 21)	('those', '.')	"All were clad in clean overalls ; the adults had the walnut-grained patina of those who earn their living outdoors . """
91779	who ran up to Petrovich and tugged on his sleeve	who	PRON	who	nsubj	six	about six	(18, 27)	(',', '.')	She began herding them out the door-all except for a small child of about six , who ran up to Petrovich and tugged on his sleeve .
91780	who 's interested in this	who	PRON	who	nsubj	friend	a mycologist friend	(5, 9)	('friend', '.')	I have a mycologist friend who 's interested in this .
91781	who took it between his teeth	who	PRON	who	nsubj	raccoon	the raccoon	(10, 15)	(',', ',')	Frank handed a piece of melon to the raccoon , who took it between his teeth , jumped up in the booth and curled up in a ray of sunlight , bushy striped tail tucked around his sizable haunches .
91782	who stood looking around uncertain	who	PRON	who	nsubj	suit	a fitting blue suit	(24, 28)	(',', '.')	""" The door jingled again as it admitted a bland-looking middle-aged man in a loose-fitting blue suit , who stood looking around uncertain ."
91783	that had seen better centuriesand	that	DET	that	nsubj	masterpiece	a bechromed masterpiece	(15, 19)	('masterpiece', 'punched')	Petrovich got up , put several quarters in the Wurlitzer-a bechromed masterpiece that had seen better centuriesand punched his selection .
91784	who sent them on to my friend in Victoria	who	PRON	who	nsubj	friend	another friend	(6, 14)	(',', '.')	They went to another friend , who sent them on to my friend in Victoria .
91785	which comes under the revised statutes on treason	which	DET	which	nsubj	conspiracy	Two , conspiracy	(7, 14)	(',', '.')	Two , conspiracy to do same , which comes under the revised statutes on treason .
91786	Frank supposed which was roomy enough	which	DET	which	nsubj	ten	ten	(9, 14)	(',', '.')	The cell was ten feet by ten , which Frank supposed was roomy enough .
91787	that just ai n't right	that	SCONJ	that	nsubj	company	But I part company	(8, 12)	('-', '.')	"But I part company with Tolson-that just ai n't right . """
91788	which sat in a small pool of light on a concrete driveway	which	DET	which	nsubj	car	his patrol car	(9, 20)	(',', '.')	Kinswell hustled them outside to his patrol car , which sat in a small pool of light on a concrete driveway .
91789	at which he was less than perfect	he	PRON	which	pobj	anything	anything	(22, 28)	('at', 'There')	But she 'd taken an instant dislike to him , and possessed a radarlike ability for zeroing in on anything at which he was less than perfect .
91790	who stood nearby with the beaming Elvis	who	PRON	who	nsubj	Lynn	Sherri Lynn	(45, 51)	(',', '.')	""" Frank pushed the door open at the top of the stairs , held it for Alex , then dashed over to Elmo 's room and pressed his face against the sliding glass door , trying not to crowd Sherri Lynn and Jim Atwater , who stood nearby with the beaming Elvis ."
91791	which can pollute the clean air and water of the great state of Missouri	which	DET	which	nsubj	agents	foreign agents	(11, 24)	('agents', '!')	"These contain Mots , unnatural organisms solicited from foreign agents which can pollute the clean air and water of the great state of Missouri ! """
91792	who just saved the lives of a couple of British tourists	who	PRON	who	nsubj	doctors	these two fine doctors	(16, 26)	('doctors', '?')	"What do you suppose they 'll say about your harassment of these two fine doctors who just saved the lives of a couple of British tourists ? """
91793	that would make all the Greenists in Congress happy	Greenists	PROPN	that	nsubj	bust	a big dramatic bust	(8, 16)	('bust', '.')	and they wanted a big dramatic bust that would make all the Greenists in Congress happy .
91794	that once housed a pizza parlor on the ground floor and Berman 's Petropolis a flight upstairs	that	DET	that	nsubj	tenement	an old tenement	(15, 31)	('tenement', '.')	His destination was a few buildings in from the corner , an old tenement that once housed a pizza parlor on the ground floor and Berman 's Petropolis a flight upstairs .
91795	that read	that	DET	that	nsubj	door	the wooden door	(22, 23)	('door', ':')	To Bob 's surprise , the pet store was still doing business according to a cardboard sign tacked to the wooden door that read : BERMAN 'S
91796	who finally appeared , shaking off webs from a nap , rubbing red eyes , coughing and yawning	who	PRON	who	nsubj	Berman	Berman	(11, 28)	(',', '.')	This time it took five knockings to rouse Berman , who finally appeared , shaking off webs from a nap , rubbing red eyes , coughing and yawning .
91797	that could take New York tap water in stride	that	DET	that	nsubj	goldfish	a good old dependable goldfish	(12, 20)	('goldfish', '.')	No , he 'd stick with a good old dependable goldfish that could take New York tap water in stride .
91798	who snapped up anything cheap enough	who	PRON	who	nsubj	fishers	bottom fishers	(5, 10)	('fishers', '.')	There were always bottom fishers who snapped up anything cheap enough .
91799	that reminded him of World War	that	DET	that	nsubj	wings	wings	(19, 24)	('wings', 'I')	Bob watched the one last bird , a faded blue looser with a bent beak , flap riddled wings that reminded him of World War
91800	that would be chubby enough to make a decent meal was worth the waiting	meal	NOUN	that	nsubj	fish	A fish	(3, 16)	('fish', '.')	A fish that would be chubby enough to make a decent meal was worth the waiting .
91801	that had hugged the tank 's glass wall and inherited bits and pieces of former associates as they drifted by its welcoming face	they	PRON	that	nsubj	goldfish	the goldfish	(9, 31)	('goldfish', '.')	Ironically , it was one of the goldfish that had hugged the tank 's glass wall and inherited bits and pieces of former associates as they drifted by its welcoming face .
91802	that had to contain some nutrients	that	DET	that	nsubj	water	rusty brownish water	(28, 33)	('water', '.')	He went to the fish tank where battle had been done , made a face , took a breath , then dipped his head into rusty brownish water that had to contain some nutrients .
91803	that folded around the dark - starred princess and sucked in the struggling squeaker	that	DET	that	nsubj	tunnel	the Paris tunnel	(14, 27)	('tunnel', '.')	Bob waited until the reptile jaws expanded into a version of the Paris tunnel that folded around the dark-starred princess and sucked in the struggling squeaker .
91804	that had hung like a strand of overdone spaghetti	that	DET	that	nsubj	snake	the snake	(5, 13)	('snake', 'was')	This time the snake that had hung like a strand of overdone spaghetti was full of piss and vinegar , hissing and biting on its way to Berman 's table .
91805	who lay molding	who	PRON	who	nsubj	Berman	the dead Berman	(7, 9)	('Berman', ',')	""" Bob yelled to the dead Berman who lay molding , polluting the otherwise breathable Petropolis 's air ."
91806	that makes a deep bass sound	that	DET	that	nsubj	Something	Something	(1, 6)	('Something', '.')	Something that makes a deep bass sound .
91807	who are in charge of us	who	PRON	who	nsubj	others	those others	(25, 30)	('others', '.')	That 'll sound out nicely from mountain to mountain , though it is a bit on the military side and reminds me of those others who are in charge of us .
91808	that he 's cold - blooded	he	PRON	that	advmod	time	a long time	(9, 14)	('time', '.')	I 've suspected for a long time that he 's cold-blooded .
91809	that 'd look good on my resume	that	DET	that	nsubj	something	something	(6, 12)	('something', '.')	down cushy duty , something that 'd look good on my resume .
91810	that could equal the nastiness of okra	that	DET	that	nsubj	Archon	this young Archon	(8, 14)	('done', '?')	What could this young Archon have done that could equal the nastiness of okra ?
91811	that called itself	that	DET	that	nsubj	band	the ripper punk oil rock band	(11, 13)	('band', 'The')	, the heavy metal ripper punk snake-oil rock band that called itself The Fluorescent Stigmatas had been booked into Castle Padveen as the opening night attraction .
91812	who wanted to sell big brag postcards	who	PRON	who	nsubj	guy	a guy	(11, 17)	('guy', '-')	> Yankees think the jackalope was the invention of a guy who wanted to sell big brag postcards
91813	that permit the beast to go like a sonofabitch on fire	that	DET	that	nsubj	legs	Huge hind legs	(3, 13)	('legs', '!')	Huge hind legs that permit the beast to go like a sonofabitch on fire !
91814	that can kill a jackalope	that	DET	that	nsubj	weapon	the one weapon	(13, 17)	('weapon', '.')	Only saved himself at the last moment by using the one weapon that can kill a jackalope .
91815	in which they closed the pool	they	PRON	which	pobj	hour	@ hour	(5, 10)	('in', 'But')	@ @ hour in which they closed the pool .
91816	that gave no indication of heritage	that	DET	that	nsubj	hue	a golden hue	(12, 17)	('hue', '.')	His skin was almost the shade of teak , a golden hue that gave no indication of heritage .
91817	that are ancient	that	DET	that	nsubj	forms	forms	(3, 5)	('forms', ',')	There are forms that are ancient , and there are natural predators .
91818	that had come to an unwanted new home in the deeps	that	DET	that	nsubj	race	The race	(3, 13)	('race', 'watched')	The race that had come to an unwanted new home in the deeps watched the poor ship die , and felt pity .
91819	who had gone through the pockets of the shroud for pennies	who	PRON	who	nsubj	entrepreneurs	the entrepreneurs	(13, 23)	('entrepreneurs', '.')	And the children rose , and went in search of the entrepreneurs who had gone through the pockets of the shroud for pennies .
91820	that he was from Upper Egypt	he	PRON	that	mark	giveaway	the dead giveaway	(17, 22)	('giveaway', '.')	He was glad he had n't worn his falcon 's crest Borsalino , the dead giveaway that he was from Upper Egypt .
91821	who spent most of his time worrying about wheat and barley , and figuring out ways to con Osiris into coming into the family business	who	PRON	who	nsubj	dad	his dad	(7, 31)	(',', ',')	"And Osiris thought about his dad , who spent most of his time worrying about wheat and barley , and figuring out ways to con Osiris into coming into the family business , and he replied , "" Much as I love Amon , I think Pop ai n't going to be much help ."
91822	who 'd had the misfortune to stop at an ATM while they were sitting in the bank 's parking lot around five in the morning	they	PRON	who	nsubj	guy	a black guy	(13, 37)	('guy', ',')	Amos Gaskill was their first activity , and for a black guy who 'd had the misfortune to stop at an ATM while they were sitting in the bank 's parking lot around five in the morning , drink
91823	that surrounded the Fountain of Youth	that	DET	that	nsubj	pool	the pool	(12, 17)	('pool', ',')	The husband and wife came trudging to the edge of the pool that surrounded the Fountain of Youth , and the woman sat down in the sand , and emptied her spectator pumps .
91824	that is	that	DET	that	nsubj	howdoyoudo	a fine howdoyoudo	(6, 7)	('howdoyoudo', ',')	""" Well , a fine howdoyoudo that is , "" the wife of the tourist said , herself a tourist ."
91825	who knew	who	PRON	who	nsubj	language	the same language	(15, 16)	(',', '?')	"It was a very lousy job , but since nobody spoke the same language , who knew ? """
91826	who make their homes at the root of human nose hairs	who	PRON	who	nsubj	imps	demon imps	(5, 15)	('imps', '.')	, they are demon imps who make their homes at the root of human nose hairs .
91827	that opened onto the balcony overlooking his townhouse 's central garden court	that	DET	that	nsubj	doors	the French doors	(5, 16)	('doors', '.')	He reached the French doors that opened onto the balcony overlooking his townhouse 's central garden court .
91828	who hates your guts since you stole his wife and practice	you	PRON	who	nsubj	Hildreth	Dr. Hildreth	(9, 19)	(',', ',')	""" Did n't you wonder why Dr. Hildreth , who hates your guts since you stole his wife and practice , and almost got him disbarred , referred us to you ? """
91829	"who "" created "" him"	who	PRON	who	nsubj	those	even those	(16, 20)	('those', 'could')	"> Y is for YOG-SOTHOTH <p> More terrible than even those who "" created "" him could know ."
91830	that would create the dream of the god on this side of the rift	that	DET	that	nsubj	shapes	the shapes	(20, 33)	('shapes', '.')	Bits of cosmic debris inhaled by the Great Old One , they were blown back out in the shapes that would create the dream of the god on this side of the rift .
91831	that gather on the rocks at sundown	that	DET	that	nsubj	seals	the seals	(25, 31)	('seals', '.')	Moorina has an even heart , loves equally and favors none until her fourteenth year , when she develops a special fondness for the seals that gather on the rocks at sundown .
91832	that makes them all understand they are to stay back	they	PRON	that	nsubj	motion	a motion	(12, 21)	('motion', '.')	He grins his yellow teeth and points the gun with a motion that makes them all understand they are to stay back .
91833	that hold the sound of water	that	DET	that	nsubj	shells	shells	(2, 7)	('shells', ',')	Like shells that hold the sound of water , they hold the breath of life , but are given , at least partly , to death .
91834	that disappear quickly	that	DET	that	nsubj	smiles	small smiles	(6, 8)	('smiles', '.')	The women smile , small smiles that disappear quickly .
91835	who had spoken	who	PRON	who	nsubj	hunter	the hunter	(6, 8)	('hunter', '.')	He turns to the hunter who had spoken .
91836	that blossomed there and died	that	DET	that	nsubj	flower	A blood flower	(3, 7)	('flower', '.')	A blood flower that blossomed there and died .
91837	who had named her	who	PRON	who	nsubj	One	The Old One	(4, 7)	('One', 'appears')	The Old One who had named her appears at her side .
91838	from which she is happy to have escaped	she	PRON	which	pobj	place	now the place	(37, 44)	('from', 'She')	and then her face breaks through the wave and the sun shines down on her in a blue sky so clear she can see Seal Island , once her home , and now the place from which she is happy to have escaped .
91839	who both cries and sings to her	who	PRON	who	nsubj	pup	her pup	(20, 26)	(',', '.')	> Mooring drags her new , tired body through the mass of seals until she reaches her pup , who both cries and sings to her .
91840	who had emerged from the literal shadow cast by his famous father	who	PRON	who	nsubj	Bleiler	Richie Bleiler	(4, 15)	(',', 'only')	Richie Bleiler , who had emerged from the literal shadow cast by his famous father only after he had finally convinced his progenitor to fold up the bumbershoot the old man eccentrically kept open indoors and out , through fair weather and foul .
91841	who bills himself as the Baron of Numedia	who	PRON	who	nsubj	plutocrat	a bloated plutocrat	(9, 16)	('plutocrat', '.')	You see him depicted here , a bloated plutocrat who bills himself as the Baron of Numedia .
91842	"whom he calls "" software and hardware engineers/"	he	PRON	whom	dobj	hordes	hordes	(8, 15)	('underlings', 'he')	"Employing hordes of illwashed and unmannerly underlings whom he calls "" software and hardware engineers/ he has unleashed on the unsuspecting globe a creature dubbed "" the worldwide web ."
91843	of which I am the humble executor	I	PRON	which	pobj	estates	dozen literary estates	(26, 32)	('of', 'The')	@ up all afternoon on this new phenomenon , in my spare moments while I was handling the affairs of several dozen literary estates of which I am the humble executor .
91844	who had been through many rejuvenation treatments	who	PRON	who	nsubj	someone	someone	(9, 15)	('someone', '.')	The woman had the plastic look of someone who had been through many rejuvenation treatments .
91845	that smelled of lilacs and wet earth	that	DET	that	nsubj	greenhouse	even a greenhouse	(19, 25)	('greenhouse', '.')	The house seemed to go on forever , square rooms and circular rooms and skylights and even a greenhouse that smelled of lilacs and wet earth .
91846	which was all beyond her	which	DET	which	nsubj	intelligence	artificial intelligence	(30, 34)	(',', '.')	Bobby excelled in math and even though he was only a freshman he already knew his field was economic modeling , something to do with artificial intelligence and stocks , which was all beyond her .
91847	who 's going to get elected	who	PRON	who	nsubj	clue	a clue	(7, 12)	('clue', ',')	Way before anyone has a clue who 's going to get elected , you know because you 're following all the patterns without even knowing it .
91848	that would protect him from the pollen and burned his way out of the lander into the jungle past the vine	that	DET	that	nsubj	suit	a - suit	(9, 29)	('suit', '.')	He 'd dressed in a bio-suit that would protect him from the pollen and burned his way out of the lander into the jungle past the vine .
91849	that went down in Ward 38	that	DET	that	nsubj	everything	everything	(6, 11)	('everything', 'and')	He got a cut of everything that went down in Ward 38
91850	who was capo of the whole Mafia in the New Orleans Metropolitan Area	who	PRON	who	nsubj	Dorque	Superintendant Remy Dorque	(12, 24)	(',', '.')	Tiny was referring to Police Superintendant Remy Dorque and Guido Cantalabria , who was capo of the whole Mafia in the New Orleans Metropolitan Area .
91851	that was redolent of broken drains	that	DET	that	nsubj	dusk	a dusk	(10, 15)	('dusk', '.')	""" We stepped out of the house into a dusk that was redolent of broken drains ."
91852	which he put into the Cad	he	PRON	which	dobj	battery	a battery	(19, 24)	(',', '.')	""" Tarpoleon sauntered off into the darkness and about ten minutes later returned , carrying a battery , which he put into the Cad . """
91853	that overhung the wall like a nebula	that	DET	that	nsubj	oleander	a huge white oleander	(25, 31)	('oleander', '.')	The patio had run to seed but it was still beautiful , with banana trees heavy with hard green fruit and a huge white oleander that overhung the wall like a nebula .
91854	that was a forest of milky antique globes	that	DET	that	nsubj	chandelier	a chandelier	(6, 13)	('chandelier', '.')	The light came from a chandelier that was a forest of milky antique globes .
91855	who had been mayor of New Orleans for most of my short life	who	PRON	who	nsubj	Louver	Louver	(3, 15)	(',', '.')	Louver , who had been mayor of New Orleans for most of my short life .
91856	that seemed to have room for everything	that	DET	that	nsubj	pockets	pockets	(11, 17)	('pockets', ',')	He brought out a pint flask of cheap wine from pockets that seemed to have room for everything , and I asked for a gulp
91857	that he liked the feel of kingship	he	PRON	that	mark	way	the way	(10, 16)	('it', '.')	You could see by the way he clutched it that he liked the feel of kingship .
91858	who could n't	who	PRON	who	nsubj	Tiny	Tiny	(7, 9)	(',', '.')	We all bowed deeply except Tiny , who could n't .
91859	that slowly surged and billowed out into the courtyard	that	DET	that	nsubj	cloud	a dark cloud	(20, 28)	('dust', '.')	In the darkness inside little fires glowed and winked out under a deep dark cloud of smoke and dust that slowly surged and billowed out into the courtyard .
91860	who offer telephone sex at four bucks a minute	who	PRON	who	nsubj	people	young people	(16, 24)	('voices', '.')	Today she has several 900 numbers and a stable of young people with Southern Comfort voices who offer telephone sex at four bucks a minute .
91861	with whom she winters in Bermuda	she	PRON	whom	pobj	toy	a boy toy	(20, 25)	('with', 'Mr.')	She also owns a collection of thousand-dollar genuine-hair blonde wigs and a boy toy with whom she winters in Bermuda .
91862	who had preceded him	who	PRON	who	nsubj	monsters	the two monsters	(20, 23)	('monsters', '.')	the 38th had a black leader anyway , and Tarp was no worse or better than the two monsters who had preceded him .
91863	who succeeded Guido as the local godfather	who	PRON	who	nsubj	Corso	Apollo Corso	(29, 35)	(',', '.')	That 's a dangerous business , as you know , and poor old Tarp died in a hail of bullets apparently fired by gunmen sent by Apollo Corso , who succeeded Guido as the local godfather .
91864	who had taken over the city by then	who	PRON	who	nsubj	Detour	Mayor Detour	(32, 39)	(',', ',')	Tarp was n't buried from St. Louis Cathedral , but the Fire-Baptized Church of God in Christ gave him a hell of a sendoff , and Mayor Detour , who had taken over the city by then , delivered the eulogy .
91865	that started me telling you this story	me	PRON	that	nsubj	him	him	(6, 12)	('there', '.')	It was seeing him over there that started me telling you this story .
91866	that blows forever downward	that	DET	that	nsubj	one	the one	(8, 11)	('one', ',')	It was the Quiet Wind , the one that blows forever downward , in the crownglades and flathomes , indoors and out , silent and absolutely unceasing .
91867	that had given way	that	DET	that	nsubj	ends	faded ends	(3, 6)	('ends', '.')	faded ends that had given way .
91868	that grew from bark	that	DET	that	nsubj	grasses	the dry grasses	(8, 11)	('grasses', '-')	They were as yielding as the dry grasses that grew from bark - left too long without replacing , overlooked , since this was a little-traveled path beside a stouter mainway .
91869	that has breath	that	DET	that	nsubj	Nothing	Nothing	(1, 3)	('Nothing', 'may')	Nothing that has breath may be given to you .
91870	that rise from the Place of Roots to trouble our sleep	that	DET	that	nsubj	dreams	The dreams	(2, 12)	('dreams', 'never')	The dreams that rise from the Place of Roots to trouble our sleep never rise there .
91871	that would nestle in a fork or on a broad , mossy branch and become another trunk	that	DET	that	nsubj	seed	each a seed	(19, 35)	('seed', '.')	@ , the seed season filled the air with uncountable soft , drifting tufts , each a seed that would nestle in a fork or on a broad , mossy branch and become another trunk .
91872	that glistened in the cool hollows of the old , wind - eaten trunks	that	DET	that	nsubj	those	those	(15, 28)	('those', '.')	But Kirith was not here to make garlands of the earliest white flowers , those that glistened in the cool hollows of the old , wind-eaten trunks .
91873	that was no longer wood	that	DET	that	nsubj	pulp	the pulp	(18, 22)	('pulp', '.')	There were worms here , too , devouring the wood , their fat bodies wriggling in the pulp that was no longer wood .
91874	which tugged at my ankles on the slippery paths	which	DET	which	nsubj	Wind	the Quiet Wind	(9, 17)	(',', ',')	Always I was mindful of the Quiet Wind , which tugged at my ankles on the slippery paths , threatening to pluck me from the trees and make me ride .
91875	for which I knew no names	I	PRON	which	pobj	things	things	(8, 13)	('for', '<')	I could not see , things for which I knew no names .
91876	that glowed	that	DET	that	nsubj	growths	the lumpish growths	(25, 26)	('growths', ',')	Wiping my hands on my sodden shirt , revulsed at the touch of the tooth-branch , I looked around at the lumpish growths that glowed , at the roots ascending to the trunks .
91877	with which children played	children	NOUN	which	pobj	dolls	the husk dolls	(32, 35)	('with', '<')	None , I saw , had bodies , and with relief I told myself these were not real people at all , but things made , like the husk dolls with which children played .
91878	that had brought me to this place	that	DET	that	nsubj	hope	the unreasoning hope	(13, 19)	('hope', ',')	I turned , and in my exhaustion , in the unreasoning hope that had brought me to this place , I half expected to see Kirith floundering toward me .
91879	that clung to her wherever she went	she	PRON	that	nsubj	sunlight	the sunlight	(9, 15)	('sunlight', '.')	Her hair would shimmer even here with the sunlight that clung to her wherever she went .
91880	which tumbled and rattled away from its thrusting , eyeless head	which	DET	which	nsubj	branches	the stacked white branches	(24, 34)	(',', '.')	Up , down , in hideous spirals , the beast insinuated itself through the root-caves , through the stacked white branches , which tumbled and rattled away from its thrusting , eyeless head .
91881	who won the lottery to explore the stars	who	PRON	who	nsubj	cripple	every spastic , blind old cripple	(15, 22)	('cripple', '.')	It was n't every spastic , blind twenty-four-year-old cripple who won the lottery to explore the stars .
91882	that she rubbed between her fingers	she	PRON	that	dobj	chain	a delicate chain	(8, 13)	('cubes', '.')	a delicate chain and small hard cubes that she rubbed between her fingers .
91883	which would make you	which	DET	which	nsubj	operation	an operation	(17, 20)	('operation', '...')	What if you do this , and the next day they come up with an operation which would make you ...
91884	which would follow	which	DET	which	nsubj	ships	the complex generation ships	(22, 24)	('ships', '.')	Not the only way - just a way - to explore and discover ahead of the complex and costly generation ships which would follow . <
91885	who deserved it	who	PRON	who	nsubj	chance	a chance	(6, 8)	('chance', '?')	Why not give people a chance who deserved it ?
91886	which control body function - cerebellum and pons and so on	which	DET	which	nsubj	centers	the main nerve centers	(9, 19)	('centers', '.')	We also implant controls into the main nerve centers which control body function - cerebellum and pons and so on .
91887	who was washing something	who	PRON	who	nsubj	nurse	the nurse	(5, 8)	(',', ',')	to the nurse , who was washing something , Mel thought perhaps her water jug , in the sink .
91888	who shook her hand with a crushing grip	who	PRON	who	nsubj	counselor	the counselor	(9, 16)	(',', ',')	She thanked the technicians , and the counselor , who shook her hand with a crushing grip , again reminding her of a cowboy .
91889	which had been her face	which	DET	which	nsubj	landscape	the strange , human landscape	(10, 14)	('landscape', '.')	Bolted over the strange , barely-human landscape which had been her face .
91890	that was the end for it .	that	DET	that	nsubj	drooped-	The daisy drooped-	(3, 9)	('drooped-', 'Mel')	The daisy drooped- that was the end for it .
91891	which would feed her	which	DET	which	nsubj	machines	machines	(11, 14)	(',', '.')	Eventually , they would hook her up to machines , which would feed her .
91892	which she reached out to with her senses of spectral analysis , of direction	she	PRON	which	dobj	stranger	- the stranger	(10, 23)	('-', ',')	Like the small red star - the stranger - which she reached out to with her senses of spectral analysis , of direction , and asked it how long it had to live , and how long it had known life .
91893	that he seeks	he	PRON	that	dobj	things	two things	(6, 8)	('things', ',')	For I have two things that he seeks , and he has only the price of one .
91894	that could make a hero out of a husbandman , a warrior of an aleswiller , a savior from a swineherd	that	DET	that	nsubj	sword	a sword	(15, 35)	('sword', '.')	As I did when they asked me to make a sword , a sword that could make a hero out of a husbandman , a warrior of an aleswiller , a savior from a swineherd .
91895	who came to my cold stone door	who	PRON	who	nsubj	maidens	hundred maidens	(3, 9)	('maidens', ',')	A hundred maidens who came to my cold stone door , thinking they would live to serve me in some palace of arching caverns underearth .
91896	that would drive him alone into the midst of the enemy	that	DET	that	nsubj	melancholy	a melancholy	(17, 27)	('melancholy', '.')	But in every battle , the wielder was struck with a battle madness , a melancholy that would drive him alone into the midst of the enemy .
91897	who had gone before	who	PRON	who	nsubj	sweethearts	their sweethearts	(12, 15)	('sweethearts', '.')	Some even came gladly , thinking they would meet their sweethearts who had gone before .
91898	that would give the wearer a hundred lives between dawn of one day and dawn the next	that	DET	that	nsubj	scabbard	the scabbard	(8, 24)	('scabbard', '.')	From their hair I wove the scabbard that would give the wearer a hundred lives between dawn of one day and dawn the next .
91899	that spoke of the days and seasons I would listen and when spare their lives	I	PRON	that	nsubj	pact	the pact	(15, 29)	('pact', '.')	Many people came to me in those times of war , foolishly ignoring the pact that spoke of the days and seasons when I would listen and spare their lives .
91900	that lurked within their brief lives	that	DET	that	nsubj	magic	the magic	(14, 19)	('magic', '.')	Consuming them , I learned more of humanity , and more of the magic that lurked within their brief lives .
91901	that made them sleep	them	PRON	that	nsubj	food	food	(20, 23)	('smoke', '.')	I had learned a little , for this third time , so I gave them food and wine and smoke that made them sleep .
91902	that shook and roared beneath them	that	DET	that	nsubj	ground	the ground	(15, 20)	('ground', '.')	I emerged from my hill to find the deputation gone , panicked by the ground that shook and roared beneath them .
91903	who died under the wave	who	PRON	who	nsubj	folk	all the folk	(14, 18)	('Lyonnesse', ',')	For now , even waking , I dreamed of all the folk of Lyonnesse who died under the wave , and only the Grail would give me untroubled rest .
91904	who has chosen to be kind	who	PRON	who	nsubj	Merlin	Merlin	(16, 21)	('Merlin', '.')	Even the brightness seems less wearing on my eyes , or perhaps it is Merlin who has chosen to be kind .
91905	that contains my treasures	that	DET	that	nsubj	hollow	the hollow	(13, 16)	('hollow', '.')	and I slide back into my cave , to coil around the hollow that contains my treasures .
91906	who 'd awakened her	who	PRON	who	nsubj	man	the man	(6, 9)	('man', '.')	She shouted for the man who 'd awakened her .
91907	who found Kyle 's blanket , about 50 yards from the spot where Denise had crashed	Denise	PROPN	who	nsubj	McAden	Taylor McAden	(4, 19)	('McAden', '.')	It was Taylor McAden who found Kyle 's blanket , about 50 yards from the spot where Denise had crashed .
91908	that would curl your eyebrows	that	DET	that	nsubj	stories	stories	(14, 18)	('stories', '.')	Oh , yes , and darlin ' , I could tell you stories that would curl your eyebrows .
91909	that included volunteering for the fire department	that	DET	that	nsubj	life	a life	(26, 32)	('life', '.')	Not anything grand -- his house was small and his truck six years old-but enough for the simple life he desired , a life that included volunteering for the fire department .
91910	that had taken his life	that	DET	that	nsubj	accident	the accident	(6, 10)	('accident', 'were')	His father and the accident that had taken his life were subjects they never discussed .
91911	that caught her attention	that	DET	that	nsubj	quality	a quality	(17, 20)	('quality', '-')	Though he was n't the most handsome man she 'd ever seen , he had a quality that caught her attention-a gentleness .
91912	that showed frustration at his inability to communicate	that	DET	that	nsubj	one	the one	(10, 17)	('one', '.')	And she recognized his tone-it was the one that showed frustration at his inability to communicate .
91913	that ever happened to me	that	DET	that	nsubj	thing	the greatest thing	(9, 13)	('thing', '.')	"Despite everything , Kyle is the greatest thing that ever happened to me . """
91914	who grew up in Edenton	who	PRON	who	nsubj	mothers	widowed mothers	(10, 14)	('mothers', '.')	"We were both only children , raised by widowed mothers who grew up in Edenton. """
91915	that meant nothing	that	DET	that	nsubj	sentences	sentences	(13, 15)	('sentences', ',')	He could have ended it with something simple , a couple of sentences that meant nothing , but for a moment he did n't say anything .
91916	who had to be right all the time	who	PRON	who	nsubj	kind	the kind	(7, 14)	('person', '.')	He was n't the kind of person who had to be right all the time .
91917	that prevented the small car from falling into the river	that	DET	that	nsubj	thing	The only thing	(3, 12)	('thing', 'was')	The only thing that prevented the small car from falling into the river was the weight of the truck .
91918	which rocked like a seesaw , groaning and creaking	which	DET	which	nsubj	ladder	the ladder	(20, 28)	(',', '.')	He slid forward like a soldier in the grass , stretching himself over the last rung of the ladder , which rocked like a seesaw , groaning and creaking .
91919	who came to the diner looking for her	who	PRON	who	nsubj	men	the men	(24, 31)	('men', '.')	""" It was the reason he 'd come , but Rays comments had thrown him off All he could think about were the men who came to the diner looking for her ."
91920	that had tormented him afterward	that	DET	that	nsubj	images	the images	(11, 15)	('images', '.')	Taylor told her everything about the rescue and the images that had tormented him afterward .
91921	that surprised her	that	DET	that	nsubj	intensity	an intensity	(18, 20)	('intensity', '.')	And because he 'd never rushed or pushed her , she found herself wanting him with an intensity that surprised her .
91922	that is by the cliff	that	DET	that	nsubj	tree	the old fir tree	(5, 9)	('tree', ',')	Under the old fir tree that is by the cliff , <p
91923	that you gave me < p >	you	PRON	that	dative	everything	everything	(7, 13)	('everything', 'For')	<p> Give her everything that you gave me <p>
91924	with which we surround ourselves contrast with eternity	we	PRON	which	pobj	limits	The limits	(4, 11)	('with', 'Someone')	The limits with which we surround ourselves contrast with eternity .
