	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
73964	that saved me	that	DET	that	nsubj	jeans	the jeans	(4, 6)	('jeans', '.')	It was the jeans that saved me .
73965	which looked like a dull , purplish sea	which	DET	which	nsubj	stretch	a great climbing stretch	(11, 18)	('land', '.')	Through the window she saw a great climbing stretch of land which looked like a dull , purplish sea .
73966	which might be crocuses or daffodils	which	DET	which	nsubj	points	pale green points	(26, 31)	('points', '.')	walls and trees were covered with thick , leafless stems of climbing roses , and sticking out of the black earth were pale green points which might be crocuses or daffodils .
73967	who wants it to be alive	it	PRON	who	nsubj	one	the only one	(9, 14)	('world', ',')	"I 'm the only one in the world who wants it to be alive , "" she"
73968	near which Dickon waited	Dickon	PROPN	which	pobj	wheelchair	a wheelchair	(16, 19)	('near', 'He')	When the time finally arrived , he was carried downstairs to a wheelchair , near which Dickon waited .
73969	which were opening and little twigs with leaves showing green	which	DET	which	nsubj	buds	buds	(10, 19)	('buds', '.')	<p> Mary and Dickon brought him buds which were opening and little twigs with leaves showing green .
73970	"that did it "" Colin exclaimed"	Colin	PROPN	that	nsubj	garden	the garden	(5, 10)	('garden', '.')	""" It 's the garden that did it "" Colin exclaimed ."
73971	who was to become my grandfather	who	PRON	who	nsubj	fellow	a fellow	(7, 12)	('fellow', ',')	> This strutting gawk of a fellow who was to become my grandfather , if by some stroke @ @
73972	that Jews were never of the Russian nobility	Jews	PROPN	that	mark	point	the key point	(20, 27)	('point', '.')	Identical stories were told by emigres in Paris , and for a long time I missed the key point that Jews were never of the Russian nobility .
73973	that makes the other seem impossible	other	ADJ	that	nsubj	me	Just me	(12, 17)	('time', '.')	Just me and this container of history in a place and time that makes the other seem impossible .
73974	who have come to document the spent vodka bottles in her trash can	who	PRON	who	nsubj	cameramen	the cameramen	(11, 23)	('cameramen', '.')	Now no one will talk to her except the cameramen who have come to document the spent vodka bottles in her trash can .
73975	who had worked with Paul aboard the Fearless	who	PRON	who	nsubj	man	> The man	(4, 11)	('man', 'was')	> The man who had worked with Paul aboard the Fearless was standing in the living room with a bourbon and water when Hutchinson came over for dinner .
73976	that chafed through inside of a week 's time	that	DET	that	nsubj	lines	inch lines	(26, 34)	('lines', '.')	He 'd gone through a lot of foul , nasty weather , doubling and even tripling up a lot of three-quarter-inch lines that chafed through inside of a week 's time .
73977	who was fifteen years older	who	PRON	who	nsubj	Pomeroy	Bob Pomeroy	(3, 7)	(',', ',')	Bob Pomeroy , who was fifteen years older , knew this exceedingly well .
73978	who would go to college one day , to a state university where a lot of beer got drunk in dormitory rooms and fraternity house hallways	lot	NOUN	who	nsubj	kid	only a kid	(6, 31)	('kid', '.')	@ was only a kid who would go to college one day , to a state university where a lot of beer got drunk in dormitory rooms and fraternity house hallways .
73979	from which they turned their faces	they	PRON	which	pobj	maelstrom	a maelstrom	(18, 23)	('from', 'Darkness')	They worked in their rain gear with the sea coming from all directions , a maelstrom from which they turned their faces .
73980	which now lay submerged beneath the waves	which	DET	which	nsubj	rigging	the rigging	(14, 20)	(',', '.')	The boy , no doubt , was hung up in the rigging , which now lay submerged beneath the waves .
73981	who wagged his tail	who	PRON	who	nsubj	Duke	Duke	(20, 23)	(',', '.')	They walked a half mile , through rushes , to a point of sedge , the boy following Duke , who wagged his tail .
73982	which men are not likely to find out soon	men	NOUN	which	pobj	one	one	(17, 25)	('one', '.')	Yes , bliny , their meaning and destiny are the secret of a woman , one which men are not likely to find out soon .
73983	that struck him	that	DET	that	nsubj	thing	The first thing	(3, 5)	('thing', 'was')	The first thing that struck him was a handsome , portly gentleman sitting at a neighboring table preparing to tuck in to some bliny .
73984	who ate two bowls of soup and five mutton cutlets for a bet	who	PRON	who	nsubj	Francois	an Uncle Francois	(7, 19)	('Brittany', '...')	I had an Uncle Francois in Brittany who ate two bowls of soup and five mutton cutlets for a bet ...
73985	which make people eat too much	people	NOUN	which	nsubj	illnesses	illnesses	(7, 12)	('illnesses', '...')	"And also they say there are illnesses which make people eat too much ... """
73986	who was serving at a nearby table	who	PRON	who	nsubj	waiter	the waiter	(8, 14)	(',', ',')	"> Pourquoi called over the waiter , who was serving at a nearby table , and asked in a whisper : <p> "" Look , why are you giving him so much to eat ?"
73987	who plied me with flowers and candy	who	PRON	who	nsubj	Johnnies	door Johnnies	(11, 17)	(',', '.')	I also attracted a number of stage-door Johnnies , who plied me with flowers and candy .
73988	who unfurls	who	PRON	who	nsubj	one	the one	(23, 24)	('one', ',')	She 's curled inside , annoyed as hell , but in the end as she will this morning , she 's the one who unfurls , and forces the pulleys and levers to action .
73989	who graced the playing fields	who	PRON	who	nsubj	girl	the girl	(4, 8)	('girl', '<')	Where is the girl who graced the playing fields
73990	who leapt into sloops < p	who	PRON	who	nsubj	sport	every sport	(7, 12)	(',', '>')	<p> in every sport , who leapt into sloops <p> and pulled their strings like marionettes , or hiked <p> the high country of the Tuolumne ?
73991	who unfurls	who	PRON	who	nsubj	p	< p	(3, 4)	('>', ',')	<p> who unfurls , and forces the pulleys <p> and levers to action .
73992	who received communion at Sunday Mass	who	PRON	who	nsubj	people	people	(18, 23)	('people', ';')	I counted rocks in the rock walls my father built for a living ; the number of people who received communion at Sunday Mass ; the hats on the heads in Albertson 's supermarket ; the trees in the Christmas tree lots .
73993	that are La Memoria 's favorites	that	DET	that	nsubj	soup	the soup	(7, 12)	('bread', '.')	They will serve the soup and bread that are La Memoria 's favorites .
73994	who said it was an American Civil War quilt traded across the border and traded back , and worth fortunes	it	PRON	who	nsubj	someone	someone	(11, 30)	('someone', '.')	Her mother had bought it for her in Tijuana from someone who said it was an American Civil War quilt traded across the border and traded back , and worth fortunes .
73995	which was like no time we had ever known in the living years	we	PRON	which	nsubj	time	this time	(13, 25)	(',', '.')	But La Memoria and I would not give up this time together , which was like no time we had ever known in the living years .
73996	"that will fit """	that	DET	that	nsubj	absolution	absolution	(12, 15)	"('absolution', '""')"	"If this is a confession , I do not know absolution that will fit """
73997	that showed fear but no shame	that	DET	that	nsubj	smile	a tight smile	(19, 24)	('smile', '.')	Her jaw and chin looked small when she gritted her teeth , closed her mouth in a tight smile that showed fear but no shame .
73998	she said which was twin to such a mark on her mother and all her mother 's ancestors	which	DET	which	nsubj	oval	an uneven oval	(10, 27)	(',', '.')	I liked this mark , an uneven oval , which she said was twin to such a mark on her mother and all her mother 's ancestors .
73999	who was once Cecilia herself	who	PRON	who	nsubj	Memoria	La Memoria	(10, 14)	(',', ',')	You can see , I was asking La Memoria , who was once Cecilia herself , if she was still there with us .
74000	which were like buffalo lying down	which	DET	which	nsubj	humps	humps	(12, 17)	(',', '.')	John looked up at the moon shining through humps of clouds , which were like buffalo lying down .
74001	that were chunks of crystal	that	DET	that	nsubj	stars	stars	(22, 26)	('stars', '.')	John entered the buffalo body and instantly felt both its earthbound mass and the head 's free , swooping flight among stars that were chunks of crystal .
74002	who , lured by the notoriety of the Smithsonian case	who	PRON	who	nsubj	whites	the whites	(6, 15)	('whites', ',')	"He prayed for the whites who , lured by the notoriety of the Smithsonian case , had journeyed hundreds of miles , hoping to "" go in "" ; no room , he 'd had to tell them . """
74003	that made all look as if they were rising up	they	PRON	that	nsubj	light	light	(16, 25)	('light', '.')	Despite the storm 's rumbling , the sun broke through with an unearthly , streaming light that made all look as if they were rising up .
74004	that dogie home	that	DET	that	nsubj	lasso	the lasso	(7, 9)	('drug', ',')	"Dad threw out the lasso and drug that dogie home , "" John would say ."
74005	who had dug the pit to roast the meat	who	PRON	who	nsubj	son	> The second son	(6, 14)	(',', ',')	> The second son , who had dug the pit to roast the meat , worked for the tribe in Crow Agency .
74006	which must die from a single bullet	which	DET	which	nsubj	shot	one shot	(14, 20)	(',', '.')	By ritual law each hunter was allowed only one shot per animal , which must die from a single bullet .
74007	who kept the family 's account book	who	PRON	who	nsubj	Millie	Millie	(3, 9)	(',', ',')	While Millie , who kept the family 's account book , guided him through math homework , she could n't take his tests .
74008	that studying	that	DET	that	nsubj	all	all	(5, 6)	('all', 'I')	Got to make up all that studying
74009	that would cook the sweat lodge , a dome of blankets and old carpeting draped over bent willow poles	that	DET	that	nsubj	Clayton	Clayton	(14, 32)	('rocks', '.')	Down by the creek a fire blazed , Clayton shoveling in the rocks that would cook the sweat lodge , a dome of blankets and old carpeting draped over bent willow poles .
74010	whose roots twined around him like veins from a heart	roots	NOUN	whose	poss	trees	trees	(18, 27)	('trees', '.')	He was a great boulder brilliant with red , orange , green lichen , encircled by trees whose roots twined around him like veins from a heart .
74011	that live here many tens of hundred years	that	DET	that	nsubj	Indians	the Crow Indians	(24, 31)	('Indians', ',')	""" I 'm looking at your what's-happening on your paper , and I do n't see anything about the Crow Indians that live here many tens of hundred years , "" Clayton said ."
74012	who were watching	who	PRON	who	nsubj	Hills	the Hills	(23, 25)	(',', 'flintlock')	""" I got them mountain men pretty down in the mouth , "" Clayton said , rejoining the Sees the Hills , who were watching flintlock marksmen blast a stuffed deer ."
74013	which had put him on sick leave	which	DET	which	nsubj	brace	the neck brace	(10, 16)	('brace', '.')	Feathers twined in his braids hid the neck brace which had put him on sick leave .
74014	that lasted until he flunked his first midterm	he	PRON	that	nsubj	arrangement	an arrangement	(10, 17)	('arrangement', '.')	@ @ did Millie to Crow Agency , an arrangement that lasted until he flunked his first midterm .
74015	who did n't	who	PRON	who	nsubj	John	John	(9, 11)	(',', ',')	"Oh yes , yes , "" said John , who did n't , but was certain Teresa could arrange for them ."
74016	who would like to see them	who	PRON	who	nsubj	friends	friends	(4, 9)	('friends', ':')	I have friends who would like to see them : ' <p> By March , during his second year of art studies , John would be adding to his book cover a one-man show in New York .
74017	who sleeps over with me	who	PRON	who	nsubj	niece	a favorite niece	(5, 9)	('niece', ',')	"I have a favorite niece who sleeps over with me , "" she said ."
74018	who is eating my food	who	PRON	who	nsubj	someone	someone	(5, 9)	('someone', '-')	I could swear someone who is eating my food-no small amount of it , I see-just spoke rudely to me .
74019	who might be ex , her anger , the bat - loving niece in Pennsylvania	who	PRON	who	nsubj	boyfriend	the boyfriend	(12, 26)	('boyfriend', '.')	Everything about Helen mattered , her flushed earlobe , the boyfriend who might be ex , her anger , the bat-loving niece in Pennsylvania .
74020	that I brush my teeth elbow - to - elbow with three others every morning	I	PRON	that	mark	preference	preference	(8, 22)	('preference', '.')	""" But it 's not by preference that I brush my teeth elbow-to-elbow with three others every morning ."
74021	who lived in the basement	who	PRON	who	nsubj	landlord	the landlord	(16, 20)	(',', '.')	The Indian men hauled them through the foyer , prompting an appearance by the landlord , who lived in the basement .
74022	who like most of the Arrow Creek community	who	PRON	who	nsubj	Clayton	Clayton	(13, 20)	(',', 'attended')	"<p> "" Collection plate in church , "" answered Clayton , who like most of the Arrow Creek community attended services as well as practicing native religion ."
74023	who demanded and received a cut of the profit	who	PRON	who	nsubj	landlord	the landlord	(10, 18)	(',', '.')	> Clayton served past midnight , including the landlord , who demanded and received a cut of the profit .
74024	who was everything	who	PRON	who	nsubj	Helen	Helen	(4, 6)	(',', '.')	He embraced Helen , who was everything .
74025	that clinched the bus	that	DET	that	nsubj	commission	minus commission	(4, 7)	(',', '.')	Even minus commission , that clinched the bus .
74026	which featured an enclosed patio with a Spanish - speaking parrot	which	DET	which	nsubj	Placita	La Placita	(14, 24)	(',', '.')	> Berenice and Martin treated themselves to margaritas at La Placita in Billings , which featured an enclosed patio with a Spanish-speaking parrot .
74027	that reminded him of death	that	DET	that	nsubj	pallor	a dazzling pallor	(14, 18)	('pallor', '.')	The sun spangling through new spring foliage hurt his eyes with a dazzling pallor that reminded him of death .
74028	which was in her name	which	DET	which	nsubj	lease	the lease	(21, 25)	(',', '.')	Helen would have to fly back for at least a month to wrap up her job , settle the lease , which was in her name .
74029	"who yelled , "" Hah , "" and waved his arm"	who	PRON	who	nsubj	John	John	(14, 24)	(',', '.')	"The stallion broke into a run , hooves thudding , nearly upon John , who yelled , "" Hah , "" and waved his arm ."
74030	who lived with a busboy from the New York hotel where he 'd awakened from his spree	he	PRON	who	nsubj	sons	his three sons	(37, 53)	(',', '.')	With the family dancers starring in festivals from Washington , D.C. , to Alabama , Clayton drove a brand-new Bronco and was building a house for each of his three sons , even Martin , who lived with a busboy from the New York hotel where he 'd awakened from his spree .
74031	who treated him @	who	PRON	who	nsubj	woman	the spirit woman	(9, 12)	(',', '@')	John was n't unhappy with the spirit woman , who treated him @ @
74032	that seemed to exactly mark their destination	that	DET	that	nsubj	filament	a filament	(6, 12)	('smoke', '.')	they scrutinized a filament of smoke that seemed to exactly mark their destination .
74033	that dully returned the sun 's light	that	DET	that	nsubj	escarpment	a gray limestone escarpment	(25, 31)	('escarpment', '.')	<p> Emerging from the Big Lodge on the last afternoon , Clayton faced a line of hills , a gray limestone escarpment that dully returned the sun 's light .
74034	who had died a century earlier	who	PRON	who	nsubj	hundreds	hundreds	(9, 14)	('Crows', ',')	Beneath the formation were interred hundreds of Crows who had died a century earlier , many wrapped against the winter cold in smallpox-infected blankets issued by the United States government .
74035	who had entered the Big Lodge	who	PRON	who	nsubj	Many	Many	(2, 7)	('Many', 'were')	Many who had entered the Big Lodge were succored and uplifted by the hallowed ritual , even for the rest of their lives .
74036	who worked at the shipyards in nearby Chester	who	PRON	who	nsubj	husband	her husband	(9, 16)	(',', '.')	She lived in the back with her husband , who worked at the shipyards in nearby Chester .
74037	I went whom to school with lived	I	PRON	whom	pobj	kids	the kids	(12, 18)	('kids', '.')	He was from the project , where many of the kids whom I went to school with lived .
74038	that hung from the porch	that	DET	that	nsubj	plaque	the wood plaque	(11, 15)	('plaque', '.')	The house still had the name Stewart on the wood plaque that hung from the porch .
74039	that shimmered in the morning light	that	DET	that	nsubj	color	an blue color	(11, 16)	('color', '.')	It was graceful and slender , an ice-blue color that shimmered in the morning light .
74040	who was two years older than me	who	PRON	who	nsubj	brother	My brother	(3, 9)	(',', ',')	My brother , who was two years older than me , lay on his bed reading .
74041	that always stayed in their cluttered front yard	that	DET	that	nsubj	wheelbarrow	McClearys wheelbarrow	(24, 31)	('wheelbarrow', '.')	Once , he stopped and looked around when he heard me , but I had already ducked down behind the McClearys ' wheelbarrow that always stayed in their cluttered front yard .
74042	that seemed to be in every place at one time	that	DET	that	nsubj	arms	lanky arms	(16, 25)	('arms', '.')	She was a tall , thin woman with glistening black hair and long , lanky arms that seemed to be in every place at one time .
74043	that mattered more and was less comprehensible than any forces outside their home	that	DET	that	nsubj	lives	their lives	(7, 19)	('lives', '.')	Something at the center of their lives that mattered more and was less comprehensible than any forces outside their home .
74044	that let everybody , including me ,	that	DET	that	nsubj	phrase	a soft phrase	(45, 51)	('phrase', 'off')	"But the Olans ' baby had passed away during the night : I could n't bring myself to say "" died "" for a long while , because it was just the same as with my mother 's "" sadness , "" a soft phrase that let everybody , including me , off the hook ."
74045	who 'd appeared in the hotel lobby	who	PRON	who	nsubj	one	The tiny haired one	(7, 13)	('one', 'was')	The tiny dark-haired one who 'd appeared in the hotel lobby was Rose ; the round-cheeked one driving the battered van , with her blond hair frizzing in all directions , was Bianca .
74046	who called to mind his own mother sixty years earlier	who	PRON	who	nsubj	one	The blond one	(4, 13)	(',', ',')	The blond one , who called to mind his own mother sixty years earlier , pulled out of the hotel driveway too fast and said nothing during the short drive to the Humboldts ' house .
74047	who chauffeured him about or offered trays of canapes at parties	who	PRON	who	nsubj	people	the young people	(26, 36)	('people', '?')	They all dressed so casually , especially in this country ; their faces were so unmarked-how could anyone tell them from the young people who chauffeured him about or offered trays of canapes at parties ?
74048	that looked like any other	that	DET	that	nsubj	room	a room	(5, 9)	('room', ';')	He woke in a room that looked like any other ; each morning a different stranger appeared and drove him to the institute .
74049	that hung from his shoulder	that	DET	that	nsubj	bag	the battered leather bag	(5, 9)	('bag', ',')	In the battered leather bag that hung from his shoulder , he felt the bottle he 'd carried across the ocean as a special gift for his hostess .
74050	who was her advisor	who	PRON	who	nsubj	Constance	Constance	(21, 24)	(',', '.')	Entirely typical , Bianca thought ; Rose submitted herself to Roger 's boring monologues as a way of pleasing Constance , who was her advisor .
74051	that trapped him as securely as a fishnet	that	DET	that	nsubj	canvas	canvas	(16, 23)	('canvas', '.')	She helped him into a long , low , elaborately curved chair , webbed with canvas that trapped him as securely as a fishnet .
74052	who was at least elated	who	PRON	who	nsubj	companion	Her companion	(3, 7)	(',', ',')	Her companion , who was at least elated , reached into his magic bag once more .
74053	which he fastened to the first	he	PRON	which	dobj	another	then another	(18, 23)	(',', '.')	He dipped a wire shape in the basin and blew a large bubble ; then another , which he fastened to the first .
74054	that seemed simplistic to him ,	that	DET	that	nsubj	interactions	molecular interactions	(8, 13)	('interactions', 'incomprehensible')	He launched into an explanation of molecular interactions that seemed simplistic to him , incomprehensible to her .
74055	who did wonderful tricks	who	PRON	who	nsubj	grandfather	a grandfather	(8, 11)	('grandfather', '.')	"She said , "" I had a grandfather who did wonderful tricks ."
74056	that Rose interpreted one way	Rose	PROPN	that	dobj	experiment	one small kinetics experiment	(10, 14)	('experiment', ',')	At its root had been one small kinetics experiment that Rose interpreted one way , she herself another .
74057	who had to pee	who	PRON	who	nsubj	boy	a little boy	(10, 13)	('boy', '.')	And crossing and uncrossing his legs like a little boy who had to pee .
74058	who raised buffalo with his wife not far from Ithaca and peddled the meat	who	PRON	who	nsubj	man	a man	(13, 26)	(',', '.')	In graduate school she had once met a man , a philosopher , who raised buffalo with his wife not far from Ithaca and peddled the meat .
74059	which resembled in miniature the nurse 's cap worn by a woman he 'd loved during the war	he	PRON	which	nsubj	pills	two large white pills	(21, 38)	(',', ';')	A boy young enough to be his grandson had given him two large white pills in a white pleated cup , which resembled in miniature the nurse 's cap worn by a woman he 'd loved during the war ; the woman 's name had vanished , as had the pain , and his entire body felt blissful .
74060	that was neither grand nor on or near an island	that	DET	that	nsubj	town	a town	(13, 22)	('town', '.')	Here is a second lieutenant from Grand Island , Nebraska , a town that was neither grand nor on or near an island .
74061	who lived here before	who	PRON	who	nsubj	devils	Those poor devils	(3, 6)	('devils', ',')	"Those poor devils who lived here before , "" the sergeant kept saying , "" they did n't know shit about grass , poor devils "" <p>"
74062	who 'd received a dishonorable discharge for mental incompetence	who	PRON	who	nsubj	guy	a guy	(13, 21)	('Dopey', '.')	She was sitting in a corner with a guy everyone called Dopey who 'd received a dishonorable discharge for mental incompetence .
74063	that were our inspirations and raw precursors	that	DET	that	nsubj	Days	the Days	(20, 26)	('uprisings', '.')	That was the year of the revolutionary socialists in Paris , of the Days of Rage in Chicago-uprisings that were our inspirations and raw precursors .
74064	who took his revolutionary name from the Ayatollah Khomeini	who	PRON	who	nsubj	Ruholla	Ruholla	(2, 10)	(',', ',')	Ruholla , who took his revolutionary name from the Ayatollah Khomeini , was born Bruce Robins .
74065	who violated her vow of chastity	who	PRON	who	nsubj	nun	the medieval nun	(12, 17)	('nun', '.')	Heloise , born Susan Jones , renamed herself for the medieval nun who violated her vow of chastity .
74066	that arose in the 1970s and ' 80s	that	DET	that	nsubj	movements	the many liberation movements	(8, 15)	('movements', ',')	"@ @ denominator of the many liberation movements that arose in the 1970s and ' 80s , during what we called "" late capitalism ."
74067	by which authority has its hold on us	authority	NOUN	which	pobj	constraints	All the grammatical constraints	(11, 18)	('by', 'be')	All the grammatical , intellectual , and natural constraints by which authority has its hold on us must be overthrown .
74068	by which we smuggled it into Israel	we	PRON	which	pobj	means	the means	(22, 28)	('by', 'and')	We have promised not to reveal the name of the nation where we worked on it , nor the means by which we smuggled it into Israel , and it pleases my whim to keep this promise .
74069	who helped out when we could get away from our duties	we	PRON	who	nsubj	we	we	(6, 16)	(',', ',')	And we of the Chie , who helped out when we could get away from our duties , were intelligent , careful , and obedient .
74070	who were sufficiently greedy , disloyal and stupid to work on such a project without asking questions	who	PRON	who	nsubj	staff	staff	(20, 36)	('staff', '.')	These two men -- human entropy incarnate -- were the best we could get when we tried to hire staff who were sufficiently greedy , disloyal and stupid to work on such a project without asking questions .
74071	which was an old auto - body shop in the Arab sector	which	DET	which	nsubj	zero	ground zero	(9, 20)	(',', ',')	> mile and a half from ground zero , which was an old auto-body shop in the Arab sector , and had brought bread , goat cheese , and red wine .
74072	who were wearing their customary black and exposed to the full force of the blast	who	PRON	who	nsubj	Heloise	only Heloise	(7, 21)	(',', ',')	But only Heloise and Ruhollah , who were wearing their customary black and exposed to the full force of the blast , had their wish .
74073	at which we failed	we	PRON	which	pobj	enterprise	perhaps the enterprise	(37, 40)	('at', 'one')	But I regard my trial as <p> first-rate opportunity to plead our case and persuade bolder spirits of the perfection of our analysis and our cause , and perhaps the enterprise at which we failed
74074	which seemed to rise toward it as if blown by a festive and brilliant wind	which	DET	which	nsubj	city	the radiant city	(6, 20)	('city', '.')	It hung over the radiant city which seemed to rise toward it as if blown by a festive and brilliant wind .
74075	we thought that Nanny might want to eat in her new home	Nanny	PROPN	that	nsubj	centers	the soft centers	(12, 23)	('leaf', '.')	Calhoon still holding the soft centers of the ti-leaf that we thought Nanny might want to eat in her new home .
74076	who struggles against his rope	who	PRON	who	nsubj	Kid	the Kid	(11, 15)	('Kid', '.')	I 'm feeding Nanny and Calhoon gets Billy the Kid who struggles against his rope .
74077	that could cut your finger off	that	DET	that	nsubj	ridges	ridges	(13, 18)	('them', '.')	Billy had mouflon horns , two big curls with ridges in them that could cut your finger off .
74078	who bumps Jerry	who	PRON	who	nsubj	Cal	Cal	(4, 6)	('Cal', 'and')	so I bump Cal who bumps Jerry
74079	that Cal brought	Cal	PROPN	that	dobj	leafs	the ti - leafs	(11, 13)	('leafs', '.')	pet her as she nibble lips the ti-leafs that Cal brought .
74080	who laughs ,	who	PRON	who	nsubj	everybody	everybody	(2, 4)	('everybody', 'look')	And everybody who laughs , look them all in the eye until they stop .
74081	which , extended and diffused	which	DET	which	nsubj	suburbs	residential suburbs	(13, 17)	('suburbs', ',')	The huge scoops of blue bay afroth with beaches separated residential suburbs which , extended and diffused , divided it from the Blue Mountains .
74082	who 'd worked with David Lean in the sixties	who	PRON	who	nsubj	Pommie	"a small , hunched , looking "" Pommie"	(24, 32)	(')', ',')	"Keneret 's usual driver was Peter Treddaway , a small , hunched , worried-looking "" Pommie "" ( an Englishman ) who 'd worked with David Lean in the sixties , then come down to work with Peter Weir and stayed ."
74083	who wants , needs	who	PRON	who	nsubj	someone	someone	(21, 24)	('someone', ',')	Half of him is comic , ebullient , perverse , the other half 's a worrier , a perfectionist , someone who wants , needs , people to see what he 's done .
74084	who , pink with excitement	who	PRON	who	nsubj	Spear	Spear	(11, 15)	('Spear', ',')	""" <p> Keneret waved this over to Spear who , pink with excitement , turned on his critical spigot and described Harmel 's montage , the variety of his shots , their rhythm , dark scenes , light ones , crowded , bare ones ."
74085	that composes a Lear , Ulysses ,	that	DET	that	nsubj	heat	the heat	(23, 29)	('heat', 'Opus')	""" <p> Spear : "" I do n't care how brainy people are , they ca n't fire up the heat that composes a Lear , Ulysses , Opus 111 ."
74086	that equal Newton	that	DET	that	nsubj	projects	great collective science projects	(7, 9)	('projects', ',')	Maybe there are great collective science projects that equal Newton , but art 's emotional .
74087	who put needles all along his spinal column	who	PRON	who	nsubj	acupuncturist	an acupuncturist	(4, 11)	('acupuncturist', '.')	@ to an acupuncturist who put needles all along his spinal column .
74088	who wore a little plastic bag around her waist	who	PRON	who	nsubj	woman	a woman	(10, 18)	('woman', '.')	> Matthew 's first real love was with a woman who wore a little plastic bag around her waist .
74089	who used straw and tar in his paintings	who	PRON	who	nsubj	Kiefer	Anselm Kiefer	(16, 23)	(',', '.')	He admired M.C. Escher and Vermeer , and the mythology and energy of Anselm Kiefer , who used straw and tar in his paintings .
74090	who lived in Elkhart	who	PRON	who	nsubj	biker	a nearsighted biker	(13, 16)	('Blind', ',')	<p> Matthew 's best friend , a nearsighted biker named Blind who lived in Elkhart , said the meaning of life was finding out what you liked to do and doing it .
74091	who slept with her mouth moving	who	PRON	who	nsubj	woman	the woman	(12, 17)	(',', '.')	Then he would be very happy for the woman beside him , who slept with her mouth moving .
74092	who lived at home	who	PRON	who	nsubj	man	a old man	(15, 18)	('man', '.')	She said she would not date a twenty-eight-year-old man who lived at home .
74093	which had started to hemorrhage	which	DET	which	nsubj	brain	the brain	(26, 30)	('brain', ',')	A few years later , when he was truly dying of angioma , the cluster of malformed veins in the occipital lobe of the brain which had started to hemorrhage , all the Mennonite houses along the flat stretch of land from South Bend to Shipshawanna had their lights on all night in prayer vigil the night before his operation .
74094	who bought her ballet shoes from the Family Thrift	who	PRON	who	nsubj	Blue	The Sparrow Blue	(3, 11)	('Blue', 'will')	The Sparrow Blue who bought her ballet shoes from the Family Thrift will someday , Taiesha 's story goes , make himself rich .
74095	who won maid contests	who	PRON	who	nsubj	maids	maids	(2, 5)	('maids', 'will')	And maids who won maid contests will sew her sleeveless , cloud-soft gowns , and Taiesha will dress herself beautifully , and Sparrow will see her and smile proudly .
74096	that keep sexy models thin	that	DET	that	nsubj	foods	healthy foods	(14, 18)	('foods', '.')	She will not , she tells herself , eat the adult , healthy foods that keep sexy models thin .
74097	who touched herself listening to women in a locked bedroom	who	PRON	who	nsubj	one	the only one	(7, 16)	('one', 'make')	And she Taiesha is the only one who touched herself listening to women in a locked bedroom make love .
74098	who send information on the cash registers to the Middle East	who	PRON	who	nsubj	spies	spies	(9, 19)	('spies', '.')	I explained about Burger Kings being run by spies who send information on the cash registers to the Middle East .
74099	which I eat almost every night	I	PRON	which	dobj	marshmallows	some flavored marshmallows	(26, 31)	(',', '.')	I 'm going to prowl to the kitchen and sneak myself some Kool-Pop-flavored marshmallows like we used to share , which I eat almost every night .
74100	that had soaped windows and stunk	that	DET	that	nsubj	place	a place	(24, 29)	('place', '.')	It was not the shame she had expected from herself : It was not the shame of buying used clothes in a place that had soaped windows and stunk .
74101	that could protect her from winter colds , drive - by shootings , and the wrong nutrition	that	DET	that	nsubj	mind	a mind	(9, 25)	('mind', '.')	She sees eyes in front of a mind that could protect her from winter colds , drive-by shootings , and the wrong nutrition .
74102	who looked only slightly too old to be his daughter	who	PRON	who	nsubj	woman	an attractive younger woman	(24, 33)	('woman', '--')	At the other , what appeared to be a May-December pairing-a gray-haired man with an attractive younger woman who looked only slightly too old to be his daughter -- was being a bit more lively .
74103	that comes from living in close proximity in a student - housing ghetto while trying to maintain a household on no money at all	that	DET	that	nsubj	kind	the kind	(20, 43)	('bond', '.')	They 'd been pregnant together , and then young mothers together , and had formed the kind of special bond that comes from living in close proximity in a student-housing ghetto while trying to maintain a household on no money at all .
74104	who @ @	who	PRON	who	nsubj	looked	He looked	(5, 7)	(',', '@')	He looked at Marlene , who @ @
74105	which began to lengthen	which	DET	which	nsubj	silence	silence	(2, 5)	(',', '.')	silence , which began to lengthen .
74106	that said the woman 's place was in the home and the man 's job was to take care of her , and	job	NOUN	that	nsubj	model	a social model	(12, 34)	('model', 'their')	They were the last to be brought up on a social model that said the woman 's place was in the home and the man 's job was to take care of her , and
74107	that seemed practiced	that	DET	that	nsubj	step	step	(15, 17)	('step', '.')	The boy had a lithe , athletic build and moved with a lightness of step that seemed practiced .
74108	who come in here	who	PRON	who	nsubj	women	these women	(20, 23)	('women', 'are')	I moonlight as a male stripper at a club down in Des Moines , and a lot of these women who come in here are more or less regulars down there .
74109	who taught math	who	PRON	who	nsubj	Gadebski	Gadebski	(12, 14)	(',', '.')	The darkest factor during my time at the school was Gadebski , who taught math .
74110	who have tortured me for no reason and have cast filth and lies at me	who	PRON	who	nsubj	people	nasty people	(12, 26)	('people', '.')	At all stages of my life I have encountered nasty people who have tortured me for no reason and have cast filth and lies at me .
74111	"which means "" loathsome "" or "" nasty"	which	DET	which	nsubj	gadki	the word gadki	(6, 13)	(',', '.')	"comes from the word gadki , which means "" loathsome "" or "" nasty ."
