	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
173977	that he was good at	he	PRON	that	mark	one	one	(22, 26)	('one', '.')	He liked her right away because she talked about herself , and he enjoyed playing the role of listener , one that he was good at .
173978	that came slowly until it grew so powerful it cleared the mind of all else	it	PRON	that	nsubj	numbness	the numbness	(7, 21)	('numbness', '.')	What he liked most was the numbness that came slowly until it grew so powerful it cleared the mind of all else .
173979	who stole my money	who	PRON	who	nsubj	man	the man	(5, 8)	('man', '.')	""" That 's the man who stole my money . """
173980	that would do in either case	that	DET	that	nsubj	answer	lawyer answer	(12, 17)	('answer', '.')	Then he gave the correct answer , a lawyer 's answer that would do in either case .
173981	that approached violence	that	DET	that	nsubj	ugliness	ugliness	(7, 9)	('ugliness', ',')	There were shouting and accusations , ugliness that approached violence , and finally a tired , resigned hatred between them .
173982	who had suffocated on the night	who	PRON	who	nsubj	parents	parents	(20, 25)	('child', 'he')	It was a suppression hearing on the confession obtained from Jack and Marylin Jenkins , parents of the child who had suffocated on the night he met Martha .
173983	which is what they usually did to punish her	they	PRON	which	nsubj	lesson	a lesson	(26, 34)	(',', ',')	So they put her in a plastic bag , a big , thick plastic bag to quieten her down and maybe teach her a lesson , which is what they usually did to punish her , they said , because they did n't believe in spanking .
173984	that was crucial to the prosecution	that	DET	that	nsubj	evidence	evidence	(2, 7)	('evidence', '.')	destroying evidence that was crucial to the prosecution .
173985	who looked both guilty and relieved	who	PRON	who	nsubj	couple	the couple	(17, 22)	('couple', '.')	It 's OK , no big thing , and smiled at the defense lawyer and the couple who looked both guilty and relieved .
173986	which probably saved his life	which	DET	which	nsubj	door	the door	(9, 13)	(',', ',')	Ronald half-turned toward the door , which probably saved his life , and the manager shot through the counter .
173987	that followed him as he walked the halls in his magic suit	he	PRON	that	nsubj	stares	the stares	(6, 17)	('stares', '.')	He was oblivious to the stares that followed him as he walked the halls in his magic suit .
173988	who met him at the door	who	PRON	who	nsubj	Martha	Martha	(9, 14)	(',', '.')	Everyone was inside , waiting , except Martha , who met him at the door .
173989	who smiled to show everything was fine	everything	PRON	who	nsubj	Martha	Martha	(9, 15)	(',', '.')	> Brewer nodded , looked questioningly at Martha , who smiled to show everything was fine .
173990	that kept it from bursting	that	DET	that	nsubj	balloon	the balloon	(20, 24)	('balloon', '.')	Although his hand was trembling , he managed to center the small piece of clear plastic tape on the balloon that kept it from bursting .
173991	which produced face cards every time	which	DET	which	nsubj	cards	his shaved cards	(7, 12)	('cards', '.')	his hollow cane , his shaved cards which produced face cards every time .
173992	which made wine from water	which	DET	which	nsubj	beaker	the walled beaker	(12, 16)	('beaker', ',')	He revealed to them the secrets of the double-walled beaker which made wine from water , and showed them the secret compartment in his hat .
173993	who simply waves them on	who	PRON	who	nsubj	official	the bored official	(24, 28)	('partition', '.')	At the Vienna airport I see the passengers ahead of me flashing their travel documents to the bored official behind the glass partition who simply waves them on .
173994	whose face pulls the memory trigger and holds it	face	NOUN	whose	poss	Freud	Sigmund Freud	(25, 33)	(',', '.')	Both men are bearded , as am I , and as is the man on the fifty-schilling note , Sigmund Freud , whose face pulls the memory trigger and holds it .
173995	which subsequently moved around the corner to the Sperglasse	which	DET	which	nsubj	Obergymnasium	the poldstadter und Obergymnasium	(18, 26)	(',', '.')	Freud went to the Leo-poldstadter Communal-Real-und Obergymnasium in Taborstrasse 24 , which subsequently moved around the corner to the Sperglasse .
173996	who is to read a paper	who	PRON	who	nsubj	wife	my new wife	(15, 20)	(',', '.')	As a chemist , I am here as a consort to my new wife , who is to read a paper .
173997	who terrified us with his jailor 's voice	who	PRON	who	nsubj	geographer	the geographer	(4, 11)	('geographer', ',')	I recall the geographer who terrified us with his jailor 's voice , only to end up himself in a jail , and then in a gas oven . @ @
173998	who kept recording my misbehavior in the class record book	who	PRON	who	nsubj	bobbing	bobbing	(12, 21)	(',', '.')	bobbing Adam 's apple , high voice , and panicky look , who kept recording my misbehavior in the class record book .
173999	in which I communicated sub rosa with one of my friends	I	PRON	which	pobj	way	the way	(10, 20)	('in', 'By')	An even more elaborate revenge was the way in which I communicated sub rosa with one of my friends .
174000	which required competence in semaphore and in Morse code	which	DET	which	nsubj	Communications	Communications	(14, 22)	"('""', '.')"	"In boy scouts I had earned a merit badge for "" Communications , "" which required competence in semaphore and in Morse code ."
174001	with which I scan a five - decade gulf	I	PRON	which	pobj	ease	the picosecond ease	(9, 17)	('with', 'Wittgenstein')	I am staggered by the picosecond ease with which I scan a five-decade gulf .
174002	that made my mouth dry	mouth	NOUN	that	nsubj	woman	the first woman	(30, 34)	('woman', 'and')	The names and even faces of some of my lovers from the intervening five decades have sunk to the depths of memory , but the name of the first woman that made my mouth dry and my hands moist still floats on the surface .
174003	which ended shortly after I moved to Mexico City at twenty - six	I	PRON	which	nsubj	marriage	my first marriage	(22, 34)	('marriage', '.')	Even though my wife showed remarkable toleration , my mother was clearly a contributing factor to the failure of my first marriage which ended shortly after I moved to Mexico City at twenty-six .
174004	who had taken me at age four to my first opera in Sofia	who	PRON	who	nsubj	father	all my father	(7, 19)	('father', '.')	It was after all my father who had taken me at age four to my first opera in Sofia .
174005	which is Saralyn	which	DET	which	nsubj	name	my right name	(24, 26)	('name', '.')	I 'm tired of being called Bunny but nobody in this town is going to change and call me by my right name which is Saralyn .
174006	who ran	who	PRON	who	nsubj	man	The man	(2, 3)	('man', 'Ho')	The man who ran
174007	that keeps up with Rhonda	that	DET	that	nsubj	person	the only person	(9, 13)	('family', ';')	I 'm the only person in my family that keeps up with Rhonda ; nobody wants to hear what she has to say .
174008	that she sends	she	PRON	that	dobj	cards	the cards	(5, 7)	('cards', ';')	I love the cards that she sends ; no two have ever been the same .
174009	I need that to see	I	PRON	that	dobj	man	a man	(9, 13)	('Carolina', ',')	""" There 's a man in South Carolina that I need to see , "" she had told me . """
174010	that had a big bull on it	that	DET	that	nsubj	buckle	a belt buckle	(6, 12)	('buckle', '.')	He was wearing a belt buckle that had a big bull on it .
174011	who work there	who	PRON	who	nsubj	slobs	the deprived slobs	(13, 15)	('slobs', '.')	I know why , too -- a cheap thrill for the deprived slobs who work there .
174012	that told what happened	what	PRON	that	nsubj	one	the one	(24, 27)	('sent', '.')	Sometimes Rhonda does n't stay in the same place long enough to get my cards , but she did get the one I sent that told what happened .
174013	that came right after Hard Times	that	DET	that	nsubj	cards	those cards	(9, 14)	('cards', ',')	But now I 'm looking for those cards that came right after Hard Times , so @ @
174014	that 's in the crowd	that	DET	that	nsubj	woman	a woman	(9, 13)	('woman', 'looking')	Rhonda had circled the blond head of a woman that 's in the crowd looking , and from the back it really does look like her .
174015	that has people at Niagara Fails	that	DET	that	nsubj	one	this one	(6, 11)	('one', '.')	and then I got this one that has people at Niagara Fails .
174016	who has teeth bigger than mine and a neck like a giraffe	who	PRON	who	nsubj	Scott	Sandy Scott	(20, 31)	('Scott', '.')	I do n't know if I would 've had a good time anyway ; I went with Sandy Scott who has teeth bigger than mine and a neck like a giraffe .
174017	that Rhonda told me about men will try what to do	men	NOUN	that	dative	all	all	(10, 20)	('all', ',')	; I guess I felt funny because of all that Rhonda told me about what men will try to do , and because I had n't heard from her .
174018	that now edged his mother 's land	that	DET	that	nsubj	first	the first	(28, 34)	('houses', '.')	They had married just out of college and built a little house on the corner of the farm , the first in the row of little houses that now edged his mother 's land .
174019	that he was	he	PRON	that	mark	dupe	dupe	(5, 7)	('dupe', ',')	In fact , dupe that he was , he had n't even known about the bagboy or the apartment over the pool hall until after Karen Sue had left , until his mother heard it .
174020	who tormented her only child	who	PRON	who	nsubj	mother	A mother	(2, 6)	('mother', '.')	A mother who tormented her only child .
174021	who loved words and language and ideas	who	PRON	who	nsubj	wife	A wife	(2, 8)	('wife', 'running')	A wife who loved words and language and ideas running off with a meat clerk .
174022	that will put some zip in your SOS	that	DET	that	nsubj	suggestions	some suggestions	(7, 14)	('suggestions', '.')	"Let me give you some suggestions that will put some zip in your SOS . """
174023	that has the best amaretto fudge	that	DET	that	nsubj	parlor	a lovely little cream parlor	(23, 28)	('mall', '.')	"It is a sin against the temple of the body , but there is a lovely little ice cream parlor in the mall that has the best amaretto fudge . """
174024	who saw	who	PRON	who	nsubj	everybody	everybody	(12, 13)	('everybody', 'the')	He was carrying a load of toilet paper to Atlanta and everybody who saw
174025	who lived life at the surface and found it rich and pleasant	it	PRON	who	nsubj	woman	this loving woman	(31, 42)	('woman', '.')	Lawrence noted the thickness of her thigh spread across the metal stool and thought of Karen Sue 's thinness ; yet he was warmly disposed to this fudge-loving woman who lived life at the surface and found it rich and pleasant .
174026	who had hair down to her	who	PRON	who	nsubj	customer	a new customer	(30, 35)	('customer', '....')	"<p> "" Is your ex-wife 's name Kara and did she used to wear her hair long , because I 've got a new customer who had hair down to her ...."
174027	that comes along for a roll in the hay	that	DET	that	nsubj	hunk	the first hunk	(5, 13)	('hunk', ',')	she grabs the first hunk that comes along for a roll in the hay
174028	who had stood at the bedroom window of their little home and pretended the lights from his mother 's house	who	PRON	who	nsubj	girl	the slender , tongued girl	(38, 57)	('girl', 'were')	Could this be happening , Lawrence wondered , sitting in a mall and discussing with a lovely stranger the woman he had shared his life with for ten years , the slender , sharp-tongued girl who had stood at the bedroom window of their little home and pretended the lights from his mother 's house were the coast of France and quoted poetry .
174029	who is very dark and big - nosed in an English way	who	PRON	who	nsubj	cottage	the cottage	(10, 21)	(',', ',')	The scene shifts to the cottage and the girl , who is very dark and big-nosed in an English way , tells the young man she is pregnant and
174030	who knows	who	PRON	who	nsubj	children	children	(6, 7)	(',', ',')	You would n't have children , who knows , maybe you could n't .
174031	who returns to England	who	PRON	who	nsubj	man	the young man	(19, 22)	('continent', ',')	> Lawrence had missed several episodes of Masterpiece Theatre , the adventures of the young man on the continent who returns to England , now middle-aged and wealthy , and under the name he had assumed when he fled England years before .
174032	who lived in the rich texture and flow of life and by the good will of Providence	who	PRON	who	nsubj	One	One	(1, 17)	('One', 'was')	One who lived in the rich texture and flow of life and by the good will of Providence was not guilty of conscious hypocrisy .
174033	which lingered in the shady depressions of the ridge	which	DET	which	nsubj	snow	melting snow	(26, 34)	('snow', '.')	I was gazing out at the same highway , at the same meadows of timothy and alfalfa , at the identical patches of rapidly melting snow which lingered in the shady depressions of the ridge .
174034	which had turned into my gravel drive	which	DET	which	nsubj	pickup	the pickup	(12, 18)	('pickup', '.')	The roads were dry , and dust trailed behind the pickup which had turned into my gravel drive .
174035	which was where Henry Carris came to tell me my father had died	father	NOUN	which	nsubj	p	< p	(15, 27)	(',', '.')	<p> Three weeks before I had been living in Casper , Wyoming , which was where Henry Carris came to tell me my father had died .
174036	who sold newspapers	who	PRON	who	nsubj	woman	the old woman	(5, 7)	('woman', '?')	Was it the old woman who sold newspapers ?
174037	who waves to me every morning from his window	who	PRON	who	nsubj	man	Or the man	(3, 11)	('man', '?')	Or the man who waves to me every morning from his window ?
174038	which slanted through the filmy curtains	which	DET	which	nsubj	sunlight	the sunlight	(32, 37)	('sunlight', '.')	I was at the sink , running the water , waiting for the hot to siphon through the pipes , while Angie paced the linoleum floor in and out of the sunlight which slanted through the filmy curtains .
174039	which was good habitat for deer and grouse	which	DET	which	nsubj	spruce	the Engelmann spruce	(29, 36)	('spruce', '.')	Sometimes I went along on my pinto pony , and we 'd ascend the steep gullies , circle the aspen benches , and climb up to the Engelmann spruce which was good habitat for deer and grouse .
174040	which had calved	which	DET	which	nsubj	cow	a cow	(12, 14)	('cow', '.')	Once in the white-skinned quakies we found a cow which had calved .
174041	which smelled vaguely of roses	which	DET	which	nsubj	curls	lacquered curls	(8, 12)	('curls', ',')	She wore her hair in cascading lacquered curls which smelled vaguely of roses , and I used to wonder why she made herself such a spectacle .
174042	which troubled me	which	DET	which	nsubj	darkness	the darkness	(7, 9)	('darkness', '.')	But it was not merely the darkness which troubled me .
174043	through which came the noises of his anguished sleep	noises	NOUN	which	pobj	door	father open door	(14, 22)	('through', 'I')	I would creep from my room , past my father 's open door through which came the noises of his anguished sleep .
174044	that seeing her gave concrete and sensory rationale to my fear	her	PRON	that	nsubj	glare	such a ferocious glare	(4, 14)	('glare', '.')	such a ferocious glare that seeing her gave concrete and sensory rationale to my fear .
174045	that was like music	that	DET	that	nsubj	way	a way	(7, 10)	('speaking', '.')	My mother had a way of speaking that was like music .
174046	which formed themselves from nowhere and blew heedlessly across the blank terrain	which	DET	which	nsubj	musings	these musings	(7, 18)	('musings', '.')	I assumed my exhaustion spawned these musings which formed themselves from nowhere and blew heedlessly across the blank terrain .
174047	which were my mother 's daily encounters	which	DET	which	nsubj	sun	the midday sun	(22, 28)	(',', '.')	I had become used to the cool silent mornings , the midday sun , the slow slide from evening into night , which were my mother 's daily encounters .
174048	which had to be filed with the probate court	which	DET	which	nsubj	documents	some documents	(15, 23)	('office', '.')	I went into town on Monday to sign some documents at the lawyer 's office which had to be filed with the probate court .
174049	that hung low over the tables	that	DET	that	nsubj	fixtures	wheel light fixtures	(15, 20)	('fixtures', '.')	Behind the bar a mirror reflected the liquor bottles and the wagon wheel light fixtures that hung low over the tables .
174050	who had sat down	who	PRON	who	nsubj	someone	just someone	(5, 8)	('someone', '.')	He was just someone who had sat down .
174051	which came disembodied from behind a knot of people in the corner	which	DET	which	nsubj	song	a country song	(30, 41)	('song', '.')	A pool game started up at the back of the room , and the jukebox , silent until then , rolled out a country-and-western song which came disembodied from behind a knot of people in the corner .
174052	some of whom I used to know	I	PRON	whom	pobj	crowd	a crowd	(27, 33)	('of', 'p')	I was in a bar called the Wagon Wheel , in a town I grew up near , in a crowd of people , some of whom I used to know .
174053	which was just as distinctive , like someone slightly off balance , leaning forward , unable to stop a spring into midair	which	DET	which	nsubj	way	a way	(18, 39)	('standing', '.')	His red hair was usually the first thing one noticed , but he had a way of standing which was just as distinctive , like someone slightly off balance , leaning forward , unable to stop a spring into midair .
174054	who saw a naked woman	who	PRON	who	nsubj	driver	a truck driver	(7, 11)	('driver', ',')	He told one about a truck driver who saw a naked woman , but now I ca n't remember it .
174055	who 'd laid herself across the train tracks and covered herself with brush	who	PRON	who	nsubj	lady	the lady	(21, 33)	('lady', 'so')	I was down there a lot after school let out for summer , listening to them talk about the lady who 'd laid herself across the train tracks and covered herself with brush
174056	who 'd got her pregnant	who	PRON	who	nsubj	McPeck	Matt McPeck	(7, 11)	('McPeck', ',')	She thought it was Matt McPeck who 'd got her pregnant , but she could n't be sure .
174057	who ran	who	PRON	who	nsubj	Gray	Mr. Gray	(12, 13)	(',', '.')	I almost let the secret slip once , to Mr. Gray , who ran .
174058	I thought that was real generous and real clever	that	DET	that	nsubj	something	something	(6, 14)	('something', '.')	Still , I did something that I thought was real generous and real clever .
174059	which is only about two miles from the hamlet	which	DET	which	nsubj	motel	the Haven motel	(8, 16)	(',', ',')	Then I called the Outer Haven motel , which is only about two miles from the hamlet , and I made a reservation for three nights .
174060	I had which to make sure she got all out	she	PRON	which	dobj	placenta	the placenta	(6, 15)	(',', '.')	Then came the placenta , which I had to make sure she got all out .
174061	who got on	who	PRON	who	nsubj	Everyone	Everyone	(2, 4)	('else', 'sat')	Everyone else who got on sat at the front .
174062	who never ripened	who	PRON	who	nsubj	girl	a girl	(10, 12)	('girl', ',')	She was a spinster at twenty , a girl who never ripened , her hips narrow as a boy 's and bone-hard
174063	that wall starve	wall	NOUN	that	dobj	shoat	the shoat	(24, 26)	('shoat', 'because')	She was small enough to hold in his two broad hands , but he let her drop , unwanted runt , the shoat that wall starve because it 's weaker than the rest , so you kill it and call yourself merciful .
174064	who told	who	PRON	who	nsubj	one	the one	(14, 15)	('one', '.')	Yes , I was the one he hit ; yes I was the one who told .
174065	that grew in its place	that	DET	that	nsubj	hair	the hair	(11, 15)	('hair', 'was')	His fine white hair fell out in patches and the hair that grew in its place was coarse and dark , glossy as my father 's hair .
174066	that had tried to invade the house each night	that	DET	that	nsubj	horde	a horde	(17, 25)	('horde', ',')	In the morning I 'd find their shells belly up on the steps , a horde that had tried to invade the house each night , and each night failed .
174067	who could change himself to human flesh and die for me	who	PRON	who	nsubj	God	this God	(16, 26)	('God', '.')	In the chill of those lightless winter mornings , I almost believed in this God who could change himself to human flesh and die for me .
174068	that rose in my heart	that	DET	that	nsubj	prayers	the prayers	(9, 13)	('prayers', 'called')	But alone , in my room , the prayers that rose in my heart called out to another god .
174069	who becomes flesh	who	PRON	who	nsubj	she	she	(2, 4)	('she', 'only')	, she who becomes flesh only to be crucified again and again .
174070	that would make her forget she was telling her father	she	PRON	that	nsubj	years	the years	(30, 39)	('years', ',')	she could see herself five minutes from then already down in the street below , taking a cab , riding away in the winter dusk and into the years that would make her forget she was telling her father ,
174071	that would throw the lock	that	DET	that	nsubj	key	the right key	(5, 9)	('key', '.')	Like the right key that would throw the lock .
174072	that she was there	she	PRON	that	mark	reason	the reason	(5, 8)	('reason', '.')	"It seemed the reason that she was there . """
174073	who had taught her how to salute and polish her shoes	who	PRON	who	nsubj	man	the man	(13, 23)	('man', ',')	He was not at all , not remotely , like the man who had taught her how to salute and polish her shoes , march
174074	who had fought in a war before she was born and caught a bullet in his chest and many years later left a note	who	PRON	who	nsubj	yard	the yard	(7, 30)	(',', ':')	double time around the yard , who had fought in a war before she was born and caught a bullet in his chest and many years later left a note
174075	that groped for his handkerchief	that	DET	that	nsubj	hand	the hand	(6, 10)	('hand', '.')	A tremor was in the hand that groped for his handkerchief .
174076	that would take her away with all possible speed	that	DET	that	nsubj	lift	the lift	(5, 13)	('lift', '.')	She wanted the lift that would take her away with all possible speed .
174077	who stood by the panel	who	PRON	who	nsubj	man	A heavy man	(4, 8)	(',', ',')	A heavy man , who stood by the panel , was staring at her tear-stained face .
174078	that showed a unicorn in flight	that	DET	that	nsubj	tapestry	a giant tapestry	(12, 17)	('tapestry', '.')	Most strikingly , the far wall was hung with a giant tapestry that showed a unicorn in flight .
174079	that seemed to spring from the room itself	that	DET	that	nsubj	shaft	a shaft	(20, 27)	('light', '....')	The single horn was overlong and tipped with cloud , the base of it bathed in a shaft of light that seemed to spring from the room itself .... <p
174080	that were velvet soft with a glint of cold	that	DET	that	nsubj	eyes	Dark black eyes	(8, 16)	('eyes', '.')	Dark and balding , pitch-black eyes that were velvet soft with a glint of cold .
174081	that swung	that	DET	that	nsubj	jacket	the jacket	(11, 12)	('jacket', 'unbuttoned')	For just a moment she caught the gleam inside the jacket that swung unbuttoned .
174082	who was chewing	who	PRON	who	nsubj	one	The one	(3, 5)	('one', 'waved')	The one who was chewing waved the question aside .
174083	that caught the shimmer	that	DET	that	nsubj	Waves	Waves	(3, 6)	('them', 'were')	Waves of them that caught the shimmer were tidal pools of the lake of light .
174084	who was well into middle age	who	PRON	who	nsubj	man	a man	(12, 17)	('man', '.')	He was looking at her with eyes of love , a man who was well into middle age .
174085	that held it	that	DET	that	nsubj	table	the table	(6, 8)	('table', '.')	His hand groped for the table that held it .
174086	she tried which to lower	she	PRON	which	dobj	head	his head	(6, 10)	(',', '.')	He raised his head , which she tried to lower .
174087	that was not her own to live	that	DET	that	nsubj	life	a life	(3, 9)	('life', '.')	From a life that was not her own to live .
174088	that smelled of lavender	that	DET	that	nsubj	soap	a soap	(29, 32)	('soap', '.')	As her groping fingers found the switch , she shut her eyes to the burst of light and held them shut while she washed her hands with a soap that smelled of lavender .
174089	who was not her mother just discernible on the walI	who	PRON	who	nsubj	girl	And yes the girl	(5, 14)	('girl', '.')	And yes , the girl who was not her mother just discernible on the walI .
174090	who had posed with a golden harp	who	PRON	who	nsubj	girl	The girl	(3, 9)	('girl', ',')	The girl who had posed with a golden harp , perhaps the one in the corner there .
174091	that escaped below	that	DET	that	nsubj	slice	a sharp slice	(23, 25)	('light', '.')	<p> Slipping into the shadowed room , she shut the door on all but a blade-sharp slice of light that escaped below .
174092	that would stop the blood	that	DET	that	nsubj	something	something	(10, 14)	('something', '.')	She began to search the box again for something that would stop the blood .
174093	who want what I have	I	PRON	who	nsubj	friends	the friends	(6, 10)	('friends', '.')	I am safe from the friends who want what I have .
174094	that swept her	that	DET	that	nsubj	anger	the anger	(7, 9)	('anger', '.')	Nor could she account for the anger that swept her .
174095	that shook her and died	that	DET	that	nsubj	wind	a wind	(5, 9)	('wind', '.')	It came like a wind that shook her and died .
174096	that surprised her	that	DET	that	nsubj	force	a force	(5, 7)	('force', '.')	"he cried with a force that surprised her . """
174097	who had left the room	who	PRON	who	nsubj	man	the man	(12, 16)	('man', '.')	She saw in them an alliance with her against the man who had left the room .
174098	that escaped the covers	that	DET	that	nsubj	scent	over all the scent	(30, 33)	('blood', '....')	So close to him , she caught the lotion scent of his skin , the laundered scent of his crisp shirt , and over it all the scent of blood that escaped the covers ....
174099	that bore the curious ring	that	DET	that	nsubj	hand	the hand	(16, 20)	('hand', '.')	Turning back , she saw he had drawn a hand from the cover , the hand that bore the curious ring .
174100	who gave his money for beautiful things	who	PRON	who	nsubj	man	a man	(6, 12)	(',', '...')	than a man of crime , who gave his money for beautiful things ... to hide the blood .
174101	that had no sound	that	DET	that	nsubj	words	words	(6, 9)	('words', '.')	Again his lips were forming words that had no sound .
174102	that moved	that	DET	that	nsubj	thing	the only thing	(13, 14)	('world', '.')	The pigeon roaming the still street was the only thing in the world that moved .
174103	that gave him a sad look	that	DET	that	nsubj	man	a tall colored man	(10, 15)	('eyelid', '.')	He was a tall colored man with one droopy eyelid that gave him a sad look .
174104	which was a lot bigger city	which	DET	which	nsubj	mayor	the mayor	(20, 25)	(',', ',')	"Momma said she was too old for the Officer 's Club , she already knew the mayor of Montgomery , which was a lot bigger city , and she did n't like the sound of battle . """
174105	which he did not	he	PRON	which	dobj	dollars	another two dollars	(18, 21)	('dollars', '.')	He ran over to help , no doubt thinking he would get another forty-two dollars which he did not .
174106	that counts	that	DET	that	nsubj	somebody	somebody	(10, 11)	('somebody', '.')	Hell , anybody can be , it 's being somebody that counts .
174107	who had another , List	who	PRON	who	nsubj	story	a story	(12, 16)	(',', 'oh')	Maybe the Ghost , it had a story , or Horatio , who had another , List
174108	that enveloped it	that	DET	that	nsubj	flames	the flames	(18, 20)	('flames', '.')	Now and again it stopped and lifted its steaming muzzle into the night air and inhaled the flames that enveloped it .
174109	that startled him and sometimes made him jump	him	PRON	that	nsubj	noise	a guttural noise	(12, 19)	('noise', '.')	Always , just before it struck , it made a guttural noise that startled him and sometimes made him jump .
174110	who had back trouble	who	PRON	who	nsubj	dachshund	an ancient dachshund	(24, 27)	(',', ',')	Black and white cats followed his mother around and climbed into Uwe 's lap and purred , and an ancient dachshund named Heidi , who had back trouble , lay by the fireplace all day like a plump brown log and had to be carried outside to go peep and poop as his father jokingly called it .
174111	that seemed to come from deep in his throat	that	DET	that	nsubj	voice	a strange raspy voice	(6, 14)	('voice', ',')	He had a strange raspy voice that seemed to come from deep in his throat , and even when he laughed he did n't seem to be laughing .
174112	who liked to joke	who	PRON	who	nsubj	men	men	(6, 9)	('men', '.')	"They were the kind of men who liked to joke . """
174113	who 's gon na win	who	PRON	who	nsubj	money	money	(4, 8)	('money', ',')	Everybody bets money who 's gon na win , the dog or Billy Jack .
174114	who give me their best	who	PRON	who	nsubj	people	the people	(6, 10)	('people', '.')	"I do n't forget the people who give me their best . """
174115	who straightened it before folding it and putting it into his coat pocket	who	PRON	who	nsubj	Chris	Chris	(28, 40)	(',', '.')	> Dan was n't sure if they were kidding him or not , but he reached into his pocket and handed over a dollar bill to Chris , who straightened it before folding it and putting it into his coat pocket .
174116	who would put up with him	who	PRON	who	nsubj	one	the only one	(8, 13)	('one', ',')	""" I 'm the only one who would put up with him"
174117	who made it	who	PRON	who	nsubj	ones	the ones	(7, 9)	('ones', '.')	You know the names of the ones who made it .
174118	who had finished eating sitting there as if they were watching a floor show	they	PRON	who	nsubj	Customers	Customers	(2, 15)	('Customers', '.')	Customers who had finished eating sitting there as if they were watching a floor show .
174119	that keeps me busy	that	DET	that	nsubj	townhouse	a townhouse	(6, 9)	('townhouse', '.')	I 've got a townhouse that keeps me busy .
174120	that went on and on , where you never were sure what was going to happen	what	PRON	that	nsubj	movie	a language movie	(31, 46)	('movie', ',')	At first Dan thought it was like some big time New Year 's party , but then he realized it was n't : it was more like a foreign language movie that went on and on , where you never were sure what was going to happen , even with subtitles .
174121	which side your bread 's buttered on	which	DET	which	nsubj	anyone	anyone	(6, 12)	('anyone', '.')	""" You know better than anyone which side your bread 's buttered on ."
174122	which he admired so much	he	PRON	which	dobj	brocades	the brocades	(15, 19)	('Portugal', '.')	Ceremonious , correct , Ascolino embroidered his speech with the brocades of old Portugal which he admired so much .
174123	who served them	who	PRON	who	nsubj	one	the one	(9, 11)	('one', '.')	Dona Epifnia , his wife , was the one who served them .
174124	which consisted of a tunic and neatly pressed trousers	which	DET	which	nsubj	uniform	a khaki uniform	(5, 13)	('uniform', '.')	He wore a khaki uniform which consisted of a tunic and neatly pressed trousers .
174125	that he was	he	PRON	that	mark	creature	creature	(17, 19)	('habit', '.')	While waiting for his chauffeur , he fumbled for his pocket watch , creature of habit that he was .
174126	who abandoned his good behaviour once and for all	who	PRON	who	nsubj	Goan	the Goan	(22, 30)	(',', '.')	As they went on , the effects of the Scottish brew began to be felt even more strongly by the Goan , who abandoned his good behaviour once and for all .
174127	who avoided him vigorously	who	PRON	who	nsubj	servant	his servant	(6, 9)	('servant', '.')	He tried to kiss his servant who avoided him vigorously .
174128	that Vasco failed to budge him	Vasco	PROPN	that	mark	slumber	his slumber	(6, 11)	('slumber', '.')	So heavy was his slumber that Vasco failed to budge him .
174129	who is going away	who	PRON	who	nsubj	Epifnia	Dona Epifnia	(4, 7)	('herself', '.')	Dona Epifnia herself who is going away .
174130	which runs :	which	DET	which	nsubj	poem	a Shapiro poem	(25, 27)	('poem', 'This')	Forgive the literary allusion , but whenever I thought of Louis A. Weiss Memorial Hospital I always remembered a passage from a Karl Shapiro poem which runs :
174131	whose legs were always news	legs	NOUN	whose	poss	Jews	fabulous small Jews	(11, 15)	('actresses', '.')	Kings have lain here and fabulous small Jews And actresses whose legs were always news .
174132	which used to seem for all intents and purposes a Jewish institution	which	DET	which	nsubj	Weiss	Louis A. Weiss	(14, 25)	(',', '.')	The Jews once again became a minority , even at Louis A. Weiss , which used to seem for all intents and purposes a Jewish institution .
174133	who keeps two standard poodles in a one - bedroom apartment in the Village and has been working for # # Coovriaht c	who	PRON	who	nsubj	woman	a woman	(12, 34)	('seventies', '.200')	My editor at the New Yorker , a woman in her seventies who keeps two standard poodles in a one-bedroom apartment in the Village and has been working for ## Coovriaht c .200 ) , &,; I Riahta.
174134	for whom I had n't the least regard	I	PRON	whom	pobj	poet	a Chicago poet	(30, 37)	"('for', '""')"	I say with some trepidation because a few months earlier the same editor had asked if I would care to do a similar piece on a Chicago poet for whom I had n't the least regard .
174135	that would be his	that	DET	that	nsubj	recognition	all the international recognition	(13, 16)	('prizes', ',')	Then on the edge of winning all the international recognition and prizes that would be his , he already had a select and intensely devoted following .
174136	who had a reading group in Skokie	who	PRON	who	nsubj	women	thirty older Jewish women	(38, 44)	('women', '.')	"He would turn up , for example , at some suburban department store to sign copies of a new novel long after he was beyond needing the money , or speak to thirty or so older Jewish women who had a reading group in Skokie . """
174137	which would intensify as he grew into old age	he	PRON	which	nsubj	effect	The general effect	(5, 13)	(',', ',')	The general effect , which would intensify as he grew into old age , was like some prehistorical version of a Jewish eagle .
174138	who were critics and editors in New York	who	PRON	who	nsubj	brothers	about two brothers	(8, 15)	('brothers', ',')	"In answer to my query about two brothers who were critics and editors in New York , he replied , "" Oh , you mean Frank and Jessie ? """
174139	who speak lots of foreign languages	who	PRON	who	nsubj	people	people	(7, 12)	('people', ',')	""" I have this weakness for people who speak lots of foreign languages , "" he said , "" and this guy speaks four or five of them rather well ."
