	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
165233	that householdy	that	DET	that	nsubj	all	all	(13, 14)	('all', 'stuff')	I think of Murph and Janice doing fulfillment , and wonder if all that householdy stuff is worth a snip , anyway .
165234	of which Grace sniffed at delicately	Grace	PROPN	which	pobj	hem	the hem	(20, 25)	('of', '<')	""" The classical antique dog , "" pronounced an elderly man in a long raincoat , the hem of which Grace sniffed at delicately ."
165235	who spoke to him in the park	who	PRON	who	nsubj	people	the people	(5, 11)	('people', 'thought')	But most of the people who spoke to him in the park thought she looked older .
165236	who spoke with such authority despite the ugliness of her running shoes	who	PRON	who	nsubj	woman	a woman	(14, 25)	('woman', '.')	He would have liked to accompany her for a few minutes , a woman who spoke with such authority despite the ugliness of her running shoes .
165237	who did such neck cycles at moments he deemed inappropriate	he	PRON	who	nsubj	girl	a girl	(10, 19)	('girl', '.')	For nearly a year , he had dated a girl who did such neck cycles at moments he deemed inappropriate .
165238	that made his sickness the headline news in our town	sickness	NOUN	that	nsubj	disease	a rare disease	(7, 16)	('disease', '.')	Acchan had died of a rare disease that made his sickness the headline news in our town .
165239	that spill over and muddy the yard	that	DET	that	nsubj	waters	the murky gutter waters	(29, 35)	('waters', '.')	He holds me in his arms close to the window , where I can see the rain pouring down from the roof and swirling into the murky gutter waters that spill over and muddy the yard .
165240	who 'd been in the forest service	who	PRON	who	nsubj	Acchan	Acchan	(3, 9)	(',', ',')	Acchan , who 'd been in the forest service , had known a lot about snakes and this one did n't resemble a cobra , a krait , or any of the other dangerous kinds he 'd described .
165241	which she loved	she	PRON	which	dobj	column	the spiritual column	(13, 15)	(',', '.')	Amma finished the newspaper and re-read the spiritual column , which she loved .
165242	that followed	that	DET	that	nsubj	days	the days	(3, 4)	('days', 'I')	In the days that followed I feared for Amma 's sanity .
165243	which frequently stopped working	which	DET	which	nsubj	machines	their old machines	(27, 30)	(',', '.')	I busily walked back and forth between the rows of girls and boys in the typing institute , instructing them or fixing their old machines , which frequently stopped working .
165244	that seemed to be stuck in her throat	that	DET	that	nsubj	words	the words	(12, 19)	('words', '.')	She spoke as she did these days , halting between the words that seemed to be stuck in her throat .
165245	that I put in his fish tank	I	PRON	that	dobj	stupa	the stone stupa	(20, 26)	('stupa', '.')	I had little to do after lunch but watch my goldfish , Dippy , swim around the stone stupa that I put in his fish tank .
165246	that strayed from its mark	that	DET	that	nsubj	hammer	a hammer	(5, 9)	('hammer', ',')	And thanks to a hammer that strayed from its mark , <p
165247	that just seemed to slip	that	DET	that	nsubj	scars	the scars	(19, 23)	('hammer', '.')	I do n't mind the bruises , the scars here and there <p> or the hammer that just seemed to slip .
165248	that will please you < p >	that	DET	that	nsubj	pattern	a pattern	(6, 12)	('pattern', 'But')	And look for a pattern that will please you <p>
165249	that drones < p	that	DET	that	nsubj	ending	a scraped ending	(17, 20)	('ending', '>')	you tell me you are not whole , you are the glorious symphony with a scraped ending that drones <p
165250	that 's delectable on the inside	that	DET	that	nsubj	identity	this blurred identity	(8, 13)	('identity', ',')	why do you hide behind this blurred identity that 's delectable on the inside , yet burnt <p>
165251	which forbids him to spill his seed	which	DET	which	nsubj	cult	a Biblical cult	(7, 13)	('cult', '.')	Perhaps he belongs to a Biblical cult which forbids him to spill his seed .
165252	everyone thinks who is so weird	who	PRON	who	nsubj	one	the one	(6, 11)	('one', ',')	""" You 're the one who everyone thinks is so weird , "" she said ."
165253	who still lived in caves	who	PRON	who	nsubj	thousands	hundreds of thousands	(15, 19)	(',', '.')	I heard once about people in China , hundreds of thousands of them , who still lived in caves .
165254	that came within her range	that	DET	that	nsubj	everything	everything	(9, 13)	('everything', '.')	Sheila , true to form , was catching everything that came within her range .
165255	that flew over her head	that	DET	that	nsubj	pigeons	the pigeons	(11, 15)	('pigeons', '.')	She even snagged a few feathers from one of the pigeons that flew over her head .
165256	which was high enough to drop behind Sheila	which	DET	which	nsubj	ball	the ball	(8, 15)	(',', '.')	The Pelican batter smacked at the ball , which was high enough to drop behind Sheila .
165257	that has no business serving as a welcoming party	that	DET	that	nsubj	skull	just some creepy skull	(11, 19)	('skull', '.')	I do n't see a ranch , just some creepy skull that has no business serving as a welcoming party .
165258	that keep the ranch operating	that	DET	that	nsubj	activities	the other activities	(29, 33)	('activities', '...')	They 'll give you instructions as you set out on fence mending and building , cattle driving , branding , sheep herding , and many of the other activities that keep the ranch operating ...
165259	that runs behind the ranch house	that	DET	that	nsubj	river	the river	(7, 12)	('river', '.')	The cabins are located along the river that runs behind the ranch house .
165260	that matches his or her ability and size	that	DET	that	nsubj	horse	a horse	(8, 15)	('horse', '.')	There , well fit everyone with a horse that matches his or her ability and size .
165261	that profile each guest	that	DET	that	nsubj	papers	papers	(4, 7)	('papers', '.')	Diane reads from papers that profile each guest .
165262	who is wearing a wide - brimmed hat	who	PRON	who	nsubj	face	a weathered face	(13, 20)	('face', ',')	Narr 1 : Cody , a tall wrangler with a weathered face who is wearing a wide-brimmed hat , unties a black -- and-white paint and leads the horse to the center of the ring .
165263	that made him stop in his tracks	him	PRON	that	nsubj	something	something	(4, 10)	('something', '.')	Then he saw something that made him stop in his tracks .
165264	that are told over and over , as if they were true	they	PRON	that	nsubjpass	stories	stories	(5, 16)	('stories', '.')	Urban legends are stories that are told over and over , as if they were true .
165265	which had become my promise of an emotional reprieve	which	DET	which	nsubj	bus	the school bus	(28, 36)	(',', '.')	Stella 's footsteps on the stairs alerted me to take a deep breath and cope with the next half hour until she boarded the school bus , which had become my promise of an emotional reprieve .
165266	who started this	who	PRON	who	nsubj	one	not the one	(7, 9)	('one', '.')	""" I 'm not the one who started this ."
165267	I wanted that to believe was real	I	PRON	that	dobj	apparition	an apparition	(6, 12)	('apparition', '.')	It was like an apparition that I wanted to believe was real .
165268	that filled our home	that	DET	that	nsubj	silence	the silence	(5, 8)	('anger', ',')	Despite the silence and anger that filled our home , Vivie had preserved me .
165269	that was his primary responsibility	that	DET	that	nsubj	dictionary	the dictionary	(13, 17)	('idiom', '.')	Nathan spent the morning working halfheartedly on refinements to the dictionary of idiom that was his primary responsibility . @ @
165270	that merited the attention of the Ambassador	that	DET	that	nsubj	nothing	nothing	(10, 16)	('nothing', '.')	As far as he knew , he 'd done nothing that merited the attention of the Ambassador .
165271	which implied closure	which	DET	which	nsubj	name	his name	(6, 8)	(',', ',')	Salanga had used his name , which implied closure , but it seemed too abrupt .
165272	that passed for chairs among his people	that	DET	that	nsubj	receptacle	the concave receptacle	(7, 13)	('receptacle', ',')	Salanga sank back into the concave receptacle that passed for chairs among his people , his tail curled under his thighs .
165273	which was unlikely	which	DET	which	nsubj	lapse	a momentary lapse	(12, 14)	(',', ',')	But unless Salanga had fallen into a momentary lapse of protocol , which was unlikely , they were still in Negative Closure .
165274	whose earcaps twitched in what Nathan believed	Nathan	PROPN	whose	poss	Frelleger	Frelleger	(7, 13)	(',', 'was')	The interpreter spoke to Frelleger , whose earcaps twitched in what Nathan believed was the Pulagi 's involuntary response to being caught by surprise .
165275	in which he felt much more comfortable	he	PRON	which	pobj	mode	a mode	(12, 18)	('in', 'Maybe')	Frelleger was going straight into Accelerated Denigration , a mode in which he felt much more comfortable .
165276	which is about as bad as it can get short of Fulsome Praise	it	PRON	which	nsubj	Approval	Cautious Approval	(8, 20)	(',', '.')	"His opening remark was in Cautious Approval , which is about as bad as it can get short of Fulsome Praise . """
165277	whom Nathan knew only by face	Nathan	PROPN	whom	dobj	someone	someone	(8, 13)	('Affairs', '.')	""" It was someone from ET Affairs whom Nathan knew only by face ."
165278	who answered	who	PRON	who	nsubj	Saunders	Saunders	(3, 4)	('Saunders', '.')	It was Saunders who answered .
165279	that advocates cooperative expansion into the universe	that	DET	that	nsubj	faction	a faction	(5, 11)	('faction', '.')	Salanga belongs to a faction that advocates cooperative expansion into the universe .
165280	who worked in Protocol and Deportment	who	PRON	who	nsubj	Wilson	Wilson	(3, 8)	(',', '.')	asked Wilson , who worked in Protocol and Deportment .
165281	that followed	that	DET	that	nsubj	briefings	the formal briefings	(8, 9)	('briefings', '.')	Frelleger was equally uncommunicative during the formal briefings that followed .
165282	that appealed to the Pulagi	that	DET	that	nsubj	artform	the only human artform	(11, 15)	('artform', '.')	The most surprising item was music , the only human artform that appealed to the Pulagi .
165283	that followed	that	DET	that	nsubj	days	The days	(2, 3)	('days', 'were')	The days that followed were n't any better .
165284	who worked in the psychological profiling section	who	PRON	who	nsubj	Cruz	Patti Cruz	(11, 17)	(',', '.')	Instead , he made a luncheon date with Patti Cruz , who worked in the psychological profiling section .
165285	which would welcome one such as you	which	DET	which	nsubj	culture	any civilized culture	(9, 15)	('culture', '.')	""" I ca n't imagine any civilized culture which would welcome one such as you . """
165286	who are witnesses to their guilty deeds	who	PRON	who	nsubj	others	others	(6, 12)	('others', '.')	They 're insulating themselves from others who are witnesses to their guilty deeds .
165287	who looked uncomfortable	who	PRON	who	nsubj	one	the one	(6, 8)	('one', '.')	This time Nathan was the one who looked uncomfortable .
165288	that determines whether or not you 'll discover the secret of time travel	you	PRON	that	nsubj	knowledge	the knowledge	(11, 23)	('knowledge', '.')	""" Maybe it 's what you 'd do with the knowledge that determines whether or not you 'll discover the secret of time travel . """
165289	who discovered it	who	PRON	who	nsubj	man	the man	(4, 6)	('man', '.')	I knew the man who discovered it .
165290	who lost his job recently	who	PRON	who	nsubj	executioner	an executioner	(8, 12)	('executioner', ',')	John recognizes him as Hangman , an executioner who lost his job recently , when his agency was ambushed .
165291	whom John admired earlier	John	PROPN	whom	dobj	woman	a blond woman	(9, 12)	('woman', '.')	John and Chou walk past a blond woman whom John admired earlier .
165292	who ambushed his agency and discovered they were Mudslingers	they	PRON	who	nsubj	outlaws	the outlaws	(4, 12)	('outlaws', '.')	He backtracked the outlaws who ambushed his agency and discovered they were Mudslingers .
165293	which were needed when a person of normal size and flexibility rode an animal with an extremely broad back	person	NOUN	which	nsubjpass	seats	style seats	(12, 30)	(',', '.')	John was already proficient in using reclining-style seats , which were needed when a person of normal size and flexibility rode an animal with an extremely broad back .
165294	who 's chock full of surprises	who	PRON	who	nsubj	one	the only one	(14, 19)	('here', '.')	Evidently Indra , he told himself , is n't the only one around here who 's chock full of surprises .
165295	who knew what they were	they	PRON	who	nsubj	anyone	anyone	(16, 20)	('anyone', '.')	""" Last I knew , Devorah Rothschild was carrying them around , trying to find anyone who knew what they were ."
165296	who 'd rescued him on the plateau	who	PRON	who	nsubj	warriors	the warriors	(9, 15)	('warriors', '.')	John recognized her as one of the warriors who 'd rescued him on the plateau .
165297	who retrieved these things	who	PRON	who	nsubj	you	you	(3, 6)	('you', ',')	"Was it you who retrieved these things , dear ? """
165298	who looked it over and then held it up to the light	who	PRON	who	nsubj	John	John	(8, 19)	('John', '.')	He silently handed over the goggle to John who looked it over and then held it up to the light .
165299	"which converts light into something called "" microwaves"	which	DET	which	nsubj	kind	a special kind	(16, 23)	(',', '.')	"Apparently , a lens in the box focuses light onto a special kind of crystal , which converts light into something called "" microwaves ."
165300	that meandered a bit as if it could n't quite concentrate	it	PRON	that	nsubj	path	a wide , maintained path	(16, 26)	('path', '.')	Obeying the chief 's simple directions , he followed a wide , well-maintained path that meandered a bit as if it could n't quite concentrate .
165301	that cooled his cheeks whenever Indra had to move slower	Indra	PROPN	that	nsubj	dampness	a dampness	(14, 23)	('dampness', '.')	At this moment , he felt rather numb and was puzzled by a dampness that cooled his cheeks whenever Indra had to move slower .
165302	that seemed uncomfortably tilted , not him	that	DET	that	nsubj	world	the world	(2, 8)	('world', '.')	the world that seemed uncomfortably tilted , not him .
165303	whose face was in shadow	face	NOUN	whose	poss	man	A tall man	(4, 8)	('man', 'was')	A tall man whose face was in shadow was sitting on a weathered section of wooden fence near the Corral 's open gateway , a long blade of grass dangling from his lips .
165304	that were off	that	DET	that	nsubj	expectations	his expectations	(4, 6)	('expectations', '.')	It was his expectations that were off .
165305	which seemed ironic since his own heart was pounding fast against the inside of his cracked ribs	heart	NOUN	which	nsubj	beating	heart beating	(13, 29)	(',', '.')	He could feel the bison 's mighty heart beating surely and slowly , which seemed ironic since his own heart was pounding fast against the inside of his cracked ribs .
165306	that reflected little but twilight shadows	that	DET	that	nsubj	skin	artificial skin	(13, 18)	('skin', '.')	Caine 's face and hands were glossy , largely covered with artificial skin that reflected little but twilight shadows .
165307	which use magazines , springs , and expanding gasses to reload rather than revolving cylinders	which	DET	which	nsubj	guns	guns	(14, 28)	(',', '.')	Earth granted him a reward : a unique dispensation to carry autoloading guns , which use magazines , springs , and expanding gasses to reload rather than revolving cylinders .
165308	whose hair was black as midnight except for a red streak on one side like	hair	NOUN	whose	poss	leaders	the gang - leaders	(17, 31)	(',', '.')	Do you happen to recall a female slinger , one of the gang-leaders , whose hair was black as midnight except for a red streak on one side like . . .
165309	who used to visit me on occasion	who	PRON	who	nsubj	officer	a terrestrial military officer	(12, 18)	('officer', '?')	Let 's test your memory again : remember a terrestrial military officer who used to visit me on occasion ?
165310	that develop reaction time	that	DET	that	nsubj	things	fast things	(10, 13)	('fall', '.')	And there are other factors besides how fast things fall that develop reaction time .
165311	which was interesting because the ship 's memory was supposed to duplicate everything contained in something called CORA	which	DET	which	nsubj	file	"any "" Boone "" file"	(9, 26)	(',', '.')	"There was n't any "" Boone "" file , which was interesting because the ship 's memory was supposed to duplicate everything contained in something called CORA . """
165312	that made William Caine 's eyes look so bleak	eyes	NOUN	that	nsubj	darkness	darkness	(6, 14)	('darkness', '.')	but it was n't increasing darkness that made William Caine 's eyes look so bleak .
165313	that keep watch for things like storms and earthquakes and bloody tidal waves	that	DET	that	nsubj	satellites	satellites	(13, 25)	('satellites', '.')	"On Earth , they have machines called "" weather probes , "" satellites that keep watch for things like storms and earthquakes and bloody tidal waves . """
165314	that gives Earth some kind of handle on us	that	DET	that	nsubj	process	a conditioning process	(11, 19)	('process', '.')	"But apparently we 've all gone through a conditioning process that gives Earth some kind of handle on us . """
165315	that he was - so much of what everyone believed was a lie	everyone	PRON	that	mark	certainty	a terrible certainty	(12, 24)	('certainty', '.')	If Caine was right-and John had a terrible certainty that he was-so much of what everyone believed was a lie . . . .
165316	who 'd learned how to get things done despite self - doubt	things	NOUN	who	nsubj	people	people	(5, 16)	('people', '.')	They were both people who 'd learned how to get things done despite self-doubt .
165317	who had to work out of town	who	PRON	who	nsubj	citizens	The few local citizens	(4, 10)	('citizens', 'went')	The few local citizens who had to work out of town went to work and returned , but never without a Dust Devil bodyguard .
165318	which proved frustrating and unproductive	which	DET	which	nsubj	meetings	several long , private meetings	(10, 14)	(',', '.')	The Dust Devils conducted several long , private meetings , which proved frustrating and unproductive .
165319	that needs training	that	DET	that	nsubj	animal	some animal	(2, 4)	('animal', '.')	some animal that needs training .
165320	who was sitting on the sidewalk near the saloon	who	PRON	who	nsubj	Jacques	Henri Jacques	(30, 38)	('Jacques', ',')	After lunch with Dana ( for him it had the poignancy of the last lunch they 'd ever eat together ) , he squatted down next to Henri Jacques who was sitting on the sidewalk near the saloon , whittling as usual .
165321	that cut like a knife	that	DET	that	nsubj	chill	a chill	(5, 9)	('chill', '.')	The air held a chill that cut like a knife .
165322	that reduced all movements to leisurely ballet	that	DET	that	nsubj	fluid	a clear fluid	(14, 20)	('fluid', '.')	John 's awareness jumped an octave ; the air suddenly seemed a clear fluid that reduced all movements to leisurely ballet .
165323	who was staring at him curiously	who	PRON	who	nsubj	Caine	Caine	(10, 15)	('Caine', '.')	Then he turned around and bowed respectfully to Caine who was staring at him curiously .
165324	whose trees needed pruning	trees	NOUN	whose	poss	orchard	a apple orchard	(8, 11)	('orchard', '.')	Ahead was a modified-apple orchard whose trees needed pruning .
165325	which now resembled pistol - shaped chunks of calcite , and tuned his hearing to its ultimate sensitivity	which	DET	which	nsubj	guns	his guns	(8, 25)	(',', '.')	He drew and cocked his guns , which now resembled pistol-shaped chunks of calcite , and tuned his hearing to its ultimate sensitivity .
165326	that swept over him	that	DET	that	nsubj	fear	fear	(4, 7)	('fear', 'left')	The wave of fear that swept over him left him dizzy , with a throat too dry for swallowing .
165327	who seemed agitated but otherwise unaffected	who	PRON	who	nsubj	glanced	He glanced	(5, 10)	('Indra', '.')	He glanced over at Indra who seemed agitated but otherwise unaffected .
165328	that held strategic promise	that	DET	that	nsubj	property	the property	(10, 13)	('property', '.')	Earlier , he 'd noticed another spot on the property that held strategic promise .
165329	which had fallen within an inch of the outlaw 's hand	which	DET	which	nsubj	pistol	Caine pistol	(15, 25)	(',', '.')	"He took his air in short gasps and stared at Caine 's pistol , which had fallen within an inch of the outlaw 's hand . """
165330	who believed in hiding from the truth	who	PRON	who	nsubj	person	a person	(10, 16)	('person', ',')	* Chapter 26 Dana Langhorn Rider was n't a person who believed in hiding from the truth , no matter how painful it might be .
165331	that dwarfed the giant squids	that	DET	that	nsubj	figures	abysmal shadowy figures	(7, 11)	('figures', '.')	And deeper still were abysmal shadowy figures that dwarfed the giant squids .
165332	that made it hard to stay properly relaxed	it	PRON	that	nsubj	hissing	an annoying hissing	(27, 34)	('hissing', '.')	""" I guess there 's always a bigger squid somewhere . "" Now the tiny ones near the surface were getting noisy , producing an annoying hissing that made it hard to stay properly relaxed ."
165333	that had awoken him	that	DET	that	nsubj	noise	the squid - noise	(13, 16)	('noise', '.')	"The resulting sound was , in fact , the squid-noise that had awoken him . """
165334	which took a rather loud hour	which	DET	which	nsubj	people	people	(6, 11)	('-', '-')	After people had calmed down-which took a rather loud hour-the group made a pact to honor Dirty Jake 's last request and alter Paladin 's planned destiny .
165335	who was resting in the saloon	who	PRON	who	nsubj	John	John	(7, 12)	(',', '.')	""" Rose was visiting John , who was resting in the saloon ."
165336	who was dusting the piano	who	PRON	who	nsubj	Dana	Dana	(15, 19)	('Dana', ',')	Aside from the two slingers , the only people in the saloon were Dana who was dusting the piano , and Gil Kleib the bartender , busy polishing the counter .
165337	that might have to last for more than two weeks	that	DET	that	nsubj	kiss	a goodbye kiss	(29, 38)	('kiss', '.')	He tried to put his finger on it all through his breakfast with Dana , but he only figured it out after he gave her a goodbye kiss that might have to last for more than two weeks .
165338	that made the great cat growl while it strained to keep up	it	PRON	that	nsubj	pace	a pace	(16, 27)	('pace', '.')	Then Indra glanced over at Davies 's golden tiger , snorted , and set a pace that made the great cat growl while it strained to keep up .
165339	that makes racing feel like you 're pissing yourself back into a toothpaste tube at 481.532 miles an hour	you	PRON	that	nsubj	aura	a claustrophobic aura	(10, 28)	('aura', '.')	The grandstands tower above it , lending a claustrophobic aura that makes racing feel like you 're pissing yourself back into a toothpaste tube at 481.532 miles an hour .
165340	that sucks beta - blockers like sugar pills	that	DET	that	nsubj	net	a drive neural net	(35, 42)	('net', ',')	"Long and sleek with a flash-molded titanium body , a Banshee 250 q-drive power plant , an effective IQ of 245 , and a drive-by-wire neural net that sucks beta-blockers like sugar pills , Babs just begs to be driven hard . """
165341	that ensures jobs for lead - footed neural jocks like me	that	DET	that	nsubj	rule	man rule	(22, 32)	('rule', '.')	Losing a couple advertising contracts was all it took for them to institute the man-in-the-loop rule that ensures jobs for lead-footed neural jocks like me .
165342	that suddenly seemed plastered to the rear - vid	that	DET	that	nsubj	eleven	the number eleven	(13, 21)	('eleven', '.')	It was almost enough to take my mind off the number eleven that suddenly seemed plastered to the rear-vid .
165343	that had snuck into our setup	that	DET	that	nsubj	oversteer	the oversteer	(19, 24)	('oversteer', 'after')	Babs responded with split-second timing , cutting in for the turn and taking advantage of the oversteer that had snuck into our setup after the last pit stop .
165344	that make a race worth winning	that	DET	that	nsubj	middle	the middle	(9, 14)	('middle', '.')	""" It 's all the laps in the middle that make a race worth winning . "" 
"
165345	who had lived with apes in the wild and had now come to confront aliens	who	PRON	who	nsubj	Winchell	Dr. Sarah Winchell	(26, 40)	(')', '.')	She 'd introduced herself to me : Dr. Sarah Winchell , anthropologist , a woman in her forties ( a bit younger than myself ) who had lived with apes in the wild and had now come to confront aliens .
165346	who had a scar for every movie he 'd made	he	PRON	who	nsubj	actor	an actor	(8, 17)	(',', '.')	I remembered an actor , Jackie Chan , who had a scar for every movie he 'd made .
165347	that condenses water out of the air	that	DET	that	nsubj	device	a device	(23, 29)	('device', '.')	He walked through Death Valley , carrying a small version of what they sold in the Sahara and Los Angeles , a device that condenses water out of the air .
165348	who purchased a sheet of adhesive letters from the hardware store and carefully spelled on the door	who	PRON	who	nsubj	mother	my mother	(9, 25)	(',', ':')	The final touches were made by my mother , who purchased a sheet of adhesive letters from the hardware store and carefully spelled on the door : ROMAN BERMAN , MASSAGE THERAPIST , B.A. ,
165349	whose employer offered a modest benefits package	employer	NOUN	whose	poss	Krasnansky	Boris Krasnansky	(6, 12)	(',', ',')	Boris Krasnansky from Tashkent , whose employer offered a modest benefits package , was my father 's first patient .
165350	who had arrived from Naples and fallen off a scaffold after his first week on the job	who	PRON	who	nsubj	cousin	wife cousin	(14, 30)	(',', '.')	Sal , a semiretired contractor , came with his wife 's cousin , who had arrived from Naples and fallen off a scaffold after his first week on the job .
165351	who seemed to be a decent guy	who	PRON	who	nsubj	rabbi	the rabbi	(7, 13)	(',', '.')	and even shame for the rabbi , who seemed to be a decent guy .
165352	that I was capable of singing more	I	PRON	that	mark	clap	the first clap	(25, 31)	('father', '.')	The rabbi , visibly relieved , started to bring his hands together to create the first clap only to be reassured by my father that I was capable of singing more .
165353	who would print my father 's flyers at cost	who	PRON	who	nsubj	man	a man	(15, 23)	('man', '.')	For our trouble we had five dollars and the business card of a man who would print my father 's flyers at cost .
165354	who wanted to know how his own son could get a job delivering flyers	son	NOUN	who	nsubj	man	one man	(10, 23)	('man', '.')	Most people were n't interested-except for one man who wanted to know how his own son could get a job delivering flyers .
165355	that did the operation	that	DET	that	nsubj	Kornblum	a Kornblum	(15, 18)	('Kornblum', '?')	When Victor Gunman 's father slipped on the ice , was n't it a Kornblum that did the operation ?
165356	which meant I had delivered Kornblum 's flyer	I	PRON	which	nsubj	side	the left side	(11, 18)	(',', ',')	The house was on the left side of the street , which meant I had delivered Kornblum 's flyer , but I did n't remember it .
165357	that went nicely with her amber necklace , bracelet , and earrings	that	DET	that	nsubj	dress	a green wool dress	(7, 18)	('dress', '.')	My mother wore a green wool dress that went nicely with her amber necklace , bracelet , and earrings .
165358	who bustled over to my mother	who	PRON	who	nsubj	woman	a woman	(8, 13)	('woman', '.')	One of the smiling people was a woman who bustled over to my mother .
165359	who lived in Turkey in the thirteenth century	who	PRON	who	nsubj	person	a real person	(10, 17)	('person', '.')	##1010201 Nasreddin Hodja was probably a real person who lived in Turkey in the thirteenth century .
165360	who was anxious to be gone before the geese woke up	geese	PROPN	who	nsubj	Hodja	Hodja	(2, 12)	(',', ',')	"Hodja , who was anxious to be gone before the geese woke up , said , "" Enjoy the goose ."
165361	that was all mine , where nobody else could go	nobody	PRON	that	nsubj	place	a place	(10, 19)	('house', ',')	""" I wish I had a place in this house that was all mine , where nobody else could go , "" she said ."
165362	that was just for her	that	DET	that	nsubj	place	a place	(5, 9)	('place', '.')	Sidebar Julia wanted a place that was just for her .
165363	that led to the porch	that	DET	that	nsubj	sidewalk	the lined sidewalk	(8, 12)	('sidewalk', '.')	Nikki walked up the flower-lined sidewalk that led to the porch .
165364	that was to come	that	DET	that	nsubj	loneliness	the loneliness	(11, 14)	('loneliness', '.')	Since her husband departed Fatima had braced herself for the loneliness that was to come .
165365	that helped her move on from one sunrise to the next	that	DET	that	nsubj	companions	mute companions	(4, 14)	('companions', '.')	these were mute companions that helped her move on from one sunrise to the next .
165366	that hung loosely on him	that	DET	that	nsubj	suit	a pathan suit	(5, 9)	('suit', '.')	He wore a pathan suit that hung loosely on him .
165367	who had opened the door	who	PRON	who	nsubj	son	Niloo son	(5, 9)	('Nasir', '.')	Niloo 's son Nasir who had opened the door .
165368	that were as long as the nights	that	DET	that	nsubj	conversations	conversations	(15, 21)	('conversations', '.')	As for Niloo and Fatima , they unfurled years of childhood and separation in conversations that were as long as the nights .
165369	which arose from your immense love for me	which	DET	which	nsubj	anger	your anger	(3, 10)	(',', ',')	your anger , which arose from your immense love for me , when I chose to marry Faiz and come away to Pakistan .
165370	who chooses to live at a dive resort in the Caribbean	who	PRON	who	nsubj	dolphin	a nosed dolphin	(8, 18)	('dolphin', ',')	""" He 's a bottle-nosed dolphin who chooses to live at a dive resort in the Caribbean , "" I answer ."
165371	who 'd told her to go home	who	PRON	who	nsubj	girl	The girl	(3, 9)	('girl', 'earlier')	The girl who 'd told her to go home earlier looked at her and smiled .
165372	which involved submitting 22 documents	which	DET	which	nsubj	permit	a work permit	(17, 21)	(',', ',')	This process took three months , as the newspaper first had to get a work permit , which involved submitting 22 documents , paying the OVIR ( the Interior Ministry 's visa department ) just to look at them , and then paying for the permit .
165373	that declared itself to be a single - entry visa	itself	PRON	that	nsubj	date	a concrete expiry date	(20, 29)	('date', 'but')	> Gogol and Bulgakov had devised a new type of visa , a cunning document without a concrete expiry date that declared itself to be a single-entry visa
165374	which also said he was free of the disease	he	PRON	which	nsubj	test	another AIDS test	(18, 26)	(',', '.')	<p> Chichikov went to an American-run clinic and got another AIDS test , which also said he was free of the disease .
165375	who lives in a European megalopolis	who	PRON	who	nsubj	someone	someone	(5, 10)	('someone', ',')	"Why do I , someone who lives in a European megalopolis , sympathize not with the carefree and trendy Muscovites , but with this dim-witted woman from some godforsaken town ? """
165376	who drives to his morning swims	who	PRON	who	nsubj	friend	My Moscow friend	(4, 9)	(',', ',')	My Moscow friend , who drives to his morning swims , arrived in the capital from a tiny southern Russian town .
165377	which cost just a bit less than the value of Russia 's foreign debt	which	DET	which	nsubj	car	a car	(20, 33)	('car', '.')	In another nine months he was living in a four-room apartment and drove to work in a car which cost just a bit less than the value of Russia 's foreign debt .
165378	whose name is life	name	NOUN	whose	poss	war	the war	(13, 16)	"('war', ""'"")"	After they have taken the heavens by storm and won the war whose name is life ' ?
165379	that follows her deportation from the room	that	DET	that	nsubj	silence	the silence	(3, 9)	('silence', ',')	In the silence that follows her deportation from the room , the remaining teachers turn to me , presenting concerned and considerate faces .
165380	whose mother stabbed herself eleven times in the kitchen with a kitchen knife when we were in the fifth grade	we	PRON	whose	poss	Ollinger	Teddy Ollinger	(4, 23)	(',', ',')	Teddy Ollinger , whose mother stabbed herself eleven times in the kitchen with a kitchen knife when we were in the fifth grade , was a glue-eater .
165381	that she holds	she	PRON	that	dobj	bowl	a large ceramic bowl	(14, 16)	('bowl', ',')	Isabelle shrills , dishing out the curried rice from a large ceramic bowl that she holds , by one arm , against her hip .
165382	that is savage	that	DET	that	nsubj	animal	a strange animal	(8, 10)	('animal', ',')	Lingering over his food like a strange animal that is savage , but only when encountered in the bush , never in its own lair , he taunted me silently , smirking as though at a joke
165383	who seemed to loom over her like enormous warships	who	PRON	who	nsubj	Rockettes	two more Rockettes	(11, 19)	('Rockettes', '.')	Stepping up her speed , Amanda suddenly faced two more Rockettes who seemed to loom over her like enormous warships .
165384	who faced much bigger , stronger opponents and defeated them two ships at a time	who	PRON	who	nsubj	cheers	Three cheers	(10, 24)	"('""', '!')"	"Three cheers for Amanda , "" she said , "" who faced much bigger , stronger opponents and defeated them two ships at a time ! "" 
"
165385	who excel with an expansive and uplifting view of the peak to come	who	PRON	who	nsubj	those	those	(15, 27)	('those', '.')	Her role in the pantheon of strivers is to assess individual effort and reward those who excel with an expansive and uplifting view of the peak to come .
165386	"that effectuates a breakthrough of "" The Limits"	that	DET	that	nsubj	passion	personal passion	(10, 17)	"('passion', '""')"	"The goddess knows it is the discovery of personal passion that effectuates a breakthrough of "" The Limits "" and allows climbers to soar into "" The Beyond . """
165387	from which it took years to escape	it	PRON	which	pobj	limitations	limitations	(15, 21)	('from', 'For')	While Stretch slept , the climbers were shackled into a web of limitations from which it took years to escape .
