	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
181743	who was afraid he was going to lose his job	he	PRON	who	nsubj	man	a man	(8, 17)	('man', '.')	But today Mr. Brant looked like a man who was afraid he was going to lose his job .
181744	that they brought and they talked to my mother , trying to cheer her up or at least distract her .	they	PRON	that	dobj	food	food	(4, 24)	('food', 'To')	They ate food that they brought and they talked to my mother , trying to cheer her up or at least distract her .
181745	that signaled the end of the subject	that	DET	that	nsubj	way	a way	(7, 13)	('way', '.')	She looked at me in a way that signaled the end of the subject .
181746	that she steamed them in	she	PRON	that	pobj	colander	the collapsible steel colander	(14, 18)	('colander', '.')	Inside were pole beans , lying on top of the collapsible steel colander that she steamed them in . '
181747	that said it	that	DET	that	nsubj	look	a look	(5, 7)	('look', ':')	She gave me a look that said it : I do n't know .
181748	which startled her	which	DET	which	nsubj	something	something	(17, 19)	('them', '.')	Ellen 's parents looked at one another , and Ellen felt a current of something between them which startled her .
181749	one of whom wore	one	NUM	whom	pobj	man	another man	(11, 14)	('of', 'tennis')	He sat with another man and two women , one of whom wore
181750	that ran along the bar	that	DET	that	nsubj	strip	the strip	(11, 15)	('brass', ',')	She blinked at her smeared reflection in the strip of brass that ran along the bar , then looked back at her father .
181751	who were his friends	who	PRON	who	nsubj	people	other handsome people	(16, 19)	('people', '.')	Her father was handsome , a handsome man in a restaurant surrounded by other handsome people who were his friends .
181752	which said SYDNEY	which	DET	which	nsubj	shirt	a T - shirt	(10, 12)	('shirt', '.')	paperweight shaped like a kangaroo and a T-shirt which said SYDNEY .
181753	which sprang from the red dirt	which	DET	which	nsubj	curl	the wet curl	(10, 15)	('growth', '.')	She kept her eyes on the wet curl of growth which sprang from the red dirt .
181754	who had been her accomplice	who	PRON	who	nsubj	man	this harmless , clownish man	(13, 17)	('man', '.')	Ellen felt a sudden great affection for this harmless , clownish man who had been her accomplice .
181755	which sold clay jugs sprinkled with a thin , clear glaze like sugared water	jugs	NOUN	which	nsubj	store	a store	(5, 18)	('store', '.')	He pointed to a store which sold clay jugs sprinkled with a thin , clear glaze like sugared water .
181756	who held her wrist	who	PRON	who	nsubj	man	The man	(2, 5)	('man', 'began')	The man who held her wrist began to pull her down the street .
181757	which would have to be one lie after another	which	DET	which	nsubj	letter	the actual letter	(15, 23)	(',', ',')	Later , faced with the chore of how to write the actual letter , which would have to be one lie after another , he was ashamed of himself .
181758	who could tell	who	PRON	who	nsubj	idea	no idea	(33, 35)	(',', '?')	He had no idea why she was so down-in-the-mouth -- maybe a falling-out with her boyfriend or roommate or maybe just the weather , who could tell ?
181759	that had been there the moment before	that	DET	that	nsubj	expression	the desolate expression	(43, 49)	('expression', '.')	He would come up to her and take her face in his hands and pat her cheeks softly and pretend to kiss her nose , and he could see her eyes turning up at the corners , cutting through the desolate expression that had been there the moment before .
181760	who invited me here	who	PRON	who	nsubj	woman	The woman	(2, 5)	('woman', 'has')	"The woman who invited me here has gone to Alaska ! """
181761	which were occasionally mistaken for aloofness , or , alternately , as timidity or weakness	which	DET	which	nsubj	traits	traits	(85, 99)	('traits', '.')	He was still essentially the same man , more sad-faced and moody beneath his drooping mustache , dragging himself around campus like an old arthritic hound ; more apt to waste time zoning out in front of a ball game on TV with a beer on the armrest -- just to clamp a lid on memory -- but still idealistic in his own way , committed more than ever to his work , temperamentally somewhat shy and low-key actually , traits which were occasionally mistaken for aloofness , or , alternately , as timidity or weakness .
181762	who tried to take advantage of this misapprehension by bullying O'Reilly	who	PRON	who	nsubj	Students	Students	(4, 14)	('Students', 'soon')	<p> Students who tried to take advantage of this misapprehension by bullying O'Reilly soon learned they had misread the man .
181763	who has come along to observe	who	PRON	who	nsubj	student	a journalism student	(9, 14)	('department', '.')	"She 's a journalism student in our department who has come along to observe . """
181764	that sounded , perhaps unintentionally , sarcastic	that	DET	that	nsubj	tone	a tone	(14, 20)	('tone', '.')	""" Oh , sorry , "" the boy said again , in a tone that sounded , perhaps unintentionally , sarcastic ."
181765	that was off - center and dangerous	that	DET	that	nsubj	smile	an Brite smile	(20, 26)	('her', '.')	He winked at the others and moved toward Stephanie to shake hands , beaming an Ultra Brite smile at her that was off-center and dangerous .
181766	"that said "" Keep your distance "" and "" Go away and leave me alone"	that	DET	that	nsubj	signals	all the signals	(9, 23)	('signals', '.')	"Early on , they would develop all the signals that said "" Keep your distance "" and "" Go away and leave me alone ."
181767	who had come to his rescue the day before	who	PRON	who	nsubj	ones	the ones	(59, 67)	('ones', '.')	He was mired there , foundering in the drifts , exhausted and embarrassed alternately spinning his tires and hopping out to claw and kick at the snow , in full view of a thousand windows outside her dormitory , trying hopelessly to free himself , until finally three boys happened past , looking very much like the ones who had come to his rescue the day before .
181768	of which she was a part wanted to read and how they wanted it to sound	it	PRON	which	pobj	generation	what young , hip generation	(12, 27)	('of', 'She')	She thought she knew what the young , hip generation of which she was a part wanted to read and how they wanted it to sound .
181769	that lay ahead	that	DET	that	nsubj	possibilities	the possibilities	(33, 35)	('possibilities', '.')	She had just read a wonderful book called The Female Executive and another one called Winning Through Intimidation , and these had given her a whole new perspective on herself and the possibilities that lay ahead .
181770	who had voted against O'Reilly promotion	who	PRON	who	nsubj	authority	good authority	(9, 14)	(',', '.')	, O'Reilly had heard on good authority , who had voted against O'Reilly promotion .
181771	which faced front campus	which	DET	which	nsubj	windows	Dean windows	(24, 27)	(',', ',')	An attractive vase containing fresh-cut flowers was positioned on one marble sill , and the lawns beyond the Dean 's windows , which faced front campus , were suddenly dense with students changing classes .
181772	who seemed to be judging him with their stem	who	PRON	who	nsubj	paintings	its framed paintings	(38, 46)	(',', ',')	O'Reilly thanked him , shook the offered hand , and drifted out of the Dean 's office and down the long hall with its gilt-framed paintings of dead benefactors and former presidents of the college , who seemed to be judging him with their stem , intense faces .
181773	who could break out into unexpected rage at a suspected offense	who	PRON	who	nsubj	child	a child	(17, 27)	('child', ';')	For one , Heather 's gaze was more intense , the reflecting calm of a child who could break out into unexpected rage at a suspected offense ; in contrast , Karen had been jumpy and nervous as an adolescent , and she was always predictable .
181774	that befell her every time she took in the enchanted beauty of this site	she	PRON	that	nsubj	sense	her cliched sense	(8, 21)	('awe', '.')	She struggled with her cliched sense of awe that befell her every time she took in the enchanted beauty of this site .
181775	who had transformed herself into Italian royalty , Her Serene Highness	who	PRON	who	nsubj	heiress	the heiress	(19, 29)	('Detroit', '.')	Glorious empire conquered with American booze money , latest jewel in the crown of the heiress from Detroit who had transformed herself into Italian royalty , Her Serene Highness . . .
181776	that was Karen 's alone now	that	DET	that	nsubj	bed	the bed	(2, 7)	('bed', '.')	the bed that was Karen 's alone now .
181777	which subsided a few minutes later while she hunched on the toilet grimacing	she	PRON	which	nsubj	quarrel	a quarrel	(21, 33)	('quarrel', ',')	Although she tried to listen , no words made it through the walls , only the diffuse frequencies of a quarrel which subsided a few minutes later while she hunched on the toilet grimacing , still stuffed from last supper 's gormandizing .
181778	whose palm felt hot and slightly swollen	palm	NOUN	whose	poss	woman	the woman	(11, 17)	(',', '.')	Karen reached out her hand to help the woman , whose palm felt hot and slightly swollen .
181779	that kept her from getting back to her chapel study	that	DET	that	nsubj	thunderstorm	a fierce thunderstorm	(13, 22)	('thunderstorm', '.')	She 'd found it in the library one afternoon during a fierce thunderstorm that kept her from getting back to her chapel study .
181780	that was behind me with the divorce and	that	DET	that	nsubj	all	all	(3, 10)	('all', 'marrying')	I thought all that was behind me with the divorce and marrying Sam .
181781	who 'd let herself go	herself	PRON	who	nsubj	wife	a wife	(18, 22)	('wife', '.')	Maybe my pink angora sweater just to show them I was n't some slouch , a wife who 'd let herself go .
181782	that stiffens Lydia 's shoulders	that	DET	that	nsubj	howl	a hoarse howl	(19, 23)	('howl', ',')	As if to make up for the disappointing smallness of the smack , the baby manages a hoarse howl that stiffens Lydia 's shoulders , sets a crick in her neck as she starts to turn her head , then stops herself , confused , picturing its hot red face streaming .
181783	that began with the sound but not the letter	that	DET	that	nsubj	one	secretly , one	(20, 28)	('one', '.')	A color Lydia once had loved , long ago , a word she once had loved , secretly , one that began with the sound but not the letter .
181784	that could be both a man 's and a woman 's	that	DET	that	nsubj	name	a name	(12, 22)	('name', '.')	Oh , Burr , and then a name , a name that could be both a man 's and a woman 's .
181785	who started appearing a month after we 'd moved in	we	PRON	who	nsubj	mice	the eyed mice	(13, 22)	('mice', '.')	I remember we felt sorry at first for the bright-eyed mice who started appearing a month after we 'd moved in .
181786	in which Shaw loses his temper when Chesterton calls him a Puritan	Chesterton	PROPN	which	pobj	Conversation	the Great Conversation	(30, 41)	('in', 'Shaw')	I prop both pillows ( yours and mine ) together against the headboard , sit up , put on my prescription sunglasses and turn to the Great Conversation in which Shaw loses his temper when Chesterton calls him a Puritan .
181787	that was necessary	that	DET	that	nsubj	Puritan	a Puritan	(22, 24)	('thinking', '.')	Shaw says Chesterton has no real self , no firm place to stand , and Chesterton calls Shaw a Puritan for thinking that was necessary .
181788	who said it was crazy to keep a car in New York	it	PRON	who	nsubj	one	the one	(5, 16)	('one', '.')	You were always the one who said it was crazy to keep a car in New York .
181789	who said I wanted the feeling I could get out	I	PRON	who	nsubj	one	the one	(5, 14)	('one', '.')	I was always the one who said I wanted the feeling I could get out .
181790	who 'd been through the same thing he knew I was going to come out of this stronger	I	PRON	who	nsubj	somebody	somebody	(9, 26)	('somebody', '.')	He said <p> speaking as somebody who 'd been through the same thing he knew I was going to come out of this stronger .
181791	who sounded so interesting	who	PRON	who	nsubj	husband	the husband	(3, 6)	('husband', '.')	With the husband who sounded so interesting .
181792	who had been bad	who	PRON	who	nsubj	girl	a little girl	(7, 10)	('girl', '.')	You followed like a little girl who had been bad .
181793	that would make you suicidal	you	PRON	that	nsubj	thing	the thing	(7, 11)	('thing', '.')	might in fact be the thing that would make you suicidal .
181794	who dressed himself up on Saturday night to watch things happen around him	things	NOUN	who	nsubj	man	about a fat unhappy man	(12, 24)	('man', '.')	It seemed to me the show was about a fat unhappy man who dressed himself up on Saturday night to watch things happen around him .
181795	that 's in the other room	that	DET	that	nsubj	rug	the little rug	(7, 12)	('rug', '.')	I guess I want the little rug that 's in the other room .
181796	who was trying to protect you	who	PRON	who	nsubj	one	the one	(5, 10)	('one', '.')	I was the one who was trying to protect you .
181797	who appear to have just arrived from England , Ireland , and parts of Germany and France	who	PRON	who	nsubj	passengers	passengers	(19, 35)	('passengers', '.')	I can imagine it , but not in the restaurant the size of a small ship filled with passengers who appear to have just arrived from England , Ireland , and parts of Germany and France .
181798	who have lost too much in the War of Everyday	who	PRON	who	nsubj	those	those	(19, 28)	('those', '.')	The Watermonster still lives in Oklahoma in lakes close to home and is known to appear to those who have lost too much in the War of Everyday .
181799	that turned Fort Gibson upside down	that	DET	that	nsubj	flood	the flood	(3, 8)	('flood', ',')	After the flood that turned Fort Gibson upside down , I saw the Watermonster , my father not far behind me in our walk to measure damage and defeat .
181800	who still says he 's the only man she ever loved	she	PRON	who	nsubj	mother	my mother	(10, 20)	(',', '.')	Nor did he ever get over my mother , who still says he 's the only man she ever loved .
181801	that was mostly gray	that	DET	that	nsubj	beard	a trimmed beard	(13, 16)	('beard', ',')	He was a slender , dark-haired man with a trimmed beard that was mostly gray , and he lived and worked in a small Massachusetts town , near the sea .
181802	whose end was an understood condition of its beginning	end	NOUN	whose	poss	something	something	(14, 22)	('something', '.')	He had never entered what he considered to be an affair , something whose end was an understood condition of its beginning .
181803	which had been an intrusion on his marriages and an interference with his dating	which	DET	which	nsubj	nights	working nights	(5, 18)	(',', ',')	So working nights , which had been an intrusion on his marriages and an interference with his dating , became a blessing .
181804	whose walls seeped despair as palpable as the rain he walked in now , after too many years	he	PRON	whose	poss	pit	a dark pit	(31, 48)	(',', '.')	It had ended and he had found it again with other wives and other women , and always its ending had flung him into a dark pit of finitude , whose walls seeped despair as palpable as the rain he walked in now , after too many years .
181805	that was first an enclosure for their bed and second for a kitchen to prepare food in and a table to eat it on , and third for plumbing	kitchen	NOUN	that	nsubj	apartment	a small apartment	(51, 79)	('apartment', 'so')	They were why he left home , to marry and work , and here he was , over thirty years later , with a woman nearly as young as his first wife when passion drove them out of their parents ' homes and into the world , into a small apartment that was first an enclosure for their bed and second for a kitchen to prepare food in and a table to eat it on , and third for plumbing
181806	that keeps you from fucking while sharks are eating your neighbors	sharks	NOUN	that	nsubj	Something	Something	(1, 11)	('Something', ';')	Something that keeps you from fucking while sharks are eating your neighbors ; while one is coming for you .
181807	that hurt when it rains	it	PRON	that	nsubj	joints	joints	(2, 6)	('joints', '.')	Like joints that hurt when it rains .
181808	that lay	that	DET	that	nsubj	church	the church	(22, 23)	('church', 'drowned')	Waiting in the bushes for Jack Noble 's car , I searched the water 's skin for the steeple of the church that lay drowned beneath .
181809	who lived there	who	PRON	who	nsubj	people	the boastful people	(16, 18)	('people', '.')	As a child , I had imagined God sending a flood to punish the boastful people who lived there .
181810	who was nearly three times my age	who	PRON	who	nsubj	man	a man	(19, 25)	('man', ',')	How could I describe what it felt like to wait on a brilliant summer 's day for a man who was nearly three times my age , my teacher at school , handsome , experienced .
181811	that mattered in his life	that	DET	that	nsubj	things	many things	(3, 7)	('things', 'had')	So many things that mattered in his life had nothing to do with me .
181812	which was one thing I loved about being with Jack	I	PRON	which	nsubj	time	all the time	(6, 15)	(',', '.')	This happened all the time , which was one thing I loved about being with Jack .
181813	that insured camps and resorts across the Northeast	that	DET	that	nsubj	firm	a firm	(15, 22)	('firm', '.')	""" <p> Besides teaching history , Jack worked part time for a firm that insured camps and resorts across the Northeast ."
181814	who went out to investigate the accidents scoffed at such fears	who	PRON	who	nsubj	men	The men	(2, 12)	('men', '.')	The men who went out to investigate the accidents scoffed at such fears .
181815	who wrote home from the front	who	PRON	who	nsubj	soldiers	soldiers	(17, 22)	('soldiers', ':')	They always found someone or something to blame , and this made them cocky , like soldiers who wrote home from the front : Do n't worry ,
181816	who wreaked terrible harm	who	PRON	who	nsubj	person	some evil person	(33, 36)	('person', ',')	The name of a town or a marker by the road , the sign for a camp where he had handled a case , would sat off a story about some evil person who wreaked terrible harm , and then , in a chain of cause and effect , brought his own demise .
181817	who 's too vain to wear sensible shoes	who	PRON	who	nsubj	lady	some old lady	(6, 13)	('lady', '.')	He 's like some old lady who 's too vain to wear sensible shoes .
181818	that said WELCOME TO PENNSYLVANIA	that	DET	that	nsubj	sign	the sign	(7, 11)	('sign', ',')	@ , when we passed the sign that said WELCOME TO PENNSYLVANIA , he peered in both mirrors and blew out a sigh .
181819	that kids carry at parochial school	kids	NOUN	that	dobj	kind	the kind	(20, 25)	('kind', '.')	I found his heavy briefcase between two smaller bookbags in green-and-blue plaid , the kind that kids carry at parochial school .
181820	which showed cats and dogs tumbling through a cloudy pink sky	which	DET	which	nsubj	umbrella	this very umbrella	(34, 44)	(',', '.')	Just a few days before this I had seen Helen Noble struggling up the hill from the store to their house , clutching groceries to her chest and holding aloft this very umbrella , which showed cats and dogs tumbling through a cloudy pink sky .
181821	who had taken the report	who	PRON	who	nsubj	Bunny	Bunny	(6, 10)	('Bunny', '.')	It must have been Bunny who had taken the report .
181822	who had slipped in the tub )	who	PRON	who	nsubj	man	an elderly man	(37, 43)	('man', '.')	"Not only would n't Bunny look up a word , if an accident bored her she made up details ( "" Tatoo of Elvis on left butock , "" she had written of an elderly man who had slipped in the tub ) ."
181823	who owned a hotel	who	PRON	who	nsubj	man	An old Jewish man	(4, 7)	('man', 'would')	"An old Jewish man who owned a hotel would say on the phone : "" Just a minor haxident , a bruise and a cut . """
181824	who would handle the case	who	PRON	who	nsubj	adjustor	the adjustor	(19, 23)	('adjustor', '.')	I would clip the original sheet to the file , then give the yellow copy to the adjustor who would handle the case .
181825	who writhed in their seats when the rabbi described the way Abraham had sealed his covenant with God	Abraham	PROPN	who	nsubj	boys	the boys	(14, 31)	('boys', '?')	Had n't the girls , less squeamish for once , laughed at the boys who writhed in their seats when the rabbi described the way Abraham had sealed his covenant with God ?
181826	who stood weeping in the showers as his classmates pranced around him	classmates	NOUN	who	nsubj	boy	a boy	(4, 15)	('boy', ',')	I envisioned a boy who stood weeping in the showers as his classmates pranced around him , naked as imps , and tried to snatch the towel he clutched to his waist .
181827	that towel myself	that	DET	that	nsubj	titillation	a mild titillation	(18, 20)	('away', '.')	The only emotions this scene made me feel were a mild titillation and an urge to snatch away that towel myself .
181828	that hung to their knees	that	DET	that	nsubj	sweaters	misshapen sweaters	(8, 12)	('sweaters', '.')	Even in July they huddled inside misshapen sweaters that hung to their knees .
181829	which squeaked beneath his weight	which	DET	which	nsubj	cot	the cot	(6, 10)	(',', '.')	Jack sat on the cot , which squeaked beneath his weight .
181830	who was over six feet	who	PRON	who	nsubj	Jack	Jack	(5, 9)	('Jack', '.')	He was taller than Jack who was over six feet .
181831	which was pink as a stick of Dentyne	which	DET	which	nsubj	tongue	Her tongue	(3, 10)	(',', ',')	"Her tongue , which was pink as a stick of Dentyne , tsked against her teeth . """
181832	that says it was all Sebby 's fault	it	PRON	that	nsubj	something	something	(6, 13)	('something', '!')	You want us to sign something that says it was all Sebby 's fault !
181833	who had shot Sebastien	who	PRON	who	nsubj	counselor	the counselor	(28, 31)	('counselor', '.')	I wanted Jesus Christ to appear in this field and make Jack feel better , as Jack himself had done for Addy and Paul and the counselor who had shot Sebastien .
181834	which also gripped me	which	DET	which	nsubj	desire	desire	(18, 21)	(',', '.')	And he kissed me again , with gratitude , and love , and finally with desire , which also gripped me .
181835	which read MARCH	which	DET	which	nsubj	banner	a banner	(8, 10)	('banner', 'IS')	A small plane went by towing a banner which read MARCH
181836	which tempted one to have a drink	which	DET	which	nsubj	places	those places	(9, 15)	('places', '.')	They sought out the slippery places , those places which tempted one to have a drink .
181837	who were telling loud stories about traffic accidents they had witnessed	they	PRON	who	nsubj	seven	seven	(8, 18)	('seven', '.')	They gazed at a table of seven who were telling loud stories about traffic accidents they had witnessed .
181838	which was n't often	which	DET	which	nsubj	dreamt	she dreamt	(3, 6)	(',', ',')	she dreamt , which was n't often , it was pills and fishes .
181839	whom she loved	she	PRON	whom	dobj	Steadman	Steadman	(14, 16)	('Steadman', '.')	She was thinking of all the nice things she would do for Steadman whom she loved .
181840	that said Cafe Reality and into a parking lot	that	DET	that	nsubj	sign	a sign	(8, 16)	('sign', '.')	He turned off the road at a sign that said Cafe Reality and into a parking lot .
181841	that was important	that	DET	that	nsubj	way	but the way	(5, 7)	('acted', '.')	but the way you acted that was important .
181842	that overlooked the pool	that	DET	that	nsubj	room	a narrow monochromatic room	(14, 17)	('room', '.')	> Denise turned her back on them and went into a narrow monochromatic room that overlooked the pool .
181843	that was the summum bonum	that	DET	that	nsubj	all	all	(3, 7)	('all', ',')	And doing all that was the summum bonum , she had thought .
181844	who used to own this place before Quentin	who	PRON	who	nsubj	guy	The guy	(2, 9)	('guy', '--')	The guy who used to own this place before Quentin -- he was a predator , too .
181845	which was spacious enough	which	DET	which	nsubj	house	the guest house	(25, 28)	(',', '.')	I 'd have to move my stuff -- sleeping bag , and frying pan , and fishing rod -- over to the guest house , which was spacious enough .
181846	that caught in his boot sole	that	DET	that	nsubj	spike	a barn spike	(10, 15)	('spike', '.')	The gas pedal had been replaced by a barn spike that caught in his boot sole .
181847	which only meant he would sleep an hour later and pretend to take orders from John Andrew	he	PRON	which	nsubj	dotage	""" his dotage"	(26, 42)	"('""', '.')"	"In a proper world Perry and Gretchen would have retired to the hill cabin , settling into what Perry called "" his dotage , "" which only meant he would sleep an hour later and pretend to take orders from John Andrew ."
181848	that blotched at the slightest irritation	that	DET	that	nsubj	wrists	thick wrists	(6, 11)	('skin', '.')	She had thick wrists and skin that blotched at the slightest irritation .
181849	that straggled in from Sperry	that	DET	that	nsubj	signal	the one weak signal	(13, 17)	('signal', '.')	( Ivan and John Andrew had been raised on the one weak signal that straggled in from Sperry .
181850	that announced the little settlement of Mullan 's Crossing	that	DET	that	nsubj	blacktop	crumbled blacktop	(13, 21)	('blacktop', '.')	He slowed to a crawl , bumped onto a stretch of crumbled blacktop that announced the little settlement of Mullan 's Crossing .
181851	which immediately churned over into resentment	which	DET	which	nsubj	punch	a punch	(8, 13)	(',', '.')	Ivan felt a punch of relief , which immediately churned over into resentment .
181852	which seemed to radiate cold , even through the fabric	which	DET	which	nsubj	thumbs	his thumbs	(20, 29)	(',', '.')	He sank gingerly to the edge of the comforter and began to knead , his thumbs on the soles , which seemed to radiate cold , even through the fabric .
181853	that formed a steadily rising mound on the floor of his office	that	DET	that	nsubj	announcements	publishers announcements	(42, 53)	('announcements', ',')	"<p> <p> By DAVID LONG <p> 
##1015372 C. GUS DUPINE set his thermos within easy reach , dumped the day 's mail on top of the student papers and unopened publishers ' announcements that formed a steadily rising mound on the floor of his office , and opened his copy of Henry James 's little-read first novel , Watch and Ward ."
181854	that fathered James 's finest heroine	that	DET	that	nsubj	figure	the shadowy figure	(23, 28)	('figure', 'have')	All novels , he knew , had to have a vague background for their bright specifics , but why did the shadowy figure that fathered James 's finest heroine have to look so suspiciously like the wretched suicide in Watch and Ward ?
181855	who was never particularly sympatico	who	PRON	who	nsubj	businessman	a businessman	(11, 15)	('businessman', ',')	Turning to a former acquaintance , Newton Winch , a businessman who was never particularly sympatico , Mark finds the man strangely improved .
181856	who has spent his life on Wall Street	who	PRON	who	nsubj	man	a man	(5, 12)	('man', 'achieve')	How could a man who has spent his life on Wall Street achieve such a wonderful transformation ?
181857	which had numerous burns	which	DET	which	nsubj	biography	Edel biography	(11, 14)	(',', ',')	Balancing his cigarette on the edge of Edel 's biography , which had numerous burns , the professor unearthed his copy of Katharine Hastings ' 1924 genealogy of the James family and started counting .
181858	who survived infancy	who	PRON	who	nsubj	aunts	ten aunts	(11, 13)	('side', '.')	James had ten aunts and uncles on his father 's side who survived infancy .
181859	who died at seventy	who	PRON	who	nsubj	age	old age	(8, 11)	(',', ';')	Only three reached old age -- William , who died at seventy ; Augustus , fiftynine ; and Howard , fifty-eight .
181860	that concerned J.J.	that	DET	that	nsubj	passages	the two lengthy passages	(16, 18)	('passages', 'Both')	Wiping his glasses , Dupine returned to James 's memoirs , to the two lengthy passages that concerned J.J.
181861	who bought the next day 's New York Herald	who	PRON	who	nsubj	anyone	anyone	(7, 15)	('anyone', 'would')	Once you signed the register , anyone who bought the next day 's New York Herald would know where you had spent the night .
181862	in which James reconstructed his boyish mystification	James	PROPN	which	pobj	sentences	the sentences	(7, 13)	"('in', '""')"	"Dupine lingered over the sentences in which James reconstructed his boyish mystification : """
181863	that left you with a hole in your shoe leather and a fresh set of bunions and a new respect for your old worn - out slippers and chair	that	DET	that	nsubj	kind	the kind	(26, 54)	('footwork', '.')	You had to go after travel and research money , and then you had to get off your butt and put in the kind of footwork that left you with a hole in your shoe leather and a fresh set of bunions and a new respect for your old worn-out slippers and chair .
181864	that had made the mistake of tenuring him	that	DET	that	nsubj	center	the center	(27, 34)	('university', '.')	The professor refilled his thermos , hid it under his trench coat , and walked to the library at the center of the gigantic state university that had made the mistake of tenuring him .
181865	who inherited the family papers and eventually gave them to Harvard	who	PRON	who	nsubj	III	Henry III	(11, 21)	(',', '.')	-- it was Henry III , the novelist 's nephew , who inherited the family papers and eventually gave them to Harvard .
181866	that tended teachers ' pensions ( including Professor Dupine 's trifling nest egg )	that	DET	that	nsubj	corporation	the nonprofit corporation	(31, 44)	('corporation', '.')	Henry III was a lawyer , a trustee , an expert on actuarial science , and a president of TIAA ( Teachers Insurance and Annuity Association ) , the nonprofit corporation that tended teachers ' pensions ( including Professor Dupine 's trifling nest egg ) .
181867	that seems to be definitely remembered	that	DET	that	nsubj	point	almost the only point	(17, 22)	('him', '....')	His good looks seem to have been considered remarkable and are almost the only point about him that seems to be definitely remembered ....
181868	which had a members ' library and sponsored winter lectures	which	DET	which	nsubj	Association	Men Association	(20, 29)	(',', ',')	He also paid fifty dollars for a life membership in the Albany Young Men 's Association for Mutual Improvement , which had a members ' library and sponsored winter lectures , and he gave twenty-five dollars to the same organization 's Committee on Rooms and Fixtures.
181869	who was too fond of taking the train to New York	who	PRON	who	nsubj	vivant	the same out bon vivant	(12, 22)	('vivant', '?')	Could this be the same out-of-control bon vivant who was too fond of taking the train to New York ?
181870	who carried her maiden name	who	PRON	who	nsubj	child	the one child	(18, 22)	('child', '?')	And what did John Barber 's mama think of her beautiful , idle boy , the one child who carried her maiden name ?
181871	which made sense	which	DET	which	nsubj	J.J.	J.J.	(7, 9)	(',', '.')	The executor proved to be J.J. , which made sense .
181872	that left Dupine 's fingers yellowed and furry feeling	that	DET	that	nsubj	leather	leather	(23, 31)	('leather', '.')	It turned out to be two volumes -- one a ledger , the other a cash book -- both bound in decomposing leather that left Dupine 's fingers yellowed and furry feeling .
181873	that went with J.J. 's estate	that	DET	that	nsubj	books	the books	(4, 9)	('books', '.')	These were the books that went with J.J. 's estate .
181874	who had been worth $ 1,300,000 at his death in 1832	who	PRON	who	nsubj	father	his father	(22, 32)	(',', '.')	All this was his share of what had been put together by his father , old Billy James of Albany , who had been worth $1,300,000 at his death in 1832 .
181875	who eventually shoots himself	who	PRON	who	nsubj	man	the hounded man	(11, 14)	('man', '.')	""" James 's increasingly sympathetic portrait of the hounded man who eventually shoots himself . . . """
181876	that J.J. rode the Hudson River Railroad	J.J.	PROPN	that	mark	tables	their card tables	(8, 14)	('tables', '?')	Was it to visit their card tables that J.J. rode the Hudson River Railroad ?
181877	that suggested Patrick Hearne had been a person of some notoriety	Hearne	PROPN	that	nsubj	hymn	a hymn	(36, 46)	('hymn', ':')	But no business was given for either man , The library had nothing on Hileman , but in Volume 3 of the published diary of George Templeton Strong , Dupine found a verse from a hymn that suggested Patrick Hearne had been a person of some notoriety : <p> pre
181878	who makes a solemn promise to close his gaming - house	who	PRON	who	nsubj	Hearne	Hearne	(8, 18)	(',', '.')	Trial of twenty gamblers , including Hearne , who makes a solemn promise to close his gaming-house .
181879	that turned the James children into precocious cosmopolites	that	DET	that	nsubj	trip	the trip	(4, 11)	('trip', '.')	This was the trip that turned the James children into precocious cosmopolites .
181880	that sweeten home	that	DET	that	nsubj	virtues	all the virtues	(62, 64)	('charities', '.')	The chief of them are situated in Broadway ... ; they are furnished in the most luxurious and seductive manner ... ; they are fed and fattened and pampered on the tears of broken-hearted fathers and mothers , on the anguish of wives , on the sighs of kindred , on the desolation of all the virtues and pleasant charities that sweeten home .
181881	who infest the city	who	PRON	who	nsubj	gamblers	gamblers	(16, 19)	"('""', '.')"	"The great present evil is "" the horde of gamblers , pimps , and ruffians "" who infest the city ."
181882	that named the woman and told how J.J. killed himself	J.J.	PROPN	that	nsubj	part	the part	(6, 15)	('part', '.')	That would have been the part that named the woman and told how J.J. killed himself .
181883	"that "" sacrificed "" him"	that	DET	that	nsubj	society	the unformed society	(33, 37)	('society', '?')	"For if J.J. was a true gentleman after all and not meretricious ( as all the silent headshakes implied ) , then did n't the fault lie with the brutally unformed society that "" sacrificed "" him ?"
181884	that gather around the ankles	that	DET	that	nsubj	strings	retie strings	(23, 27)	('strings', '.')	She has trouble with the camouflage pants , has to come out of the bathroom ; he kneels to unknot and retie strings that gather around the ankles .
181885	which she traces with her thumb	she	PRON	which	dobj	butt	the oak butt	(41, 46)	('butt', '.')	The truck clanks , rattles like a junk drawer ; the heater abrades her face with silty , hot air ; the gun is anchored across her lap , a Winchester 243 , an elk etched into the oak butt which she traces with her thumb .
181886	who flies in not knowing wildlife from his own ass	who	PRON	who	nsubj	guys	those guys	(8, 17)	('guys', '.')	"I 'm not one of those guys who flies in not knowing wildlife from his own ass . "" <p>"
181887	that taints the meat	that	DET	that	nsubj	anything	anything	(14, 17)	('anything', '.')	"Hacks off what he calls "" stinkers "" from the ankles , removing anything that taints the meat ."
