	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
132038	that Nora finds so hard to understand	Nora	PROPN	that	pobj	things	all those things	(4, 10)	('things', '.')	all those things that Nora finds so hard to understand .
132039	that shows Nora 's blood oxygen level : eighty - seven and dropping	that	DET	that	nsubj	gauge	the gauge	(6, 18)	('gauge', '.')	> Bubblebutt looks at the gauge that shows Nora 's blood oxygen level : eighty-seven and dropping .
132040	that doubles as an end table	that	DET	that	nsubj	trunk	the trunk	(12, 17)	('trunk', '.')	As the sky darkens , she goes inside and opens the trunk that doubles as an end table .
132041	that holds Harry 's thirty - two , almost the only thing of Harry 's she has kept	she	PRON	that	nsubj	towel	the towel	(4, 21)	('towel', '.')	She unfolds the towel that holds Harry 's thirty-two , almost the only thing of Harry 's she has kept .
132042	that holds her charm bracelet , her class ring , her high school graduation picture	that	DET	that	nsubj	envelope	an envelope	(10, 24)	('envelope', '.')	She puts the pistol aside and lifts out an envelope that holds her charm bracelet , her class ring , her high school graduation picture .
132043	that still make her hurt to see them	her	PRON	that	nsubj	eyes	the huge eyes	(14, 21)	('eyes', '.')	"He is fifteen in the picture , with the huge and staring eyes that still make her hurt to see them . """
132044	that matters	that	DET	that	nsubj	pain	the pain	(6, 7)	('pain', ',')	And it 's not the pain that matters
132045	that placed her baby	that	DET	that	nsubj	agency	the agency	(19, 22)	('agency', '.')	With nervous haste she searches through the papers in her trunk until she finds the address of the agency that placed her baby .
132046	who drives a bakery truck	who	PRON	who	nsubj	someone	someone	(9, 13)	('Floyd', '.')	In March , her mother marries someone named Floyd who drives a bakery truck .
132047	she worked that for	she	PRON	that	pobj	people	the people	(7, 10)	('people', '.')	She did n't like the people that she worked for .
132048	that stopped abruptly on August 17	that	DET	that	nsubj	diary	a diary	(18, 23)	('diary', '.')	And here 's the diary she kept in Sacramento when she was twenty-two , a diary that stopped abruptly on August 17 .
132049	that would tell them	that	DET	that	nsubj	answer	an answer	(8, 11)	('answer', '.')	She still ca n't find an answer that would tell them .
132050	that keep her more or less sane	that	DET	that	nsubj	pills	the pills	(10, 16)	('pills', '.')	In the bathroom , she swallows one of the pills that keep her more or less sane .
132051	who gets off on calling people	who	PRON	who	nsubj	guy	some guy	(6, 11)	('guy', 'he')	just some nut , some guy who gets off on calling people he does n't know ?
132052	who was n't married	who	PRON	who	nsubj	nobody	nobody	(2, 5)	('nobody', 'kept')	And nobody who was n't married kept their babies then .
132053	that offended her daughter	that	DET	that	nsubj	something	something	(7, 10)	('something', '?')	Did Nora say something wrong , something that offended her daughter ?
132054	that make you see they want what you to and do they want what you to	you	PRON	that	nsubj	water	the water	(2, 17)	('water', '.')	the water that make you see what they want you to and do what they want you to .
132055	that Nora knows	Nora	PROPN	that	dobj	truth	the only truth	(7, 9)	('truth', '.')	That 's not the only truth that Nora knows .
132056	that lasted into an early dusk	that	DET	that	nsubj	dawn	a lingering dawn	(14, 19)	('dawn', '.')	The light was diffuse in the morning when they woke , a lingering dawn that lasted into an early dusk .
132057	who visited : not even introducing themselves , nodding to him like solemn nuns	who	PRON	who	nsubj	women	the two women	(18, 31)	('women', '.')	He told her what the doctor had said , and described the frightened silence of the two women who visited : not even introducing themselves , nodding to him like solemn nuns .
132058	that was close to a laugh	that	DET	that	nsubj	sound	a sound	(4, 9)	('sound', '.')	He made a sound that was close to a laugh .
132059	that had nothing to do with his mother	that	DET	that	nsubj	problems	problems	(7, 14)	('problems', '.')	world of overheating cars , of problems that had nothing to do with his mother .
132060	that took up four washers	that	DET	that	nsubj	amount	An amount	(4, 8)	('clothing', 'fit')	An amount of clothing that took up four washers fit into two dryers
132061	that led up to the apartments on the second floor	that	DET	that	nsubj	steps	the slanting steps	(22, 31)	('steps', '.')	potholed parking lot where Marsha 's car was parked , the fence with weeds growing in its crevices , the slanting steps that led up to the apartments on the second floor .
132062	he knows which has a name because he recently read it in an article on photography but forgets or never recorded it in his head	he	PRON	which	nsubj	shoes	her shoes	(58, 82)	(',', '.')	and then the whole photo , backdrop and concrete ground and crossed knees included , her shoes and his bare feet , even the white border or frame or outline with the notched or jagged edges or whatever one calls them ends when they 're by design kind of frayed , the style for years then , which he knows has a name because he recently read it in an article on photography but forgets or never recorded it in his head .
132063	which was n't among them	which	DET	which	nsubj	one	-- not his infant one	(6, 10)	(',', ',')	-- not his infant one , which was n't among them , but those where there were no faces any more and the photographs were mostly mold .
132064	who rented one	who	PRON	who	nsubj	aunt	an aunt	(64, 66)	('aunt', '--')	But one night here and other there , since there were so few trips of any extent with them -- he ca n't right now remember one , so maybe there was none , though does remember summer vacations for two weeks to a month in various rented bungalows and a couple of times or once in the mountains with them with an aunt who rented one --
132065	one of whom happens to be a chores girl	one	NUM	whom	pobj	stories	Two stories	(4, 12)	"('of', ""'s"")"	Two stories one of whom happens to be a chores girl .
132066	who feels everything like a wretched thing	who	PRON	who	nsubj	creature	a creature	(9, 15)	('creature', '.')	The point of view a reaction against a creature who feels everything like a wretched thing .
132067	Mason had that to hold in his hands carefully	Mason	PROPN	that	dobj	size	the size	(32, 40)	('bones', '.')	As for Sabrina , Penny did not know what Sabrina looked like , but she pictured Sabrina looking very pale , very blond , with wrists the size of bird bones that Mason had to hold in his hands carefully .
132068	that cost four hundred and fifty dollars	that	DET	that	nsubj	boots	green lizard cowboy boots	(16, 22)	('boots', '.')	In the clothing store , Inge had tried on a pair of green lizard cowboy boots that cost four hundred and fifty dollars .
132069	Penny said that she wanted to do while she was at the ranch	she	PRON	that	dobj	things	the things	(8, 20)	('things', 'was')	<p> One of the things that Penny said she wanted to do while she was at the ranch
132070	that were missing	that	DET	that	nsubj	calves	some calves	(8, 10)	('calves', '.')	I was out looking for some calves that were missing .
132071	who would want to steal your old truck	who	PRON	who	nsubj	Mike	Mike	(3, 10)	(',', '?')	Mike , who would want to steal your old truck ?
132072	who have taken and taken and taken	who	PRON	who	nsubj	those	those	(22, 28)	('those', '.')	, I travel in sharp , yet un-war ways , never battling the sea , taking instead from those who have taken and taken and taken .
132073	who need to go	who	PRON	who	nsubj	people	people	(7, 10)	('people', '--')	When we kidnap , we take people who need to go -- women from liposuction waiting rooms , trick-turning girls , wives in jail for killing their husbands .
132074	that had to be done	that	DET	that	nsubj	things	little things	(6, 10)	('things', 'popped')	"Food , books , little things that had to be done popped up and up , shouting , "" Look at me , look at me ."
132075	who was their great - grandmother	who	PRON	who	nsubj	Rock	Grandma One Rock	(10, 15)	(',', ',')	Roy and Chuckie were babies when Grandma One Rock , who was their great-grandmother , took them in .
132076	that he came home from first grade with blood	he	PRON	that	advmod	day	the fifth day	(5, 13)	('day', 'crusted')	On the fifth day that he came home from first grade with blood crusted on his face and shirt , Jimmy knew he 'd have to talk to Grandma One Rock .
132077	that told Jimmy he 'd have to ask her for her help	he	PRON	that	nsubj	silence	a silence	(4, 15)	('silence', '.')	It was a silence that told Jimmy he 'd have to ask her for her help .
132078	that said , No Shirts , No Shoes , No Service , No Indians	that	DET	that	nsubj	door	the door	(24, 37)	('door', ',')	I guess I punched out Art Arthur when he took me back to the front door and showed me the sign on the door that said , No Shirts , No Shoes , No Service , No Indians , and asked me if I could read .
132079	that said ,	that	DET	that	nsubj	sign	a sign	(6, 8)	('it', 'Indians')	It had a sign on it that said ,
132080	that extended into the darkness	that	DET	that	nsubj	heat	the heat	(12, 16)	('heat', 'was')	In the sweat , their memories and the silence and the heat that extended into the darkness was broken suddenly by the almost simultaneous crash of thunder and flash of lightning .
132081	who is like fire , the scarlet tanager	who	PRON	who	nsubj	one	one	(1, 8)	('one', ',')	one who is like fire , the scarlet tanager , sang out a coarse chirp .
132082	that were too big to put on the road ,	that	DET	that	nsubj	rocks	rocks	(12, 21)	('rocks', 'up')	> Grandma One Rock had them pile the biggest rocks , rocks that were too big to put on the road , up behind the house .
132083	that came in last night	that	DET	that	nsubj	Lila	Lila	(4, 8)	('Lila', '.')	""" That was Lila that came in last night ."
132084	that held Grandma One Rock 's ' 47 Nash	that	DET	that	nsubj	mound	the mound	(29, 37)	('mound', '.')	It was later in the evening , as the sun was slanting low across the cornfield , when the brothers tamped the last of the earth onto the mound that held Grandma One Rock 's ' 47 Nash .
132085	whose memory was sharp as a dagger	memory	NOUN	whose	poss	firstborn	the firstborn	(14, 20)	(',', ',')	He knew if they started bartering the Ninth , then the firstborn , whose memory was sharp as a dagger , would bring up the Tenth , the Seventeenth and all the other traumatic landmarks along their shared history .
132086	who cared about kashrut	who	PRON	who	nsubj	woman	the woman	(3, 6)	('woman', '.')	asked the woman who cared about kashrut .
132087	who ran around naked for three days	who	PRON	who	nsubj	girl	a old girl	(24, 30)	('girl', '.')	They set up their green and orange tent in eleven minutes next to a Swedish couple with a four-year-old girl who ran around naked for three days .
132088	who now sported a punk haircut and was teaching DOS to seventh graders	who	PRON	who	nsubj	firstborn	his firstborn	(13, 25)	(',', '.')	Hiding behind a potted date palm , he spotted his firstborn , who now sported a punk haircut and was teaching DOS to seventh graders .
132089	who used to take you to the zoo	who	PRON	who	nsubj	guy	The guy	(2, 9)	('guy', '.')	The guy who used to take you to the zoo .
132090	which was almost empty	which	DET	which	nsubj	bowl	my bowl	(7, 10)	(',', ',')	""" I put down my bowl , which was almost empty , and rushed to the inner room for my undershirt and sandals ."
132091	which was our classroom building	which	DET	which	nsubj	Mansion	White Mansion	(11, 15)	(',', ',')	We knew where we were going , to White Mansion , which was our classroom building , the only two-storied house in @ @
132092	who sold bean jelly in summer and sugar - coated haws in winter at the marketplace	who	PRON	who	nsubj	husband	Ying husband	(10, 25)	(',', '.')	He was Meng Su , Mu Ying 's husband , who sold bean jelly in summer and sugar-coated haws in winter at the marketplace .
132093	that crouched on each side of the entrance	that	DET	that	nsubj	lions	the stone lions	(9, 16)	('lions', '.')	Two tables had been placed between the stone lions that crouched on each side of the entrance .
132094	who is a demon in this town	who	PRON	who	nsubj	Ying	Mu Ying	(14, 20)	(',', '.')	""" Folks , we 've gathered here today to denounce Mu Ying , who is a demon in this town . """
132095	who worked with his sow for a whole year and got only a litter of piglets	who	PRON	who	nsubj	peasant	a poor peasant	(17, 32)	('peasant', '.')	""" Comrades , "" the young man addressed us , "" here we have a poor peasant who worked with his sow for a whole year and got only a litter of piglets ."
132096	who remained in the crowd	who	PRON	who	nsubj	farmers	those enraged farmers	(9, 13)	(',', '.')	""" What she said restrained those enraged farmers , who remained in the crowd ."
132097	who seldom blew the horn	who	PRON	who	nsubj	men	old men	(19, 23)	('men', '.')	It was strange , because the drivers of the four o'clock train were a bunch of old men who seldom blew the horn .
132098	that passed here last month	that	DET	that	nsubj	team	the propaganda team	(5, 9)	('team', '.')	"He led the propaganda team that passed here last month . """
132099	who should raise the straw hat	who	PRON	who	nsubj	eyes	our eyes	(12, 17)	('eyes', '.')	We two looked at each other , asking with our eyes who should raise the straw hat .
132100	who called themselves the Funny Bunnies	who	PRON	who	nsubj	group	a group	(24, 29)	('olds', '.')	Jenny had almost been a counselor at Camp Olympia , where Shelley was a counselor for a group of six-year-olds who called themselves the Funny Bunnies .
132101	who disappeared with Jenny Foley	who	PRON	who	nsubj	man	the man	(14, 18)	('man', '.')	Shelley shoved closer to look at the newspaper 's police sketch of the man who disappeared with Jenny Foley .
132102	that looked as though they had come out of a can	they	PRON	that	nsubj	features	features	(14, 24)	('features', '.')	The man was good-looking in a bland way ; he had features that looked as though they had come out of a can .
132103	who knew her in school	who	PRON	who	nsubj	someone	someone	(4, 8)	('someone', ',')	""" I know someone who knew her in school , "" said Patrice ."
132104	that had touched Noreen under it as long as she could stand it	she	PRON	that	nsubj	hand	the hand	(10, 22)	('hand', '.')	so it would hurt , and held the hand that had touched Noreen under it as long as she could stand it .
132105	who knew she was going to die	she	PRON	who	nsubj	someone	someone	(14, 20)	('someone', '.')	She imagined Jenny Foley wandering around the park ; she would walk like someone who knew she was going to die .
132106	that would make her end up like Jenny Foley	her	PRON	that	nsubj	thing	the thing	(5, 13)	('thing', '?')	Was this the thing that would make her end up like Jenny Foley ?
132107	that would make her like Jenny Foley	her	PRON	that	nsubj	action	the action	(9, 15)	('action', '?')	Or was not taking a drink the action that would make her like Jenny Foley ?
132108	that would save her	that	DET	that	nsubj	thing	the exact thing	(21, 24)	('thing', '.')	She wanted to cry , to kick the world , but the thing she kicked might be the exact thing that would save her .
132109	who were off	who	PRON	who	nsubj	counselors	The girl counselors	(3, 5)	('counselors', 'sat')	The girl counselors who were off sat nearby them .
132110	"who was standing in a crowd of campers , crying , saying , "" She 's dead , she 's dead"	she	PRON	who	nsubj	Dana	Dana	(8, 28)	(',', ',')	"> Patrice ran over to Dana , who was standing in a crowd of campers , crying , saying , "" She 's dead , she 's dead , she 's dead ."
132111	that told him to sit on its back	that	DET	that	nsubj	rock	the rock	(5, 12)	('rock', '.')	Turtle Rock was the rock that told him to sit on its back .
132112	that turned black each winter	that	DET	that	nsubj	rock	the rock	(5, 9)	('rock', '.')	Bear Rock was the rock that turned black each winter .
132113	that led to the tracks Baker 's Instant Slope	that	DET	that	nsubj	slope	the wide open slope	(7, 15)	('slope', ',')	He named the long wide open slope that led to the tracks Baker 's Instant Slope , because in the summer its loose dirt was a dry , light chocolate color .
132114	that made me dizzy every time I looked down into it	I	PRON	that	nsubj	drop	a foot drop	(13, 23)	('drop', '.')	The trestle lay over a deep gorge , a fifty-foot drop that made me dizzy every time I looked down into it .
132115	who watched from below with a dishtowel twisting in her hands	who	PRON	who	nsubj	mother	my mother	(8, 18)	('mother', '.')	There were many witnesses , including my mother who watched from below with a dishtowel twisting in her hands .
132116	that terrified me most - the roaring current of water	that	DET	that	nsubj	sound	the sound	(34, 43)	('sound', 'I')	I sank down in the tall grass and covered my ears and hummed loudly to myself so I could drown out Karl 's voice and my brother 's rising laughter , and the sound that terrified me most-the roaring current of water I heard in my ears , the same sound Deeker described when he had listened to me .
132117	who removed my hands from my ears	who	PRON	who	nsubj	one	the one	(5, 11)	('one', '.')	> Deeker was the one who removed my hands from my ears .
132118	that blew its white spores along the trestle	that	DET	that	nsubj	grass	the high grass	(31, 38)	('grass', '.')	When I closed my eyes I saw nothing but my brother 's dangling feet hanging miles above the red rocks , and Tulip 's amber slit eyes above the high grass that blew its white spores along the trestle .
132119	which he kept	he	PRON	which	dobj	gifts	gifts	(17, 19)	(',', '.')	He made us kiss and seal our vow , and made everyone give us gifts , which he kept .
132120	that had two points each	that	DET	that	nsubj	some	some	(19, 23)	('teeth', '.')	I 'm just rat , plain old rat , and he showed us some of his top teeth that had two points each .
132121	which they buried	they	PRON	which	dobj	shotguns	shotguns	(10, 12)	('knives', '.')	A couple of times they found shotguns and knives which they buried .
132122	that opened larger each time	that	DET	that	nsubj	vowels	clear , round vowels	(17, 21)	('vowels', 'he')	He stood at the edge of the woods and bellowed my name in clear , round vowels that opened larger each time he repeated them .
132123	that kept me from him	that	DET	that	nsubj	torso	father granite torso	(17, 21)	('torso', '.')	And I 'd hurl myself against the walls , doors , against my father 's granite torso that kept me from him .
132124	that everything was porous and being filled	everything	PRON	that	mark	ties	the railway ties	(41, 47)	(',', '.')	In the silence I believed his voice , carrying my name , was seeping into the moisture of the fading green evening , seeping into the cracks of the trees , the railway ties , the steel and stones , that everything was porous and being filled .
132125	that held my name	that	DET	that	nsubj	objects	those objects	(15, 18)	('objects', '.')	I wanted to be like Decker then , to put my ear to those objects that held my name .
132126	that included the concept of per sonal danger through excess	that	DET	that	nsubj	vocabulary	a vocabulary	(7, 16)	('vocabulary', '.')	Her mother did not have a vocabulary that included the concept of per sonal danger through excess .
132127	that reminded her of cotton candy	that	DET	that	nsubj	gray	only a vast gray	(10, 15)	('gray', '.')	She did n't feel sorry , only a vast gray that reminded her of cotton candy .
132128	that never separated itself from the gray	that	DET	that	nsubj	dawn	a dawn	(7, 13)	('dawn', ',')	Later , close to a dawn that never separated itself from the gray , she had thrown up .
132129	that begins at the calf	that	DET	that	nsubj	leather	the leather	(13, 17)	('leather', '.')	They have a complicated pattern of flowers and hearts carved into the leather that begins at the calf .
132130	that criss cross the dining room	criss	VERB	that	mark	streamers	the yellow streamers	(13, 18)	('streamers', ',')	""" Look at this , "" Veronica points to the yellow streamers that criss cross the dining room , dangle from light fixtures and the top of the stairs ."
132131	"that read "" Happy Birthday Mom "" taped on her bedroom door"	that	DET	that	nsubj	balloon	an oversized balloon	(6, 17)	('balloon', '.')	"She had discovered an oversized balloon that read "" Happy Birthday Mom "" taped on her bedroom door ."
132132	who stand at windows alone	who	PRON	who	nsubj	women	women	(15, 19)	('women', '.')	Now the rain seems a sullen silver , the color of broken solitude and women who stand at windows alone .
132133	that makes her lose her composure	her	PRON	that	nsubj	something	something	(8, 13)	('voice', '.')	There is something in her mother 's voice that makes her lose her composure .
132134	that says CANNES in red block letters	that	DET	that	nsubj	bag	her black canvas bag	(9, 15)	('bag', '.')	She removes an object from her black canvas bag that says CANNES in red block letters .
132135	that creates bridges in the air , networks , transmissions sent and received	that	DET	that	nsubj	gami	the invisible ori gami	(14, 26)	('gami', '.')	There is no method to produce the necessary framework , the invisible ori gami that creates bridges in the air , networks , transmissions sent and received .
132136	that barely register	that	DET	that	nsubj	burials	the burials	(14, 16)	('burials', 'and')	There are always caskets in the long noons , there are the burials that barely register and no one sends flowers .
132137	that say NO SHOP LIFTING , NO SWIMMING , NO SMOKING , NO DRINK - ING , N0 BAREFEET	that	DET	that	nsubj	signs	the signs	(3, 21)	('signs', 'are')	And the signs that say NO SHOP LIFTING , NO SWIMMING , NO SMOKING , NO DRINK-ING , N0 BAREFEET are insignificant .
132138	that pulls her head down and away from me	that	DET	that	nsubj	resentment	a deep resentment	(12, 20)	('resentment', '.')	She has a superficial scratch on her cheek , a deep resentment that pulls her head down and away from me .
132139	who walked out on him	who	PRON	who	nsubj	one	the one	(4, 8)	('one', '.')	I am the one who walked out on him .
132140	who am tall	who	PRON	who	nsubj	I	I	(6, 8)	(',', ',')	He 's taller than I , who am tall , so tall his knees seem to be on hinges , and he unlatches them and drops into one of the dining-room chairs .
132141	in which I lived for a year while making up my mind to divorce Isabel 's father	I	PRON	which	pobj	friend	my friend	(19, 35)	('in', 'Directly')	Across the street , abutting Joss but facing Highland , is my friend Nina 's house , in which I lived for a year while making up my mind to divorce Isabel 's father .
132142	who was equally good - hearted but incapable of such contradiction , paradox , surprise	who	PRON	who	nsubj	husband	a husband	(7, 21)	('husband', '.')	For him , I left a husband who was equally good-hearted but incapable of such contradiction , paradox , surprise .
132143	that occurs in 80 percent of AIDS patients	that	DET	that	nsubj	dementia	the dementia	(4, 11)	('dementia', 'has')	I believe the dementia that occurs in 80 percent of AIDS patients has begun to manifest itself , but it 's hard to say .
132144	that 's going	that	DET	that	nsubj	body	just my body	(7, 9)	('body', '.')	""" It 's just my body that 's going ."
132145	that 's going	that	DET	that	nsubj	body	the body	(6, 8)	('body', ':')	I look at the body that 's going : He has lost more weight since his last hospitalization , despite a rigorous fitness plan .
132146	that has been the heart of their family life for 25 years	that	DET	that	nsubj	table	the old oak table	(13, 24)	('table', '.')	His parents are seated at either end of the old oak table that has been the heart of their family life for 25 years .
132147	that wants to pull his mouth down	that	DET	that	nsubj	force	an invisible force	(13, 19)	('force', ',')	While I am musing , Reed is busy fighting off an invisible force that wants to pull his mouth down , wants to yank tears out of his eyes .
132148	in which I learn to feel sorry even for her -- not just Reed , not just Isabel , not	I	PRON	which	pobj	silence	a silence	(6, 25)	('in', 'Ian')	There is a silence in which I learn to feel sorry even for her -- not just Reed , not just Isabel , not
132149	that he see a psychiatrist	he	PRON	that	mark	suggestion	the suggestion	(9, 13)	('suggestion', 'means')	<p> To Reed , the suggestion that he see a psychiatrist means he really is losing his mind .
132150	that integrity is	integrity	NOUN	that	attr	triumph	the triumph	(3, 5)	('triumph', '.')	the triumph that integrity is .
132151	that slip away in the middle of the night	that	DET	that	nsubj	dreams	dreams	(3, 11)	('dreams', ',')	There are dreams that slip away in the middle of the night , losing themselves forever in some dark comer of the subconscious .
132152	that are disappearing even as we look at them	we	PRON	that	nsubj	stars	stars	(4, 12)	('stars', '.')	There are stars that are disappearing even as we look at them .
132153	that is not your life	that	DET	that	nsubj	life	some life	(22, 26)	('life', ',')	And you reach out to hold on to your child , and she is slipping away , going off into some life that is not your life , and you are afraid to see her go because you know , you know how far it is possible to go ,
132154	which is making its own happy racket through the walls of his chest , as loud as a neighbor living it up	which	DET	which	nsubj	heart	his heart	(39, 60)	(',', '.')	but when I do I trip and Ian jumps up to catch me , and he holds me , and my face is buried against his right arm , and my left ear is over his heart , which is making its own happy racket through the walls of his chest , as loud as a neighbor living it up .
132155	that brought her the young man named Mark	that	DET	that	nsubj	lawn	the lawn	(4, 11)	('lawn', '.')	It was the lawn that brought her the young man named Mark .
132156	that commemorated a forested America	that	DET	that	nsubj	beams	thick wood beams	(14, 18)	('beams', ',')	And though the house 's structure was solid , made of thick wood beams that commemorated a forested America , fissures would open up in its protective shell .
132157	who lived four hours away in New Hampshire	who	PRON	who	nsubj	love	his enduring love	(6, 13)	(',', '.')	Stephanie was his enduring love , who lived four hours away in New Hampshire .
132158	that can happen	that	DET	that	nsubj	things	things	(10, 12)	('things', '.')	Or rather there 's a whole range of things that can happen .
132159	that could match his own	that	DET	that	nsubj	confusion	a confusion	(10, 14)	('confusion', '.')	After all , she felt close to a confusion that could match his own .
132160	who dropped the receiver with a clunk and moved through space as a voice	who	PRON	who	nsubj	man	some other young man	(11, 24)	(',', '.')	""" It was n't Mark but some other young man , who dropped the receiver with a clunk and moved through space as a voice ."
132161	"that said , "" Hello ?"	that	DET	that	nsubj	voice	woman voice	(7, 12)	('voice', 'Who')	"It was a young woman 's voice that said , "" Hello ?"
132162	which required his standing on a ladder	which	DET	which	nsubj	trellis	a trellis	(13, 19)	(',', ',')	After mowing , he helped her espalier a vine against a trellis , which required his standing on a ladder , spreading his arms , and holding steady for the length of time it took her to lean from a window and secure the tendrils .
132163	who 're busy getting drunk	who	PRON	who	nsubj	people	people	(11, 15)	('people', '.')	It means going to a bar and standing around with people who 're busy getting drunk .
132164	that delivered feeling the way a hypodermic needle can deliver sleep	needle	NOUN	that	nsubj	timbre	a timbre	(8, 18)	('timbre', '.')	It was a voice blessed with a timbre that delivered feeling the way a hypodermic needle can deliver sleep .
132165	that 's over for me	that	DET	that	nsubj	anxiety	an anxiety	(9, 13)	('anxiety', '.')	So the particular anxiety you feel is an anxiety that 's over for me .
132166	that would remove his towel	that	DET	that	nsubj	move	a move	(25, 29)	('speak', '.')	It was not a suspenseful moment , but she was now aware of a move she could make or some words she might speak that would remove his towel .
132167	which had been a check	which	DET	which	nsubj	gift	her graduation gift	(10, 14)	('(', ')')	When he thanked her for her graduation gift ( which had been a check ) , he sent her a postcard .
132168	which had become rapturous scenes	which	DET	which	nsubj	fantasies	her sexual fantasies	(11, 15)	(',', '.')	> Thoughts of his unhappiness unleashed her sexual fantasies , which had become rapturous scenes .
132169	whose name sounded to me as if it must be spelled backward	name	NOUN	whose	poss	island	an island	(11, 22)	('island', ',')	The year following my father 's death on an island whose name sounded to me as if it must be spelled backward , Mother needed money , and first found work as a seamstress in a department store .
132170	that we were not alone	we	PRON	that	mark	insight	the insight	(4, 8)	('insight', 'sustained')	But the insight that we were not alone sustained me .
132171	that was almost white	that	DET	that	nsubj	hair	hair	(12, 15)	('hair', 'it')	> One boy , Donald , thin and bloodless , with hair that was almost white
132172	which was when she and I would listen to Oklahoma	she	PRON	which	nsubj	music	Mama music	(13, 22)	(',', '!')	I lost Mama 's music ( no radios or victrolas after bedtime , which was when she and I would listen to Oklahoma !
132173	who had learned to count silently	who	PRON	who	nsubj	ones	the ones	(16, 21)	('ones', '.')	Some of them counted softly to themselves , only to be corrected by the ones who had learned to count silently .
132174	who was next to me	who	PRON	who	nsubj	Belle	Mary Belle	(6, 10)	(',', '.')	""" I asked Mary Belle , who was next to me ."
132175	that let in enough of the bright moonlight to see by	that	DET	that	nsubj	level	every level	(10, 20)	('level', '.')	The stairwell had a small high window on every level that let in enough of the bright moonlight to see by .
132176	that opened in front of my light - blinded eyes like a cliff edge	that	DET	that	nsubj	gap	the gap	(23, 36)	('world', ',')	A smell like mold and closed air -- a death , or carnival , smell -- rose from the gap in the world that opened in front of my light-blinded eyes like a cliff edge , and I reeled back to the opposite wall , where I could feel my heart thumping in my chest .
132177	that are n't appropriate for you to know	you	PRON	that	nsubj	things	things	(14, 21)	('things', '.')	""" Honey , I have a job to do , and there are things that are n't appropriate for you to know ."
132178	that Mother rigged up on the little entrance table just inside the door of our apartment	Mother	PROPN	that	dobj	lamp	the dim lamp	(25, 40)	('lamp', '.')	I still stayed away until dark most nights , and after supper or reading did my fourth-grade homework by the dim lamp that Mother rigged up on the little entrance table just inside the door of our apartment .
132179	that vindicated me , somehow	that	DET	that	nsubj	flower	a huge ugly flower	(35, 39)	('sound', '.')	""" Here 's Donald playing the piano , "" she 'd say , and crash all ten of her fingers at once down on the keyboard , presenting a huge clashingly ugly flower of sound that vindicated me , somehow ."
132180	which would culminate in a dinner @	which	DET	which	nsubj	service	the Harvest Home chapel service	(12, 18)	('service', '@')	> Denise enlisted my help for the Harvest Home chapel service which would culminate in a dinner @ @
132181	that would show her off best to the visitors	that	DET	that	nsubj	outfit	an outfit	(14, 22)	('outfit', '.')	She asked me to roll her hair , and put together an outfit that would show her off best to the visitors .
132182	which would include her wonderful brother Claude	which	DET	which	nsubj	audience	the audience	(29, 35)	(',', '.')	I thought if I turned the piano around a little , just a bit more to the left , she could be seen more by the audience , which would include her wonderful brother Claude .
132183	that ran down her cheeks and fell onto the backs of her hands just like normal tears	that	DET	that	nsubj	tears	silent tears	(51, 67)	('tears', '.')	"When Denise stumbled white-faced back to her seat , Mrs. Dillworth , the head mistress , leaned towards her from her seat behind me on the second row , and said kindly , "" Very nice , Denise , "" and I saw her face crumple into silent tears that ran down her cheeks and fell onto the backs of her hands just like normal tears ."
132184	who had the same dashing looks as his father	who	PRON	who	nsubj	Claude	Claude	(7, 15)	(',', ',')	I was much taken with Claude , who had the same dashing looks as his father , while Denise had inherited the akimbo nervousness and shapeless legs of her mother .
132185	who was finally in self - defense beginning to figure out how many steps from his room to the bathroom	who	PRON	who	nsubj	Donald	Donald	(9, 28)	(',', '.')	I left Denise 's room to encounter Donald , who was finally in self-defense beginning to figure out how many steps from his room to the bathroom .
132186	that had given away a son	that	DET	that	nsubj	father	a father	(8, 13)	('father', '.')	""" I could n't understand a father that had given away a son ."
132187	I realized which had dropped open at some point	which	DET	which	nsubj	mouth	my mouth	(6, 14)	(',', '.')	I closed my mouth , which I realized had dropped open at some point .
132188	down which I rode feet first , a sort of metal sling , rather like a long hammock	I	PRON	which	pobj	decline	a gentle decline	(11, 28)	('down', 'I')	Even with the floor was a gentle decline , down which I rode feet first , a sort of metal sling , rather like a long hammock .
132189	that smelled of winter and outdoors and evening	that	DET	that	nsubj	pile	a sawdust pile	(26, 33)	('air', '.')	The barrier gave way easily , light and cold burst before me together , and I was deposited easily into a chilly sawdust pile in air that smelled of winter and outdoors and evening .
132190	which is how I came to see Donald once more	I	PRON	which	nsubj	artist	an artist	(10, 19)	(',', '.')	When I grew up , I became an artist , which is how I came to see Donald once more .
132191	which are usually in college art galleries	which	DET	which	nsubj	shows	my shows	(14, 20)	(',', '.')	I do a good deal of lecturing at the opening of my shows , which are usually in college art galleries .
132192	that I encountered Donald	I	PRON	that	dative	lectures	these lectures	(8, 11)	('lectures', '.')	It was at one of these lectures that I encountered Donald .
132193	which was Inez	which	DET	which	nsubj	name	her name	(18, 20)	(',', '.')	"My Eye , "" he called his wife , smiling at the gentle pun on her name , which was Inez ."
