	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
106085	who know one another well	who	PRON	who	nsubj	People	People	(1, 5)	('People', 'can')	People who know one another well can recognize the source-dreamer from the tone or events of the dream , its style .
106086	who is sick	who	PRON	who	nsubj	child	a minded child	(13, 15)	('child', ',')	The nightmares and inchoate , passionate deliria of a strong-minded child who is sick , abused , or unhappy can disturb everyone in the neighborhood , even in the next village .
106087	which mostly means dreaming harmlessly	which	DET	which	nsubj	dreaming	""" dreaming"	(30, 34)	"('""', '.')"	"Mostly they gather in small communities where they live very quietly , widely dispersed from one another at night , practicing the art of "" dreaming well , "" which mostly means dreaming harmlessly ."
106088	that tells us what we did not know	we	PRON	that	nsubj	dream	the dream	(6, 13)	('dream', '.')	"The rarest dream is the dream that tells us what we did not know . """
106089	that appeared first in the story collection	that	DET	that	nsubj	stories	the stories	(18, 24)	('stories', '.')	This month we give you a chance to sample the wares themselves by reprinting one of the stories that appeared first in the story collection .
106090	that rushed through the leaves and made the boughs sway	boughs	NOUN	that	nsubj	breezes	breezes	(10, 19)	('breezes', '.')	It was a warm twilight of sudden , billowing breezes that rushed through the leaves and made the boughs sway .
106091	that had the form of a derringer	that	DET	that	nsubj	lighter	a cigarette lighter	(6, 12)	('lighter', '.')	He took out a cigarette lighter that had the form of a derringer .
106092	that opened on delicate hinges	that	DET	that	nsubj	panel	the curved panel	(17, 21)	('panel', ',')	"Maggie climbed upon the other chair and , reaching for the globe , unhooked the curved panel that opened on delicate hinges , while her uncle shot a spark of flame at the wick of the candle . """
106093	that tapered into a nozzle	that	DET	that	nsubj	side	one side	(9, 13)	('side', '.')	There was a thin hose attached to one side that tapered into a nozzle .
106094	he feared that would become more pronounced with time	that	DET	that	nsubj	eyes	the eyes	(19, 27)	('eyes', '.')	There was an expression of seriousness in the brow , a slight indication of uncertainty around the eyes that he feared would become more pronounced with time .
106095	that passed by her head	that	DET	that	nsubj	firefly	a firefly	(12, 16)	('firefly', '.')	""" she asked , lazily reaching out for but missing a firefly that passed by her head . """
106096	that he drew in	he	PRON	that	pobj	duration	the duration	(4, 7)	('duration', ',')	For the duration that he drew in , Maggie sipped her tea .
106097	that will make me remember the beach and you and Math even when it 's dark and snowing	it	PRON	that	nsubj	one	one	(5, 22)	('one', '.')	""" Tell me one that will make me remember the beach and you and Math even when it 's dark and snowing ."
106098	who could split a proverbial hair with his tongue and a real one with a dagger at twenty paces	who	PRON	who	nsubj	man	a fine old man	(15, 33)	(',', '.')	Our captain was a fine old man named Karst , easygoing and just , who could split a proverbial hair with his tongue and a real one with a dagger at twenty paces .
106099	the jagged legs of that insect fasten themselves to a sweater	legs	NOUN	that	det	way	the way	(26, 36)	('of', 'he')	"On our first day at sea , he gave me the nickname Beetle , and it stuck to me the way the jagged legs of that insect fasten themselves to a sweater . """
106100	that had discolored the metal	that	DET	that	nsubj	juice	raspberry juice	(9, 13)	('juice', ',')	I do n't believe it was raspberry juice that had discolored the metal , if you catch my drift .
106101	that had raged inside him since his own birth	that	DET	that	nsubj	one	the one	(22, 30)	('evil', ',')	This incident tipped the scales , and the war , the one depicted upon his flesh , between good and evil that had raged inside him since his own birth , was finally won by Life .
106102	that bored into his heart and vanquished his fear of Death	that	DET	that	nsubj	beacon	an invisible beacon	(17, 27)	('beacon', '.')	"its wide eyes , taking in the new world around it , shot out an invisible beacon that bored into his heart and vanquished his fear of Death . """
106103	that would overtake her the following day	that	DET	that	nsubj	unhappiness	the unhappiness	(29, 35)	('unhappiness', '.')	The wind blew the leaves and the lantern swung , and he wondered if there was anything more he could have done to save her from the unhappiness that would overtake her the following day .
106104	that would save the child from any more time in the presence of true madness	that	DET	that	nsubj	change	some change	(11, 25)	('change', ',')	Archer gave him credit for trying to effect some change that would save the child from any more time in the presence of true madness , but at the expense of a mother 's love , it was not a real solution .
106105	which he left behind to rot on the craggy rock of the sunken precipice	he	PRON	which	dobj	body	his old body	(33, 46)	(',', '.')	When he kicked off with his good leg in a vain attempt to rise back to the surface , only his spirit ascended in the phantasmal form of his old body , which he left behind to rot on the craggy rock of the sunken precipice .
106106	who pointed into the clear sky	who	PRON	who	nsubj	Farso	Farso	(23, 28)	(',', '.')	Then he was Beetle , scurrying along the deck of The Mare , heading for the prow at the insistence of Farso , who pointed into the clear sky .
106107	that carried their name and plunging back to cut the water	that	DET	that	nsubj	sea	the sea	(23, 33)	('sea', ',')	""" The waves , the sky , the tropical breezes , and the dolphins always leaping , arcing up out of the sea that carried their name and plunging back to cut the water , marked the passage of time beneath the saffron-colored sails , appearing for all the world like the curtains in Archer 's sunroom ."
106108	who smiled , with three gold teeth , at his pupil 's ingenuity ; and watching Kekmi carve a dolphin out of whale bone	who	PRON	who	nsubj	Farso	Farso	(60, 83)	(',', '.')	Like some montage out of The Marble Lark - there was Maggie , riding Hustermann 's shoulders to the crow 's nest as if he was a plough horse with a penchant for climbing ; listening intently and learning in a single day the whistle code of the Fongs ; taking cutlass instruction on the poop deck from Farso , who smiled , with three gold teeth , at his pupil 's ingenuity ; and watching Kekmi carve a dolphin out of whale bone .
106109	that contained the perfect hunter Chromonis	that	DET	that	nsubj	crate	the large crate	(32, 37)	('crate', '.')	As The Mare approached the island , there was much commotion on deck , for the men were hauling out of the hold , with block and tackle , the large crate that contained the perfect hunter Chromonis .
106110	whose sound was not without its own gear - born beauty	sound	NOUN	whose	poss	words	mechanized words	(17, 27)	('words', '.')	His metal nose somehow twitched , his shining brow wrinkled , and he spoke mechanized words whose sound was not without its own gear-born beauty .
106111	whose mouth stared out to sea	mouth	NOUN	whose	poss	cave	an ocean cave	(9, 14)	(',', ',')	On a beach inside an ocean cave , whose mouth stared out to sea , lit only by the rays of the setting sun streaming in from the horizon like the faint glow from a lantern , sat two figures on thrones made from dry , woven seaweed .
106112	that broke upon the beach	that	DET	that	nsubj	wavelets	the small wavelets	(21, 25)	('wavelets', '.')	Neptune 's Daughter sat with her back to the cave wall , and Maggie with her back to the small wavelets that broke upon the beach .
106113	that had camouflaged her body	that	DET	that	nsubj	shades	the ocean shades	(18, 22)	('green', 'were')	Her claws had shrunk simply to long nails , and the ocean shades of blue-green that had camouflaged her body were softening into pink .
106114	who had come to the war - torn land of the sultan to sell guns to both sides	who	PRON	who	nsubj	daughter	his daughter	(12, 29)	('daughter', '.')	He told me the story of a millionaire and his daughter who had come to the war-torn land of the sultan to sell guns to both sides .
106115	that held her down	that	DET	that	nsubj	arms	sailors arms	(9, 12)	('arms', '.')	"She struggled wildly against the strong sailors "" arms that held her down . """
106116	that features one of the more distinctive characters we ' ve seen in some time	we	PRON	that	nsubj	lizards	lizards	(28, 42)	('loyalties', '.')	Shepard 's kinship with the magic realist writers of Latin America is strong , as is evident in this new story , a tale of lizards and loyalties that features one of the more distinctive characters we 've seen in some time .
106117	that bred him	that	DET	that	nsubj	tradition	the tradition	(17, 19)	('tradition', '.')	Though I can think of no better word for someone so obdurate as to deny the tradition that bred him .
106118	whom he found generally agreeable	he	PRON	whom	dobj	journalist	an American journalist	(14, 18)	('journalist', ',')	"On turning he was pleased to see Jerry Gammage , an American journalist whom he found generally agreeable , apart from Gammage 's habit of addressing him as "" Maury . """
106119	that 's nit	that	DET	that	nsubj	pews	Any pews	(2, 4)	('pews', 'to')	"Any pews that 's nit to frint ? """
106120	who killed them	who	PRON	who	nsubj	man	""" The man"	(3, 5)	('man', '?')	""" The man who killed them ?"
106121	that bore a colonel 's insignia	that	DET	that	nsubj	uniform	a dark blue uniform	(52, 57)	('uniform', '.')	Hector Canizales , the portly owner of the cantina , was pushing his way through the crowd , and in his wake , walking with immense dignity , as if he were the actual owner and Hector merely a flunky , came a pale heavyset man resplendent in a dark blue uniform that bore a colonel 's insignia .
106122	who demands my attention	who	PRON	who	nsubj	back	the back	(14, 17)	('back', '.')	But if you will pardon me , there is a lady in the back who demands my attention .
106123	who had stood by all the while	who	PRON	who	nsubj	Canizales	Canizales	(14, 20)	(',', ',')	""" They exchanged polite bows , then Carbonell went off with Canizales , who had stood by all the while , toward the rear of the establishment ."
106124	who had dragged Gammage off now	who	PRON	who	nsubj	woman	The slim brunette woman	(5, 10)	('woman', 'took')	The slim brunette woman who had dragged Gammage off now took the barstool beside him .
106125	under which you asked your questions	you	PRON	which	pobj	circumstances	the circumstances	(9, 14)	"('under', '""')"	""" That would depend on the circumstances under which you asked your questions . """
106126	that would be worth	that	DET	that	nsubj	something	something	(7, 10)	('something', 'my')	Do I believe you know something that would be worth
106127	that accepted explanations of this kind	that	DET	that	nsubj	view	a view	(11, 16)	('creation', ',')	Though the colonel did not subscribe to a view of creation that accepted explanations of this kind , neither did he demand logic of the world , and he refused to let the experience ruin his sleep .
106128	that lasted well into the day	that	DET	that	nsubj	peace	a black peace	(31, 36)	('peace', '.')	He closed his eyes , said a hasty prayer for the souls of the three pilots he had shot from the sky , and soon drifted off into a black peace that lasted well into the day .
106129	who will advise you	who	PRON	who	nsubj	someone	someone	(9, 12)	('Station', '.')	"Perhaps there is someone at the Botanical Station who will advise you . """
106130	whose name has the sound of a bubble squeezed up through jungle water from some terrible netherworld	name	NOUN	whose	poss	shape	some primitive black shape	(14, 30)	('shape', '.')	It is a sending from Oxala or Jesus or some primitive black shape whose name has the sound of a bubble squeezed up through jungle water from some terrible netherworld .
106131	who sent it	who	PRON	who	nsubj	god	the god	(13, 15)	('god', '.')	Henceforth , you must always give homage to this lizard and the god who sent it .
106132	that was so weak on its legs	that	DET	that	nsubj	dog	a skeletal yellow pariah dog	(22, 28)	('dog', ',')	""" Two small boys ran past on the beach , yelling and waving their arms , chasing a skeletal yellow pariah dog that was so weak on its legs , it barely could outrun them ; it stopped to catch its wind , panting , its body curled , gazing with desolate eyes back at its pursuers , then loped off as the boys drew near ."
106133	that was yours	that	DET	that	nsubj	place	a place	(6, 8)	('place', '?')	Have you ever had a place that was yours ?
106134	that called to your heart , your soul	that	DET	that	nsubj	one	one	(6, 13)	('one', '.')	I 'm speaking about one that called to your heart , your soul .
106135	during which he heard her breathing hard	her	PRON	which	pobj	pause	A pause	(4, 10)	('during', 'then')	"A pause during which he heard her breathing hard ; then , her voice sugary , she asked , "" So how are you ?"
106136	who haunts us at Christmas and Easter	who	PRON	who	nsubj	ghost	A ghost	(2, 8)	('ghost', '.')	"A ghost who haunts us at Christmas and Easter . """
106137	who sanctioned these abuses	who	PRON	who	nsubj	those	those	(6, 9)	('those', '?')	But what will happen to those who sanctioned these abuses ?
106138	who gave Carbonell his license to slaughter	who	PRON	who	nsubj	men	the men	(9, 15)	('men', ',')	"Soon the story will be forgotten and the men who gave Carbonell his license to slaughter , they will remain untouched . """
106139	who said , with more than a touch of desperation	who	PRON	who	nsubj	captain	the captain	(13, 22)	(',', ',')	""" A soldier bearing an automatic rifle moved up behind the captain , who said , with more than a touch of desperation , """
106140	who was standing behind it ,	who	PRON	who	nsubj	Margery	Margery	(20, 25)	(',', 'dripping')	Crouching , his rifle at the ready , the soldier flung open the bathroom door , and Margery , who was standing behind it , dripping wet
106141	who can arrange for a boat to take you down the coast	who	PRON	who	nsubj	someone	someone	(5, 16)	('someone', ',')	""" I know someone who can arrange for a boat to take you down the coast , "" the colonel said to Gammage ."
106142	that make up so much of our lives	that	DET	that	nsubj	deceits	the little deceits	(15, 22)	('deceits', '.')	I 'm not overlooking the tricks everyone plays on themselves , the little deceits that make up so much of our lives .
106143	that bore two wine glasses and a green bottle in an ice bucket and a silver serving dish	that	DET	that	nsubj	tray	a tray	(19, 36)	('tray', '.')	"A tall young mestizo in a white waiter 's jacket was standing in the hall , holding a tray that bore two wine glasses and a green bottle in an ice bucket and a silver serving dish . """
106144	which he handed to Margery	he	PRON	which	dobj	paste	a translucent greenish paste	(31, 35)	(',', '.')	Margery continued slapping at mosquitoes , and finally , annoyed by these interruptions , Tomas went into the restaurant and returned with a jar containing a translucent greenish paste , which he handed to Margery .
106145	which rested flat on the table	which	DET	which	nsubj	hands	his hands	(6, 11)	(',', ',')	He stared at his hands , which rested flat on the table , the fingers lifting idly - like two ancient blind crabs seeking familiar purchase .
106146	that bounded the little ridge guarding the point	that	DET	that	nsubj	palms	the palms	(14, 21)	('palms', '.')	He hesitated another moment , turned , and went trudging off among the palms that bounded the little ridge guarding the point .
106147	that led up onto the deck	that	DET	that	nsubj	steps	the steps	(7, 12)	('steps', ',')	As he came abreast of the steps that led up onto the deck , he made out a shadowy figure sitting at a table close by the door .
106148	that made its brutality seem artful	brutality	NOUN	that	nsubj	gloss	a gloss	(20, 25)	('gloss', '.')	A hurricane lamp rested on the bar , painting the scene with orange light and shadow , adding a gloss that made its brutality seem artful .
106149	that would kill innocents	that	DET	that	nsubj	action	an action	(17, 20)	('action', ',')	""" Had you been ordered to fire your rockets into an enemy city , an action that would kill innocents , would you have obeyed ?"
106150	who wanders the hinterlands in search of pleasure	who	PRON	who	nsubj	fool	A drunken fool	(3, 10)	('fool', '!')	A drunken fool who wanders the hinterlands in search of pleasure !
106151	that shouted and surrounded him with pain	that	DET	that	nsubj	otherness	an immense otherness	(11, 17)	('otherness', '.')	Carbonell had become a dimly perceived giant , an immense otherness that shouted and surrounded him with pain .
106152	that nourished the colonel and restored a vague semblance of ambition and intent	that	DET	that	nsubj	spark	a spark	(10, 22)	('spark', ';')	Striking those two bits of information together produced a spark that nourished the colonel and restored a vague semblance of ambition and intent ; but he could not build it to a blaze .
106153	that remained	that	DET	that	nsubj	choice	the only choice	(5, 6)	('choice', '.')	It was the only choice that remained .
106154	that was his alone to explore	that	DET	that	nsubj	event	a singular event	(25, 30)	('event', '.')	As suddenly as he had hated it , he now desired the lizard to be what Tomas had said it was : a singular event that was his alone to explore .
106155	that angled up on the diagonal from a rough wood surface	that	DET	that	nsubj	column	a red column	(14, 24)	('column', '.')	He found himself moving at a jittery pace , heading toward a red column that angled up on the diagonal from a rough wood surface .
106156	that seemed to issue from inside him	that	DET	that	nsubj	cry	a cry	(19, 25)	('cry', '.')	Exerting his remnant of will , he pushed hunger aside and heard a trebly ratcheting sound , a cry that seemed to issue from inside him .
106157	that flowed in a channel to his feet	that	DET	that	nsubj	tide	a dark tide	(30, 37)	('tide', ',')	He shouted , his voice shredded by the torment of wind and surf ; he staggered away from the palms and into the light , followed by a dark tide that flowed in a channel to his feet , up his legs to his back and chest , and then his face .
106158	that slipped down over his face and unraveled	that	DET	that	nsubj	cap	a lizardskin cap	(6, 13)	('cap', ',')	He wore momentarily a lizardskin cap that slipped down over his face and unraveled , the separate threads of it nipping at his eyes and darting into his mouth when he screamed - he bit down , spat out fragments of meat and skin , clamped his lips , trying to walk with legs made cumbersome by hip -- high boots of squirming flesh , then fell , striking his head on the corner of a bench and lay still while the army mounded atop him , building its dome ever higher ...
106159	that issued from his throat	that	DET	that	nsubj	sound	the guttering sound	(28, 32)	('sound', 'was')	He tried to scream , but perhaps the weight on his chest was too great to allow the full expansion of his lungs , and the guttering sound that issued from his throat was almost inaudible .
106160	that offered promise	that	DET	that	nsubj	avenue	an avenue	(14, 16)	('sight', '.')	He rolled his eye , as if hoping to find an avenue of sight that offered promise .
106161	that seemed attached to no specific thing ,	that	DET	that	nsubj	sadness	a nondescript sadness	(10, 17)	('sadness', 'but')	A vague emotion possessed the colonel , a nondescript sadness that seemed attached to no specific thing , but to all things , like weather blown in from the sea .
106162	that held the colonel 's notice	that	DET	that	nsubj	wall	the rear wall	(6, 11)	('wall', '-')	But it was the rear wall that held the colonel 's notice - the mural was missing .
106163	that had led to his ownership of the restaurant	that	DET	that	nsubj	events	the events	(22, 30)	('events', '.')	and , though he could not have articulated it at the time , he recognized a strange circularity in the events that had led to his ownership of the restaurant .
106164	that had been apparent in his face	that	DET	that	nsubj	strain	The strain	(3, 9)	('strain', 'dissolved')	The strain that had been apparent in his face dissolved .
106165	that know us	that	DET	that	nsubj	places	places	(6, 8)	('places', '?')	"Do you think there are places that know us ? """
106166	that are immune to straightforward analysis	that	DET	that	nsubj	patterns	patterns	(33, 38)	(',', '.')	I am beginning to believe there are places made for us in this world , and if we find them , we may understand patterns in our lives , in all life , that are immune to straightforward analysis .
106167	that would make the most trusting husband crazy , watching other men watch her	men	NOUN	that	nsubj	kind	the kind	(9, 22)	('figure', '.')	She has the kind of face and figure that would make the most trusting husband crazy , watching other men watch her .
106168	that gave it to him	that	DET	that	nsubj	asshole	the asshole	(13, 17)	('asshole', 'has')	There 's a tidy scar over his right eye , but the asshole that gave it to him has got at least four of his own .
106169	that he accepts without second thoughts	he	PRON	that	dobj	something	something	(18, 23)	('something', '.')	And now , after thirty years of being wrapped up with each other , it 's something that he accepts without second thoughts .
106170	that belong in damp , dark basements	that	DET	that	nsubj	things	things	(38, 44)	('things', '.')	The original house was burned up ages ago , but there 's a shallow well and a working hand pump , and up the slope is a root cellar where they can store their overflow possessions - things that belong in damp , dark basements .
106171	that he talks to actually knows things ,	he	PRON	that	dobj	person	The first person	(4, 11)	('person', 'and')	The first person that he talks to actually knows things , and by the third person , everything 's been taken care of .
106172	which means there 's been no shortage of paying work	which	DET	which	nsubj	winter	a dry , warm winter	(10, 19)	(',', '.')	They 've had a dry , warm winter , which means there 's been no shortage of paying work .
106173	that welcomes the chance to be cut and carried	that	DET	that	nsubj	soil	compliant soil	(7, 15)	('soil', ',')	Loess is an obedient , compliant soil that welcomes the chance to be cut and carried , pushed where it is needed , and then piled high and packed with the hard churning treads of the Cat .
106174	that mixes with Jake 's cloud of dust	that	DET	that	nsubj	tail	a tail	(40, 47)	('dust', ',')	He can return to his work , and the assholes will load up their treasures themselves , and after a little while , he will see them vanishing up the long , halffinished driveway , leaving a tail of dust that mixes with Jake 's cloud of dust , everything swirling together in the warm spring wind .
106175	that Winnie used to nag him about	Winnie	PROPN	that	dobj	pounds	the pounds	(4, 10)	('pounds', 'have')	And the pounds that Winnie used to nag him about have turned to motion and moved earth and wiry muscles wrapped around a simple nervous energy .
106176	that resembles joy or pleasure or even grim satisfaction	that	DET	that	nsubj	anything	anything	(7, 15)	('anything', '.')	He does n't pretend to feel anything that resembles joy or pleasure or even grim satisfaction .
106177	that was Winnie 's retirement fund	that	DET	that	nsubj	stockpile	a little stockpile	(6, 11)	('stockpile', '.')	Plus there 's a little stockpile that was Winnie 's retirement fund .
106178	that shows off her legs and her cleavage and	that	DET	that	nsubj	dress	a summery dress	(13, 21)	('dress', 'that')	She is beautiful , smiling out at him , wearing a summery dress that shows off her legs and her cleavage and
106179	that shrug off the abuse	that	SCONJ	that	nsubj	objects	larger , harder objects	(7, 11)	('objects', '.')	But there are larger , harder objects that shrug off the abuse .
106180	that stretches across his bedroom floor	that	DET	that	nsubj	row	a neat row	(28, 33)	('row', '.')	Jake wo n't stop for much , but he will climb off the Cat to recover a good tooth , keeping his growing collection in a neat row that stretches across his bedroom floor .
106181	which is why he quits working for hire by mid - August , using every moment of daylight and the moonlit nights , too	he	PRON	which	nsubj	time	time	(6, 29)	(',', '.')	What is scarce is time , which is why he quits working for hire by mid-August , using every moment of daylight and the moonlit nights , too .
106182	that he has to cut more than once before they look pretty much right	they	PRON	that	dobj	gouges	long curved gouges	(10, 23)	('gouges', '.')	Then he makes a series of long curved gouges that he has to cut more than once before they look pretty much right .
106183	that mark the river	that	DET	that	nsubj	trees	the trees	(21, 24)	('trees', '.')	So he navigates down to the bottoms and cuts the headlights and sets the machine free , pointed toward the trees that mark the river .
106184	that Jake built months ago	Jake	PROPN	that	dobj	hill	the rounded hill	(19, 23)	('hill', '.')	A second patch of cedars - a small red mound - caps the end of the rounded hill that Jake built months ago .
106185	that rises on a curve	that	DET	that	nsubj	slope	a slope	(5, 9)	('slope', ',')	Tucked closely between a slope that rises on a curve , and then rises again on a matching curve .
106186	who falls over the standpipe and hurts his leg	who	PRON	who	nsubj	Ted	Ted	(4, 12)	(',', '.')	Rick pushes Ted , who falls over the standpipe and hurts his leg .
106187	who cleans once a week	who	PRON	who	nsubj	mailman	the mailman	(14, 18)	(',', '.')	No one else comes to the house except the mailman and Mrs. Collier , who cleans once a week .
106188	that has three stripes and two pins	that	DET	that	nsubj	sweater	letterman sweater	(13, 19)	('sweater', '.')	Dick is a big square-headed blond in a letterman 's sweater that has three stripes and two pins .
106189	who begins reading the titles aloud	who	PRON	who	nsubj	Virginia	Virginia	(7, 12)	(',', '.')	Dick hands the list to Virginia , who begins reading the titles aloud .
106190	who takes his vat - grown superchildren to another world	who	PRON	who	nsubj	scientist	a scientist	(2, 11)	('scientist', ',')	a scientist who takes his vat-grown superchildren to another world , an empty blue-green world where they grow up wise and strong , but
106191	that is empty and silent	that	DET	that	nsubj	house	a house	(7, 11)	('house', '.')	""" You follow him through a house that is empty and silent ."
106192	who is young and willowy but long in the jaw	who	PRON	who	nsubj	Beth	Beth	(12, 21)	(',', ',')	Lisa 's pink smock covers a multitude of bulges ; Beth , who is young and willowy but long in the jaw , wears a violet wool dress .
106193	who never seems to do anything but carpentry	who	PRON	who	nsubj	man	a silent man	(12, 19)	('man', ',')	Lisa 's business partner , Paul Trimm , a silent man who never seems to do anything but carpentry , stands by his workbench contemplating a piece of pine .
106194	who exhales a cloud of pipe smoke as if there were a gnat in it	who	PRON	who	nsubj	Jacob	Jacob	(20, 34)	(',', '.')	Rachel Huffman , the new stripper , applauds ; the rest look on without expression , except for Jacob , who exhales a cloud of pipe smoke as if there were a gnat in it .
106195	that illuminates your table	that	DET	that	nsubj	switch	the switch	(4, 7)	('switch', ',')	You flick the switch that illuminates your table , open your first envelope and look at the negatives .
106196	that has been in the files for years	that	DET	that	nsubj	something	something	(17, 24)	('something', '.')	In the afternoon Beth brings you an old set of negatives ; it looks like something that has been in the files for years .
106197	that is quiet and peaceful this morning	that	DET	that	nsubj	boulevard	a beautiful shaded boulevard	(22, 28)	('boulevard', '.')	You leave the car in a parking lot and stroll back to the Cours Mirabeau , a beautiful tree-shaded boulevard that is quiet and peaceful this morning .
106198	that takes your fancy	that	DET	that	nsubj	necklace	a necklace	(7, 10)	('stones', '.')	You find a necklace of semiprecious stones that takes your fancy .
106199	who whack each other on the back	who	PRON	who	nsubj	Guys	Guys	(1, 7)	('Guys', '.')	Guys who whack each other on the back .
106200	who have blonde hair	who	PRON	who	nsubj	Guys	Guys	(1, 4)	('Guys', '.')	Guys who have blonde hair .
106201	who drive cars ( not bikes )	who	PRON	who	nsubj	Guys	Guys	(1, 7)	('Guys', '.')	Guys who drive cars ( not bikes ) .
106202	who play drums in garage bands ( not marching bands	who	PRON	who	nsubj	Guys	Guys	(1, 10)	('Guys', ')')	Guys who play drums in garage bands ( not marching bands ) .
106203	who have one - syllable names , like Todd or Mike or Rob ,	who	PRON	who	nsubj	Guys	Guys	(1, 14)	('Guys', 'names')	Guys who have one-syllable names , like Todd or Mike or Rob , names they grunt as they high-five
106204	who wakes up to discover	who	PRON	who	nsubj	salesman	a traveling salesman	(11, 15)	(',', 'he')	It 's the story of a traveling salesman named Gregor , who wakes up to discover
106205	"that spell out "" Spoiled "" or "" Perfect "" on the fronts"	that	DET	that	nsubj	shirts	those tight T - shirts	(15, 27)	('shirts', '.')	"It 's like how all the girls in school wear those tight T-shirts that spell out "" Spoiled "" or "" Perfect "" on the fronts ."
106206	who watched and wished and never made a move	who	PRON	who	nsubj	guy	the guy	(8, 16)	('guy', '.')	@ on the Therese front -- the guy who watched and wished and never made a move .
106207	who resembles Therese	who	PRON	who	nsubj	girl	a girl	(14, 16)	('girl', '.')	Then maybe one day in college , I 'd go out with a girl who resembles Therese .
106208	which is a really horrible thing to do	which	DET	which	nsubj	habit	a bad habit	(18, 25)	(',', '.')	Once I got it out of my system , I 'd drop her like a bad habit , which is a really horrible thing to do .
106209	that affixes my drum over my shoulders and	that	DET	that	nsubj	harness	the harness	(14, 21)	('harness', 'found')	> As soon as practice was over , I wriggled out of the harness that affixes my drum over my shoulders and found Dinky Delinko . @
106210	which is why he owes me a big - time favor	he	PRON	which	nsubj	tool	just the sharpest tool	(16, 26)	(',', '.')	He 's a pretty nice guy , just not the sharpest tool in the shed , which is why he owes me a big-time favor .
106211	who actually date Therese Valentine	who	PRON	who	nsubj	Guys	Guys	(2, 6)	('Guys', 'have')	Guys who actually date Therese Valentine have barely heard of Billy Joel .
106212	who go out with Therese Valentine	who	PRON	who	nsubj	Guys	Guys	(1, 6)	('Guys', 'listen')	Guys who go out with Therese Valentine listen to Eminem and think the ' 80s are pass&eacute; .
106213	who is two years older than I am	I	PRON	who	nsubj	Mara	Mara	(2, 9)	(',', ',')	Mara , who is two years older than I am , is a total cynic .
106214	who wears polyester pants	who	PRON	who	nsubj	guy	a guy	(19, 22)	('guy', 'and')	I understood what she was talking about , but I still could n't imagine going out with a guy who wears polyester pants and an oversized Q-tip on his head .
106215	who turned into an insect	who	PRON	who	nsubj	protagonist	the protagonist	(29, 33)	('protagonist', '.')	His name is Gregor , so when we read The Metamorphosis a few months ago , a lot of kids gave him hell for being named after the protagonist who turned into an insect .
106216	who seemed vaguely Asian , Russian , and Arab	who	PRON	who	nsubj	eyes	shaped eyes	(21, 29)	(',', '.')	In the back were two lovely young women with tan skin , black hair , and almond-shaped eyes , who seemed vaguely Asian , Russian , and Arab .
106217	that I spread out on the table	I	PRON	that	dobj	drawings	the drawings	(26, 32)	('words', '.')	""" When the lesson began , the sisters retreated to their shared bedroom to study , while Rabia gazed forlornly at the drawings and words that I spread out on the table ."
106218	that I saw in Mahtab	I	PRON	that	dobj	refinement	a refinement	(12, 16)	('refinement', '.')	There was an intriguing quality to his face , a refinement that I saw in Mahtab .
106219	that made noise	that	DET	that	nsubj	shoes	shoes	(7, 9)	('shoes', ',')	""" But you could n't wear shoes that made noise , either , "" Mahtab added , holding up one hand ."
106220	who was snooping around her house	who	PRON	who	nsubj	One	One	(6, 11)	(',', ',')	One of the Taliban , who was snooping around her house , saw her through this small space .
106221	she was able to answer in her quiet , tentative English	she	PRON	which	pobj	all	all	(32, 42)	('of', 'English')	With Habiba 's help translating , I asked Rabia her apartment number , the number of trees on the lawn , the number of pennies in my pocket-all of which she was able to answer in her quiet , tentative English .
106222	who want to be our sponsors	who	PRON	who	nsubj	place	some place	(22, 27)	(',', '.')	But then after many months , there was a call-they found a nice family in some place called Oregon , who want to be our sponsors .
106223	which should be easier since we 're in the States	we	PRON	which	nsubj	us	us	(17, 26)	('-', '.')	For now , at least , is better to wait for him to find us-which should be easier since we 're in the States .
106224	who was in our photograph	who	PRON	who	nsubj	man	the same man	(15, 19)	('man', '.')	She was n't sure if the baker from the refugee camp was the same man who was in our photograph .
106225	who was doing research for a romantic novel concerning the two monarchs and their only surviving child , the love - crossed Joanna the Mad	who	PRON	who	nsubj	writer	writer	(2, 26)	('writer', '.')	writer who was doing research for a romantic novel concerning the two monarchs and their only surviving child , the love-crossed Joanna the Mad .
106226	which had enchanted her in college	which	DET	which	nsubj	writings	the writings	(54, 59)	(',', '.')	His task had been to drive his companions each day out from Madrid to one of the towns-Segovia , Avila , Valladolid , Toledo-where his mother had found a lead , a hint of treasure , in the writings of Prescott and Washington Irving and John Foster Kirk , which had enchanted her in college .
106227	that sounded fun to play	that	DET	that	nsubj	parts	parts	(9, 13)	('parts', '.')	Soft sad parts , loud angry parts , parts that sounded fun to play .
106228	that I draw	I	PRON	that	dobj	picture	every picture	(8, 10)	('picture', '!')	""" Now I can paint every picture that I draw ! """
106229	that could go on and on , rising and rising , restarting itself if need be , like yeast	that	DET	that	nsubj	kind	big the kind	(9, 27)	('laughter', '.')	big and long , the kind of laughter that could go on and on , rising and rising , restarting itself if need be , like yeast .
106230	who has given me the breath	who	PRON	who	nsubj	Almighty	the Almighty	(18, 23)	('Almighty', 'to')	"You may laugh at what I do , but in doing so you laugh at the Almighty who has given me the breath to do it ! """
