	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
148059	which remain unread	which	DET	which	nsubj	p	< p	(4, 6)	('-Verses', '!')	<p> -Verses which remain unread ! - <p> And scattered lie in bookshop dust ,
148060	we know which about with any certainty	we	PRON	which	pobj	affair	her lesbian affair	(12, 18)	('affair', '.')	She had an affair with Sophia Parnok , her lesbian affair which we know about with any certainty .
148061	which was to draw and torment Tsvetaeva in other affairs	which	DET	which	nsubj	mystery	a supreme mystery	(11, 20)	('love', '.')	It was the irony but also a supreme mystery of love which was to draw and torment Tsvetaeva in other affairs .
148062	who was the embodiment of Russian nobility for her	who	PRON	who	nsubj	Stahovich	Alexei Stahovich	(10, 18)	(',', ':')	For instance , in a tribute to Alexei Stahovich , who was the embodiment of Russian nobility for her : both in a sense of aristocracy and nobility of spirit , Tsvetaeva symbolically mourned the death of the Russia she knew : <p> Two lowly tokens of my grief , <p> Grief , most profound and sincere : <p> Upon my dark-blue mittens see -- <p
148063	that resonates with the voters	that	DET	that	nsubj	issue	An issue	(2, 6)	('issue', '.')	An issue that resonates with the voters .
148064	who want a hard copy of this memo	who	PRON	who	nsubj	those	those	(13, 20)	('you', ',')	"He signed off and added this P.S. : "" For those of you who want a hard copy of this memo , it will be reprinted in full on page A9 of tomorrow 's New York Times under the headline ' Secret Memo Reveals Gergen 's Growing Discomfort . '"
148065	which we were n't , only Antigua .	we	PRON	which	attr	paradise	some paradise	(41, 48)	(',', '<')	I could see his white shirt hunched over the car trunk and above him the corrugated metal roofs glinting like slate on the white-stone houses and the palm trees swaying as if we were in some paradise , which we were n't , only Antigua .
148066	who started to cry as uncontrollably as she had when he first greeted her , before he went out for @	he	PRON	who	nsubj	mother	his mother	(12, 32)	(',', '@')	> Claude strode into the kitchen and immediately embraced his mother , who started to cry as uncontrollably as she had when he first greeted her , before he went out for @
148067	who understood me because he knew firsthand how hard it could be to get by in American society with the trappings of a Third World culture on your back	it	PRON	who	nsubj	one	the one	(17, 45)	('one', '.')	We 'd been through this before except he usually played the role of commiserator , the one who understood me because he knew firsthand how hard it could be to get by in American society with the trappings of a Third World culture on your back .
148068	that Mums guarded	Mums	PROPN	that	dobj	one	the one	(16, 18)	('one', ':')	The only plate they did n't touch was the one I dreaded , the one that Mums guarded : a platter of steaklike meat , smothered in steaming onions and carrots and a spicy gravy .
148069	that suggested something ominous about agouti physiology	that	DET	that	nsubj	ribs	tiny revolting ribs	(23, 29)	('ribs', '.')	My share of the agouti was fleshy and boneless , but the girls ' portions were webbed with dozens of tiny revolting ribs that suggested something ominous about agouti physiology .
148070	which I whispered into my plate	I	PRON	which	dobj	confession	a full confession	(13, 18)	(',', ':')	"I swallowed enough of the juice to permit a full confession , which I whispered into my plate : "" I ca n't eat the agouti ."
148071	who lives in Brooklyn	who	PRON	who	nsubj	writer	a freelance writer	(6, 9)	('writer', '.')	Brenda Williams is a freelance writer who lives in Brooklyn .
148072	which was so hot	which	DET	which	nsubj	side	the side	(9, 12)	(',', 'that')	walk home along the side of Lake Street , which was so hot
148073	who had some spare time to take me out in a new Chevrolet and learn me how to drive	who	PRON	who	nsubj	mechanics	the mechanics	(21, 39)	('mechanics', '--')	I told Pa what happened and he did n't get mad or anything , he just told one of the mechanics who had some spare time to take me out in a new Chevrolet and learn me how to drive
148074	that were quite a bit older	that	DET	that	nsubj	ones	even the ones	(12, 17)	('ones', '.')	She could beat up any of the boys , even the ones that were quite a bit older .
148075	which was normal but really threw Tootie for	which	DET	which	nsubj	period	her period	(6, 13)	(',', '@')	and she got her period , which was normal but really threw Tootie for @
148076	who had to take care of Pa and look after Moonie and run the store to boot	who	PRON	who	nsubj	one	the main one	(6, 22)	('one', '.')	Really I was the main one who had to take care of Pa and look after Moonie and run the store to boot .
148077	that was like millions .	that	DET	that	nsubj	days	those days	(3, 7)	('days', 'But')	In those days that was like millions .
148078	which is where all of them intellectuals went	intellectuals	NOUN	which	nsubj	University	the University	(11, 18)	(',', '.')	Tootie won scholarships and went to the University of Chicago , which is where all of them intellectuals went .
148079	which sat just outside the window near the cash register	which	DET	which	nsubj	tree	the walnut tree	(6, 15)	(',', '.')	Lightning hit the walnut tree , which sat just outside the window near the cash register .
148080	that looked like wax paper	that	DET	that	nsubj	envelope	an envelope	(7, 11)	('envelope', '.')	All these beautiful stamps on an envelope that looked like wax paper .
148081	that welding in bad conditions with no ventilation	that	DET	that	nsubj	All	All	(5, 12)	('All', ',')	"He said , "" All that welding in bad conditions with no ventilation , three packs of Chesterfields a day ."
148082	that was a finalist for the 1993 National Book Award	that	DET	that	nsubj	collection	a collection	(19, 28)	('stories', '.')	<p> Thom Jones is the author of The Pugilist at Rest , a collection of short stories that was a finalist for the 1993 National Book Award .
148083	who would hurt any woman they could	they	PRON	who	nsubj	men	the men	(12, 18)	('men', '.')	It was always dangerous from the weather and from the men who would hurt any woman they could .
148084	who never left dishes in the sink or beds unmade or dust under the couch	who	PRON	who	nsubj	housekeeper	a mad housekeeper	(8, 22)	('housekeeper', '.')	She had always been a mad housekeeper who never left dishes in the sink or beds unmade or dust under the couch .
148085	who 'd retired to Sanibel Island	who	PRON	who	nsubj	parents	his parents	(13, 18)	('parents', '.')	The Anzios were in Florida over Christmas , to visit his parents who 'd retired to Sanibel Island .
148086	who had failed in their marriages	who	PRON	who	nsubj	women	other women	(10, 15)	(',', '.')	Those scandals were the problems of other women , who had failed in their marriages .
148087	who knew	who	PRON	who	nsubj	person	the only person	(17, 18)	('person', 'she')	Beverly was the only person in the world Mary could talk to honestly , the only person who knew she was homeless too .
148088	that existed	that	DET	that	nsubj	nothing	nothing	(4, 5)	('nothing', ',')	she could afford nothing that existed , and the wait for public housing was forever and a day .
148089	who told her what to do	who	PRON	who	nsubj	people	the other street people	(6, 11)	('people', '.')	It was the other street people who told her what to do .
148090	that made Mary feel warmed	Mary	PROPN	that	nsubj	smile	a smile	(13, 17)	('smile', '.')	She had lost half her teeth , but she still had a smile that made Mary feel warmed .
148091	that stank	that	DET	that	nsubj	sores	sores	(11, 12)	('sores', '.')	Many had ulcerating soles on their legs or feet , sores that stank .
148092	that she managed to get into the shelter	she	PRON	that	mark	night	Every night	(3, 10)	('night', ',')	Every night that she managed to get into the shelter , never certain because beds for women were limited , she never knew where she would sleep .
148093	that had got into it one night when she slept on a grate	she	PRON	that	nsubj	stain	an odd stain	(12, 24)	('stain', '.')	Her hair was scraggly and iron gray with an odd stain that had got into it one night when she slept on a grate .
148094	which means you 'll have to do all the work	you	PRON	which	nsubj	thing	The simplest thing	(7, 16)	(',', '.')	The simplest thing in the world , which means you 'll have to do all the work .
148095	which does everything	which	DET	which	nsubj	opposite	just the opposite	(43, 45)	('Cyclops', '.')	When you want to take a picture , the lighting will have to be perfect , the focus , everything will have to be there because the camera wo n't do anything for you but click ; just the opposite of the Cyclops which does everything .
148096	which are the tops	which	DET	which	nsubj	Hasselblad	a Hasselblad	(12, 15)	(',', '.')	The other way is to buy a Hasselblad or a Leica , which are the tops .
148097	that were coming	that	DET	that	nsubj	limits	forced limits	(16, 18)	('limits', ',')	He sensed in time he would be able to accept the loss and forced limits that were coming , but until now he had n't realized something so important -- he would also lose large parts of himself .
148098	she thought who was the greatest portrait photographer in the city	who	PRON	who	nsubj	magazine	the fashion magazine	(9, 19)	('magazine', '.')	He asked the woman at the fashion magazine who she thought was the greatest portrait photographer in the city .
148099	that had nothing to do with her	that	DET	that	nsubj	Things	Things	(1, 7)	('Things', '.')	Things that had nothing to do with her .
148100	that happened with Kelly	that	DET	that	nsubj	thing	exactly the same thing	(18, 21)	('thing', '.')	I 've never told anyone the story , but Norman , this is exactly the same thing that happened with Kelly .
148101	that was universal and curious	that	DET	that	nsubj	feelings	the feelings	(20, 24)	('him', '.')	Until he died , blind or not , he would share the feelings and adventures of the part of him that was universal and curious .
148102	that was traveling	that	DET	that	nsubj	part	The part	(3, 5)	('part', ',')	The part that was traveling , experiencing , knowing hotel lives of things .
148103	that was almost frightening to behold	that	DET	that	nsubj	monstrosity	a gigantic orange monstrosity	(33, 38)	('monstrosity', '.')	Gram 's secret pumpkin fertilizer , its ingredients too disgusting even to mention -- and no doubt why I let them remain a secret -- had this year produced a gigantic orange monstrosity that was almost frightening to behold .
148104	that could give a person nightmares	that	DET	that	nsubj	sort	the sort	(7, 12)	('pumpkin', ':')	It was the sort of pumpkin that could give a person nightmares :
148105	who just happened to be passing by	who	PRON	who	nsubj	Gram	an orange Gram	(20, 26)	('dog', '.')	@ @ orange spectators , an orange Mr. Fleegle , an orange Gram and even a little orange dog who just happened to be passing by .
148106	which was less than great	which	DET	which	nsubj	crafts	children crafts	(11, 15)	(',', ',')	Whomper did win third place in the children 's crafts , which was less than great , I suppose .
148107	that condemned him through all those years to being eternally strong and eternally exhausted	that	DET	that	nsubj	job	a job	(14, 27)	('job', '.')	My father worked as a hod carrier until he was seventy , a job that condemned him through all those years to being eternally strong and eternally exhausted .
148108	who knew nothing but to offer the best he could	he	PRON	who	nsubj	man	a man	(5, 14)	('man', ',')	""" He was a man who knew nothing but to offer the best he could , "" my father said ."
148109	who were	who	PRON	who	nsubj	those	those	(19, 20)	('those', '.')	He could not become lace-curtain Irish , and my father had nothing good to say about those who were .
148110	who needs to	who	PRON	who	nsubj	I	I	(5, 7)	('I', ',')	""" It 's not I who needs to , "" the boy said ."
148111	who lived in a beaten - down mud cottage outside the town	who	PRON	who	nsubj	family	a family	(21, 32)	('beggars', ',')	The child was not one of his footballers ; the face was reminiscent of the O'Neals , a family of beggars who lived in a beaten-down mud cottage outside the town , near the lough shore .
148112	who had spoken to him in the confessional	who	PRON	who	nsubj	man	this man	(9, 16)	('man', 'truly')	@ , Alphonsus wondered , could this man who had spoken to him in the confessional truly be repentant , having known what his actions would lead to ?
148113	which was nearly anyone Irish	which	DET	which	nsubj	enemies	enemies	(28, 32)	(',', '.')	They were being paid ten shillings a day , good money , but still they often sought as payment the suffering of those they saw as enemies , which was nearly anyone Irish .
148114	that curved behind the near cottages he saw Sean Flynn , the retired schoolteacher	he	PRON	that	nsubj	lane	the rutted lane	(5, 18)	('lane', ',')	> Down the rutted lane that curved behind the near cottages he saw Sean Flynn , the retired schoolteacher , walking his dog .
148115	that was Thomas	that	DET	that	nsubj	block	the solid block	(30, 32)	('block', 'grazed')	His hands were still clenched to the bunched fabric of his own cassock , now weighted with death , and he let go of it , and the solid block that was Thomas grazed his leg and ankle and then was gone .
148116	who knew him	who	PRON	who	nsubj	fishermen	those fishermen	(19, 21)	('fishermen', '.')	The boat , too , would be found , far off on the lough , known by those fishermen who knew him .
148117	who had hit me so hard	who	PRON	who	nsubj	man	the man	(12, 17)	('man', 'and')	I was in my twenties then , leaning over the man who had hit me so hard
148118	who 'd heard of Fenagh	who	PRON	who	nsubj	one	no one	(9, 13)	('one', ',')	Asking in Dublin , I found no one who 'd heard of Fenagh , but I set out toward Lough Ree , and on its eastern shore I got directions to the town .
148119	that loved the sun	that	DET	that	nsubj	tribe	a tribe	(5, 8)	('tribe', ',')	There was once a tribe that loved the sun , but wanted a dim light .
148120	that will feed the baby seeds hidden in the hammock of my hips	that	DET	that	nsubj	blood	magic body blood	(19, 31)	('blood', '.')	Now my womb will make the moon visit each cycle and turn night silver into magic body blood that will feed the baby seeds hidden in the hammock of my hips .
148121	that glows like orange embers in a dying fire	that	DET	that	nsubj	warmth	the mother warmth	(4, 12)	('warmth', '.')	the sweet mother warmth that glows like orange embers in a dying fire .
148122	who decided sacrifices and prayers	who	PRON	who	nsubj	Queen	the Queen	(9, 13)	(',', 'were')	Phyra against told her vision to the Queen , who decided sacrifices and prayers were in order for the sky-sprites as well , so they would help the townspeople .
148123	which arrived just as predicted	which	DET	which	nsubj	earthquake	the earthquake	(9, 13)	(',', '.')	They went outside to wait for the earthquake , which arrived just as predicted .
148124	who were not as peaceful or willing to share as the Cretans were	Cretans	PROPN	who	nsubj	people	people	(9, 21)	('people', '.')	Crete experienced a massive flood and invasions by people who were not as peaceful or willing to share as the Cretans were .
148125	who designed the first bikini , of all things	who	PRON	who	nsubj	man	the man	(23, 31)	('man', '!')	This boy grew up , married , had many children , and as it turns out one of his descendants was the man who designed the first bikini , of all things !
148126	which led them to a large room bearing a strong resemblance to a huge Cecil B De Mille Technicolor set for The Greats of History	which	DET	which	nsubj	flight	a flight	(17, 41)	(',', '.')	Following a sign , they went through a door and proceeded up a flight of stairs , which led them to a large room bearing a strong resemblance to a huge Cecil B De Mille Technicolor set for The Greats of History .
148127	who claimed democracy could never work	democracy	NOUN	who	nsubj	author	author	(6, 11)	('--', ',')	author of Democracy in America -- who claimed democracy could never work , based on his visit ( with his friend ) to America .
148128	who comes along	who	PRON	who	nsubj	demagogue	any demagogue	(8, 10)	('demagogue', '--')	""" People can be swayed by any demagogue who comes along -- like now by the new television Celebrity Evangelists ."
148129	which used to be the breadbasket of the world	which	DET	which	nsubj	Midwest	its great Midwest	(8, 16)	(',', '!')	"The US , with its great Midwest , which used to be the breadbasket of the world ! """
148130	who are causing the problem	who	PRON	who	nsubj	humans	humans	(5, 9)	('humans', ',')	And it 's humans who are causing the problem , poisoning the ecological system , killing themselves and the planet .
148131	who had come to caution Voltaire	who	PRON	who	nsubj	Dietrich	the femme Marlene Dietrich	(17, 22)	(',', '.')	It was Marie-Antoinette 's modem counterpart , the ultra-femme Marlene Dietrich , who had come to caution Voltaire .
148132	who set off the French Revolution	who	PRON	who	nsubj	disciples	their disciples	(15, 20)	('disciples', ',')	The philosopher , followed a few years later by Thomas Paine , and their disciples who set off the French Revolution , glorified the mob by calling them the people ' !
148133	who sat before me	who	PRON	who	nsubj	client	the new client	(21, 24)	('client', ',')	I swept all the papers off my desk , including the insurance form I was filling in for the new client who sat before me , his eyebrows joined in displeasure .
148134	who had come to see me about insuring his jewelry store	who	PRON	who	nsubj	Jew	a German Jew	(11, 21)	(',', '.')	He was an old yekke , a German Jew , who had come to see me about insuring his jewelry store .
148135	with whom I used to play ping - pong	I	PRON	whom	pobj	cowshed	the cowshed	(29, 37)	('with', 'And')	The first to get it was Hanan Berkovitch -- he rushed forward as if asking for it -- then Micha Barzel , the manager of the cowshed with whom I used to play ping-pong .
148136	who specialized in delayed Katyusha rockets	who	PRON	who	nsubj	mechanic	a good mechanic	(10, 15)	('mechanic', '.')	A local chieftain of the Hezbollah , a good mechanic who specialized in delayed Katyusha rockets .
148137	who said it was up to Dada	it	PRON	who	nsubj	chief	the chief	(27, 33)	(',', '.')	There was some shouting between the two shoo-shoo guys and Dada , and then Musa joined in , and the chief of staff too , who said it was up to Dada .
148138	that did it fastest without a screw - up	that	DET	that	nsubj	team	The team	(2, 10)	('team', 'would')	The team that did it fastest without a screw-up would get the commission , the other would play back-up in the street outside .
148139	who had come to see the culmination of their plan	who	PRON	who	nsubj	officers	just plain staff officers	(47, 56)	('Aviv', '.')	He looked lost in his frayed khaki pants and sweat-soaked nylon shirt , among the piles of ammo boxes , dismantled copter parts , irritable naval commandos with their heaps of odd gear , and just plain staff officers from headquarters in Tel Aviv who had come to see the culmination of their plan .
148140	who stood to the side ,	who	PRON	who	nsubj	rabbi	the obligatory rabbi	(6, 11)	('rabbi', 'wrapped')	There was also the obligatory rabbi who stood to the side , wrapped in a prayer shawl , mumbling into his book .
148141	one of which carried the dismantled AH-1S Cobra gunship	one	NUM	which	pobj	boats	two Dabboor missile boats	(14, 22)	('of', 'in')	We were 32 men in all on two Dabboor missile boats , one of which carried the dismantled AH-1S Cobra gunship , just in case , its body wrapped in green tarp , the rotors and engine below deck .
148142	who came to make a video of the whole thing	who	PRON	who	nsubj	harridan	a headed harridan	(19, 28)	('office', ',')	There was also a woman on board , a red-headed harridan from the Mossad 's Paris office who came to make a video of the whole thing , for training later .
148143	that tried to talk to these bastards	that	DET	that	nsubj	government	a government	(9, 15)	('government', '.')	""" No one will ever vote for a government that tried to talk to these bastards ."
148144	who kill children	who	PRON	who	nsubj	People	People	(1, 3)	('People', '?')	"People who kill children ? """
148145	who felt nothing any more	who	PRON	who	nsubj	monster	a monster	(14, 18)	('monster', ',')	I do n't know if it was because I had turned into a monster who felt nothing any more ,
148146	who were dozing in plush green chairs at the foot of the staircase	who	PRON	who	nsubj	guards	the two Libyan guards	(7, 19)	('guards', 'and')	I got the two Libyan guards who were dozing in plush green chairs at the foot of the staircase
148147	who had appeared from the basement	who	PRON	who	nsubj	American	the black American	(27, 32)	(',', ')')	and as we raced up the oak stairs to the second floor ( behind me my second-in-command shot the black American , who had appeared from the basement ) ,
148148	who tried to shake him off	who	PRON	who	nsubj	father	his father	(10, 15)	(',', ',')	The boy shouted something in French to his father , who tried to shake him off , shouting something back ; I did n't catch what it was .
148149	who had dropped his Beretta	who	PRON	who	nsubj	louse	a Mossad louse	(30, 34)	('louse', '.')	The entire thing took maybe 31 seconds , from the moment we blew in the door to the moment the last man left the house , a Mossad louse who had dropped his Beretta .
148150	who claim they like intelligent and active women	they	PRON	who	nsubj	few	The few	(2, 9)	('few', 'are')	The few who claim they like intelligent and active women are also interested in having such women permanently in their beds and in their kitchens .
148151	that keep the mind active -- alive	that	DET	that	nsubj	kinds	the kinds	(8, 14)	('jobs', '.')	That these are also the kinds of jobs that keep the mind active -- alive .
148152	who marries a woman mainly for the quickness of her brain	who	PRON	who	nsubj	man	a man	(10, 20)	('man', 'tries')	Look , quite often , the first thing a man who marries a woman mainly for the quickness of her brain tries to do is get her to change her job to a more ' reasonable ' one .
148153	who woke up crying	who	PRON	who	nsubj	child	her child	(7, 10)	(',', '.')	"His raised voice startled her child , who woke up crying . """
148154	that had opened for me	that	DET	that	nsubj	floodgate	the sexual floodgate	(28, 32)	('floodgate', '.')	Basil had returned to New Jersey for football season in the fall , and I was trying to figure out what to do about the sexual floodgate that had opened for me .
148155	which makes it easy for me to love you	me	PRON	which	nsubj	yourself	yourself	(4, 12)	(',', '.')	"You love yourself , which makes it easy for me to love you . """
148156	which is what I will call a muscular and disciplined appreciation of the qualities of light and silence	I	PRON	which	nsubj	business	our true business	(15, 32)	(',', '.')	@ chat about football scores , all the while engaging in our true business , which is what I will call a muscular and disciplined appreciation of the qualities of light and silence .
148157	who seems to relish a bit of adult companionship at this point in the day	who	PRON	who	nsubj	Leaver	Mr. Leaver	(31, 45)	(',', '.')	Cecilia clings to me as soon as she is handed over , and I feel a certain guilt at splitting my attention in order to afford some to Mr. Leaver , who seems to relish a bit of adult companionship at this point in the day .
148158	that will keep and not dry out during the ritual bath taking	that	DET	that	nsubj	something	something	(8, 19)	('something', '.')	but I make sure it is something that will keep and not dry out during the ritual bath taking .
148159	that might be what it appears	it	PRON	that	nsubj	surface	the surface	(5, 10)	('surface', '.')	though on the surface that might be what it appears .
148160	that had seen better days	that	DET	that	nsubj	bathrobe	a blue bathrobe	(7, 11)	('bathrobe', '.')	I was wearing a blue bathrobe that had seen better days .
148161	who are afraid of you	who	PRON	who	nsubj	ones	the ones	(39, 43)	('ones', '.')	when you 've been around academics as long as I have -- especially low-grade academics , the not-yet-tenured , the private-school types -- you begin to sort out the ones who are afraid of you .
148162	who was , in any case , never far from my mind during these stolen minutes after the close of shop	who	PRON	who	nsubj	Leaver	Mrs. Leaver	(9, 29)	(',', '.')	Instead , I began thinking of Mrs. Leaver , who was , in any case , never far from my mind during these stolen minutes after the close of shop .
148163	which I poured over ice and did n't take any for myself	I	PRON	which	dobj	bourbon	bourbon	(15, 26)	(',', '.')	She said she would n't mind , and of course it was bourbon , which I poured over ice and did n't take any for myself .
148164	which is one of the reasons her returning late has never bothered me	her	DET	which	nsubj	wife	my wife	(5, 17)	(',', '.')	These annoy my wife , which is one of the reasons her returning late has never bothered me .
148165	which you watch only to avoid having to deal with me	you	PRON	which	dobj	movies	your dreary movies	(23, 33)	(',', '.')	When I brought this up , she gave me one of those looks : yet another one of your dreary movies , which you watch only to avoid having to deal with me .
148166	that seemed about to unfold	that	DET	that	nsubj	melodrama	the melodrama	(7, 11)	('melodrama', '.')	I was resistant to as the melodrama that seemed about to unfold .
148167	who 'll live to find out	who	PRON	who	nsubj	Cecilia	Cecilia	(23, 28)	('Cecilia', '.')	It 's none of my business , really ; I 'll be either very old or gone , and it 's Cecilia who 'll live to find out .
148168	that was on my mind	that	DET	that	nsubj	romance	romance	(22, 26)	('romance', ';')	But as I sat there in the cold chair pondering the end of things , it was not the death of romance that was on my mind ; rather , it was the curious happiness I had achieved with Cecilia , a happiness I now saw threatened .
148169	that may be the seat of highest vulnerability in the male	that	DET	that	nsubj	puffiness	the puffiness	(31, 41)	('breasts', ';')	Just as the pilot lights are checked to make sure they 're still burning , so the tummy bulge is monitored , and the puffiness around the shoulders and breasts that may be the seat of highest vulnerability in the male ; as much as some of us may act or seem to want to act like women , we fear turning into them .
148170	that is due her	that	DET	that	nsubj	thanks	the enormous thanks	(9, 12)	('thanks', '.')	Only in silence will I offer the enormous thanks that is due her .
148171	that led him to these things	that	DET	that	nsubj	galaxy	a galaxy	(13, 18)	('galaxy', '.')	But it was a vision of a human community vast as a galaxy that led him to these things .
148172	that grows from both skulls	that	DET	that	nsubj	hair	The hair	(2, 6)	('hair', 'turns')	The hair that grows from both skulls turns , at the waist , into scales -- the long scales of a serpent from our oldest , deepest dreams .
148173	that appear to be neutron - casters only	that	DET	that	nsubj	weapons	weapons	(3, 10)	('weapons', '--')	There are weapons that appear to be neutron-casters only -- weapons made to kill living things without destroying precious ships and cities .
148174	who has seen a light extinguished in the night	who	PRON	who	nsubj	one	one	(11, 19)	('one', '--')	""" <p> Only a Hamusek -- and one who has seen a light extinguished in the night -- would know what I mean ."
148175	who loved his voice	who	PRON	who	nsubj	mother	my mother	(20, 23)	(',', ',')	Our father would sing the song first in the old language , the way he would for my mother , who loved his voice , and then he would sing it again , in words we could understand .
148176	who watches over you As you lie in your long dreamless sleep	you	PRON	who	nsubj	one	the fair one	(6, 17)	('one', '?')	And where is the fair one who watches over you As you lie in your long dreamless sleep ?
148177	that carries me to the creature	that	DET	that	nsubj	ship	The ship	(2, 7)	('ship', 'is')	The ship that carries me to the creature is small and unassuming .
148178	who looked like cats and were ferocious	who	PRON	who	nsubj	Women	Women	(6, 12)	('Women', '.')	what it might mean : Women who looked like cats and were ferocious .
148179	that could see living creatures at the heart of a star !	that	DET	that	nsubj	Eyes	Eyes	(2, 13)	('Eyes', '<')	Eyes that could see living creatures at the heart of a star !
148180	who first came to our world	who	PRON	who	nsubj	humans	those humans	(29, 34)	('humans', '.')	We Hamusek see well in the dark , given the long nights of our planet , our breeding for five centuries , the genetic inclinations of those humans who first came to our world .
148181	who sent me	who	PRON	who	nsubj	those	those	(3, 5)	('those', ',')	According to those who sent me , there are four thousand kilometers of corridors in this ship .
148182	who dies and leaves his body	who	PRON	who	nsubj	father	a father	(13, 18)	('father', ',')	There is , I remember , a legend on Hamusek about a father who dies and leaves his body , but calls to his seven sons until the sons , unable to bear it any longer , forsake their flesh to be with him .
148183	that allows the bacteria of rot only if he wishes it ...	he	PRON	that	nsubj	atmosphere	an atmosphere	(26, 37)	('atmosphere', 'which')	The twisted skin of a child dead for decades , injured by another perhaps , or lost between pores -- its body mummified by an atmosphere that allows the bacteria of rot only if he wishes it ...
148184	that fill the corridors	that	DET	that	nsubj	number	the sheer number	(10, 13)	(',', ',')	the sheer number of children , living and dead , that fill the corridors , the ones leading to the room at the heart of the ship .
148185	that barely contains him	that	DET	that	nsubj	metal	a metal	(18, 21)	('metal', ',')	I find him by his smell and his sounds -- the shifting of flesh against a metal that barely contains him , the rasp of scales wider than my face against the alloy , the whisper of nutrients moving through kilometers of tubes from distant hydroponic tanks to the buccal orifices of his body , and the whisper of waste through other tubing .
148186	who lets his children feed on his blood	children	NOUN	who	nsubj	father	A father	(2, 9)	('father', ',')	A father who lets his children feed on his blood , only to consume them himself , in his hunger and hatred .
148187	that had swallowed hearts	that	DET	that	nsubj	Stomachs	Stomachs	(2, 5)	('Stomachs', '.')	Stomachs that had swallowed hearts .
148188	which found no criminal negligence	which	DET	which	nsubj	investigation	the investigation	(4, 8)	('--', ',')	In the investigation -- which found no criminal negligence , because of course there had been none-our true history as a people appeared .
148189	who believed in the power of animal souls	who	PRON	who	nsubj	people	a people	(22, 29)	('stock', ',')	A world of endless forests , rivers , and mountains , it had been the home of a people of Asiatic stock who believed in the power of animal souls , in nature both Dark and Light .
148190	who cared nothing for national boundaries	who	PRON	who	nsubj	brokers	brokers	(21, 26)	('brokers', ',')	"After a decade , selling the resources of their wilderness -- its oil , coal and water-to clandestine brokers who cared nothing for national boundaries , the people of Arunchal Pradesh had their money , their corporation , and could leave-to find their "" new India ."
148191	that has begun to change in the night	that	DET	that	nsubj	face	the face	(9, 16)	('face', ',')	I barely recognize the voice , the face that has begun to change in the night , on this porch , by this pond .
148192	that smells hideous	that	DET	that	nsubj	something	something	(7, 9)	('something', '.')	The wallskins around me drip with something that smells hideous .
148193	which is wet	which	DET	which	nsubj	shirt	my shirt	(5, 7)	(',', '@')	I unbutton my shirt , which is wet
148194	that calls itself by its real name	that	DET	that	nsubj	darkness	a darkness	(15, 21)	('darkness', ',')	The odors change from a living death to a true death , to a darkness that calls itself by its real name , and by doing so , becomes light .
148195	that can feed them one last time	that	DET	that	nsubj	walls	walls	(15, 21)	('walls', '.')	, you fall , they pass over you , crawling , looking for walls that can feed them one last time .
148196	who loves you	who	PRON	who	nsubj	one	the one	(33, 35)	('one', '.')	They can hear their brothers and sisters dying , and you feel suddenly what it must be like for them : To be abandoned by the one you love -- by the one who loves you .
148197	who had an oval bald head	who	PRON	who	nsubj	Kyle	Kyle	(9, 14)	(',', '.')	Meanwhile , Mark was staring beadily at Kyle , who had an oval bald head .
148198	she thinks which are being changed all the time	which	DET	which	nsubj	names	the exit names	(12, 20)	(',', '.')	Kathleen eventually returned to the subject of the exit names , which she thinks are being changed all the time .
148199	who are healthy all the time	who	PRON	who	nsubj	People	People	(6, 11)	('People', 'ca')	"Then he added , "" People who are healthy all the time ca n't imagine what it means to be in a situation like Carla 's . """
148200	that made a big impression on everybody	that	DET	that	nsubj	drink	a weird drink	(6, 12)	('drink', '.')	""" It was a weird drink that made a big impression on everybody ."
148201	that brought in so much money	that	DET	that	nsubj	firm	her little firm	(13, 18)	('firm', '!')	No way he 'd let her move and give up her little firm that brought in so much money !
148202	who had had a nose job	who	PRON	who	nsubj	friend	her friend	(14, 19)	('Ruthie', ',')	> Kathleen walked out beside me , telling me about her friend Ruthie who had had a nose job , claiming it was an operation for a sinus problem .
148203	that follows you around all day	that	DET	that	nsubj	feeling	a feeling	(10, 15)	('feeling', '?')	You know how sometimes dreams leave you with a feeling that follows you around all day ?
148204	who came home every night from work	who	PRON	who	nsubj	fathers	fathers	(7, 13)	('fathers', '.')	She knew most of them had fathers who came home every night from work .
148205	that ticked off every second spent there	that	DET	that	nsubj	clock	the loud clock	(19, 25)	('clock', '.')	A pot full of plastic flowers sat on the shelf above the sink , next to the loud clock that ticked off every second spent there .
148206	that was acceptable	that	DET	that	nsubj	dress	a graduation dress	(9, 11)	('dress', ',')	When in June she fit into a graduation dress that was acceptable , one even Patrice could fit into , her mother wept .
148207	who could carry this off	who	PRON	who	nsubj	someone	someone	(11, 15)	('someone', '.')	""" You know , I have been looking for someone who could carry this off ."
148208	which rounded over the tops of her thighs	which	DET	which	nsubj	stomach	her stomach	(8, 15)	(',', ',')	> Pat looked down at her stomach , which rounded over the tops of her thighs , and she wondered , did she beneath her skin look so greasy and dark ?
148209	who 'd set up her bike	who	PRON	who	nsubj	boy	the boy	(7, 12)	('boy', ',')	She muttered thanks to the boy who 'd set up her bike , swung herself on it , and rode away , rather wobbly .
