	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
140099	that made her skin crawl	that	DET	that	nsubj	intent	intent	(16, 20)	('intent', '.')	Kate met the earl 's gaze briefly , and his gray eyes grew dark with intent that made her skin crawl .
140100	who thinks to come here to steal my virtue , Uncle	who	PRON	who	nsubj	man	any man	(7, 17)	('man', '.')	""" I do not fear any man who thinks to come here to steal my virtue , Uncle . """
140101	that fell over her shoulder	that	DET	that	nsubj	lock	a raven lock	(10, 14)	('lock', '.')	""" The earl curled his finger around a raven lock that fell over her shoulder ."
140102	that drove him to leave their home three months ago and join the other knights of Inverary	that	DET	that	nsubj	MacGregors	the savage MacGregors	(10, 26)	('MacGregors', '.')	And it was the terrible tales of the savage MacGregors that drove him to leave their home three months ago and join the other knights of Inverary.
140103	who had the spirit to actually fight to save her life	spirit	NOUN	who	nsubj	woman	a woman	(5, 15)	('woman', '.')	But here was a woman who had the spirit to actually fight to save her life .
140104	that sparked Callum 's eyes	that	DET	that	nsubj	glimmer	The glimmer	(4, 8)	('surprise', 'belied')	"The glimmer of surprise that sparked Callum 's eyes belied his cold , impassive voice . """
140105	who was busy at work in Boston and	who	PRON	who	nsubj	Mara	Mara	(5, 12)	(',', ',')	Then she called Mara , who was busy at work in Boston and , as usual , could not , or would not , talk . //
140106	which translated , in Hebrew , to bitter	which	DET	which	nsubj	mar	mar	(27, 34)	"('""', '.')"	"Dahlia 's mother , upon meeting Mara fifteen years earlier , had refused to understand why this girl 's name was "" mar-ah , "" which translated , in Hebrew , to bitter ."
140107	who pissed her off	who	PRON	who	nsubj	people	people	(11, 14)	('people', ',')	A pulpit would allow her to cast Talmudic judgment on people who pissed her off , and work on herself a bit , too , have an answer for everything .
140108	that best complemented you	that	DET	that	nsubj	shade	the shade	(16, 19)	('parachute', '.')	A matter , as the famous book intoned , of finding the shade of parachute that best complemented you .
140109	that was beginning to seep inside her	that	DET	that	nsubj	panic	the panic	(10, 16)	('panic', '.')	She took a breath to stave off the panic that was beginning to seep inside her .
140110	that divided their property from her own	that	DET	that	nsubj	wall	the stone wall	(28, 34)	('wall', '.')	Placing the sounds , she pictured the neighbors ' yard , the two acres of flat green grass , the free-form pool , the stone wall that divided their property from her own .
140111	that now resided in the basement with the rest of the childhood monuments	that	DET	that	nsubj	chair	the high chair	(19, 31)	('chair', '.')	She could see the babies , four of them in eight years , sitting in the high chair that now resided in the basement with the rest of the childhood monuments .
140112	who lay sleeping inside	who	PRON	who	nsubj	children	the children	(14, 17)	('children', '.')	It was a life founded at its core in her love for the children who lay sleeping inside .
140113	that kept the wheels turning in this privileged existence	that	DET	that	nsubj	confines	The confines	(6, 14)	('structure', 'had')	The confines of their social structure that kept the wheels turning in this privileged existence had been suspended , and for the first time in her life she had not cared what her lover thought-if he was comparing her to past lovers , assessing her performance , her body-whether he would call her , see her again , marry her and buy a house , have children and live happily ever after until they were both dead in the ground .
140114	which only did masses , the weather , Sergio Dhalma or military music	which	DET	which	nsubj	C.O.P.E.	C.O.P.E.	(12, 24)	(',', '.')	They also pre-recorded all radio stations except C.O.P.E. , which only did masses , the weather , Sergio Dhalma or military music .
140115	who were watching the Espanya - Malta from the year 1985	who	PRON	who	nsubj	all	all	(6, 16)	('us', ':')	afterwards , all of us who were watching the Espanya-Malta from the year 1985 : all the idlers , civil servants , etc. , we did n't see the seventh national goal .
140116	that might excuse you	that	DET	that	nsubj	anything	anything	(4, 7)	('anything', '?')	"Is there anything that might excuse you ? """
140117	who was a little eccentric	who	PRON	who	nsubj	owner	His owner	(3, 7)	(',', ',')	His owner , who was a little eccentric , built him a mansion .
140118	which he found fascinating	he	PRON	which	pobj	subjects	two subjects	(20, 23)	('subjects', '.')	If he 'd had more time , he would have studied Artificial Intelligence and Persian literature , two subjects which he found fascinating .
140119	who died	who	PRON	who	nsubj	parrot	a Madagascan parrot	(15, 16)	('his', 'choking')	He could have ended up like Garcialorca , a Madagascan parrot and friend of his who died choking on a plastic bag .
140120	who knew so much or	who	PRON	who	nsubj	anybody	anybody	(5, 9)	('anybody', 'so')	And nowhere was there anybody who knew so much or
140121	which was her name	which	DET	which	nsubj	Marisol	Marisol	(2, 5)	('--', '--')	Marisol -- which was her name -- made him a coffee , gave him a kiss on the snout and flushed away all the multi-coloured pills .
140122	who kill them	who	PRON	who	nsubj	men	the same men	(9, 11)	('men', '.')	"@ try to fit in with the same men who kill them . """
140123	that was so funny - or maybe so scary -	that	DET	that	nsubj	story	a story	(6, 15)	('story', 'that')	Have you ever heard a story that was so funny - or maybe so scary -
140124	"that follows , "" Huddon and Duddon and Donald Oleary"	that	DET	that	nsubj	story	The story	(2, 11)	('story', ',')	"The story that follows , "" Huddon and Duddon and Donald Oleary , "" is very old and , like all folktales , has been told in many ways , depending on the storyteller ."
140125	that identified him as Dan Ryan , Security	that	DET	that	nsubj	photograph	his photograph	(11, 18)	('photograph', '.')	On his gray shirt pocket hung a badge with his photograph that identified him as Dan Ryan , Security . //
140126	that edged the back of the lot	that	DET	that	nsubj	woods	the woods	(6, 12)	('woods', '.')	""" She waved toward the woods that edged the back of the lot ."
140127	that was her constant companion simmered inside her	that	DET	that	nsubj	uneasiness	The uneasiness	(2, 9)	('uneasiness', '.')	The uneasiness that was her constant companion simmered inside her .
140128	who 'd broken into her car	who	PRON	who	nsubj	man	the man	(13, 18)	('man', '.')	As she changed her clothes , her thoughts returned to the man who 'd broken into her car .
140129	that interested her	that	DET	that	nsubj	something	something	(24, 26)	('something', '.')	She appeared to be struggling with her job situation , but he had the feeling she would n't give up until she found something that interested her .
140130	who did this shift Monday	who	PRON	who	nsubj	guy	""" The guy"	(3, 7)	('guy', '.')	""" The guy who did this shift Monday . """
140131	that whirled through her when their eyes met	eyes	NOUN	that	nsubj	excitement	the excitement	(6, 13)	('excitement', '.')	Laurel was shocked by the excitement that whirled through her when their eyes met.
140132	that transitioned through annoyance to resignation	that	DET	that	nsubj	look	a look	(21, 26)	('face', '.')	Up ahead , a man with unselected Han features jolted to a halt , a look of surprise on his face that transitioned through annoyance to resignation .
140133	that had slid silently open in the wall	that	DET	that	nsubj	panel	a panel	(13, 20)	('panel', '.')	With a small shrug , he turned and headed toward a panel that had slid silently open in the wall .
140134	that lined the wall	that	DET	that	nsubj	harnesses	the padded harnesses	(15, 18)	('harnesses', '.')	Her stomach stirred , protesting , as she slipped into one of the padded harnesses that lined the wall .
140135	that gave some and sent her tumbling wildly , cartwheeling like a kid 's pinwheel or a kite spiraling down	that	DET	that	nsubj	something	something	(6, 25)	('something', '.')	Her shoulder slammed hard into something that gave some and sent her tumbling wildly , cartwheeling like a kid 's pinwheel or a kite spiraling down .
140136	that vanished into a blur of green light above and below	that	DET	that	nsubj	columns	thick columns	(6, 16)	('columns', '.')	The plants grew on thick columns that vanished into a blur of green light above and below . //
140137	that hid its genitals	that	DET	that	nsubj	band	an wrapped band	(17, 20)	('fabric', '.')	Not a child , but child sized , naked except for an intricately wrapped band of fabric that hid its genitals .
140138	who checked up on the automated equipment	who	PRON	who	nsubj	splicer	a level gene splicer	(19, 25)	(',', '.')	According to the specs , employee Nilsson was a plant waterer , a low-level gene splicer , who checked up on the automated equipment .
140139	who carried death in his face	who	PRON	who	nsubj	thing	the kid - thing	(6, 11)	('thing', ',')	As did the kid-thing who carried death in his face , and the man 's cold calm .
140140	that looked like oversized orchids and probably were	that	DET	that	nsubj	sprays	sprays	(15, 22)	('flowers', '.')	She awkwardly settled herself in an empty net among sprays of purple and white flowers that looked like oversized orchids and probably were . //
140141	who snagged it with casual skill , damping his reaction with one foot , his long toes curling around the tube without bruising a single leaf	who	PRON	who	nsubj	thing	the kid - thing	(14, 39)	('thing', '.')	Dane sent a fat orange and yellow fruit zipping toward the kid-thing who snagged it with casual skill , damping his reaction with one foot , his long toes curling around the tube without bruising a single leaf .
140142	that tends to itself	that	DET	that	nsubj	system	a system	(7, 10)	('system', '.')	"Over the years we created a system that tends to itself . """
140143	that barely stirred her	that	DET	that	nsubj	breath	a slow breath	(7, 10)	('breath', '.')	""" She drew a slow breath that barely stirred her ."
140144	that ran down my right thigh	that	DET	that	nsubj	rode	my granddad rode	(30, 35)	('pocket', '.')	I 'd tucked three throwing knives up my left sleeve just in case , and a bola inherited from my great-great-granddad rode in a leather pocket that ran down my right thigh .
140145	that hid a sword as lethal as its owner	that	DET	that	nsubj	dream	artisan dream	(12, 20)	('dream', '.')	Vayl held the cane he always carried , an artisan 's dream that hid a sword as lethal as its owner .
140146	which only backed up at the onslaught	which	DET	which	nsubj	reavers	reavers	(8, 14)	(',', ',')	Made sense on anything but reavers , which only backed up at the onslaught , did n't even go down .
140147	who 'd been out in front of the rest	who	PRON	who	nsubj	men	the two men	(9, 17)	('men', 'were')	At some point I realized the two men who 'd been out in front of the rest were being helped along by their buddies .
140148	who denied his god , Angra Mainyu , as the Big Kahuna	who	PRON	who	nsubj	Anyone	Anyone	(1, 12)	('Anyone', ',')	Anyone who denied his god , Angra Mainyu , as the Big Kahuna , made himself a target .
140149	that had left me with a bad case of the gag - a - maggots	that	DET	that	nsubj	course	a crash course	(15, 29)	('necromancy', '.')	Which meant our training for this mission had included a crash course in necromancy that had left me with a bad case of the gag-a-maggots .
140150	the garden of which was so wild and dark	garden	NOUN	which	pobj	cottage	a roofed cottage	(12, 20)	('of', 'it')	She headed toward a thatch-roofed cottage , the garden of which was so wild and dark
140151	that replaced the images	that	DET	that	nsubj	fog	the misty gray fog	(16, 19)	('fog', '.')	The picture faded as Hilda 's voice came in unrelenting monotone through the misty gray fog that replaced the images .
140152	who saw her rise	who	PRON	who	nsubj	one	the only one	(13, 16)	('one', ',')	Within moments she proved me right , though I was the only one who saw her rise , a jagged red crystalline dagger shot with black hovering over her inert and uncaring body .
140153	that made Hilda shiver and sit back on her heels	that	DET	that	nsubj	one	one	(11, 20)	('one', '.')	She fixed Mira 's mother with a malevolent glare , one that made Hilda shiver and sit back on her heels .
140154	that mattered	that	DET	that	nsubj	part	the part	(5, 6)	('part', ',')	But Mira , the part that mattered , had already gone home .
140155	that remained marched to the drum of a new master	that	DET	that	nsubj	bit	The bit	(2, 11)	('bit', '.')	The bit that remained marched to the drum of a new master .
140156	that , offered in the name of the time- //	that	DET	that	nsubj	one	one	(23, 32)	('one', 'honored')	Latin language and literature studies // introduced young people to a second , // more worldly experience of reading - // one that , offered in the name of the time- //
140157	which is to make one // merry , or to pass away Precious Time	which	DET	which	nsubj	lie	the // sporting lie	(13, 26)	"('""', '.')"	"danger or procure some good ; and the // sporting lie , "" which is to make one // merry , or to pass away Precious Time . """
140158	who fled London for Boston in // 1686 following the ascent of King James // II to the British throne	who	PRON	who	nsubj	Harris	Benjamin // Harris	(41, 60)	(',', '.')	Although few details of the // book 's creation are known , it is generally // believed to have been the work of an // English bookseller , publisher , journalist , // and staunch antipapist named Benjamin // Harris , who fled London for Boston in // 1686 following the ascent of King James // II to the British throne .
140159	"that // replaced the "" emphasis on a vengeful //"	//	SYM	that	mark	way	a // new way	(32, 41)	('young', 'God')	"a diminishment of the father 's role as // spiritual leader of the household ; and a // new way of approaching the spiritual // care and training of the young that // replaced the "" emphasis on a vengeful //"
140160	who were at the center	who	PRON	who	nsubj	mothers	the mothers	(28, 32)	('mothers', '//')	"In popular advice books for // parents of the 1830s written by Jacob // Abbott , Samuel Goodrich , and others , "" it // was the mothers who were at the center // of home life , but in books for children // written by the same authors , the father // was clearly in control of the family ."
140161	that culminated in the // American Revolution	that	DET	that	nsubj	Crown	the Crown	(12, 18)	('Crown', 'finally')	The // years of discord between the colonies // and the Crown that culminated in the // American Revolution finally spurred the // growth of printing for publication on // American shores .
140162	who popularized in the new //	who	PRON	who	nsubj	publisher	the // publisher	(10, 15)	('publisher', 'republic')	"the "" American John Newbery "" - the // publisher who popularized in the new //"
140163	who // are good or intend to be good	who	PRON	who	nsubj	Gentlemen	young // American Gentlemen	(8, 16)	('Ladies', ',')	""" young // American Gentlemen and Ladies who // are good or intend to be good , "" Thomas // told the readers of Little Goody"
140164	that remained in print	that	DET	that	nsubj	books	books	(1, 4)	('books', '//')	books that remained in print // for several decades .
140165	that would become issues for //	that	DET	that	nsubj	production	the production	(36, 41)	('inventories', 'the')	""" Serving a market of // relatively limited geographic scope , such // publishers did not have the costs // associated with the production of large // print runs and maintenance of large // inventories that would become issues for //"
140166	the // pursuit of which had , by the age of // nineteen	pursuit	NOUN	which	pobj	trade	the risky // trade	(23, 35)	('of', 'to')	Carey had defied his // father 's advice by entering the risky // trade he felt passionately about , the // pursuit of which had , by the age of // nineteen , already forced him to flee //
140167	that culminated in the far // more substantial and even stronger- //	that	DET	that	nsubj	embellishment	embellishment	(40, 51)	('embellishment', 'selling')	The little book sold // briskly , and Weems , having planted his // flag in lucrative territory , proceeded to // expand the life over nine editions in as // many years , in incremental bursts of // embellishment that culminated in the far // more substantial and even stronger- //
140168	who take several copies	who	PRON	who	nsubj	characters	benevolent characters	(12, 15)	('characters', '.')	"He promised a liberal // allowance "" to those benevolent // characters who take several copies . . ."
140169	who came of age in the // Revolutionary War era	who	PRON	who	nsubj	writers	Few writers	(2, 11)	('writers', 'responded')	Few writers who came of age in the // Revolutionary War era responded with // more fervor than Noah Webster to the // rising demand for original books by and // for Americans or worked harder for their // copyright protection .
140170	that Webster favored - //	Webster	PROPN	that	dobj	Americanisms	the // Americanisms	(8, 12)	"('Americanisms', '""')"	For a time , the // Americanisms that Webster favored - //
140171	who remained //	who	PRON	who	nsubj	Americans	those Americans	(29, 31)	('Americans', 'stoutly')	""" lengthy , "" "" cog , "" "" demoralize , "" "" crock , "" // and "" caucus "" - met with resistance // from those Americans who remained //"
140172	who replaced them	who	PRON	who	nsubj	Democrats	Democrats	(1, 3)	('Democrats', 'were')	Democrats who replaced them were far //
140173	who spent much of her life in the kitchen	who	PRON	who	nsubj	woman	a woman	(4, 12)	('woman', '.')	There was a woman who spent much of her life in the kitchen .
140174	that made it into fairy tales or even ordinary tales	that	DET	that	nsubj	sort	not the usual sort	(11, 20)	('ball', ',')	There was a ball ; not the usual sort of ball that made it into fairy tales or even ordinary tales , but a ball nevertheless .
140175	which emitted a powerful , gamy smell every time it was stirred	which	DET	which	nsubj	coals	the coals	(14, 25)	(',', '.')	She also looked after the civet of hare slowly stewing in the coals , which emitted a powerful , gamy smell every time it was stirred .
140176	who 'd been with Verity since joining her staff as a thirteen - year - old child	who	PRON	who	nsubj	Becky	Becky - Becky	(25, 41)	('Becky', '.')	But Verity would not hesitate to let him go without a letter of character if he made an improper advance toward Becky-Becky who 'd been with Verity since joining her staff as a thirteen-year-old child .
140177	who brought him back to life	who	PRON	who	nsubj	prince	the prince	(20, 25)	('prince', '.')	No looking at her as if he were Snow White freshly awakened from a poisoned sleep and she the prince who brought him back to life .
140178	who was once to be her prince	who	PRON	who	nsubj	man	The man	(2, 8)	('man', 'was')	The man who was once to be her prince was dead .
140179	who 'd spent his first nine years in a Manchester slum	who	PRON	who	nsubj	man	a man	(46, 56)	('man', '.')	From afar she 'd watched his meteoric rise-one of London 's most sought-after barristers , and now , with the Liberals back in power , Mr. Gladstone 's Chief Whip in the House of Commons-quite something for a man who 'd spent his first nine years in a Manchester slum . //
140180	that was almost sensual	that	DET	that	nsubj	shade	a shade	(21, 24)	('carmine', ',')	taking the reins of the household after her mother 's passing , had papered the walls in a shade of carmine that was almost sensual , yet still solemn enough for the home of a former Chancellor of the Exchequer .
140181	on which they sat nearly knee to knee	they	PRON	which	pobj	longue	the crimson chaise longue	(28, 35)	('on', '//')	Her eyes were bright , her cheeks held a tinge of becoming blush , her Prussian blue gown was pure drama against the crimson chaise longue on which they sat nearly knee to knee . //
140182	that 's the pivotal one	that	DET	that	nsubj	aspect	well , the aspect	(4, 8)	('aspect', '?')	well , the aspect that 's the pivotal one ?
140183	that perfect something to deflate the last two minutes	that	DET	that	nsubj	words	the words	(11, 19)	(',', ',')	I try to form the words I should say next , that perfect something to deflate the last two minutes , to get him out of my home .
140184	that has materialized in our living room	that	DET	that	nsubj	glasses	clinking glasses	(56, 62)	('glasses', '.')	Open your eyes , I think again , but I allow myself one more beat of close-lidded silence , because the one memory has unleashed another , and now I am six years old , and up way past my bedtime , afloat in a murky world of cigarette smoke and clinking glasses that has materialized in our living room .
140185	I know who has only the vaguest sense of my presence	who	PRON	who	nsubj	father	my father	(28, 38)	(',', '.')	I long to be away and also dread the moment when I 'll be banished to bed , and so I stick close to my father , who I know has only the vaguest sense of my presence .
140186	that reached all the way to Heaven	that	DET	that	nsubj	branches	branches	(22, 28)	('branches', '.')	Analisa Dawson stood in the center of Mulberry Park and stared at the biggest tree in the whole world , with branches that reached all the way to Heaven . //
140187	which was the same as church but with a lot more candles	which	DET	which	nsubj	Mass	Mass	(23, 34)	(',', '.')	But she only brought her children to the park in the afternoons or on Sunday mornings , after they went to Mass , which was the same as church but with a lot more candles . //
140188	who knew anything about Heaven	who	PRON	who	nsubj	anyone	anyone	(11, 15)	('anyone', '.')	So far , she had n't been able to find anyone who knew anything about Heaven .
140189	which was why she had to find someone to put it in the tree	she	PRON	which	nsubj	God	God	(9, 22)	(',', '.')	So she 'd written a letter to God , which was why she had to find someone to put it in the tree .
140190	who had something wrong with them	who	PRON	who	nsubj	people	people	(9, 14)	('people', '.')	Mommy had taught her not to stare at people who had something wrong with them .
140191	that reached clear to Heaven	that	DET	that	nsubj	branches	the branches	(7, 11)	('branches', '.')	She turned and pointed toward the branches that reached clear to Heaven .
140192	that had dogged her for the past three @	that	DET	that	nsubj	depression	the depression	(21, 29)	('depression', '@')	Then after a bit of stretching , she took off down the jogging path , hoping to escape the depression that had dogged her for the past three @
140193	that lined Applewood Drive and headed back to the park	that	DET	that	nsubj	path	the path	(5, 14)	('path', '.')	Claire turned down the path that lined Applewood Drive and headed back to the park .
140194	that grew in the middle of the lush green lawn	that	DET	that	nsubj	mulberry	the massive mulberry	(15, 24)	('mulberry', '.')	Trying to catch her breath and cool down , she trudged toward the massive mulberry that grew in the middle of the lush green lawn .
140195	she thought which had become permanently numb and lifeless ,	which	DET	which	nsubj	heart	Her heart	(4, 13)	(',', 'quivered')	Her heart , which she thought had become permanently numb and lifeless , quivered .
140196	that held the other loan applications she 'd been processing	she	PRON	that	nsubj	basket	the wire basket	(7, 16)	('basket', ',')	@ put it in the wire basket that held the other loan applications she 'd been processing , and picked up the phone .
140197	who 'd worked more closely with her ex - husband than he had with her	he	PRON	who	nsubj	attorney	the attorney	(11, 25)	('attorney', ',')	At first Claire had felt funny going to the attorney who 'd worked more closely with her ex-husband than he had with her , but Sam was already familiar with the case .
140198	who could watch them for me this morning	who	PRON	who	nsubj	anyone	anyone	(5, 12)	('anyone', '.')	"There was n't anyone who could watch them for me this morning . """
140199	that left a good six feet between him and the nearest Guardian	that	DET	that	nsubj	corner	a corner	(9, 20)	('corner', '.')	Drake stood in his usual place-a corner that left a good six feet between him and the nearest Guardian .
140200	that was revealed when Fletcher unfolded the newspaper	Fletcher	PROPN	that	nsubjpass	headline	The headline	(3, 10)	('headline', 'struck')	The headline that was revealed when Fletcher unfolded the newspaper struck Drake like a fist in the face .
140201	that Eli did	Eli	PROPN	that	dobj	leader	quite the benevolent leader	(14, 16)	('leader', '.')	Somehow , he did n't think Gabriel would make quite the benevolent leader that Eli did . //
140202	that traveled	that	DET	that	nsubj	letters	those daily letters	(5, 6)	('letters', 'but')	I imagine those daily letters that traveled but a few feet from my bedroom to his eased him quickly to sleep with their dull depiction of days repetitive and uneventful .
140203	with whom I have no history	I	PRON	whom	pobj	strangers	strangers	(27, 32)	('with', 'Well')	I turned twenty-eight at sea , a fact I kept to myself because it was no cause for celebration , especially among strangers with whom I have no history .
140204	whose eyes betray all the ancient fears	eyes	NOUN	whose	poss	few	a few	(10, 16)	(',', '.')	There are a few , closer to home , whose eyes betray all the ancient fears .
140205	who behave in ways fit for the asylum	who	PRON	who	nsubj	people	my journey people	(8, 15)	('people', '.')	I have seen on my long journey people who behave in ways fit for the asylum .
140206	who bow down to cows and paint their houses with the cows ' dung , and beggars , thought holy as saints , walking naked in the market , their fingernails long as knife blades , their uncut beards and hair covering their privates	who	PRON	who	nsubj	people	people	(4, 47)	('people', '.')	I have seen people who bow down to cows and paint their houses with the cows ' dung , and beggars , thought holy as saints , walking naked in the market , their fingernails long as knife blades , their uncut beards and hair covering their privates .
140207	that wears my nerves down to the nub	that	DET	that	nsubj	clicks	clicks	(19, 26)	('clicks', '.')	While he examines it , his thumb pumps the plunger on his ballpoint , creating a staccato of clicks that wears my nerves down to the nub .
140208	that says , Why am I wasting my time with this girl	I	PRON	that	nsubj	sound	a sound	(9, 20)	('sound', '?')	He sighs through his nose , making a sound that says , Why am I wasting my time with this girl ?
140209	which seems to lack boundaries	which	DET	which	nsubj	space	Jim personal space	(15, 19)	(',', '.')	I turn to him , relieved to slide out of Jim 's personal space , which seems to lack boundaries . //
140210	"that says he thinks his name should mean "" dark and mysterious"	name	NOUN	that	nsubj	smile	a sly smile	(6, 17)	('smile', '.')	"David sends me a sly smile that says he thinks his name should mean "" dark and mysterious . """
140211	who love music	who	PRON	who	nsubj	people	people	(7, 9)	('people', '.')	This place is a gift to people who love music .
140212	that was there	that	DET	that	nsubj	children	the children	(9, 11)	('children', ',')	I watch how 1873 carry through in the children that was there , and then in they children years later .
140213	that caught his attention	that	SCONJ	that	nsubj	hissing	the hissing	(5, 8)	('hissing', '.')	I t was the hissing that caught his attention .
140214	that was her memory of her mother	that	DET	that	nsubj	waft	the waft	(61, 67)	('perfume', '.')	If she closed her eyes , Lorna could still picture her own small feet shoved into the toes of those shoes , the heels clapping treacherously behind her as she traipsed across a faded Oriental carpet in her parents ' bedroom toward the fading blur of golden hair and big smile and the waft of Caron 's Fleurs de Rocaille perfume that was her memory of her mother .
140215	that , treated properly ,	that	SCONJ	that	nsubj	Pleasure	Pleasure	(2, 6)	('Pleasure', 'would')	Pleasure that , treated properly , would last a lifetime .
140216	that made her feel like she was vacationing on the Mediterranean	she	PRON	that	nsubj	week	A week	(9, 19)	('ups', '.')	A week of espadrilles and Grecian tie-ups that made her feel like she was vacationing on the Mediterranean .
140217	that she needed to go through the stuff	she	PRON	that	advmod	time	some time	(11, 18)	('time', '.')	To be honest , Lorna had known for some time that she needed to go through the stuff .
140218	that was lank and flat from the artificial environment of office buildings	that	DET	that	nsubj	brown	a light brown	(70, 81)	('brown', ',')	Unfortunately Lorna was a little bit short when it came to paying the bill , and the boyfriend had dumped her a few weeks later , after cheating on her rather spectacularly with her best friend at her own birthday party ; she 'd spent the summer working miscellaneous temp jobs indoors , so the tan had never materialized ; and her hair had grown out to a light brown that was lank and flat from the artificial environment of office buildings , rather than the spun gold she 'd pictured blowing fetchingly around her face as she stood on the bow of the boat , sailing comfortably toward happily ever after .
140219	who loved salsa dancing	who	PRON	who	nsubj	one	one	(10, 13)	('one', '.')	But come fall she met a new man-one who loved salsa dancing .
140220	who was an attorney - her coworker	who	PRON	who	nsubj	Manning	dull George Manning	(19, 25)	(',', 'Bess')	""" When she 'd dumped her most recent boyfriend-nice , but dull dull dull George Manning , who was an attorney-her coworker"
140221	that would wipe her slate clean	that	DET	that	nsubj	miracle	some miracle	(12, 17)	('miracle', '-')	So she 'd lived as if some answer-some miracle that would wipe her slate clean-was going to turn up around the next corner .
140222	that allows you to hang out in her office after school eating popcorn	you	PRON	that	nsubj	kind	The kind	(2, 14)	('kind', '.')	The kind that allows you to hang out in her office after school eating popcorn .
140223	that takes you to Downtown Detroit to see the Symphony	that	DET	that	nsubj	kind	The kind	(2, 11)	('kind', ',')	The kind that takes you to Downtown Detroit to see the Symphony , along with every other kid in Band at Webb Jr .
140224	that talks to you like	that	DET	that	nsubj	kind	The kind	(2, 6)	('kind', 'you')	The kind that talks to you like you 're a Real Adult ...
140225	who stands before us every morning in 2nd hour Varsity Band	who	PRON	who	nsubj	woman	the same woman	(10, 20)	('woman', ',')	I ca n't even believe this is the same woman who stands before us every morning in 2nd hour Varsity Band , flailing her arms about in 4/4 time , head nodding in rhythm , pounding the beat into our brains from high atop her podium .
140226	who wait	who	PRON	who	nsubj	those	those	(12, 13)	('those', '.')	"Like my Mom always says , "" Good things come to those who wait . """
140227	who might understand the pain and heartbreak	who	PRON	who	nsubj	Somebody	Somebody	(2, 8)	('Somebody', 'I')	Somebody who might understand the pain and heartbreak I was going through and actually give a crap .
140228	who can turn me into a quivering pile of hormones with a single glance	who	PRON	who	nsubj	man	a wrong man	(14, 27)	('man', '-')	not Liam McGarrity , a so-wrong-for-me man who can turn me into a quivering pile of hormones with a single glance-and definitely not my perfect-in-every-way boyfriend , Patrick , when the knocking started .
140229	who owns an event planning company	who	PRON	who	nsubj	friends	our mutual friends	(8, 13)	('friends', ',')	"Olivia Garrett , one of our mutual friends who owns an event planning company , had been hired by a very exclusive , very expensive dating service to create "" fairy-tale fantasy dates "" for available men and women of means ."
140230	that called you	that	DET	that	nsubj	one	the one	(5, 7)	('one', '.')	I 'm the one that called you .
140231	who had lost their baby fat and curls but	who	PRON	who	nsubj	those	those	(8, 16)	('those', 'were')	This left the in-betweens- those who had lost their baby fat and curls but were not yet old enough to be helpful .
140232	who 'd made a fortune pressing cheap grapes into strong port	who	PRON	who	nsubj	Irishman	A local Irishman	(4, 14)	('Irishman', 'had')	A local Irishman who 'd made a fortune pressing cheap grapes into strong port had left his vineyard to the church in a desperate bid for heaven before he died .
140233	which was still intact and on the grounds	which	DET	which	nsubj	winepress	Irishman winepress	(14, 21)	(',', '.')	After praying for guidance , the brothers turned to the Irishman 's winepress , which was still intact and on the grounds .
140234	who worked in a hospital some distance away	who	PRON	who	nsubj	Sisters	the Sisters	(12, 19)	(',', '.')	Girls were collected every few months by the Sisters of Charity , who worked in a hospital some distance away .
140235	which sloped and towered like a fortress along the road	which	DET	which	nsubj	wall	a high brick wall	(18, 27)	(',', '.')	To control these attempts at arson , the brothers built a high brick wall around the property , which sloped and towered like a fortress along the road .
140236	who had fallen out of place	who	PRON	who	nsubj	children	the children	(29, 34)	('children', '.')	Brother Joseph walked down the line and straightened their clothes , or spit on his hand and scrubbed their faces , bumping his large stomach into the children who had fallen out of place .
140237	who had kissed the horse	who	PRON	who	nsubj	man	the man	(16, 20)	('man', '.')	Across the yard Father John was solemnly approaching , and behind him was the man who had kissed the horse .
140238	who 's honest and willing to learn	who	PRON	who	nsubj	Someone	Someone	(1, 7)	('Someone', '.')	Someone who 's honest and willing to learn .
140239	who can be a son to us	who	PRON	who	nsubj	Someone	Someone	(2, 8)	('Someone', '.')	"Someone who can be a son to us . """
140240	who usually came to the office	who	PRON	who	nsubj	ones	the ones	(31, 36)	('ones', '.')	""" There was an unfamiliar thrill in Mrs. Rosziak 's voice , as if the visitor were a celebrity , or at least a client more prosperous than the ones who usually came to the office . """
140241	that created the impression of yellow and gold	that	DET	that	nsubj	blazer	a buttoned blazer	(18, 25)	('blazer', '.')	It was Leonard 's sandy hair and the lemon V-neck under a brass-buttoned blazer that created the impression of yellow and gold .
140242	who had been unable to make bail	who	PRON	who	nsubj	client	a jailed client	(11, 17)	('client', '.')	appearances in the early afternoon , visiting a jailed client who had been unable to make bail .
140243	that followed	that	DET	that	nsubj	hiss	The hiss	(4, 5)	('steam', 'had')	The hiss of steam that followed had a rusty , boiled smell . //
140244	who was trying the case	who	PRON	who	nsubj	lawyer	The lawyer	(4, 8)	('lawyer', '.')	""" The lawyer who was trying the case . "" // "" Bob Pearsall was a fine lawyer ."
140245	that Leonard painted	Leonard	PROPN	that	dobj	victim	the helpless victim	(7, 9)	('victim', ',')	Vaxtek was hardly the helpless victim that Leonard painted , but the multinational St. Gall was a war machine , and if Leonard @ @
