	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
98670	that happened	that	DET	that	nsubj	everything	everything	(17, 18)	('everything', '.')	Maybe I just decided to ignore it ; it 's hard to remember now , after everything that happened .
98671	who played the trumpet to keep his pig company while he ate	he	PRON	who	nsubj	guy	a guy	(7, 18)	('guy', '.')	The butcher told me about a guy who played the trumpet to keep his pig company while he ate .
98672	I think which is like a heart	which	DET	which	nsubj	sound	a clicking sound	(8, 14)	('sound', '.')	The metal makes a rhythmical clicking sound which I think is like a heart .
98673	which opened up in an old barber shop downtown	which	DET	which	nsubj	bookstore	a used bookstore	(8, 16)	('bookstore', '.')	I bought the books at a used bookstore which opened up in an old barber shop downtown .
98674	that has a set of pincers , like a crawfish	that	DET	that	nsubj	machine	a machine	(7, 16)	('machine', '.')	They harvest the trees with a machine that has a set of pincers , like a crawfish .
98675	who has put Coke cases behind the bar to stand on so she can see over it	she	PRON	who	nsubj	woman	a short woman	(7, 23)	('woman', '.')	She 's a very short woman who has put Coke cases behind the bar to stand on so she can see over it .
98676	who delivers packages for UPS	who	PRON	who	nsubj	Alice	Alice	(5, 9)	(',', ',')	<p> Alice , who delivers packages for UPS , is getting off early .
98677	that woman is	woman	NOUN	that	advmod	way	the way	(9, 11)	('way', '.')	I wish I were in shape the way that woman is .
98678	that makes her look good	her	PRON	that	nsubj	waist	a narrow high waist	(12, 16)	('waist', '.')	It 's one of those cotton dresses with a narrow high waist that makes her look good .
98679	which she counts out to me on the bartop	she	PRON	which	dobj	change	change	(9, 17)	(',', '.')	Suzy takes the bill and makes change , which she counts out to me on the bartop .
98680	who never stopped drinking bourbon and Coke	who	PRON	who	nsubj	couple	The couple	(7, 13)	(',', ',')	The couple at the table , who never stopped drinking bourbon and Coke , ignore us .
98681	that lie beneath	that	DET	that	nsubj	muscles	the muscles	(15, 17)	('bone', '.')	As I run my hands over her hips , I imagine the muscles and bone that lie beneath .
98682	that have easy solutions	that	DET	that	nsubj	problems	problems	(5, 8)	('problems', '.')	I do n't like problems that have easy solutions .
98683	who is getting ready to leave	who	PRON	who	nsubj	Alice	Alice	(8, 13)	('Alice', '.')	Then I consider whether it 's Alice who is getting ready to leave .
98684	that truly sound	that	DET	that	nsubj	words	words	(17, 19)	('words', '.')	This is the hymn they gurgle in their throats , but can not sing in words that truly sound .
98685	which burns cleaner with each fall day	which	DET	which	nsubj	landscape	a flaming landscape	(35, 41)	('birch', '.')	She laughs and then sits under a tree on the bank , cutting a striking , though not altogether odd , figure in the late October chill amid a flaming landscape of maple and birch which burns cleaner with each fall day .
98686	that redouble as the children scream back in fearful delight	children	NOUN	that	nsubj	yells	bloodcurdling yells	(21, 30)	('yells', '.')	They are mostly men , shades dancing in the margins of her mind , leaping around the flames with bloodcurdling yells that redouble as the children scream back in fearful delight .
98687	who discovered a passage behind a waterfall	who	PRON	who	nsubj	twins	twins	(16, 22)	(',', '.')	It was an English children 's mystery about twins , a boy and a girl , who discovered a passage behind a waterfall .
98688	that connected her not only to Roy but to other people	that	DET	that	nsubj	promise	a promise	(5, 15)	('promise', '.')	""" It was a promise that connected her not only to Roy but to other people ."
98689	that went under Niagara Falls	that	DET	that	nsubj	boat	the boat	(11, 15)	('boat', '.')	The Maid of the Mist was the name of the boat that went under Niagara Falls .
98690	that spiraled again and again inside her	that	DET	that	nsubj	circles	tiny circles	(9, 15)	('circles', '.')	His finger rubbing while hardly moving made tiny circles that spiraled again and again inside her .
98691	that was his alone	that	DET	that	nsubj	spot	the tiny , raw spot	(11, 14)	('spot', '.')	His hand again found the tiny , rubbed-raw spot that was his alone .
98692	who lived in town	who	PRON	who	nsubj	freckles	freckles	(15, 18)	('girls', '.')	Red hair went with pasty-white faces covered with freckles and snooty Anglo girls who lived in town .
98693	that said she wanted to be friends	she	PRON	that	nsubj	smile	a smile	(11, 17)	('smile', '.')	Annie Laurie stared into my eyes and flashed me a smile that said she wanted to be friends .
98694	which drove me into a fit of jealousy	which	DET	which	nsubj	hair	curly hair	(13, 20)	('hair', '.')	The only thing she had going for her was her naturally curly hair which drove me into a fit of jealousy .
98695	which we heard before we saw	we	PRON	which	dobj	outfit	another show outfit	(13, 18)	('outfit', '.')	The next day Miss Movie Star wore another show-off outfit which we heard before we saw .
98696	that ended with her arms outstretched	that	DET	that	nsubj	shuffle	a funny little shuffle	(10, 15)	('feet', ',')	""" She did a funny little shuffle with her feet that ended with her arms outstretched , one foot in front of the other , and a bright , expectant smile like she was waiting for applause ."
98697	who were yelling at me to hurry up	who	PRON	who	nsubj	friends	my friends	(9, 16)	('friends', '.')	""" I ran off to join my friends who were yelling at me to hurry up ."
98698	who had nowhere else to go	who	PRON	who	nsubj	relations	poor relations	(9, 14)	('relations', '.')	Or maybe an old corral converted for poor relations who had nowhere else to go .
98699	that was the adult equivalent of the dress Annie Laurie wore to school	Laurie	PROPN	that	nsubj	dress	a dress	(4, 16)	('dress', '.')	She wore a dress that was the adult equivalent of the dress Annie Laurie wore to school .
98700	that you sprinkled with water and packed down and left to dry	you	PRON	that	dobj	kind	the fashioned kind	(9, 20)	('kind', '.')	The floor was the old-fashioned kind that you sprinkled with water and packed down and left to dry .
98701	who included the ladies in the Altar Society and just about every other woman in Los Rafas	who	PRON	who	nsubj	friends	all her friends	(6, 22)	(',', '.')	She called all her friends , who included the ladies in the Altar Society and just about every other woman in Los Rafas .
98702	that you get at Woolworth 's	you	PRON	that	dobj	frames	those shiny , gold frames	(12, 17)	('frames', '.')	The photograph was in one of those shiny , gold frames that you get at Woolworth 's .
98703	that belonged to the school with her	that	DET	that	nsubj	books	the books	(5, 11)	('books', '.')	She even took the books that belonged to the school with her .
98704	that belonged to the landlord	that	DET	that	nsubj	pieces	the few pieces	(12, 16)	('furniture', '.')	The place was empty except for the few pieces of junky furniture that belonged to the landlord .
98705	that I threw into the trash	I	PRON	that	dobj	pieces	hundred pieces	(10, 15)	('pieces', '.')	""" I tore the postcard into a hundred pieces that I threw into the trash ."
98706	which works for good thoughts and high dreams	which	DET	which	nsubj	tea	green tea	(22, 29)	(',', '.')	We left the Chinese restaurant at one , you know , meditating our future , both bellies full of green tea , which works for good thoughts and high dreams .
98707	that wore well into death	that	DET	that	nsubj	facelift	a facelift	(15, 19)	('facelift', '.')	She had died years ago , smothered in jewels and furs , with a facelift that wore well into death .
98708	who peered deadly into the laundromat window	who	PRON	who	nsubj	breed	the foul half - breed	(11, 17)	(',', ',')	They stared at the foul and bleary half-breed , who peered deadly into the laundromat window , perhaps seeking an acquaintance or easily frightened Mexican wife he could touch .
98709	who was slumped in the back of the bus , with her mouth open just like a crow suffering from heatstroke and thirst	mouth	NOUN	who	nsubjpass	woman	a woman	(14, 36)	('woman', '.')	Mr. Ranjbar 's eyes had been fixed on the face of a woman who was slumped in the back of the bus , with her mouth open just like a crow suffering from heatstroke and thirst .
98710	which was not as thick as it used to be	it	PRON	which	nsubj	hair	his hair	(9, 18)	(',', '.')	He had neatly combed and parted his hair , which was not as thick as it used to be .
98711	who was happy seeing his old friend again	who	PRON	who	nsubj	Ashna	Ashna	(2, 9)	(',', ',')	Ashna , who was happy seeing his old friend again , was laughing and talking loudly .
98712	who sings Arabic songs	who	PRON	who	nsubj	woman	this woman	(4, 7)	('woman', '.')	There is this woman who sings Arabic songs .
98713	which is good for sensitive gums	which	DET	which	nsubj	toothpaste	a medicinal toothpaste	(5, 10)	('toothpaste', '.')	This is a medicinal toothpaste which is good for sensitive gums .
98714	who was going to the U.S. to stay there	who	PRON	who	nsubj	guy	a guy	(7, 15)	('guy', '.')	Nuzhat bought it from a guy who was going to the U.S. to stay there .
98715	who was happy having the statue in his possession	who	PRON	who	nsubj	p	""" < p"	(6, 14)	(',', ',')	""" <p> Ashna , who was happy having the statue in his possession , was looking at it very enthusiastically ."
98716	who was here on duty and was about to leave the country	who	PRON	who	nsubj	advisor	an American advisor	(12, 23)	('advisor', '.')	We bought the furniture and the dining table from an American advisor who was here on duty and was about to leave the country .
98717	who was vomiting	who	PRON	who	nsubj	wife	his wife	(9, 11)	('wife', '.')	The only thing he could remember was his wife who was vomiting .
98718	who reminded him	who	PRON	who	nsubj	wife	Ashna wife	(6, 8)	('wife', '.')	It was Mr. Ashna 's wife who reminded him .
98719	who was panting as she came upstairs appeared before his eyes	she	PRON	who	nsubj	wife	wife	(5, 15)	('wife', '.')	The image of wife who was panting as she came upstairs appeared before his eyes .
98720	which is almost five times as much as the amount of fennel	which	DET	which	nsubj	grams	seventy grams	(33, 44)	(',', ';')	""" Fifteen grams of fennel , ten grams of caraway seeds , fifteen grams of coriander , fifteen grams of angelica , fifteen grams of anise , seventy grams of cumin seeds , which is almost five times as much as the amount of fennel ; these are what you need ."
98721	whose face appeared in his mind once again	face	NOUN	whose	poss	wife	his own wife	(8, 15)	('wife', '.')	She reminded him of his own wife whose face appeared in his mind once again .
98722	which was stuffy and dimly lit	which	DET	which	nsubj	room	a room	(10, 15)	('room', '.')	She was throwing up in a bucket in a room which was stuffy and dimly lit .
98723	which had east a shadow on the streets and buildings of the city	which	DET	which	nsubj	monkey	a monkey	(16, 28)	('monkey', '.')	In the sky he saw a thick grey cloud in the shape of a monkey which had east a shadow on the streets and buildings of the city .
98724	which consists of a central flower surrounded by a floral wreath	which	DET	which	nsubj	design	a design	(5, 15)	('design', '.')	-- Shah-'Abbasi is a design which consists of a central flower surrounded by a floral wreath .
98725	who has the manners of a waiter in a good restaurant , a savage jaw and perplexed eyes	who	PRON	who	nsubj	man	this man	(10, 27)	('man', '.')	"<p> 
##1015546 Take this man who has the manners of a waiter in a good restaurant , a savage jaw and perplexed eyes ."
98726	who beg on the subways	who	PRON	who	nsubj	men	The men	(2, 6)	('men', 'were')	The men who beg on the subways were n't working the cars because it was the homeward rush hour
98727	who live in Scarsdale	who	PRON	who	nsubj	frauds	frauds	(4, 7)	('frauds', '.')	The beggars are frauds who live in Scarsdale .
98728	that went with the split pea soup	that	DET	that	nsubj	nothing	nothing	(9, 15)	('nothing', '.')	He looked in the refrigerator but there was nothing that went with the split pea soup .
98729	which was on a cobblestone street in the old section	which	DET	which	nsubj	place	our place	(20, 29)	(',', '.')	We drove to Montreal on the day before New Year 's and we dropped our bags at our place , which was on a cobblestone street in the old section .
98730	that smelled like brewer 's yeast	that	DET	that	nsubj	tavern	a dark tavern	(9, 14)	('tavern', '.')	We had thick brown beers in a dark tavern that smelled like brewer 's yeast .
98731	who has AIDS and continues to practice	who	PRON	who	nsubj	Someone	Someone	(2, 8)	('Someone', 'is')	""" Someone who has AIDS and continues to practice is nothing better than a murderer , "" said George Bergalis , Kimberly 's father ."
98732	who lives in the central California town of Ripon	who	PRON	who	nsubj	Mohler	the old Mohler	(26, 34)	(',', '.')	": I do n't care if he nut on ten pairs of gloves and masks and hoods , "" says the 72-year-old Mohler , who lives in the central California town of Ripon ."
98733	who got the virus from a contaminated needle	who	PRON	who	nsubj	psychiatrist	a psychiatrist	(14, 21)	('psychiatrist', 'while')	"but it 's not going to make any difference , "" says a psychiatrist who got the virus from a contaminated needle while on call in the emergency room ."
98734	who publicly announced he had AIDS in 1990	he	PRON	who	nsubj	Benson	physician Philip Benson	(12, 19)	(',', ',')	That was the experience of Minneapolis family physician Philip Benson , who publicly announced he had AIDS in 1990 , after another doctor reported him to the state board of medical examiners .
98735	that would require testing of health care workers	that	DET	that	nsubj	bills	introduced bills	(3, 10)	('bills', ',')	introduced bills that would require testing of health care workers , 13 states are calling for notification of patients , and legislators in Maryland , New Jersey , New York , Washington state , Hawaii , and Texas continue to seek criminal penalties for HIV-positive medical professionals .
98736	who urged him to be tested for the AIDS virus in 1985	who	PRON	who	nsubj	brother	doctor brother	(6, 17)	('brother', '.')	It was the doctor 's brother who urged him to be tested for the AIDS virus in 1985 .
98737	that strikes mostly homosexuals and intravenous drug users	that	DET	that	nsubj	illness	a fatal illness	(10, 17)	('illness', '.')	Many Americans had long felt immune from a fatal illness that strikes mostly homosexuals and intravenous drug users .
98738	that might be most likely to transmit the virus	that	DET	that	nsubj	procedures	the procedures	(15, 23)	('procedures', '.')	At the CDC 'S urging , medical specialty groups struggled to define the procedures that might be most likely to transmit the virus .
98739	which should be a comfort to someone in Rubin 's position	which	DET	which	nsubj	Insurance	p Insurance	(6, 16)	(',', ',')	<p> Insurance , which should be a comfort to someone in Rubin 's position , was yet another worry .
98740	that helps infected health workers sort out their options	workers	NOUN	that	nsubj	program	a based program	(16, 24)	('program', ',')	In a survey by the Medical Expertise Retention Program , a San Francisco-based program that helps infected health workers sort out their options , 67 percent of HIV-positive doctors said they have avoided , or plan to avoid , seeking treatment or submitting claims because they fear their secret will be told .
98741	who knew of Rubin 's condition	who	PRON	who	nsubj	buyer	a buyer	(7, 12)	('buyer', 'could')	On the other hand , a buyer who knew of Rubin 's condition could take advantage by offering almost nothing for the thriving practice .
98742	that is to make the review panels supportive , not punitive	panels	NOUN	that	nsubj	way	The way	(4, 14)	('accomplish', '.')	The way to accomplish that is to make the review panels supportive , not punitive .
98743	which should be its number one concern	which	DET	which	nsubj	control	infection control	(13, 19)	('--', ',')	The panel would reconvene annually , primarily to monitor infection control -- which should be its number one concern , Barnes says .
98744	that might affect the worker 's ability	that	DET	that	nsubj	deterioration	any related physical deterioration	(30, 36)	('deterioration', '.')	In the interim , it would be up to the infected worker 's personal doctor to report to the panel on any AIDS-related physical or mental deterioration that might affect the worker 's ability .
98745	who are weary of making monumental decisions alone	who	PRON	who	nsubj	workers	those 70,000 positive care workers	(17, 24)	(',', '.')	And it would be relief to those 50,000 to 70,000 HIV-positive health care workers , who are weary of making monumental decisions alone .
98746	who would like to tell	who	PRON	who	nsubj	doctors	doctors	(8, 12)	('doctors', ',')	""" There are a lot of doctors who would like to tell , "" says , Barnes ."
98747	who bring him Florida fruit and homemade Hanukkah wine and their life stories	who	PRON	who	nsubj	patients	the patients	(4, 16)	('patients', '.')	farewell to the patients who bring him Florida fruit and homemade Hanukkah wine and their life stories .
98748	whose HIVstatus is unknown ( per 100,000 surgerypatients	HIVstatus	PROPN	whose	poss	doctor	a doctor	(14, 21)	('doctor', ')')	You TakeEstimated number of patients infected per .005hour of surgery by a doctor whose HIVstatus is unknown ( per 100,000 surgerypatients )
98749	who die 10from complications associated withanesthesia ( per 100,000 operations )	who	PRON	who	nsubj	patients	patients	(4, 14)	('patients', 'Estimated')	Estimated number of patients who die 10from complications associated withanesthesia ( per 100,000 operations )
98750	who die 17from complications during or aftervaginal delivery ( per 100,000 deliveries )	who	PRON	who	nsubj	women	women	(4, 16)	('women', 'Deaths')	Estimated number of women who die 17from complications during or aftervaginal delivery ( per 100,000 deliveries )
98751	who die from 50complications during or after anunnecessary operation ( per 100,000operations	who	PRON	who	nsubj	patients	patients	(4, 15)	('patients', ',')	Estimated number of patients who die from 50complications during or after anunnecessary operation ( per 100,000operations , all types )
98752	who die from 100complications during or after ahysterectomy ( per 100,000 hysterectomies	who	PRON	who	nsubj	women	women	(4, 15)	('women', ')')	Estimated number of women who die from 100complications during or after ahysterectomy ( per 100,000 hysterectomies )
98753	which compares rates of incidence	which	DET	which	nsubj	graph	This bar graph	(4, 8)	(',', ',')	This bar graph , which compares rates of incidence , is another .
98754	that were n't	that	DET	that	nsubj	greens	greens	(11, 13)	('greens', ',')	I 'd strain my eyes to watch Whippet fly over greens that were n't , for this space of time , meticulously manicured greens but hills , valleys .
98755	that 's shaking her head , shaking all our loose flesh	that	DET	that	nsubj	bus	the bus	(6, 16)	('bus', '.')	But it 's the bus that 's shaking her head , shaking all our loose flesh .
98756	whose backboard presses the backboard of mine	backboard	NOUN	whose	poss	phone	the phone	(10, 16)	('phone', '.')	He 's standing opposite me , at the phone whose backboard presses the backboard of mine .
98757	that read	that	DET	that	nsubj	sign	a sign	(13, 14)	('sign', ':')	Outside Planned Parenthood , we were ambushed by a woman carrying a sign that read : If the Womb Is n't Safe , Noplace Is Safe .
98758	that matched your touch	that	DET	that	nsubj	voice	a voice	(16, 19)	('voice', ':')	If she were mine , I 'd treat her right , you whispered in a voice that matched your touch : tender and reverent .
98759	that 's beginning to work	that	DET	that	nsubj	Fast	a Fast	(8, 12)	('Fast', '.')	The odorless colorless pee of a Fast that 's beginning to work .
98760	who 'd make the most elegant skeletons	who	PRON	who	nsubj	models	models	(7, 13)	('models', '.')	Rating bones , seeking out models who 'd make the most elegant skeletons .
98761	that sounds recorded	that	DET	that	nsubj	voice	a voice	(14, 16)	('voice', '.')	""" The flight attendant swooshes past , repeating her command in a voice that sounds recorded ."
98762	that he narrated to his customers in his halting Spanish	he	PRON	that	dobj	tales	oriental tales	(10, 19)	('tales', '.')	The bed covers were gorgeously woven into oriental tales that he narrated to his customers in his halting Spanish .
98763	who beheaded his brides	who	PRON	who	nsubj	king	The king	(2, 5)	('king', 'was')	The king who beheaded his brides was captivated by the storytelling woman and spared her life .
98764	who had	who	PRON	who	nsubj	mother	my mother	(12, 13)	('mother', ',')	"El Arabe took the first payment on the bedspread from my mother who had , I knew , gotten the dollar bills out of her underwear drawer where she kept her "" secret "" little stash of money in the foot of a nylon stocking ."
98765	who rode thoroughbreds over a golden desert	who	PRON	who	nsubj	man	a handsome man	(19, 25)	('man', '.')	But I fell under the spell of his words as he described a heroic vision of a handsome man who rode thoroughbreds over a golden desert .
98766	that followed my mother paid on her account at the door	that	DET	that	nsubj	months	the months	(3, 13)	('months', '.')	In the months that followed my mother paid on her account at the door .
98767	that took one of her sons	that	DET	that	nsubj	war	the war	(20, 25)	('war', ',')	Not content to bring up two sons and three daughters as the Depression raged on , followed by the war that took one of her sons , she had also taken on other people 's burdens .
98768	that led to the castle 's bodega , where food and wine were stored	that	DET	that	nsubj	hole	the dark hole	(12, 25)	('hole', '.')	After the last had descended , he slid down the dark hole that led to the castle 's bodega , where food and wine were stored .
98769	that hung	that	DET	that	nsubj	meats	the meats	(10, 11)	('cheeses', 'from')	With much merriment , they took the meats and cheeses that hung from the bodega 's rafters and laid a table for a feast .
98770	that had brought him there	that	DET	that	nsubj	flight	flight	(7, 11)	('flight', ',')	He tried the spell for flight that had brought him there , but it did not work .
98771	that were popular with Catholics a few years ago	that	DET	that	nsubj	holograms	those holograms	(19, 27)	('Mother', '--')	Their movements seemed to be triggered by a child 's actions , like those holograms of the Holy Mother that were popular with Catholics a few years ago -- you could n't get away from their mesmerizing gaze .
98772	that droop a little	that	DET	that	nsubj	lids	the lids	(17, 20)	('lids', ':')	"Her eyes are my eyes , same dark brown color , almond shape , and the lids that droop a little : called by some , "" bedroom eyes "" ; to others they are a sign of a cunning nature ."
98773	who is standing as still as a marble statue on the porch	who	PRON	who	nsubj	Grandfather	Grandfather	(15, 26)	('Grandfather', '.')	"And he knew it , "" she says , keeping her eyes on Grandfather who is standing as still as a marble statue on the porch ."
98774	who stumble upon us with the hope of seeking alliance	who	PRON	who	nsubj	teachers	unlucky substitute teachers	(40, 49)	('teachers', '.')	But my little brother 's small face locks into a stubbornness not allowed in the presence of our parents , a stubbornness the four of us reserve for each other , our friends , and often , unlucky substitute teachers who stumble upon us with the hope of seeking alliance .
98775	that connects us with the Bradys	that	DET	that	nsubj	part	the part	(11, 16)	('lineage', '.')	We think maybe , this is the part of our lineage that connects us with the Bradys .
98776	that makes us unusual	us	PRON	that	nsubj	part	The part	(2, 5)	('part', ',')	The part that makes us unusual , thus , somehow better than white-deficient families .
98777	that gives off the approximate aroma of an Oriental meal	that	DET	that	nsubj	device	this device	(8, 17)	('device', '.')	Inside the little bunkhouse there 's this device that gives off the approximate aroma of an Oriental meal .
98778	who built the canal	who	PRON	who	nsubj	Irish	the Irish	(14, 17)	('Irish', '.')	Were our faces ever red when we found out it was actually the Irish who built the canal .
98779	who leads the dreamers up the trail to view the Canal Segment	who	PRON	who	nsubj	guy	basically the guy	(3, 14)	('guy', '.')	basically the guy who leads the dreamers up the trail to view the Canal Segment .
98780	which require masks , such as Humpty - Dumpty during Mother Goose Days	which	DET	which	nsubj	roles	roles	(10, 22)	('roles', '.')	Because he 's ugly as sin he specializes in roles which require masks , such as Humpty-Dumpty during Mother Goose Days .
98781	in which they have mine	they	PRON	which	pobj	fashion	the fashion	(14, 18)	"('in', '""')"	"One should n't desecrate the dream of another individual in the fashion in which they have mine . """
98782	who glides around mooning and pining and reading bad poetry chapbooks	who	PRON	who	nsubj	girl	a sincere girl	(6, 16)	('girl', '.')	Maribeth is a homely sincere girl who glides around mooning and pining and reading bad poetry chapbooks .
98783	who was able to see her and even got a crush on her	who	PRON	who	nsubj	kid	one kid	(4, 16)	('kid', ',')	There was one kid who was able to see her and even got a crush on her , but when he finally tried to kiss her near Hostelry and found out she was spectral
98784	which is now Parking	which	DET	which	nsubj	cornfield	his cornfield	(15, 18)	(',', '.')	He came back from the war and a year later died in his cornfield , which is now Parking .
98785	which is the former lodge of the Siala utopian free - love community	which	DET	which	nsubj	Center	the Center	(10, 22)	(',', '.')	We charge three hundred dollars to rent the Center , which is the former lodge of the Siala utopian free-love community .
98786	the gist of which is , let 's blame another gang for killing these dirtbags so Sam can get on with his important work	Sam	PROPN	which	pobj	speech	a little speech	(16, 39)	('of', '>')	Mr. A stands on the hitching post and makes a little speech , the gist of which is , let 's blame another gang for killing these dirtbags so Sam can get on with his important work .
98787	who were for the most part middle - aged women we lured away from fast - food places via superior wages	we	PRON	who	nsubj	whores	especially the new simulated whores	(27, 47)	(',', '.')	We were able to move the ex-simulated whores over to the Sweete Shoppe , so everybody 's happy , especially the new simulated whores , who were for the most part middle-aged women we lured away from fast-food places via superior wages .
98788	that 's wrong	that	DET	that	nsubj	all	all	(10, 12)	('all', 'is')	I check him over and check him over and all that 's wrong is his ledger 's been shot .
98789	which make them sick	them	PRON	which	nsubj	quahogs	quahogs	(26, 29)	(',', '.')	The following day the women come ashore to do the washing , and all of them gorge themselves on quahogs , cherrystones , and mussels , which make them sick .
98790	who dart into the woods	who	PRON	who	nsubj	men	six men	(9, 13)	(',', '.')	They come across a group of six men , who dart into the woods .
98791	who crossed over	who	PRON	who	nsubj	sailor	this sailor	(9, 11)	('sailor', '.')	Standish standing over the found father , this sailor who crossed over .
98792	who grew wealthy transformed markets and created vast new markets , often at a terrible human cost	who	PRON	who	nsubj	Men	Men	(1, 17)	('Men', '.')	Men who grew wealthy transformed markets and created vast new markets , often at a terrible human cost .
98793	who inevitably justified their brutality by portraying their victims as sub - human	who	PRON	who	nsubj	conquerors	their conquerors	(22, 34)	(',', '.')	Most of the vanquished had no writing , so most of what we know about them came from their conquerors , who inevitably justified their brutality by portraying their victims as sub-human .
98794	who accompanied the adventurers	who	PRON	who	nsubj	priests	the Catholic priests	(6, 9)	('priests', 'recorded')	A few of the Catholic priests who accompanied the adventurers recorded the predation with shudders .
98795	who accompanied Cortes	who	PRON	who	nsubj	Castillo	Bernal Diaz del Castillo	(5, 7)	(',', ',')	"Bernal Diaz del Castillo , who accompanied Cortes , wrote "" We came here to serve God and the king , and also to get rich . """
98796	who swam out to greet the strangers	who	PRON	who	nsubj	people	handsome people	(20, 26)	"('people', '""')"	"<p> Columbus landed in the Bahamas , home of the Arawak , well-built , handsome people who swam out to greet the strangers "" naked as their mothers bore them , women as well as men , "" he wrote in his journal ."
98797	whom he took as slaves	he	PRON	whom	dobj	Indians	only Indians	(14, 18)	('Indians', '.')	He sailed from island to island seeking gold , but found only Indians whom he took as slaves .
98798	which is colder than theirs	which	DET	which	nsubj	air	unaccustomed air	(20, 24)	(',', '.')	When we reached the waters off Spain , around 200 Indians died , I believe because of unaccustomed air , which is colder than theirs .
98799	half of whom were sick	half	NOUN	whom	pobj	slaves	all the slaves	(8, 12)	('of', 'p')	We disembarked all the slaves , half of whom were sick .
98800	who had welcomed or surrendered to them	who	PRON	who	nsubj	Indians	Indians	(18, 24)	('Indians', '.')	A priest accompanying the Spanish , Fray Bartolome de las Casas , chronicled Spanish treatment of Indians who had welcomed or surrendered to them .
98801	who stopped to eat one morning in a dry riverbed full of stones	who	PRON	who	nsubj	soldiers	Spanish soldiers	(15, 27)	('soldiers', '.')	As chaplain to Narvaez 's troops in Cuba , de las Casas accompanied Spanish soldiers who stopped to eat one morning in a dry riverbed full of stones .
98802	who survived it	who	PRON	who	nsubj	Europeans	Europeans	(1, 3)	('Europeans', 'were')	Europeans who survived it were immune but many carried the germs ; Indians had no immunity to it .
98803	who seemed to fulfill prophesies of the god Quetzalcoatl 's return	who	PRON	who	nsubj	man	a bearded white man	(13, 23)	('man', '.')	The Aztec king Moctezuma heard of the landing of a bearded white man who seemed to fulfill prophesies of the god Quetzalcoatl 's return .
98804	that Cortes leave	Cortes	PROPN	that	dobj	plea	a plea	(18, 20)	('plea', '.')	In terror , he sent a hundred runners with gorgeous gold and silver objects and a plea that Cortes leave .
98805	who starved until the Totonac defied the order	Totonac	PROPN	who	nsubj	strangers	the strangers	(9, 16)	(',', ',')	Moctezuma forbade Aztec subjects to feed the strangers , who starved until the Totonac defied the order , @ @
98806	who forced vassal tribes to worship Huitzilopochtli	who	PRON	who	nsubj	Aztec	the Aztec	(4, 10)	(',', ',')	Like the Aztec , who forced vassal tribes to worship Huitzilopochtli , Cortes forced his Indian followers to submit to Christianity .
98807	who later became his most loyal allies	who	PRON	who	nsubj	Tlaxcaltecs	the Tlaxcaltecs	(11, 17)	(',', '.')	Cortes 's most serious battle was with the Tlaxcaltecs , who later became his most loyal allies .
98808	who went with him to Guatemala to share his duties as captain - general	who	PRON	who	nsubj	virgin	a young virgin	(28, 41)	(',', '.')	On returning to Spain in 1530 , he was ennobled and married a young virgin , the niece of a Duke , Dona Francisca de la Cueva , who went with him to Guatemala to share his duties as captain-general . )
98809	who fought the Spaniards	who	PRON	who	nsubj	successors	his successors	(18, 21)	(',', '--')	His reluctance to attack a man he feared was a god was not shared by his successors , who fought the Spaniards -- too late .
98810	which was even more ruinous	which	DET	which	nsubj	control	Spanish control	(15, 19)	(',', '.')	"Cortes "" liberated "" Indians from Aztec control but placed them under Spanish control , which was even more ruinous ."
98811	that occurred just after the Spanish took Tenochtitlan	Spanish	PROPN	that	nsubj	famine	a great famine	(21, 28)	('famine', '.')	The second plague was the massive killings during the conquest , especially around Mexico City ; third was a great famine that occurred just after the Spanish took Tenochtitlan .
98812	that drove the Spanish Conquest	that	DET	that	nsubj	greed	The greed	(2, 6)	('greed', 'destroyed')	The greed that drove the Spanish Conquest destroyed the Spanish Empire .
98813	that floors you	that	DET	that	nsubj	shoulder	the shoulder	(27, 29)	('shoulder', '?')	Does the glacial american spirit resemble the doughboy monster at the end of Ghostbusters , a creature capable of administering the sort of tap on the shoulder that floors you ?
98814	that 's not really funny at all	that	DET	that	nsubj	something	something	(8, 14)	('something', '?')	Or is the ironic bite characterized by something that 's not really funny at all ?
98815	which slide cold down your throat	which	DET	which	nsubj	oysters	oysters	(14, 19)	('oysters', ',')	I wanted to swim to Penzance or the Scilly Islands , I wanted oysters which slide cold down your throat , but my family did n't eat in Jack 's in the middle of the day and never entered Jaws at all .
98816	who had slept in my booth	who	PRON	who	nsubj	man	the man	(14, 19)	('man', '.')	I never saw them go swimming , but I did see the man who had slept in my booth .
98817	who skewered shrimp	who	PRON	who	nsubj	man	a man	(7, 9)	('man', ',')	He smelled of fish , a man who skewered shrimp , stabbed crabs and pulled off their legs .
98818	which promised solid Elvis for one hour	which	DET	which	nsubj	station	a station	(16, 22)	('station', ',')	In a white office with a ceiling fan , and the radio tuned to a station which promised solid Elvis for one hour , Mrs. Janet leaned over the counter and handed me another key without asking any questions .
98819	who came to town	who	PRON	who	nsubj	visitors	the few visitors	(4, 7)	('visitors', 'could')	so the few visitors who came to town could help themselves .
