	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
124032	that followed our departure or carried on the war for so long	that	DET	that	nsubj	hundreds	the hundreds	(22, 33)	('years', '.')	"I imagined guerrilla regiments and phantom navies , but such things could not have hidden from them for the hundreds of years that followed our departure or carried on the war for so long . """
124033	that will talk to us	that	DET	that	nsubj	beasts	the beasts	(23, 27)	('beasts', '.')	""" Then if the bugs are too difficult and if the apes have n't forgiven our weakness yet , find the beasts that will talk to us ."
124034	that descended onto a meadow near her and emanated an incomprehensible empathy	that	DET	that	nsubj	aircraft	a huge vertical lift aircraft	(38, 49)	('aircraft', '.')	""" I wondered what kind of emissary had been sent to her , whether it was a small and unobtrusive walker her own size or if the poor animal was now confronted by a huge vertical lift aircraft that descended onto a meadow near her and emanated an incomprehensible empathy ."
124035	that had erased the foxes	that	DET	that	nsubj	one	the one	(17, 21)	('one', '.')	If they were gone , it must have been through an accident , like the one that had erased the foxes .
124036	that was not in the Ship 's libraries	that	DET	that	nsubj	something	something	(16, 23)	('something', '.')	""" I felt it necessary to remember , as if I should demonstrate I knew something that was not in the Ship 's libraries ."
124037	that did it	that	DET	that	nsubj	dogs	the dogs	(6, 8)	('dogs', 'and')	""" That it was the dogs that did it and they should plan monuments ?"
124038	who remembered seeing them alive	who	PRON	who	nsubj	things	the only living things	(13, 17)	('Earth', ';')	""" We humans , then , were the only living things on Earth who remembered seeing them alive ; we had owned them ."
124039	that had surrounded almost everyone onboard before we returned	we	PRON	that	nsubj	nimbus	the nimbus	(7, 15)	('tension', 'was')	And the nimbus of emotional tension that had surrounded almost everyone onboard before we returned was also gone .
124040	that always accompanied me	that	DET	that	nsubj	automata	@ , all tiny automata	(20, 23)	('guardians', '.')	@ , all tiny automata made from gold foil and carbon fiber , just like the Ship 's guardians that always accompanied me .
124041	who died in the war	who	PRON	who	nsubj	being	a single being	(7, 11)	('being', '.')	@ @ bring back a single being who died in the war .
124042	who tried to join them	who	PRON	who	nsubj	others	the others	(23, 27)	('others', '.')	"They are no more immune to the delusions of this place and the enemy 's works here than were any of the others who tried to join them . """
124043	who did n't	who	PRON	who	nsubj	those	those	(9, 11)	('those', '.')	Or take the coldness of space out of those who did n't .
124044	who became extinct	who	PRON	who	nsubj	ones	almost the ones	(5, 7)	('ones', '.')	We were almost the ones who became extinct .
124045	that 's missing now	that	DET	that	nsubj	companionship	dumb companionship	(6, 9)	('companionship', '.')	It is n't dumb companionship that 's missing now .
124046	that would revenge what we did to their race	we	PRON	that	nsubj	alliance	any alliance	(7, 15)	('alliance', '.')	Our history would justify any alliance that would revenge what we did to their race .
124047	who have no need of us	who	PRON	who	nsubj	creatures	all the creatures	(26, 31)	('creatures', ',')	"We were not certain we could keep it alive even before the enemy arrived , and now it is a garden populated with all the creatures who have no need of us , "" The Minds "" pretensions to humanity snapped back against themselves ."
124048	that answered	that	DET	that	nsubj	house	the house	(7, 8)	('house', '.')	""" At least it was the house that answered ."
124049	that never threw in with us	that	DET	that	nsubj	ones	The ones	(3, 8)	('ones', '?')	"The ones that never threw in with us ? """
124050	who had spent objective centuries on board her	who	PRON	who	nsubj	people	people	(11, 18)	('people', 'got')	A few cars were stopping along the street and people who had spent objective centuries on board her got out to gape .
124051	that triggered it	that	DET	that	nsubj	incidents	the incidents	(14, 16)	('incidents', '.')	He remembers the feeling of control , but he does not remember the incidents that triggered it .
124052	that will save the little bit he has left	he	PRON	that	nsubj	plan	A plan	(3, 11)	('plan', '.')	A plan that will save the little bit he has left .
124053	that failed to nourish him	that	DET	that	nsubj	fare	some calorie fare	(10, 14)	('fare', '?')	Or did the doctors order some low-calorie fare that failed to nourish him ?
124054	that leads to another set of commercials	that	DET	that	nsubj	music	menacing music	(5, 11)	('music', '.')	The television blares menacing music that leads to another set of commercials .
124055	who has treated him for the last sixteen years	who	PRON	who	nsubj	person	the person	(20, 28)	('person', '.')	This child with bright red hair , the nurse tells Brasher , is his personal doctor , the person who has treated him for the last sixteen years .
124056	which announces a specialty in geriatric services	which	DET	which	nsubj	door	the door	(9, 15)	('door', '.')	The clinic has a large sign over the door which announces a specialty in geriatric services .
124057	which have a gritty taste all their own	which	DET	which	nsubj	potatoes	the potatoes	(12, 19)	(',', '.')	The preservatives give everything a flat flavor , except the potatoes , which have a gritty taste all their own .
124058	that is an advanced version of his nephew 's	that	DET	that	nsubj	pattern	the baldness pattern	(17, 25)	('pattern', '.')	He clears his throat , runs his hand through his thinning hair , feeling the baldness pattern that is an advanced version of his nephew 's .
124059	that Reed starts	Reed	PROPN	that	dobj	father	Reed father	(21, 23)	('father', '.')	Finally Scott brings his head up , his eyes hooded and unreadable , an expression so like Reed 's father that Reed starts .
124060	who can help you	who	PRON	who	nsubj	man	a man	(6, 9)	('man', '.')	""" I know a man who can help you ."
124061	that has fallen onto his cheek	that	DET	that	nsubj	trickle	a trickle	(8, 13)	('sweat', '.')	Rodriguez wipes at a trickle of sweat that has fallen onto his cheek .
124062	who is experimenting	who	PRON	who	nsubj	man	a man	(9, 11)	('man', '.')	""" You sound awfully certain for a man who is experimenting . """
124063	that seeps into his bones and brings goosebumps to his skin	that	DET	that	nsubj	chill	dry chill	(13, 23)	('chill', '.')	The room is air-conditioner cold , the kind of dry chill that seeps into his bones and brings goosebumps to his skin .
124064	that sucks him dry	that	DET	that	nsubj	monstrosity	a sized monstrosity	(22, 25)	('monstrosity', '.')	His pillow feels hard and once he dreams he is trapped in an old CT machine , a room-sized monstrosity that sucks him dry .
124065	that once had meaning for him	that	DET	that	nsubj	art	framed art	(23, 28)	('art', '.')	He turns back to the hallway itself , wide enough for a wheelchair , filled with polished occasional tables and framed art that once had meaning for him .
124066	that made him want to achieve uniformity of emotion in a hundred people sitting in the dark	him	PRON	that	nsubj	grasping	the instinctive grasping	(26, 42)	('soul', '.')	He remembers the feel of the velvet-covered steel theater chair , the collective gasp of the audience , the instinctive grasping in his soul that made him want to achieve uniformity of emotion in a hundred people sitting in the dark .
124067	whose work shook the world of artificial intelligence	work	NOUN	whose	poss	woman	a young woman	(22, 29)	('woman', '.')	You hired RoboTechs to make me , and had them work with a designer in Hamburg , and a young woman whose work shook the world of artificial intelligence .
124068	that holds all of his memories	that	DET	that	nsubj	machine	the machine	(3, 8)	('machine', '?')	Destroy the machine that holds all of his memories ?
124069	whose body shakes when he stands	he	PRON	whose	poss	man	an old man	(6, 11)	('man', '.')	He is an old man whose body shakes when he stands .
124070	that never housed anything so young	that	DET	that	nsubj	chair	a chair	(16, 21)	('chair', '.')	"The boy sits across from him , the body long and easy in a chair that never housed anything so young . """
124071	that will make him whole	him	PRON	that	nsubj	piece	the piece	(34, 38)	('puzzle', '.')	He gazes up at the boy and sees not distress in those green eyes , but a curiosity , as if the boy believes Reed can give him the piece of the puzzle that will make him whole .
124072	that roam our streets	that	DET	that	nsubj	beasts	those big , wheel beasts	(33, 36)	('beasts', '.')	Ahead , the light was green , and farther ahead , maybe a block or two , sat one of those big , bulky , stupid , emerald , four-wheel beasts that roam our streets .
124073	that caught the night long before it fell	it	PRON	that	nsubj	pool	a deep oily pool	(7, 14)	('pool', ',')	He was working a deep oily pool that caught the night long before it fell , along a shale ledge , lounging his back against a large rock , casting and recasting while I worked my own pool .
124074	that had to be taken into consideration	that	DET	that	nsubj	dead	the dead	(7, 13)	('dead', ',')	Were there not obligations to the dead that had to be taken into consideration , punishments to be doled out ?
124075	that was rightfully mine	that	DET	that	nsubj	sorrow	the sorrow	(12, 15)	('sorrow', '.')	For at least a few blocks it gave me back the sorrow that was rightfully mine .
124076	who worked at the shelter	who	PRON	who	nsubj	Jimmy	Jimmy	(3, 7)	(',', ',')	But Jimmy , who worked at the shelter , had seen a lot of ugly , smelly dogs , and he knew what soap and water and a good brushing could do .
124077	who loved him just the way he was	he	PRON	who	nsubj	someone	someone	(9, 16)	('someone', '.')	Best of all , he went home with someone who loved him just the way he was .
124078	whose name is Michael	name	NOUN	whose	poss	brother	Alexandra brother	(19, 22)	(',', ',')	"One night when the moon is full and as round as a cookie , Alexandra 's brother , whose name is Michael , says , "" Come with me ."
124079	that you see in the water	you	PRON	that	dobj	reflection	only moon reflection	(10, 15)	('reflection', '.')	"Besides , this is only the moon 's reflection that you see in the water . """
124080	that bear crops below the ground	that	DET	that	nsubj	vegetables	All vegetables	(20, 25)	('vegetables', 'should')	"He read out loud from The Old Farmer 's Almanac , a guide for planting crops : "" All vegetables that bear crops below the ground should be planted during the dark of the moon . """
124081	who tell the story Mark ComstoCk - eighth - grade troublemaker Alex Price - eighth grader at Newton Middle School Lisa and Dawn - freshmen at Newton High School Chris and Shawn - older teens	who	PRON	who	nsubj	CHARACTERS	# # CHARACTERS	(11, 45)	('2-people', '<')	##1005541 CHARACTERS <p> Narrators 1 , 2-people who tell the story Mark ComstoCk-eighth-grade troublemaker Alex Price-eighth grader at Newton Middle School Lisa and Dawn-freshmen at Newton High School Chris and Shawn-older teens
124082	who put it in his pocket	who	PRON	who	nsubj	Paul	Paul	(13, 18)	(',', '.')	I scrawled down the seven digits , handed the paper to Paul , who put it in his pocket .
124083	that probably built the tracks	that	DET	that	nsubj	people	the black people	(16, 20)	('people', ',')	I heard the CLACK clack CLACK clack of machinery and thought of the black people that probably built the tracks , their sweat melted into the ground like everyone else 's .
124084	that appears here	that	DET	that	nsubj	story	The story	(2, 4)	('story', 'won')	The story that appears here won a Gold Award in The Scholastic Art &; Writing Awards of 1998 .
124085	who are slightly distraught	who	PRON	who	nsubj	strangers	strangers	(6, 9)	('strangers', ',')	Dobey prefers to pick up strangers who are slightly distraught ,
124086	who stand by the roadside with their luggage in the dust	who	PRON	who	nsubj	those	those	(12, 22)	('those', ',')	I am partial , though , to the calm , to those who stand by the roadside with their luggage in the dust , too composed or dignified to trouble the air with their thumbs .
124087	all of whom have the sheriff 's badge pinned to their left breast pocket	badge	NOUN	whom	pobj	wars	various wars	(28, 41)	('of', 'banner')	He and Mrs. Mitchell are posing in front of the mantle filled with flags and photographs of black men in army uniform from various wars , all of whom have the sheriff 's badge pinned to their left breast pocket .
124088	who can to run to the other chopper	who	PRON	who	nsubj	wounded	the wounded	(8, 15)	('wounded', '.')	The white soldier directs those of the wounded who can to run to the other chopper .
124089	who is firing his 60	who	PRON	who	nsubj	Morty	Morty	(10, 14)	(',', '.')	Braceygrabs an M-16 rifle and moves toward Morty , who is firing his 60 .
124090	who screams a growl	who	PRON	who	nsubj	Bracey	Bracey	(4, 7)	(',', ',')	It angers Bracey , who screams a growl , as he sets the medic onto the floor of the chopper .
124091	who has fallen ten yards from the chopper	who	PRON	who	nsubj	soldier	the second soldier	(16, 23)	('soldier', '.')	Two VC emerge , running toward the helicopter firing their weapons at the second soldier who has fallen ten yards from the chopper.
124092	who are both dead when Bracey reaches them	Bracey	NOUN	who	nsubj	men	the two downed men	(14, 21)	(',', '.')	Bracey Bracey fires his weapon all the way to the two downed men , who are both dead when Bracey reaches them .
124093	who were tracking Bracey before	who	PRON	who	nsubj	VCTrong	the two VCTrong	(11, 15)	('-', ',')	Twenty yards away , the two VCTrong and Ngo-who were tracking Bracey before , are still on his trail .
124094	that continues to descend	that	DET	that	nsubj	chopper	the chopper	(20, 23)	('chopper', '.')	The 60 belches bullets in a steady stream , trying to give Bracey cover as he races for the chopper that continues to descend .
124095	which tears from the shirt as Bracey falls back to the ground	Bracey	PROPN	which	nsubj	badge	the badge	(17, 28)	(',', '.')	The medic tries to pull Bracey into the chopper , but can only grab the badge , which tears from the shirt as Bracey falls back to the ground .
124096	whose face sets in a stubborn , defiant expression	face	NOUN	whose	poss	Mitchell	Mrs. Mitchell	(10, 18)	(',', '.')	( The camera moves in on Mrs. Mitchell , whose face sets in a stubborn , defiant expression. )
124097	which is closed to cars and has an open metal grid	which	DET	which	nsubj	Bridge	the Street Bridge	(9, 19)	(',', '.')	So does walking across the Walnut Street Bridge , which is closed to cars and has an open metal grid .
124098	who comes near you	who	PRON	who	nsubj	guy	every guy	(8, 11)	('guy', 'runs')	Unless you 're me , and every guy who comes near you runs away screaming .
124099	which is n't the same as West Virginia	which	DET	which	nsubj	side	the far side	(15, 22)	(',', ',')	My home lies on the far side of the Blue Ridge in western Virginia , which is n't the same as West Virginia , though it 's getting close .
124100	that hotels give you ,	hotels	NOUN	that	dative	lamps	those bedside lamps	(13, 17)	('lamps', 'not')	The airport was illuminated dimly , as if by those bedside lamps that hotels give you , not to read by .
124101	that smelled not of boiled potatoes	that	DET	that	nsubj	limo	a chauffeured limo	(14, 19)	('limo', ',')	The State Department boys swooped me out the customs door into a chauffeured limo that smelled not of boiled potatoes , exactly , but very deeply of tobacco , another natural product .
124102	who had been upper - middle management in the KGB	who	PRON	who	nsubj	charmer	One old charmer	(6, 15)	(',', ',')	One portly old charmer , who had been upper-middle management in the KGB , filled a whole afternoon around a long leather-topped table by telling me what restaurants to go to and what food to order-smoked sturgeon , piroshki , mushroom pie .
124103	that rounded out her cheeks like a trumpet player 's	that	DET	that	nsubj	breath	a deep breath	(5, 14)	('breath', ',')	"Momentarily holding a deep breath that rounded out her cheeks like a trumpet player 's , she said , "" Imogene ."
124104	that were n't in any gulag - full of beans	that	DET	that	nsubj	ones	least the ones	(7, 16)	('ones', ',')	They were-at least the ones that were n't in any gulag-full of beans , up all night and bouncy the next morning .
124105	that were just twigs	that	DET	that	nsubj	brooms	brooms	(55, 58)	('brooms', 'tied')	There were dusty moldings and plaster garlands high along the peeling plaster walls , and velvet czarist drapes rotting around a view of some damp little park where old women in babushkas , so gnarled and hunched our own society would have had them on the junk heap , swept the dirt paths with brooms that were just twigs tied to sticks .
124106	that was , with all its mushy , twisty sounds	that	DET	that	nsubj	language	this language	(31, 40)	('language', ',')	Blank-faced , she would listen to my spiel , give a nod when she 'd heard all she could hold , and spout out a stream of this language that was , with all its mushy , twisty sounds , pure music to me .
124107	through which I seemed to see into her as if into a furnace through a mica window	I	PRON	which	pobj	phrases	little transparent phrases	(47, 63)	('through', 'We')	The more she and I traveled together , the better she knew what I was going to say , and the longer she could let me go before translating , and the more I could hear individual words go by , and little transparent phrases through which I seemed to see into her as if into a furnace through a mica window .
124108	who spoke Armenian or Kazakh or the language was going whatever to be when we disembarked	we	PRON	who	nsubj	side	the Soviet side	(44, 59)	(',', '.')	the compartment with us-there were two bunks on two sides-or , if not Bud , another escort from our embassy , and often a fourth , an underling of Bud 's or a second escort from the Soviet side , who spoke Armenian or Kazakh or whatever the language was going to be when we disembarked .
124109	that each had a firecracker inside	each	DET	that	mark	capers	some little green capers	(36, 41)	('capers', ',')	The lamb when it came , in tin bowls , could have been mulled somewhat longer , and was mixed with what looked like crabgrass , roots and all , and some little green capers that each had a firecracker inside , but as it turned out , only the Nevinses got sick .
124110	that steely exemplar of doing without	that	SCONJ	that	nsubj	Nadia	Nadia	(8, 13)	(',', '.')	I would lose face with Nadia , that steely exemplar of doing without .
124111	who lives alone	who	PRON	who	nsubj	Hope	Hope	(12, 14)	('Hope', '.')	> Freedom is a young girl , <p> like Hope who lives alone .
124112	"that read "" My Future Piano"	that	DET	that	nsubj	sign	a sign	(24, 29)	('sign', '.')	"In the corner of Mandy 's room , right next to her 6-foot-tall stuffed elephant named Ellie , Mandy had a sign that read "" My Future Piano ."
124113	whose hair grew , a Beauty and the Beast comb set	Beauty	PROPN	whose	poss	doll	a Barbie doll	(11, 21)	('doll', ',')	After dinner Mandy opened her presents : a Barbie doll whose hair grew , a Beauty and the Beast comb set , and some piano music called
124114	that are	that	DET	that	nsubj	noses	small noses	(15, 16)	('ears', 'low')	> How many people do you know <p> With small noses and ears that are
124115	who loved me	who	PRON	who	nsubj	others	the others	(10, 12)	('>', ',')	> Men I loved and the others <p> who loved me , most dead ; <p
124116	that almost filled the shallow breadth of the room	that	DET	that	nsubj	takath	a takath	(17, 25)	('takath', '.')	She sent him away to put on a shirt , and seated us on a takath that almost filled the shallow breadth of the room .
124117	who talked about paintings	who	PRON	who	nsubj	friend	son unexpected Muslim friend	(13, 16)	('friend', '.')	They were puzzled by me , by their son 's unexpected Muslim friend who talked about paintings .
124118	that lip < p	that	DET	that	nsubj	kissing	kissing	(6, 9)	('kissing', '>')	There is no pleasure in kissing that lip <p
124119	who lies down under his lover	who	PRON	who	nsubj	he	he	(26, 31)	('he', '<')	If a boy is chaste , he suffers , helpless at the hands of the strong <p> In Delhi , the king is he who lies down under his lover <p
124120	who can save them	who	PRON	who	nsubj	wizard	a powerful wizard	(8, 11)	('wizard', '.')	I must give them a powerful wizard who can save them .
124121	that I had	I	PRON	that	dobj	powers	the special powers	(15, 17)	('powers', ',')	I was raised like any other boy with no idea of the special powers that I had , or the person I was to become .
124122	that would change my life forever	that	DET	that	nsubj	day	A day	(3, 8)	('day', '.')	A day that would change my life forever .
124123	that had been in my head and the scene before me	that	DET	that	nsubj	vision	The vision	(3, 13)	('vision', 'were')	The vision that had been in my head and the scene before me were one .
124124	what that word meant	word	NOUN	that	det	idea	only a vague idea	(9, 12)	('what', 'I')	""" I had only a vague idea what that word meant ."
124125	who sat in their usual corner of the cafeteria	who	PRON	who	nsubj	group	my group	(17, 25)	(',', '.')	But she flinched when I touched her arm to guide her toward my group of friends , who sat in their usual corner of the cafeteria .
124126	who showed off her new tattoo	who	PRON	who	nsubj	Munroe	Denise Munroe	(7, 12)	(',', ':')	Everyone was looking at Denise Munroe , who showed off her new tattoo : a purple rose etched onto her skin .
124127	who breathed in short , shallow gasps	who	PRON	who	nsubj	Antoinette	Antoinette	(10, 16)	(',', '.')	I sat down in the desk next to Antoinette , who breathed in short , shallow gasps .
124128	that forever changed the face of Lurope	that	DET	that	nsubj	movement	Reformation - a religious movement	(16, 22)	('movement', '.')	Headnote Martin Luther 's ideas sparked the Reformation-a religious and social Headnote movement that forever changed the face of Lurope .
124129	that began as a protest against certain church practices	that	DET	that	nsubj	movement	a movement	(11, 19)	('movement', '.')	Luther was a key figure of the Reformation , a movement that began as a protest against certain church practices .
124130	that have influenced history ever since	that	DET	that	nsubj	changes	social changes	(18, 23)	('changes', '.')	By giving birth to Protestantism , the Reformation brought about social , political , and economic changes that have influenced history ever since .
124131	that bothered his conscience	that	DET	that	nsubj	something	something	(10, 13)	('something', '-')	As a young man , he came up against something that bothered his conscience-and looked for a way to set it straight .
124132	who died last year	who	PRON	who	nsubj	mother	my mother	(5, 8)	(',', '?')	How about my mother , who died last year ?
124133	that 's offering a Red Lightning ring	that	DET	that	nsubj	cereal	a certain cereal	(6, 12)	('cereal', '.')	I like a certain cereal that 's offering a Red Lightning ring .
124134	who opposed him	who	PRON	who	nsubj	anyone	anyone	(1, 3)	('anyone', '.')	anyone who opposed him .
124135	who had died	who	PRON	who	nsubj	those	those	(8, 10)	('those', '.')	Finally everyone was off , except those who had died .
124136	who stole it and whip him myself	who	PRON	who	nsubj	guy	the guy	(12, 18)	('guy', '.')	Then , I guess I 'll just have to find the guy who stole it and whip him myself .
124137	that he sleeps with it on	he	PRON	that	dobj	medal	gold medal	(3, 8)	('medal', '.')	gold medal that he sleeps with it on .
124138	that ever lived	that	DET	that	nsubj	thing	the prettiest thing	(6, 8)	('thing', '!')	I am the prettiest thing that ever lived !
124139	who pays to see him fight after he said what should be ashamed	what	PRON	who	nsubj	American	Any American	(2, 14)	('American', '.')	Any American who pays to see him fight after what he said should be ashamed .
124140	that wins	that	DET	that	nsubj	man	the man	(3, 4)	('man', 'go')	Let the man that wins go to the backwoods of Georgia or to Sweden or Africa .
124141	which follow him everywhere	which	DET	which	nsubj	cameras	the TV news cameras	(12, 15)	('cameras', '.')	They scream and wave , and talk to the TV news cameras which follow him everywhere .
124142	that he gave me	he	PRON	that	dative	look	a fleeting look	(6, 9)	('look', 'and')	"It was a fleeting look that he gave me and yet its meaning was as clear as if he had spoken to me and said , "" I can not go to the cave to search for pearls ."
124143	that had risen behind me	that	DET	that	nsubj	bubbles	the bubbles	(11, 15)	('bubbles', 'disappeared')	tied to the sink stone and waited until the bubbles that had risen behind me disappeared
124144	which seemed to be easier to get at than the others	which	DET	which	nsubj	one	the nearest one	(6, 16)	(',', '.')	I chose the nearest one , which seemed to be easier to get at than the others .
124145	that live in the sea	that	DET	that	nsubj	oysters	all oysters	(7, 11)	('oysters', '.')	"It is the grandfather of all oysters that live in the sea . """
124146	that held them together	that	DET	that	nsubj	muscles	the heavy muscles	(11, 14)	('muscles', 'and')	Then I could feel the knife sink through the heavy muscles that held them together and suddenly the lips fell apart .
124147	that I carried inside my shirt	I	PRON	that	dobj	Pearl	the great Pearl	(18, 23)	('Heaven', '.')	So I fell into the swing of his paddle and thought about the great Pearl of Heaven that I carried inside my shirt .
124148	that had wrecked our canoe	that	DET	that	nsubj	creatures	these sea creatures	(20, 24)	('creatures', '.')	There was no sign of the manta , and yet I knew it was one of these sea creatures that had wrecked our canoe .
124149	that crowded the hillside	that	DET	that	nsubj	shacks	the shacks	(4, 7)	('shacks', 'would')	Once , the shacks that crowded the hillside would have all been stirring by now , with sweepers , garbage pickers , a seller of tin scrap in the doorway .
124150	that crept upward over several months	that	DET	that	nsubj	numbness	a numbness	(11, 16)	('toes', '.')	The creeping began as a numbness in the fingers and toes that crept upward over several months .
124151	that reared opposite the hillside	that	DET	that	nsubj	towers	the proud towers	(39, 43)	('towers', '.')	No more days of counting strange bits of metal to piece together-one thousand twenty-one , one thousand twenty-two-only the lightcraft to be counted , and the windows in the proud towers that reared opposite the hillside .
124152	that reached for her next	that	DET	that	nsubj	emptiness	a chill emptiness	(11, 15)	('emptiness', '.')	Behind her , the shack had filled with a chill emptiness that reached for her next .
124153	that clung to the hillside ,	that	DET	that	nsubj	shacks	the shacks	(9, 14)	('shacks', 'to')	She stared out over the roofs of the shacks that clung to the hillside , to the office towers of Reyo .
124154	who moved back a step	who	PRON	who	nsubj	girl	the girl	(21, 25)	(',', '.')	""" Ignoring this insult , Geode extended a long , slender tendril out of his furry limb toward the girl , who moved back a step ."
124155	that directed normal ones to mimic their structure and accumulate in the motor neurons	that	DET	that	nsubj	proteins	""" caused , misfolded proteins"	(11, 24)	('proteins', '.')	""" Creeping "" sickness was caused by prions , misfolded proteins that directed normal ones to mimic their structure and accumulate in the motor neurons ."
124156	that emerged from their own factories	that	DET	that	nsubj	sentients	the sentients	(8, 13)	('sentients', '.')	They took centuries just to recognize the sentients that emerged from their own factories .
124157	who came to study Prokaryon 's biosphere and confirm its absence of intelligent natives , a legal requirement for exploitation	who	PRON	who	nsubj	worlds	all worlds	(9, 28)	('Fold', '.')	She directed scientists from all worlds of the Fold who came to study Prokaryon 's biosphere and confirm its absence of intelligent natives , a legal requirement for exploitation .
124158	who feared another prion plague	who	PRON	who	nsubj	authors	its authors	(13, 17)	(',', '.')	Rod despised the provision , and its authors in the Fold Council , who feared another prion plague .
124159	who quieted as they stared	they	PRON	who	nsubj	ones	the two little ones	(7, 11)	(',', '.')	She took the two little ones , who quieted as they stared .
124160	that she pulled one by one ,	she	PRON	that	mark	petals	dozen petals	(12, 18)	('petals', 'each')	It formed the shape of a flower with a dozen petals that she pulled one by one , each perfect as a teardrop .
124161	which is my right arm	which	DET	which	nsubj	off	First off	(3, 7)	(',', '?')	"First off , which is my right arm ? """
124162	who learned fast	who	PRON	who	nsubj	child	A child	(2, 4)	('child', '-')	A child who learned fast-she might even become the doctor some day , like their own Brother Patella .
124163	that took some time to assemble	that	DET	that	nsubj	Rod	Rod	(8, 13)	('straps', '.')	Rod and Mother Artemis , with protective straps that took some time to assemble .
124164	which gave way to the next band of forest	which	DET	which	nsubj	wetland	wetland	(16, 24)	(',', '.')	Each band of forest alternated with a paler band of wheelgrass , merging into wetland , which gave way to the next band of forest .
124165	that contained the colony	that	DET	that	nsubj	band	the band	(25, 28)	('wheelgrass', ',')	""" I hope at least it lands us in the right place . "" The craft had been known to miss the band of wheelgrass that contained the colony , leaving the passengers to hike through several kilometers of singing-trees . "" Patella does n't answer , "" said the Reverend Mother ."
124166	who had bankrolled the first explorers	who	PRON	who	nsubj	Elysium	Elysium	(15, 20)	(',', '.')	The tallest peaks had been named for the twelve floating cities of Elysium , who had bankrolled the first explorers .
124167	which lost form in the shadows of her sleeves	which	DET	which	nsubj	arms	her arms	(7, 15)	(',', '.')	""" She drew in her arms , which lost form in the shadows of her sleeves ."
124168	that looked like so many lost wedding bands	that	DET	that	nsubj	ringlets	golden ringlets	(11, 18)	('ringlets', '.')	At last the wheelgrass gave way to brokenhearts , golden ringlets that looked like so many lost wedding bands .
124169	who staggered as he carried her off	he	PRON	who	nsubj	Chae	Chae	(15, 21)	(',', '.')	"He extricated his ankle from Gaea 's fingers and swung her up for Chae , who staggered as he carried her off . """
124170	whose form resembled Geode	form	NOUN	whose	poss	Patella	Patella	(7, 10)	(',', '.')	It looked nothing like Patella , whose form resembled Geode .
124171	Haemum seemed which to have bound up reasonably straight , as far as he could tell	he	PRON	which	dobj	arm	T'kun arm	(7, 22)	(',', '.')	Rod checked T'kun 's arm , which Haemum seemed to have bound up reasonably straight , as far as he could tell .
124172	who immediately knew what he was after	he	PRON	who	nsubj	twins	The twins	(4, 10)	(',', ',')	The twins , who immediately knew what he was after , plodded after him excitedly .
124173	"who had settled the ocean world of Elysium ten millennia before the "" immortals "" did"	immortals	NOUN	who	nsubj	race	a human race	(6, 21)	('race', ',')	"Sharers were a human race who had settled the ocean world of Elysium ten millennia before the "" immortals "" did , and shaped their own genes for aquatic life ."
124174	who were attempting to rise from the table	who	PRON	who	nsubj	Pima	Pima	(12, 19)	(',', '.')	Commotion erupted again , this time from Pima and Pomu , who were attempting to rise from the table .
124175	who had money	who	PRON	who	nsubj	Those	Those	(2, 4)	('Those', 'still')	""" Those who had money still have it ."
124176	whose glow filled Mother Artemis 's restless snakes of hair	glow	NOUN	whose	poss	moon	a large red moon	(13, 22)	('moon', '.')	To the east the clouds parted , revealing a large red moon whose glow filled Mother Artemis 's restless snakes of hair .
124177	that horrify her parents	that	DET	that	nsubj	choices	choices	(15, 18)	('choices', '.')	""" That 's the point of education : to free a child to make choices that horrify her parents . """
124178	that worked commercial deposits in the foothills	that	DET	that	nsubj	firm	a firm	(12, 18)	('firm', '.')	""" Diorite was the shipping agent for Colonial Corundum , a firm that worked commercial deposits in the foothills ."
124179	that came where from -	that	DET	that	nsubj	more	more	(5, 9)	('where', 'I')	""" There 's more where that came from-"
124180	who knows where	who	PRON	who	nsubj	man	the only man	(3, 5)	('man', '.')	the only man who knows where .
124181	that had collided some hundred million years before	that	DET	that	nsubj	asteroid	an asteroid	(31, 38)	('asteroid', '.')	"Spirilla had the shape of an "" S , "" its mountain range rising out of its northern curve , while its southern curve cupped the crater from an asteroid that had collided some hundred million years before ."
124182	that removed traces of arsenic and toxic proteins	that	DET	that	nsubj	servos	sized servos	(13, 20)	('servos', '.')	All surfaces had to be cleansed first , by mite-sized servos that removed traces of arsenic and toxic proteins .
124183	that hovered insubstantially before her	that	DET	that	nsubj	solid	a stellated geometric solid	(11, 15)	('solid', '.')	jum was at the holostage , observing a stellated geometric solid that hovered insubstantially before her .
124184	that read his fingerprint	that	DET	that	nsubj	window	a small window	(11, 14)	('window', '.')	Rod sat down and placed his finger on a small window that read his fingerprint .
124185	that passed	that	DET	that	nsubj	minute	every minute	(15, 16)	('minute', 'made')	Choosing what to order was always hard , all the more so since every minute that passed made him feel acutely guilty for keeping himself from the colony .
124186	that had died	that	DET	that	nsubj	one	one	(13, 15)	('one', 'naturally')	He never had the heart to kill a tumbleround , but one that had died naturally provided enough cured hide for a year 's worth of shoes and harness straps .
124187	that stored oxygen for swimming	that	DET	that	nsubj	breathmicrobes	the symbiotic breathmicrobes	(16, 20)	('breathmicrobes', '.')	Her skin was smooth , hairless , and purple all over , from the symbiotic breathmicrobes that stored oxygen for swimming .
