	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
17739	that he pumped relentlessly	he	PRON	that	dobj	weights	the free weights	(15, 18)	('weights', '.')	Glistening with perspiration , his muscles took on the properties of the free weights that he pumped relentlessly .
17740	which gets into the air and turns into acid rain	which	DET	which	nsubj	coal	soft coal	(5, 14)	(',', '.')	They burn soft coal , which gets into the air and turns into acid rain .
17741	that sent the other child flying 15 feet	that	DET	that	nsubj	kick	a front kick	(13, 20)	('kick', '.')	Here two children stood toe to toe until one landed a front kick that sent the other child flying 15 feet .
17742	that affected her , suddenly , like the pitch and roll of voices during service	that	DET	that	nsubj	rivering	a rivering	(15, 29)	('voices', '.')	Acoustics in the Kingdome whirlpooled the noise of the crowd , a rivering of voices that affected her , suddenly , like the pitch and roll of voices during service .
17743	"who looked like Oddjob shout "" ippon "" -one point - and the fighting in the farthest ring , in herself"	who	PRON	who	nsubj	judge	a Japanese judge	(8, 28)	('judge', ',')	"floored his opponent and made a Japanese judge who looked like Oddjob shout "" ippon "" -one point-and the fighting in the farthest ring , in herself , perhaps in all the world , was over ."
17744	that ran for a decade	that	DET	that	nsubj	series	- series	(16, 20)	('series', '.')	Charlie 's Pad , a PBS-TV Author Affiliation how-to-draw series that ran for a decade .
17745	that I saw in Cleveland last night	I	PRON	that	dobj	ballet	the ballet	(6, 12)	('ballet', '.')	It 's like the ballet that I saw in Cleveland last night .
17746	which rose in the branches of distant trees along the eastern side of the bay , a deep yellow glow	which	DET	which	nsubj	moon	the moon	(8, 27)	(',', '.')	He was also knowledgeable about the moon , which rose in the branches of distant trees along the eastern side of the bay , a deep yellow glow .
17747	which were full and round	which	DET	which	nsubj	arms	his arms	(14, 18)	(',', ',')	Standing alone in the center of the pool , he lifted his arms , which were full and round , stretched them languidly , turning his chest toward the moon .
17748	who enjoyed his life	who	PRON	who	nsubj	man	a man	(11, 14)	('man', '.')	Not a trained voice , but the voice of a man who enjoyed his life .
17749	which made the San Francisco Chronicle best - seller list in 1985	which	DET	which	nsubj	women	34 women	(19, 30)	(',', '.')	She also wrote Gifts of Age , based on stories told to her by 34 women over 65 , which made the San Francisco Chronicle best-seller list in 1985 .
17750	that includes stories of Tibetan refugee women	that	DET	that	nsubj	narrative	a travel narrative	(17, 23)	('narrative', '.')	Another book , Conjuring Tibet , published by Mercury House last year , is a travel narrative that includes stories of Tibetan refugee women .
17751	who sports a ring on every finger	who	PRON	who	nsubj	daughter	her daughter	(11, 17)	(',', ',')	Not fine enough for her daughter , Royal , 15 , who sports a ring on every finger , like her mother .
17752	that make her feel spoiled and unworthy	her	PRON	that	nsubj	ways	humiliating ways	(13, 19)	('ways', '.')	Now she feels its lack at every turn in surprising , humiliating ways that make her feel spoiled and unworthy .
17753	that money bought	money	NOUN	that	dobj	moments	the exquisite moments	(8, 10)	('pleasure', '.')	Sheila misses the exquisite moments of pleasure that money bought .
17754	who was going to spend a lot of money	who	PRON	who	nsubj	someone	someone	(7, 15)	('someone', '.')	You would be nice to someone who was going to spend a lot of money .
17755	that looked like them	that	DET	that	nsubj	baby	a baby	(8, 11)	('baby', '.')	They wanted a white baby , a baby that looked like them .
17756	who managed a lot of private adoptions	who	PRON	who	nsubj	doctor	a doctor	(8, 14)	('Georgia', '.')	He 'd heard of a doctor in Georgia who managed a lot of private adoptions .
17757	Sheila agreed which to	Sheila	PROPN	which	pobj	custody	joint custody	(11, 14)	(',', '.')	The only thing Win insisted on was joint custody , which Sheila agreed to .
17758	that had led to divorce - Win drinking heavily again	that	DET	that	nsubj	pattern	the pattern	(15, 24)	('pattern', ',')	The bliss of the reunion faltered , deteriorating after four months into the pattern that had led to divorce-Win drinking heavily again , staying out all night .
17759	in which Nixon was either criminal or saint	Nixon	PROPN	which	pobj	one	the one	(13, 20)	('in', 'That')	The phone-in program was heating up , the one in which Nixon was either criminal or saint .
17760	who told a poor girl	who	PRON	who	nsubj	doctor	some sleazy doctor	(7, 11)	('doctor', 'it')	I figured you found some sleazy doctor who told a poor girl it was legal to pay more than her medical-
17761	I suspect which is more prevalent than we know	we	PRON	which	nsubj	story	the story	(24, 32)	(',', '.')	I began to explore what I felt about class privilege , about secrets , especially about the secret contained in the story , which I suspect is more prevalent than we know .
17762	which met the eyes of reporters from every corner of the globe when they arrived in stricken Jonestown after the self - inflicted holocaust engineered by a charismatic cult leader , the Reverend Jim Jones	they	PRON	which	nsubj	horror	""" indescribable horror"	(29, 63)	"('""', '.')"	"<p> 
##1004465 The Longman Chronicle of America tells of the "" tragedy of Jonestown "" and of the scene of "" indescribable horror "" which met the eyes of reporters from every corner of the globe when they arrived in stricken Jonestown after the self-inflicted holocaust engineered by a charismatic cult leader , the Reverend Jim Jones ."
17763	upon which he sails back into the past	he	PRON	which	pobj	book	his Dream - book	(12, 19)	('upon', 'The')	He builds a Virgin Ship in his Dream-book upon which he sails back into the past .
17764	which portray the emotionalities and passions and selfquestionings and roots of trauma resulting from the Jonestown catastrophe	which	DET	which	nsubj	jigsaw	an epic jigsaw	(14, 30)	('jigsaw', '.')	<p> Francisco Bone 's fragmented memories become pieces of an epic jigsaw which portray the emotionalities and passions and selfquestionings and roots of trauma resulting from the Jonestown catastrophe .
17765	that developed between Bone and Deacon and Jonah Jones at San Francisco College where they first met in the early 1940s	they	PRON	that	nsubj	friendship	a curious , antagonistic friendship	(13, 33)	('friendship', '.')	All this brings into play the bonds of a curious , antagonistic friendship that developed between Bone and Deacon and Jonah Jones at San Francisco College where they first met in the early 1940s .
17766	who sought enlightenment from it in times of crisis in ancient Greece as in ancient America	who	PRON	who	nsubj	those	those	(4, 19)	('those', 'possessed')	Its responses to those who sought enlightenment from it in times of crisis in ancient Greece as in ancient America possessed at times a measure of numinous Jest in order to tap the mystery of truth .
17767	that follows	that	DET	that	nsubj	extract	the extract	(7, 8)	('extract', ')')	"In Jonestown ( as in the extract that follows ) the role of "" deception "" is qualified in a peculiar way ."
17768	which encompasses everything even as it subtly unframes through numinous absurdities of speech what it encompasses	it	PRON	which	nsubj	background	a background	(11, 26)	('background', '.')	The reverie of Silence becomes curiously active to imply a background which encompasses everything even as it subtly unframes through numinous absurdities of speech what it encompasses .
17769	that are visible today in the mind - set of civilisation	that	DET	that	nsubj	cultures	cultures	(14, 24)	('cultures', '.')	Such insights may seem riddling but paradoxically they break the alarming polarizations between cultures that are visible today in the mind-set of civilisation .
17770	that followed the catastrophe of Jonestown	that	DET	that	nsubj	years	the years	(30, 35)	('years', '.')	My choice of Mr Mageye as magus-Jester of history was crucial to the creation of my Dream-book ( or cradle of Bone ) in the years that followed the catastrophe of Jonestown .
17771	that I wore over my head	I	PRON	that	dobj	Bag	the wretched Nemesis Bag	(21, 26)	('Bag', '.')	He gave apparitional weight and comedy , for instance , to the way I dressed , the wretched Nemesis Bag that I wore over my head .
17772	which ran as follows	which	DET	which	nsubj	headline	a headline	(5, 8)	('headline', ':')	He pointed to a headline which ran as follows : WOMEN OF THE BROTHEL AND BEGGARS IN PROCESSION TO GRAVE OF THE VIRGIN OF ALBUOYSTOWN .
17773	that took us to San Francisco College , where we met the young American	we	PRON	that	nsubj	prizes	scholarship prizes	(10, 23)	('prizes', '.')	and I had both been the recipients of scholarship prizes that took us to San Francisco College , where we met the young American .
17774	that swallowed civilisations and threatened the Virgin Ship	that	DET	that	nsubj	whales	whales	(12, 19)	('whales', '.')	He intrigued us with fictions of whales , Moby Dick , whales that swallowed civilisations and threatened the Virgin Ship .
17775	who were rice farmers and rearers of cattle and horses	who	PRON	who	nsubj	parents	his adoptive parents	(19, 28)	('parents', '.')	""" Mind you , "" I said to Mr Mageye , "" I am speaking of his adoptive parents who were rice farmers and rearers of cattle and horses ."
17776	that will flesh all races into genuine brothers and sisters	that	DET	that	nsubj	cradle	the cradle	(12, 21)	('Bone', '.')	but I am a surrogate of the cradle of the Bone that will flesh all races into genuine brothers and sisters . .
17777	who are n't white	who	PRON	who	nsubj	All	All	(2, 5)	('All', 'are')	""" All who are n't white are black , "" said Jones ."
17778	who contains millions	who	PRON	who	nsubj	man	one man	(6, 8)	('man', '.')	All you need is one man who contains millions . . .
17779	that drove us into forging a treaty or a pact - a pact between the white American Jonah Jones and racially mixed and uncertain ancestries within Deacon and myself	that	DET	that	nsubj	fuel	the fuel	(20, 48)	('fuel', '-')	Phenomenal , as it seemed , peculiar in the light of common sense , a strange aspect of the fuel that drove us into forging a treaty or a pact-a pact between the white American Jonah Jones and racially mixed and uncertain ancestries within Deacon and myself-was anger .
17780	that ran deep in antagonistic cultures around the globe	that	DET	that	nsubj	fascination	A fascination	(11, 19)	('rivalry', '.')	A fascination rooted in an addiction to holocaustic sacrifice and rivalry that ran deep in antagonistic cultures around the globe .
17781	that fuelled peculiar underground sympathies between us	that	DET	that	nsubj	fable	a moral fable	(12, 18)	(',', 'though')	Self-mockery was a moral fable , a moral truth , that fuelled peculiar underground sympathies between us though at another level we scorned or hated each other .
17782	that I left for San Francisco to take up my scholarship	I	PRON	that	dobj	year	the very year	(9, 19)	('year', '.')	He had died in Albuoystown the very year that I left for San Francisco to take up my scholarship .
17783	who saw herself on the Cross as the bride of a slave - owning , masquerading , divine imperialist	who	PRON	who	nsubj	mother	my poor mother	(16, 34)	('mother', '.')	"But I-a nameless orphan really-must respect the wishes of my poor mother who saw herself on the Cross as the bride of a slave-owning , masquerading , divine imperialist . """
17784	that we forfeit or lose sight of at our peril	we	PRON	that	mark	reality	a true embattled reality	(11, 20)	('reality', '.')	At the core of kingship resides a true embattled reality that we forfeit or lose sight of at our peril .
17785	who punished us when we rebelled	we	PRON	who	nsubj	those	those	(2, 7)	('those', '?')	punish those who punished us when we rebelled ?
17786	from which we made our way into the savannahs	we	PRON	which	pobj	fabric	the apparitional , halfconcrete fabric	(32, 40)	('from', '<')	The scales of blended times had changed in the half-apparitional , halfconcrete fabric of my Dream-book and arrival on the Virgin Ship in the Courantyne River from which we made our way into the savannahs .
17787	I wished that to say , my desire for Marie even before I met her , my jealousy of Deacon	I	PRON	that	dobj	more	much more	(5, 24)	('more', ',')	"There was much more that I wished to say , my desire for Marie even before I met her , my jealousy of Deacon , but Mr Mageye interrupted "" Look !"
17788	who secures the Virgin of the Wild on her appearance at the end of every long ,	who	PRON	who	nsubj	bridegroom	the masterful child - bridegroom	(18, 34)	('bridegroom', 'searing')	> Deacon had abandoned his school uniform to come into his own as the masterful child-bridegroom who secures the Virgin of the Wild on her appearance at the end of every long , searing drought when the rains commence .
17789	that he took for	he	PRON	that	dobj	child	the same child	(8, 11)	('child', 'granted')	but she was not the same child that he took for granted when the Doctor-God and his savannah parents met to seal the promise of selves ( savannah-self , Godself ) in marriage .
17790	that blew around him as if a bird , an eagle , a fluid eagle , perched on his head in a fountain of mist as the rain appeared to boil around his ankles in the rising heat of the soil	rain	NOUN	that	nsubj	wings	wings	(14, 54)	('wings', '.')	His lithe body responded to hers by sheathing itself all at once in wings that blew around him as if a bird , an eagle , a fluid eagle , perched on his head in a fountain of mist as the rain appeared to boil around his ankles in the rising heat of the soil .
17791	that shook itself and encircled my head	that	DET	that	nsubj	Moonhorse	a Moonhorse	(10, 16)	('Moonhorse', '.')	It was the colour of the mane of a Moonhorse that shook itself and encircled my head .
17792	in which I played an invisible role , twinned to a fallen angel	I	PRON	which	pobj	stars	Aldebaran twin stars	(6, 18)	('in', '<')	Aldebaran 's twin stars in which I played an invisible role , twinned to a fallen angel .
17793	who were the giants of Chaos upon such Horses	who	PRON	who	nsubj	riders	the riders	(5, 13)	(',', '?')	Who were the riders , who were the giants of Chaos upon such Horses ?
17794	that Deacon was	Deacon	PROPN	that	mark	angel	the warrior - angel	(20, 22)	('angel', '.')	She slipped through them unhurt but saw the danger to humanity in the triumph of the warrior-angel that Deacon was .
17795	that would herald his departure from her , in dread circumstances , to build a new Rome in South America in alliance with an American warrior - priest from San Francisco and left - handed Bone from Albuoystown	that	DET	that	nsubj	child	people promised child	(12, 49)	('child', '.')	to bear him a child , the people 's promised child that would herald his departure from her , in dread circumstances , to build a new Rome in South America in alliance with an American warrior-priest from San Francisco and left-handed Bone from Albuoystown .
17796	that was unclear to her	that	DET	that	nsubj	prophecy	a prophecy	(4, 8)	('prophecy', '.')	It was a prophecy that was unclear to her .
17797	that I suffered in Jonestown	I	PRON	that	dobj	trauma	the trauma	(15, 19)	('trauma', 'had')	I should have remembered the past in coming from the future but the trauma that I suffered in Jonestown had wiped a page or pages from my mind and those blank spaces or chapters filled my Dream-book with renewed foreboding .
17798	that lay before him	that	DET	that	nsubj	enterprise	an enterprise	(18, 21)	('enterprise', ':')	> Deacon 's venom rose with Marie 's flight and helped to harden his heart for an enterprise that lay before him : the capture of the Horses of the Moon and their riders . .
17799	that may symbolize glory or ashes in one 's mouth unless one learns to see deeply into the cinematic theatre of cells and blood in mind and heart	one	NUM	that	nsubj	projects	gigantic projects	(41, 68)	('projects', '.')	The amorphous magic in the psyche of a child is the sponge of growing pains , trauma , the trauma of deprivation , the trauma of acute longing for power , the power to rule , to execute gigantic projects that may symbolize glory or ashes in one 's mouth unless one learns to see deeply into the cinematic theatre of cells and blood in mind and heart .
17800	Deacon failed which to see	Deacon	PROPN	which	dobj	schooner	a schooner	(17, 21)	('Ship', '.')	The wide estuary was vacant except for a schooner on the bar and the Virgin Ship which Deacon failed to see .
17801	that was pertinent to the betrothal of a hero or a monster to the Virgin of the Wild	that	DET	that	nsubj	everything	everything	(35, 52)	('everything', '.')	The colour of new taxes he would propose ( if he were prime minister ) shone on each flank , money-flesh , political/economic flesh , ballot-box flesh , everything that was pertinent to the betrothal of a hero or a monster to the Virgin of the Wild .
17802	who contested the parentage of wilderness Marie	who	PRON	who	nsubj	Gods	the Gods	(9, 15)	('Gods', '-')	Mere lads-in the eyes of the Gods who contested the parentage of wilderness Marie-were skilled herders of cattle .
17803	that drove us into trial and error betrothal to fates and furies and dangerous maids , trial and error gestations in the Womb of space , infinite tragedy yet hope of divergence from absolute plot , absolute doom	that	DET	that	nsubj	epic	the diminutive composite epic	(32, 69)	('epic', '.')	Deacon and Mr Mageye and Jonah Jones and Bone ( myself ) and the Prisoner and the Doctor and the Inspector and giants of chaos were witnesses to the diminutive composite epic that drove us into trial and error betrothal to fates and furies and dangerous maids , trial and error gestations in the Womb of space , infinite tragedy yet hope of divergence from absolute plot , absolute doom .
17804	that glints with gum wrappers and gold rings , safety pins and diamonds , bottle caps and silver coins , thimbles and paper clips	that	SCONJ	that	nsubj	nest	a nest	(4, 27)	('nest', '.')	Crow has a nest that glints with gum wrappers and gold rings , safety pins and diamonds , bottle caps and silver coins , thimbles and paper clips .
17805	that would end only with their final separation from one another	that	DET	that	nsubj	adventure	an adventure	(35, 45)	('adventure', '.')	<p> Thus began his understanding of the significance of sounds , and once the child was possessed of the splendor of speech , mother and son developed a dialogue , an adventure that would end only with their final separation from one another .
17806	which came first	which	DET	which	nsubj	Mama	Mama	(24, 26)	(',', ',')	""" The boy continued to grow and began to question everything and even to worry about the origin of things : "" Mama , which came first , the chicken or the egg ? """
17807	which he was not	he	PRON	which	pobj	speaker	some other rarefied speaker	(20, 23)	(',', ',')	Mr. Albemarle pronounced , orated really , as though he were Hamlet , or some other rarefied speaker , which he was not , the following speech into the fog ,
17808	who - goes - there , etc	who	PRON	who	nsubj	halt	all halt	(4, 10)	('-', '.')	all halt-who-goes-there , etc . @
17809	that might constitute	that	DET	that	nsubj	indictment	the possible indictment	(16, 18)	('manhood', ',')	He defended himself against not ever having been one and the possible indictment of manhood that might constitute , and he defended himself against their potential menace now-as they halted him when he should have been halting them by the terms of his not clearly understood position all along the watchtower-by calling them , in his mind , sodiers .
17810	"who stood inches from him with wet lips and gleaming eyes and asked , "" Do I make you nervous"	you	PRON	who	nsubj	photographer	a homosexual photographer	(19, 38)	('photographer', '?')	"He had in the popular expression invaded Mr. Albemarie 's air space , as had once a homosexual photographer who stood inches from him with wet lips and gleaming eyes and asked , "" Do I make you nervous ?"
17811	who had touched him	who	PRON	who	nsubj	alien	the alien	(18, 21)	('alien', '.')	Mr. Albemarle adjusted himself subtly in his pants and turned a little more askance from the alien who had touched him .
17812	who had taken the actual reading	who	PRON	who	nsubj	alien	The second alien	(5, 10)	(',', ',')	"The second alien , who had taken the actual reading , said , "" Lucky you 're alive , man ."
17813	who pulled him aside	who	PRON	who	nsubj	alien	the first alien	(9, 12)	(',', '.')	to the first , apparently chief , alien , who pulled him aside .
17814	who danced with you if you asked and kissed you back if you waited long enough to kiss them first	you	PRON	who	nsubj	girls	eyed girls	(12, 31)	('skirts', '.')	These cowboys had cowgirls : open-eyed girls in red skirts who danced with you if you asked and kissed you back if you waited long enough to kiss them first .
17815	which he went about naked	he	PRON	which	dobj	patrol	morning patrol	(8, 12)	(',', ',')	On his next morning 's patrol , which he went about naked , having liked the sensation of discarding all the sodiers ' gear and not seeing the logical end to discarding things , he met a woman on the wall .
17816	that lulled the cows and woke me up	that	DET	that	nsubj	voice	a clear campfire voice	(8, 15)	('voice', '.')	You sang this in a clear campfire voice that lulled the cows and woke me up .
17817	which was	which	DET	which	nsubj	mind	his mind	(30, 31)	(',', ',')	<p> Dale Mae looked at him as if she had noticed for the first time he was naked , or as if he had lost his mind , which was , he considered , the same look .
17818	that jungle rot	jungle	PROPN	that	dobj	smell	a smell	(9, 11)	(',', '.')	I like a smell , a thorn , that jungle rot .
17819	"who had in their minds something called "" a true marriage"	who	PRON	who	nsubj	people	people	(18, 28)	('people', ',')	"@ @ whether holding hands or married or not , finally alone , always-there were people who had in their minds something called "" a true marriage , "" as opposed , Mr. Albemarle supposed , to a pro forma marriage ."
17820	"who squeezed his hand and patted their held hands with her free one as if to say , "" You 'll be all right"	You	PRON	who	nsubj	Mae	Dale Mae	(23, 46)	(',', '.')	""" I meant , it 's a tricky bit of magic to stay together , "" he now said to Dale Mae , who squeezed his hand and patted their held hands with her free one as if to say , "" You 'll be all right ."
17821	which is where all the bluster obtains	which	DET	which	nsubj	me	me	(5, 11)	(',', '.')	Not so with me , which is where all the bluster obtains .
17822	from which it emerged	it	PRON	which	pobj	bills	the dollar bills	(11, 14)	('from', 'its')	It was nearly the color of the dollar bills from which it emerged , its head made quick birdlike assessments of the situation , and it ran .
17823	that would be appropriate and have mailing labels applied by a machine	that	DET	that	nsubj	list	a mailing list	(17, 28)	('list', 'so')	He decided to make a thousand copies of the letter and somehow devise a mailing list that would be appropriate and have mailing labels applied by a machine
17824	who had turned life into injury and redress , loss and litigation	who	PRON	who	nsubj	stewards	the stewards	(17, 28)	('life', '.')	That want seemed a huge oversight on the part of the stewards of modern civilized life who had turned life into injury and redress , loss and litigation .
17825	with whom he was in love	he	PRON	whom	pobj	woman	the strange woman	(27, 32)	('with', '<')	When he saw Dale Mae , approaching with a shotgun , he thought to test the wisdom of the conversation with the strange woman , with whom he was in love .
17826	which seemed to fly from the front face of the wall	which	DET	which	nsubj	thing	a thing	(43, 53)	('thing', '.')	""" Parker "" in the lowest , sexiest voice he 'd ever heard , and then her eyes cleared and she turned to face the void beyond the wall , said "" Pull , "" and blew to infinitely small pieces a thing which seemed to fly from the front face of the wall ."
17827	in which I see myself for a final portrait in the yearbook of life	I	PRON	which	pobj	attitude	the attitude	(16, 29)	('in', 'Depth')	Sitting upright in a Studebaker or some other classically lined failure is the attitude in which I see myself for a final portrait in the yearbook of life .
17828	that were not too funny	that	DET	that	nsubj	things	things	(8, 12)	('things', '.')	The men laughed easily among themselves at things that were not too funny .
17829	that it is	it	PRON	that	attr	letter	Your letter	(8, 10)	('one', ',')	Your letter , lame-o one that it is , brings on the jungle .
17830	that was wrong with	that	DET	that	nsubj	all	all	(11, 14)	('all', 'it')	""" I once threw away a Craftsman circular saw when all that was wrong with it was a broken tooth on a drive gear ."
17831	which made me unable ( afraid ) to cup them on the paddle	me	PRON	which	nsubj	kind	The kind	(7, 19)	(',', ',')	The kind of squirming they did , which made me unable ( afraid ) to cup them on the paddle , did not look radically different from the kind of writhing they did once they fell off and the ants were on them , but it was .
17832	who got it stolen	it	PRON	who	nsubj	people	the wrong people	(22, 25)	(',', '.')	Another time I sold a puppy to the right people and bought it back and sold it to the wrong people , who got it stolen .
17833	who wanted the dog to protect their equipment	dog	NOUN	who	nsubj	band	a garage band	(14, 21)	('band', '.')	The right people I thought the wrong people were kids in a garage band who wanted the dog to protect their equipment .
17834	who had children not yet	who	PRON	who	nsubj	man	a family man	(8, 12)	('man', 'rock')	Then I resold it to a family man who had children not yet rock ' n ' roll age .
17835	which is to say , vulgarly	which	DET	which	nsubj	motions	the motions	(32, 37)	(',', ',')	@ put all of what was left of his desire , dumb or twisted or not , on top of and in this Dale Mae , and went through the motions , which is to say , vulgarly , made the motion , the curious in-out
17836	that felt at once intellectually irresponsible and shrewd	that	DET	that	nsubj	agreeableness	inexact agreeableness	(8, 15)	('agreeableness', '.')	It was being lost with an inexact agreeableness that felt at once intellectually irresponsible and shrewd .
17837	that lives into the sea	that	DET	that	nsubj	everything	everything	(7, 11)	('else', ';')	@ sweep all names of everything else that lives into the sea ; Rae tells me the names and
17838	that is the voice of my wife	that	DET	that	nsubj	voice	her voice	(8, 14)	('voice', 'become')	I listen , I listen to her voice that is the voice of my wife
17839	( that is to say our ex - friends and loved ones ) devoured us with silence	friends	NOUN	that	nsubj	jackals	the jackals	(12, 28)	('(', '.')	We crossed cadence , fell out of step and the jackals ( that is to say our ex-friends and loved ones ) devoured us with silence . . .
17840	which I clutched in my fingers	I	PRON	which	dobj	two	number eighty - two	(40, 45)	(',', '.')	yet I stalled out at the deli counter in Jefferson Market , came to a halt among my neighbors , could n't raise my hand to respond to the deli man 's call for number eighty-two , which I clutched in my fingers .
17841	that leaves wide stretches of shallow water lacy and white	that	DET	that	nsubj	sweep	a broad sweep	(9, 18)	('sweep', '.')	waves coming in flat , in a broad sweep that leaves wide stretches of shallow water lacy and white .
17842	that repels me	that	DET	that	nsubj	nothing	nothing	(9, 11)	('her', '.')	There is nothing in her , nothing about her that repels me .
17843	from which rivers flow	rivers	NOUN	which	pobj	country	marshy country	(16, 19)	"('from', '""')"	Not a spring in the mountains , but a clear pool in marshy country from which rivers flow .
17844	from which rivers flow	rivers	NOUN	which	pobj	bowl	a bowl	(21, 24)	"('from', '""')"	""" <p> "" Like the Okefenokee , "" I say , "" a bowl of water , from which rivers flow ."
17845	from which rivers flow endlessly in all directions	rivers	NOUN	which	pobj	marsh	a golden marsh	(27, 34)	"('from', '""')"	""" No , "" she says , "" a dream source , small and rounded with indeterminate banks , set in a golden marsh , from which rivers flow endlessly in all directions . """
17846	who whistled to get the attention of waitresses	who	PRON	who	nsubj	customers	numerous regular customers	(14, 21)	('owner', ',')	Among the patrons were numerous regular customers , men , friends of the owner who whistled to get the attention of waitresses , often called out their orders from where they sat .
17847	who ate their food quickly and with appetite , lowering their heads toward their plates , talking and laughing with their mouths full	who	PRON	who	nsubj	men	men	(3, 25)	('men', '.')	These were men who ate their food quickly and with appetite , lowering their heads toward their plates , talking and laughing with their mouths full .
17848	that glittered like rhinestones	that	DET	that	nsubj	studs	metallic studs	(20, 23)	('studs', '.')	I wore SANDY HOOK PIER Day-Glo blue T-shirts and a short denim skirt with metallic studs that glittered like rhinestones .
17849	who owned the Sandy Hook Diner , Lee Yardboro , a barrel - chested guy in his forties , bulldog face and bulging pale - blue eyes	who	PRON	who	nsubj	man	> The man	(3, 29)	('man', ',')	> The man who owned the Sandy Hook Diner , Lee Yardboro , a barrel-chested guy in his forties , bulldog face and bulging pale-blue eyes , sometimes liked me well enough ; other times , everything I did seemed to piss him off .
17850	that settled upon me ,	that	DET	that	nsubj	eyes	lidded , hooded eyes	(62, 66)	('eyes', 'or')	He always wore a tweed suit and a buttoned-up white shirt and no tie ; he was a big , ungainly man , well above six feet , must 've weighed two hundred twenty pounds , with a boyish-fattish face , and an oblong head like an exotic squash , and heavy-lidded , hooded eyes that settled upon me , or upon my body , with a look of frowning disapproval .
17851	which was twice as much as most customers at the Sandy Hook	which	DET	which	nsubj	tip	a sizable tip	(21, 32)	(',', '.')	"Called me "" waitress "" - "" miss "" -and left a sizable tip , as much as twenty percent , which was twice as much as most customers at the Sandy Hook ."
17852	who regularly ate breakfast at the diner	who	PRON	who	nsubj	trucker	a trucker	(12, 18)	('trucker', ',')	One morning a friend of Mr. Yardboro 's , a trucker who regularly ate breakfast at the diner , whistled to get my attention .
17853	that barely fit me	that	DET	that	nsubj	front	a fly front	(12, 15)	('front', ',')	I wore rust-red corduroy slacks with a fly front that barely fit me , they 'd grown so tight , and a sweatshirt from my semester at a community college with the words POETRY POWER on the front ; over this , a canvas jacket one of the other waitresses had been going to throw away .
17854	in which I rented a room	I	PRON	which	pobj	house	the run frame house	(11, 16)	('in', 'Mr.')	At the run-down wood-frame house in which I rented a room , Mr. Cantry seemed to have more to say , but decided against it .
17855	who were men , naked	who	PRON	who	nsubj	customers	the customers	(11, 15)	(',', '.')	At the Sandy Hook Diner required to serve the customers , who were men , naked .
17856	who seemed not to know he was ugly	he	PRON	who	nsubj	man	this ugly man	(7, 14)	('man', '.')	I was fascinated by this ugly man who seemed not to know he was ugly .
17857	I tried which to keep secret	I	PRON	which	dobj	weakness	My only weakness	(5, 10)	('(', ')')	My only weakness ( which I tried to keep secret ) was eating leftovers from customers ' plates .
17858	that embarrassed	that	DET	that	nsubj	things	things	(12, 13)	('things', 'even')	tact-or out of simple embarrassment , for there were things that embarrassed
17859	whose nose lighted up	nose	NOUN	whose	poss	register	the cash register	(43, 46)	('register', '(')	There were tinsel strips , plastic mistletoe and holly strung around the booths , there was a three-foot plastic Christmas tree with winking bubble lights , there was a clownish fat-bellied plastic Santa Claus beside the cash register whose nose lighted up ( the joke in the diner was , this figure resembled our boss Mr. Yardboro ) .
17860	that pained him	that	DET	that	nsubj	legs	his legs	(3, 5)	('legs', ',')	Despite his legs that pained him , Mr. Cantry insisted upon coming to get me , at my apartment , to escort me to his .
17861	I hope which will bring usboth - much happiness	which	DET	which	nsubj	Year	the New Year	(6, 14)	('Year', '.')	And to the New Year which I hope will bring usboth-much happiness .
17862	that can be special	that	DET	that	nsubj	occasion	no occasion	(10, 13)	('occasion', ',')	If you 're an alcoholic there 's no occasion that can be special , I thought .
17863	who liked to laugh	who	PRON	who	nsubj	man	a man	(13, 16)	('man', '.')	Mr. Yardboro thought it was funny , too ; he was a man who liked to laugh .
17864	who often boasted he 'd gone	he	PRON	who	nsubj	p	""" < p"	(11, 16)	(',', 'ocean')	"Right in ? "" <p> Mr. Yardboro , who often boasted he 'd gone"
17865	that would supervise the long twilight struggle	that	DET	that	nsubj	service	the permanent civil service	(10, 16)	('service', '.')	They thought of themselves as the permanent civil service that would supervise the long twilight struggle .
17866	who 'd make the senators sit up a little straighter	senators	NOUN	who	nsubj	someone	someone	(14, 23)	('someone', ',')	I thought it would be better to have someone more visible , someone who 'd make the senators sit up a little straighter , pay attention to the proceedings , treat you with respect , because maybe , sometime in the future , they 'd need help from Mr. Visible .
17867	whose namesake is he will open	he	PRON	whose	poss	tah	tah	(4, 9)	(',', ',')	"if tah , whose namesake is he will open , "" lets his mouth swing open like a door on broken hinges , letting escape his terrible vow ."
17868	that blocked her way	that	DET	that	nsubj	chickens	the chickens	(22, 25)	('chickens', ',')	She brushed off her skirts and pushed her way through the servants and hardly noticing her mother , she kicked the chickens that blocked her way , nudged away the sheep and the goats , and raced through the outer gate toward her father .
17869	that made them weep and laugh and sing	them	PRON	that	nsubj	visions	visions	(8, 15)	('visions', '.')	They tasted and saw colors and had visions that made them weep and laugh and sing .
